"facilityGenId";"licenseNumber";"facilityName";"facilityType";"address";"address2";"city";"state";"zip";"county";"phone";"phoneTypeDesc";"email";"providerStatus";"website";"licensedCapacity";"agesServedIndicatorValue";"directorFirstName";"directorMiddleName";"directorLastName";"qrisLevel";"qrisDate";"qrisOverride";"expirationDate";"facilityLicenseType";"scheduleMonday";"scheduleMondayOpenTime";"scheduleMondayCloseTime";"scheduleTuesday";"scheduleTuesdayOpenTime";"scheduleTuesdayCloseTime";"scheduleWednesday";"scheduleWednesdayOpenTime";"scheduleWednesdayCloseTime";"scheduleThursday";"scheduleThursdayOpenTime";"scheduleThursdayCloseTime";"scheduleFriday";"scheduleFridayOpenTime";"scheduleFridayCloseTime";"scheduleSaturday";"scheduleSaturdayOpenTime";"scheduleSaturdayCloseTime";"scheduleSunday";"scheduleSundayOpenTime";"scheduleSundayCloseTime";"specialistFirstName";"specialistLastName";"specialistPhone";"specialistEmail";"isCCDF";"federalId";"federalIdName";"eppicId";"caresId";"legacyId";"dohCampId";"dohMonitoringDate";"complaintCount";"sanctionCount";"seriousIncidentCount";"injuryCount";"deathCount";"grievanceCount";"lastQrisMonitoringVisit";"updatedBy";"createDate";"caseStatus";"lastInspectionMonitoringVisit";"lastLicensingVisit";"facilityTypeDescription";"facilityTypeLongName";"facilityTypeShortName";"currentCapacity";"facilityStatus";"facilityLicenseStatus";"showRenew";"nonComplianceCount";"facilityTypeDesc";"directorTitle"
706106;"02LOV0001";"Loving Touch Nursery School, Inc.";"Child Care Center";"365 Broadway";" ";"Hillsdale";"NJ";7642;"Bergen";2017228500;"Work";"misserika@lovingtouchnurseryschool.com";"Active";;89;"0 - 13 years";"Brian";;"Scott";0;;1;"2/6/2024";"Temporary";"Closed";"06:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1017414;627375;"02LOV0001";;;0;6;"None";0;0;"None";"None";0;;"Active";"10/27/2022";"5/12/2023";"Child Care Center";"Child Care Center";"Center";89;"Active";"Active";0;49;"Child Care Center";
706139;"02BEL0001";"Bell's Little Learners Pre-School";"Child Care Center";"70 Spring Valley Rd";" ";"Paramus";"NJ";7652;"Bergen";2018439292;"Work";"bellslittlelearners@gmail.com";"Active";;85;"0 - 6 years";"Demi";;"Irizarry";1;"2022-10-17T20:02:49.493";0;"12/18/2023";"Regular";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1017476;652142;"02BEL0001";;;0;1;"None";0;0;"None";"None";0;;"Active";"6/8/2022";"7/12/2022";"Child Care Center";"Child Care Center";"Center";85;"Active";"Active";1;10;"Child Care Center";
706174;151000187;"Goddard School";"Child Care Center";"332 Forest Avenue";" ";"Paramus";"NJ";7652;"Bergen";2014706245;"Work";"paramusnj@goddardschools.com";"Active";;150;"0 - 6 years";"Yoo";"Jeong";"Sun";0;;0;"2/26/2025";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1017527;652496;151000187;;;0;"None";"None";0;0;"None";"None";0;;"Active";"3/1/2023";"4/5/2023";"Child Care Center";"Child Care Center";"Center";150;"Active";"Active";0;14;"Child Care Center";
706209;110800090;"Genesis Preschool and Academy";"Child Care Center";"1209 Anderson Avenue, 2nd Fl";" ";"Fort Lee";"NJ";7024;"Bergen";2012247700;"Work";"info@genesispreschool.org";"Active";;60;"2 1/2 - 13 years";"Jinah";;"Pacheco";0;;0;"3/26/2025";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1017580;706209;110800090;;;1;"None";"None";0;0;"None";"None";0;;"Active";"3/27/2023";"5/8/2023";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";0;22;"Child Care Center";
706210;"02HEL0003";"The Helen Troum Nur Sch & Kindergarten at Temple Beth Sholom";"Child Care Center";"40-25 Fair Lawn Ave";" ";"Fair Lawn";"NJ";7410;"Bergen";2017972865;"Work";"suemitch7@verizon.net";"Active";;65;"2 1/2 - 6 years";"Debbie";"Propper";"Lesnoy";0;;0;"4/8/2025";"Regular";"Open";"07:30 AM";"06:00 PM";"Open";"07:30 AM";"06:00 PM";"Open";"07:30 AM";"06:00 PM";"Open";"07:30 AM";"06:00 PM";"Open";"07:30 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1017581;652328;"02HEL0003";;;0;1;"None";0;0;"None";"None";0;;"Active";"3/2/2022";"8/15/2022";"Child Care Center";"Child Care Center";"Center";65;"Active";"Active";0;26;"Child Care Center";"Director"
706313;160300210;"A Learning Adventure";"Child Care Center";"273 Garibaldi Avenue";" ";"Lodi";"NJ";7644;"Bergen";8622478747;"Work";"mcastiglione27@yahoo.com";"Active";;25;"2 1/2 - 6 years";"Maria";;"Castiglione";0;;0;"6/10/2025";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1017725;706313;160300210;;;0;"None";"None";0;0;"None";"None";0;;"Active";"12/13/2022";"1/20/2023";"Child Care Center";"Child Care Center";"Center";25;"Active";"Active";0;18;"Child Care Center";"Director"
706355;100900053;"The Learning Experience";"Child Care Center";"30 Woodridge Ave";" ";"Hackensack";"NJ";7601;"Bergen";2015468304;"Work";"hackensack@tlechildcare.com";"Active";"https://thelearningexperience.com/center/hackensack/";224;"0 - 13 years";"Emily";;"Claudio";0;;0;"10/3/2023";"Regular";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1017774;706355;100900053;;;2;"None";10;10;0;"None";"None";0;;"Pending";"9/9/2022";"3/27/2023";"Child Care Center";"Child Care Center";"Center";224;"Active";"Active";1;34;"Child Care Center";
706372;171100274;"Teaneck Community Ed Center Hawthorne School";"Child Care Center";"201 Fycke Lane";" ";"Teaneck";"NJ";7666;"Bergen";2018335540;"Work";"cdrootin@teaneckschools.org";"Active";;180;"6 - 13 years";"Claire";;"Drootin";0;;0;"2/1/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1017808;706372;171100274;;;0;"None";"None";0;0;"None";"None";0;;"Active";"12/5/2022";"12/5/2022";"Child Care Center";"Child Care Center";"Center";180;"Active";"Active";1;17;"Child Care Center";
706441;160900119;"Little Explorers Learning Center II, Inc.";"Child Care Center";"58 James Street";" ";"Bergenfield";"NJ";7621;"Bergen";2013742933;"Work";"info@littleexplorers2.com";"Active";;65;"2 1/2 - 13 years";"Nidia";;"Pena";1;"2019-02-17T15:10:45.867";1;"11/22/2025";"Regular";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1017913;706441;160900119;;;0;"None";"None";0;0;"None";"None";0;;"Active";"3/10/2023";"4/13/2023";"Child Care Center";"Child Care Center";"Center";65;"Active";"Active";0;15;"Child Care Center";
706479;140700166;"The Goddard School";"Child Care Center";"120 Charlotte Place";" ";"Englewood Cliffs";"NJ";7632;"Bergen";2015826160;"Work";"denglewoodcliffsnj@goddardschools.com";"Active";;145;"0 - 13 years";"Ashley";;"Sanchez";0;;0;"1/20/2024";"Regular";"Open";"07:00 AM";"06:30 PM";"Open";"07:00 AM";"06:30 PM";"Open";"07:00 AM";"06:30 PM";"Open";"07:00 AM";"06:30 PM";"Open";"07:00 AM";"06:30 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1017962;706479;140700166;;;2;"None";2;1;0;"None";"None";0;;"Active";"3/4/2022";"12/22/2022";"Child Care Center";"Child Care Center";"Center";145;"Active";"Active";1;10;"Child Care Center";
706577;120100044;"A Star is Rising Early Child Care Center";"Child Care Center";"215 N. Washington Avenue";" ";"Bergenfield";"NJ";7621;"Bergen";2013842700;"Center Phone";"mrsmillierod@aol.com";"Active";;74;"0 - 13 years";"Altagracia";;"Nunez";0;;0;"3/29/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1018120;706577;120100044;;;0;"None";"None";0;0;"None";"None";0;;"Active";"11/15/2022";"4/20/2023";"Child Care Center";"Child Care Center";"Center";74;"Active";"Active";0;12;"Child Care Center";"Director"
706709;"02MEA0012";"Mara Family Day Care Center";"Child Care Center";"390 Murray Hill Parkway";" ";"East Rutherford";"NJ";7073;"Bergen";2016360053;"Work";"afernandez@meadowlandsymca.org";"Active";;240;"0 - 13 years";"Sarah";;"Perez";1;"2023-05-12T03:05:12.187";0;"9/1/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1018286;706709;"02MEA0012";3008;;0;2;"None";0;0;"None";"None";0;;"Active";"11/22/2022";"1/10/2023";"Child Care Center";"Child Care Center";"Center";120;"Active";"Active";0;18;"Child Care Center";
706772;"02SAB0001";"My Little University";"Child Care Center";"201 Park Avenue";" ";"East Rutherford";"NJ";7073;"Bergen";2019332400;"Work";"sandrab@mylittleu.com";"Active";"https://HTPP://www.MYLITTLEU.COM";93;"0 - 13 years";"Elizabeth";"A";"Amaya";2;"2019-09-13T14:47:14.667";0;"11/3/2024";"Regular";"Open";"07:00 AM";"07:00 PM";"Open";"07:00 AM";"07:00 PM";"Open";"07:00 AM";"07:00 PM";"Open";"07:00 AM";"07:00 PM";"Open";"07:00 AM";"07:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1018377;706772;"02SAB0001";;;0;4;"None";0;0;"None";"None";0;;"Active";"2/6/2023";"3/27/2023";"Child Care Center";"Child Care Center";"Center";93;"Active";"Active";0;43;"Child Care Center";
706779;"02LEA0018";"Learn Smart Preschool";"Child Care Center";"145 Mortimer Ave";" ";"Rutherford";"NJ";7070;"Bergen";2014387633;"Work";"learnsmartpreschool@gmail.com";"Active";;60;"2 1/2 - 13 years";"Yiselle";;"Entenza";0;;0;"9/5/2024";"Regular";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1018385;706779;"02LEA0018";;;0;3;2;2;0;"None";"None";0;;"Active";"5/8/2023";"5/8/2023";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";0;20;"Child Care Center";
706877;"02LEA0016";"Tiny Sprouts";"Child Care Center";"84 Kip Avenue";" ";"Rutherford";"NJ";7070;"Bergen";2015310111;"Work";"tinysprouts.nj@gmail.com";"Active";;27;"0 - 6 years";"Andrew";;"Sousa";0;;0;"7/14/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1018513;706877;"02LEA0016";;;1;2;1;0;0;"None";"None";0;;"Active";"12/19/2022";"1/25/2023";"Child Care Center";"Child Care Center";"Center";27;"Active";"Active";0;19;"Child Care Center";
706905;170500130;"Bergen Family Center After School Program";"Child Care Center";"50 Durie Ave";" ";"Englewood";"NJ";7631;"Bergen";2015680817;"Work";"lcorsini@bergenfamilycenter.org";"Active";;300;"2 1/2 - 13 years";"Liz";;"Corsini";0;;0;"8/28/2024";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1018546;706905;170500130;;;0;"None";"None";0;0;"None";"None";0;;"Pending";"6/15/2023";"6/15/2023";"Child Care Center";"Child Care Center";"Center";300;"Active";"Active";0;42;"Child Care Center";
706908;180300058;"Sunfun at McCloud";"Child Care Center";"325 Tenafly Road";" ";"Englewood";"NJ";7631;"Bergen";2015683472;"Work";"recreation@cityofenglewood.org";"Active";;200;"6 - 13 years";"Peyton";;"Fischer";0;;0;"9/28/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1018553;706908;180300058;;;0;"None";"None";0;0;"None";"None";0;;"Active";"11/30/2022";"11/30/2022";"Child Care Center";"Child Care Center";"Center";200;"Active";"Active";0;17;"Child Care Center";"Director"
706909;170400063;"KCE Champions LLC at Memorial";"Child Care Center";"203 E. Midland Ave";;"Paramus";"NJ";7652;"Bergen";5512501785;"Mobile";"christina.myers@discoverchampions.com";"Active";;163;"6 - 13 years";"Barbara";;"Sofia";0;;0;"6/13/2026";"Regular";"Open";"06:00 AM";"06:00 PM";"Open";"06:00 AM";"06:00 PM";"Open";"06:00 AM";"06:00 PM";"Open";"06:00 AM";"06:00 PM";"Open";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1018554;706909;170400063;;;0;"None";"None";0;0;"None";"None";0;;"Active";"1/30/2023";"1/30/2023";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";0;2;"Child Care Center";
706976;150400177;"Jumpin Jax Kids Corp.";"Child Care Center";"600 Winters Avenue Unit 2";" ";"Paramus";"NJ";7652;"Bergen";2012613000;"Work";"paramusdaycare@gmail.com";"Active";"https://www.jumpinjaxkids.com";105;"0 - 13 years";"Diana";;"Smith";1;"2022-12-15T15:41:43.63";0;"10/19/2024";"Regular";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1018664;706976;150400177;;;0;"None";"None";0;0;"None";"None";0;;"Active";"9/26/2022";"5/16/2023";"Child Care Center";"Child Care Center";"Center";105;"Active";"Active";0;34;"Child Care Center";"Director"
707007;"02YAL0001";"Yaldenu Day Care Center, Inc.";"Child Care Center";"85 Copley Ave";" ";"Teaneck";"NJ";7666;"Bergen";2018010291;"Work";"GANYALDENU@GMAIL.COM";"Active";;49;"2 1/2 - 6 years";"Wendy";;"Roswadowsky";1;"2021-11-12T17:16:58.743";0;"5/6/2025";"Regular";"Open";"07:30 AM";"05:30 PM";"Open";"07:30 AM";"05:30 PM";"Open";"07:30 AM";"05:30 PM";"Open";"07:30 AM";"05:30 PM";"Open";"07:30 AM";"05:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1018706;654615;"02YAL0001";;;0;3;"None";0;0;"None";"None";0;;"Active";"2/28/2022";"6/3/2022";"Child Care Center";"Child Care Center";"Center";49;"Active";"Active";0;10;"Child Care Center";
707015;170800244;"Sunshine Clubhouse Childcare Center LLC";"Child Care Center";"436 Ridge Road";" ";"North Arlington";"NJ";7031;"Bergen";2014282872;"Work";"sunshineclubhouse436@gmail.com";"Active";;60;"2 1/2 - 13 years";"Angelica";;"Marin";0;;0;"10/26/2023";"Regular";"Open";"06:30 AM";"07:00 PM";"Open";"06:30 AM";"07:00 PM";"Open";"06:30 AM";"07:00 PM";"Open";"06:30 AM";"07:00 PM";"Open";"06:30 AM";"07:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1018715;707015;170800244;;;1;"None";"None";0;0;"None";"None";0;;"Pending";"2/28/2022";"8/19/2022";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";1;15;"Child Care Center";"Director"
707057;170700082;"Club Ed Afterschool at Eleanor Van Gelder";"Child Care Center";"251 Undercliff Ave";" ";"Edgewater";"NJ";7020;"Bergen";2018379090;"Work";"suadg@jfcsnnj.org";"Active";;86;"6 - 13 years";"Suad";;"Gacham";0;;0;"9/6/2026";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1018815;707057;170700082;;;0;"None";"None";0;0;"None";"None";0;;"Active";"3/21/2023";"3/21/2023";"Child Care Center";"Child Care Center";"Center";39;"Active";"Active";0;14;"Child Care Center";
707092;170300021;"LA Bergenfield Associates, LLC DBA Lightbridge Academy";"Child Care Center";"139 South Washington Avenue";" ";"Bergenfield";"NJ";7621;"Bergen";2013841360;"Work";"bergenfield_nj@lightbridgeacademy.com";"Active";;166;"0 - 13 years";"Cindy";;"Schacht";0;;0;"1/2/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1018870;707092;170300021;;;8;"None";3;3;0;"None";"None";0;;"Active";"7/27/2023";"7/27/2023";"Child Care Center";"Child Care Center";"Center";166;"Active";"Active";1;47;"Child Care Center";
707101;170700081;"Club Ed Afterschool at George Washington";"Child Care Center";"801 Undercliff Avenue";" ";"Edgewater";"NJ";7020;"Bergen";2013645128;"Work";"suadg@jfcsnnj.org";"Active";;100;"6 - 13 years";"Suad";;"Gacham";0;;0;"9/6/2026";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1018879;707101;170700081;;;0;"None";"None";0;0;"None";"None";0;;"Active";"3/21/2023";"3/21/2023";"Child Care Center";"Child Care Center";"Center";100;"Active";"Active";0;12;"Child Care Center";
707116;"02KIN0006";"Kindercare Learning Centers, Inc.";"Child Care Center";"411 Sette Dr";" ";"Paramus";"NJ";7652;"Bergen";2016341893;"Work";"sdemarco@kindercare.com";"Active";"https://www.kindercare.com";146;"0 - 13 years";"Stacey";;"Demarco";1;"2019-05-04T07:13:20.077";1;"10/28/2025";"Regular";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Open";"06:30 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1018894;707116;"02KIN0006";;;0;3;1;1;0;"None";"None";0;;"Active";"7/11/2023";"7/11/2023";"Child Care Center";"Child Care Center";"Center";189;"Active";"Active";0;44;"Child Care Center";
707188;"02KIN0001";"KinderCare Learning Center";"Child Care Center";"176 Old Tappan Rd";" ";"Old Tappan";"NJ";7675;"Bergen";2017509590;"Work";"jepstein@klcorp.com";"Active";;180;"0 - 13 years";"Jessica";"L";"Epstein";1;"2019-02-17T15:10:45.867";1;"6/9/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1018995;707188;"02KIN0001";;;1;4;"None";0;0;"None";"None";0;;"Active";"9/2/2022";"9/2/2022";"Child Care Center";"Child Care Center";"Center";180;"Active";"Active";0;15;"Child Care Center";
707207;101000135;"The Valley School";"Child Care Center";"24 Wampum Road";" ";"Park Ridge";"NJ";7656;"Bergen";2015059100;"Work";"wcspencer@tvspr.com";"Active";"http://www.tvspr.com";123;"0 - 13 years";"William";;"Spencer";0;;1;"11/3/2023";"Regular";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1019018;707207;101000135;;;0;"None";1;0;0;"None";"None";0;;"Pending";"11/17/2022";"1/24/2023";"Child Care Center";"Child Care Center";"Center";123;"Active";"Active";1;28;"Child Care Center";
707208;171000023;"Kinder Kastle";"Child Care Center";"437 Mola Boulevard";" ";"Elmwood Park";"NJ";7407;"Bergen";2014756566;"Work";"kimberly@kinderkastle.com";"Active";;167;"0 - 13 years";"Kimberly";;"Roland";1;"2021-02-11T14:52:23.93";0;"3/29/2024";"Regular";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Open";"06:30 AM";"06:30 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1019019;707028;171000023;;;5;"None";"None";0;0;"None";"None";0;;"Active";"3/17/2023";"4/26/2023";"Child Care Center";"Child Care Center";"Center";167;"Active";"Active";0;48;"Child Care Center";"Director"
707290;170400066;"KCE Champions LLC at Ridge Ranch";"Child Care Center";"345 Lockwood Drive";;"Paramus";"NJ";7652;"Bergen";5512501785;"Mobile";"christina.myers@discoverchampions.com";"Active";;90;"6 - 13 years";"Denise";;"Brady";0;;0;"5/22/2026";"Regular";"Open";"03:00 PM";"06:00 PM";"Open";"03:00 PM";"06:00 PM";"Open";"03:00 PM";"06:00 PM";"Open";"03:00 PM";"06:00 PM";"Open";"03:00 PM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1019154;707290;170400066;;;0;"None";"None";0;0;"None";"None";0;;"Active";"1/30/2023";"3/16/2023";"Child Care Center";"Child Care Center";"Center";90;"Active";"Active";0;1;"Child Care Center";
707293;"02SMA0004";"Little Footprints Infant Preschool";"Child Care Center";"31 Storms Avenue";" ";"Park Ridge";"NJ";7656;"Bergen";2017469118;"Work";"Littlefootprintspr@gmail.com";"Active";"https://www.littlefootprintspr.com/";35;"0 - 6 years";"Rebecca";;"Monagas";0;;0;"9/14/2023";"Regular";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1019158;707293;"02SMA0004";;;0;3;"None";0;0;"None";"None";0;;"Pending";"7/10/2023";"7/10/2023";"Child Care Center";"Child Care Center";"Center";30;"Active";"Active";0;16;"Child Care Center";
707377;171100091;"Little Friends 2";"Child Care Center";"60-1 W Passaic Street";" ";"Rochelle Park";"NJ";7662;"Bergen";2019685196;"Center Phone";"littlefriends_2@outlook.com";"Active";;56;"0 - 13 years";"Julieth";;"Parra";0;;0;"2/28/2024";"Regular";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Open";"07:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1019267;707377;171100091;;;0;"None";"None";0;0;"None";"None";0;;"Pending";"4/27/2022";"8/2/2022";"Child Care Center";"Child Care Center";"Center";56;"Active";"Active";0;53;"Child Care Center";
707378;80900086;"Appletree Preschool";"Child Care Center";"24 Booker Street";" ";"Westwood";"NJ";7675;"Bergen";2013830836;"Work";"westwood@appletreenj.com";"Active";"https://www.appletreenj.com";60;"0 - 13 years";"Hina";;"Rashid";1;"2019-05-07T13:14:10.63";1;"9/18/2026";"Regular";"Open";"06:30 AM";"07:00 PM";"Open";"06:30 AM";"07:00 PM";"Open";"06:30 AM";"07:00 PM";"Open";"06:30 AM";"07:00 PM";"Open";"06:30 AM";"07:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1019268;707378;80900086;;;0;1;"None";0;0;"None";"None";0;;"Pending";"6/8/2023";"6/27/2023";"Child Care Center";"Child Care Center";"Center";60;"Active";"Active";0;34;"Child Care Center";
707384;170400068;"KCE Champions LLC at West Brook Middle School";"Child Care Center";"560 Roosevelt Blvd";;"Paramus";"NJ";7652;"Bergen";5512501785;"Mobile";"christina.myers@discoverchampions.com";"Active";;100;"6 - 13 years";"Christina";;"Myers";0;;0;"9/13/2026";"Regular";"Open";"06:00 AM";"06:00 PM";"Open";"06:00 AM";"06:00 PM";"Open";"06:00 AM";"06:00 PM";"Open";"06:00 AM";"06:00 PM";"Open";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";"Closed";"06:00 AM";"06:00 PM";;;;;1;;;1019275;707384;170400068;;;0;"None";"None";0;0;"None";"None";0;;"Active";"3/28/2023";"3/28/2023";"Child Care Center";"Child Care Center";"Center";100;"Active";"Active";0;2;"Child Care Center";
707441;180600147;"Bergen Family Center Quarles After School Center";"Child Care Center";"186 Davison Place";" ";"Englewood";"NJ";7631;"Bergen";2015680817;"Work";"Lcorsini@bergenfamilycenter.org";"Active";;332;"2 1/2 - 6 years";"Liz";;"Corsini";1;"2019-05-04T02:13:32.713";1;"7/25/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1019358;655689;180600147;;;0;"None";"None";0;0;"None";"None";0;;"Active";"12/23/2021";"12/23/2021";"Child Care Center";"Child Care Center";"Center";180;"Active";"Active";0;13;"Child Care Center";
707448;"02YMC0007";"YMCA of Greater Bergen County After School at Fanny M Hiller";"Child Care Center";"56 Longview Avenue";" ";"Hackensack";"NJ";7601;"Bergen";9737589622;"Work";"lgreene@metroymcas.org";"Active";;100;"6 - 13 years";;;;0;;0;"8/28/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1019367;707448;"02YMC0007";;;0;"None";"None";0;0;"None";"None";0;;"Active";"12/6/2021";"6/13/2022";"Child Care Center";"Child Care Center";"Center";100;"Active";"Active";0;10;"Child Care Center";
707449;80800317;"YMCA of Greater Bergen County After School Program at 5/6";"Child Care Center";"321 State Street";" ";"Hackensack";"NJ";7601;"Bergen";2014876600;"Work";"lgreene@metroymcas.org";"Active";;101;"6 - 13 years";;;;0;;0;"9/2/2024";"Temporary";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1019368;707449;80800317;;;0;1;"None";0;0;"None";"None";0;;"Pending";"5/22/2023";"5/22/2023";"Child Care Center";"Child Care Center";"Center";101;"Active";"Active";0;27;"Child Care Center";
707453;"02YMC0008";"YMCA of Greater Bergen County After School at Jackson Avenue";"Child Care Center";"421 Jackson Avenue";" ";"Hackensack";"NJ";7601;"Bergen";9737589039;"Work";"lgreene@metroymcas.org";"Active";;100;"6 - 13 years";"Leah";;"Greene";0;;0;"8/28/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1019373;707453;"02YMC0008";;;0;"None";"None";0;0;"None";"None";0;;"Active";"3/4/2022";"3/4/2022";"Child Care Center";"Child Care Center";"Center";100;"Active";"Active";0;6;"Child Care Center";
707454;"02YMC0006";"YMCA of Greater Bergen County at Fairmount School";"Child Care Center";"105 Grand Avenue";" ";"Hackensack";"NJ";7601;"Bergen";2014876600;"Work";"lgreene@metroymcas.org";"Active";;120;"6 - 13 years";;;;0;;0;"8/28/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1019374;707454;"02YMC0006";;;0;"None";"None";0;0;"None";"None";0;;"Active";"5/13/2021";"6/3/2021";"Child Care Center";"Child Care Center";"Center";120;"Active";"Active";0;0;"Child Care Center";
707455;"02YMC0009";"YMCA of Greater Bergen Co After School Program at Nellie K. Parker";"Child Care Center";"261 Maple Hill Drive";" ";"Hackensack";"NJ";7601;"Bergen";2014876600;"Work";"lgreene@metroymcas.org";"Active";;100;"6 - 13 years";;;;0;;0;"8/28/2024";"Regular";;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1019375;707455;"02YMC0009";;;0;"None";"None";0;0;"None";"None";0;;"Active";"2/10/2022";"5/3/2022";"Child Care Center";"Child Care Center";"Center";100;"Active";"Active";0;8;"Child Care Center";
