"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
126769;"ACTIVE LEARNING CENTER";"4477 WEST OLIVE AVENUE";"GLENDALE";"AZ";85302;"MARICOPA";"(623)934-6983";"https://www.facebook.com/pages/Active-Learning-Center-Preschool/150686194974464?rf=303368583021373";;;"https://www.facebook.com/pages/Active-Learning-Center-Preschool/150686194974464?rf=303368583021373";"https://www.facebook.com/pages/Active-Learning-Center-Preschool/150686194974464?rf=303368583021373";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
126753;"SEEDS OF KNOWLEDGE PRESCHOOL";"6683 SOUTH CLUB HOUSE DRIVE";"GILBERT";"AZ";85297;"MARICOPA";"(480)707-2056";"http://www.seedsofknowledgepreschool.com/about-us.html";"wangler4@gmail.com";"In this wonderful phonics based program your little ones will learn the alphabet, numbers, shapes, colors and many more preschool concepts through fun activities, music, exercise, crafts and play; as well as age appropriate classroom accademics. We promote fun while learning in our classrooms and also pride ourselves as being a community friendly preschool where friendships are made and families come together. Seeds of Knowledge is a state licensed preschool currently in its eleventh year of operation. All of our teachers are degreed educators with years of teaching experience and a true appreciation for preschoolers! Classes begin the first week of Aug. and run though the end of May. We are happily tucked away in the beautiful Seville Sports Club at 6683 S. Club House Dr. Gilbert 85298and currently offer many class options.";"http://www.seedsofknowledgepreschool.com/about-us.html";;"9am-2:30pm";;"http://www.seedsofknowledgepreschool.com/enrollment-forms.html";;"n";"n";"y";"y";"n";"n";"http://nebula.wsimg.com/18b9e24894d3dcef5632b99968aa75e1?AccessKeyId=A6F8955BBBC55233FF0C&disposition=0&alloworigin=1";;;;;;
126745;"LIL' EINSTEINS PRESCHOOL";"3369 EAST QUEEN CREEK";"GILBERT";"AZ";85297;"MARICOPA";"(480)357-0300";"http://lileinsteinspreschool.com/contact-us/";"kendrahall@cox.net";"As parents and educators we understand how precious your little ones are. We are experienced educators who are dedicated not only to the intellectual growth of your child, but also the social and emotional balance that is essential for our little ones. We want to instill the lifelong love of learning in your child.

    All classes taught by degreed and certified teachers
    Academic program
    Experienced educators and aids First Aid CPR Certified
";"http://lileinsteinspreschool.com/contact-us/";"https://www.facebook.com/LilEinsteinsPreschool?_rdr";"8:00 AM – 3:30 PM";;;;"n";"n";"y";"y";"n";"n";"http://lileinsteinspreschool.com/wp-content/uploads/2013/02/preschool_logo.png";;;;;;
126732;"HERITAGE LUTHERAN PRESCHOOL";"421 EAST RAY ROAD";"GILBERT";"AZ";85296;"MARICOPA";"(480)855-3619";"http://www.heritageluthgilbertaz.org/";"HeritageLutheranAZ@gmail.com";"We believe that God is one but also three distinct persons – the Father, the Son, and the Holy Spirit.
We believe that the Bible is God’s inspired and inerrant Word, and therefore truth and the only sure guide to eternal life in heaven.
We believe that Jesus Christ is true God and true man in one person – the Savior who lived a perfect life, died to pay for the sins of all, and rose again to assure us of forgiveness and eternal life.
We believe that the forgiveness of sins, the privilege of being God’s child, and eternal life are free gifts from God and ours through faith in Jesus Christ.
We believe that the Sacraments of Baptism and Holy Communion are means by which God gives us his grace, and that through them we receive forgiveness, life, and salvation.
We believe that Jesus will return on the Last Day, and he will raise the dead and take all who believe in him into eternal life. Until then, those who have died in Christ stand in glory beside their Savior, and Christians here on earth live to God's glory by the power of the Holy Spirit through repentance and obedience.";"http://www.heritageluthgilbertaz.org/";;;;;;"n";"n";"y";"y";"n";"n";"http://nebula.wsimg.com/4e6e2ddd3cec6cf76710427fc434dd87?AccessKeyId=B648BB9826B9A43D40A4&disposition=0&alloworigin=1";;;;;;
126718;"FREDONIA HEAD START";"221 EAST HORRT";"FREDONIA";"AZ";86022;"COCONINO";"(480)774-9504";;;;;;;;;;;;;;;;;;;;;"Y";
126717;"SUNFLOWER PRESCHOOL L L C";"15055 NORTH FOUNTAIN HILLS BLVD";"FOUNTAIN HILLS";"AZ";85268;"MARICOPA";"(480)836-2255";"http://www.fountainhillspreschool.com/";"info@sunflowerpreschoolfh.com";"At Sunflower Preschool, we promise to:

Furnish a safe, clean and attractive environment

Maintain the standards and licensing required by state, county and city agencies.

Provide a program that is stimulating, developmentally appropriate and the best possible.

Ensure teachers are exceptional in their capacities for guiding and caring.

Remain committed to professional growth and open to new ideas.

Keep parents informed of school activities and events.";"http://www.fountainhillspreschool.com/";;"8:15 a.m.-4:00 p.m.";;;;"n";"n";"y";"y";"n";"n";"http://www.fountainhillspreschool.com/images/Fountain_Hills_Preschool1.gif";;;;;;
126715;"MAXWELL PRESCHOOL ACADEMY FOUNTAIN HILLS L L C";"15249 NORTH FOUNTAIN HILLS BLVD";"FOUNTAIN HILLS";"AZ";85268;"MARICOPA";"(480)837-6206";"https://www.facebook.com/pages/Maxwell-Preschool-Academy/125649290822771";;;"https://www.facebook.com/pages/Maxwell-Preschool-Academy/125649290822771";"https://www.facebook.com/pages/Maxwell-Preschool-Academy/125649290822771";;;;;"n";"n";"y";"y";"n";"n";;;;;;;
126714;"MARIA MONTESSORI SCHOOLS L L C";"16751 EAST GLENBROOK BOULEVARD";"FOUNTAIN HILLS";"AZ";85268;"MARICOPA";"(480)837-0046";"http://www.fhcspto.org/preschool.htm";"admin@fhcspto.org";"Maria Montessori School enrolls children ages 2 through 5 years old. The Maria Montessori School provides a safe, secure and loving atmosphere in a respectful, appropriate and challenging environment. We respect and care about each individual child. Each child has the right to gain a secure sense of independence and competence in her own unique way. Children need love, time, attention and respect. As caregivers, we strive to develop a basic understanding and trust that each child will initiate, explore and learn at their readiness.";"http://www.fhcspto.org/preschool.htm";;"School Hours  8:30 am - 3:00 pm
Before Care Hours  6:30 a.m.-8:30 a.m.
After Care Hours  3:00 p.m. - 6:00 p.m.";;"http://www.fhcspto.org/formsandlinks.htm";;"n";"y";"y";"y";"n";"n";;;;;;;
126708;"WONDERLAND PLAYHOUSE";"525 NORTH KING STREET";"FLORENCE";"AZ";85232;"PINAL";"(520)868-5311";"http://www.wonderlandplayhouse.com/contact-us-1.html";"wonderland.playhouse@gmail.com";"We are here to ensure the health, safety and well-being of the children in our care. It is our goal to provide a loving, nurturing, safe, and clean environment and to make a positive difference in your child’s life. In doing so, we wish to make and sustain a meaningful relationship with the children enrolled in our facility. We provide early childhood development and age appropriate education for the children. This includes everything from shapes, letters and numbers, to motor skills, manners, and cooperative interaction. Each month, a lesson schedule will be posted outlining the activities for that particular month. Parent involvement in our developmental plans is encouraged. Therefore, if you have any ideas for a lesson or unit, we are more than happy to collaborate. A child see’s the world around them with wonder and awe, we believe in encouraging their natural curiosity.";"http://www.wonderlandplayhouse.com/contact-us-1.html";"https://www.facebook.com/pages/Wonderland-Play-House/167497763262165";;"http://www.wonderlandplayhouse.com/mission.html";"http://www.wonderlandplayhouse.com/enrollment-info-1.html";;"y";"y";"y";"y";"y";"y";"http://nebula.wsimg.com/5f87b7048cdcbc892a87a421b441980f?AccessKeyId=6C9AA693AFF6820C8B52&disposition=0&alloworigin=1";;;;;;
126702;"SUNNYSIDE HEAD START";"1825 NORTH MAIN";"FLAGSTAFF";"AZ";86001;"COCONINO";"(928)773-7970";;;;;;;;;;;;;;;;;;;;;"Y";
126700;"SILER HEAD START";"3581 NORTH FANNING DRIVE";"FLAGSTAFF";"AZ";86004;"COCONINO";"(928)526-1069";;;;;;;;;;;;;;;;;;;;;"Y";
126699;"SAN FRANCISCO DE ASIS CATHOLIC SCHOOL";"320 NORTH HUMPHREYS STREET";"FLAGSTAFF";"AZ";86001;"COCONINO";"(928)779-1337";"http://www.sfdaschool.org/";"school@sfdaparish.org";" San Francisco de Asis Catholic School Mission Statement We, the Catholic faith community, in the spirit of St. Francis, are dedicated to a strong academic education that promotes creative thought and builds confidence. Through Gospel teachings, we are empowered to a life of compassionate Christian leadership and service to others. San Francisco de Asis Catholic School Philosophy The Catholic community of San Francisco de Asis believes children are created in God’s image and therefore have great dignity.  Christ is our hope and our children are the future of the Church.  In the spirit of St. Francis, we embrace each child’s diversity and God-given gifts. Parents, as the primary educators, have the responsibility of the Christian faith formation and education of their children.  Living Catholic teachings and traditions, both parents and parish school are dedicated to providing an environment rich in faith and excellence in education while affording opportunities to serve others. As a result, our students are inspired to a faith-filled life, in the pursuit of life-long learning and stewardship. ";"http://www.sfdaschool.org/";"https://www.facebook.com/pages/San-Francisco-De-Asis-Catholic-School/126424280746716?sk=info&tab=page_info";"Mon - Fri: 
7:45 am - 3:45 pm";;"http://www.sfdaschool.org/admissions.htm";;"n";"n";"y";"y";"y";"y";"http://www.sfdaschool.org/index_htm_files/38.png";;;;;;
126697;"PONDEROSA HEAD START";"2500 NORTH 1ST STREET";"FLAGSTAFF";"AZ";86004;"COCONINO";"(928)779-3244";;;;;;;;;;;;;;;;;;;;;"Y";
126698;"ROCKHOUSE PLAYSCHOOL";"414 WEST CHERRY AVENUE";"FLAGSTAFF";"AZ";86001;"COCONINO";"(928)774-1282";;;;;;;;;;;;;;;;;;;;;"Y";
126685;"FLAGSTAFF JUNIOR ACADEMY CHILDREN'S HOUSE";"306 WEST CEDAR";"FLAGSTAFF";"AZ";86001;"COCONINO";"(928)774-6007";"http://fjacademy.com/home/childrens-house/";"BarbaraDornan@fjacademy.com";"In the Children’s House, Montessori classes allow students to learn at their own individual pace and according to their own choice of activities from hundreds of possibilities.

There is constant interaction, problem solving, child to child teaching, and socialization.

Children are challenged according to their ability and never bored. Our Montessori environment emphasizes learning through all five senses, not just through listening, watching, or reading.

In addition to the individual work time, each day’s lesson includes time for group activities, discussions, music, games, stories, drama, poetry, grace, and courtesy.

Learning is an exciting process of discovery, leading to concentration, motivation, self-discipline, and a love of learning.

Flagstaff Jr. Academy Children’s House is a multi-age classroom with students ages three through kindergarten. We truly believe this is the best foundation for all future learning. We will work to create a beautiful, safe, and stimulating environment for your children. We will form a community of caring, curious learners…and we’ll have fun! You, as parents, are your child’s first and best teachers. We would like to join you in a partnership to build a strong and memorable experience for your child.";"http://fjacademy.com/home/childrens-house/";"https://www.facebook.com/FlagstaffJuniorAcademy";"Mon - Fri: 
8:00 am - 3:00 pm";;;;"n";"n";"y";"y";"n";"n";;;;;;;
126684;"FLAGSTAFF FAMILY Y M C A Y KIDZ ST MARY'S";"320 NORTH HUMPHREYS";"FLAGSTAFF";"AZ";86001;"COCONINO";"(928)556-9622";;;;;;;;;;;;;;;;;;;;;"Y";
126677;"FEDERATED HEAD START";"400 WEST ASPEN AVENUE";"FLAGSTAFF";"AZ";86001;"COCONINO";"(928)779-0233";"http://www.nacog.org/index.cfm?fuseaction=dep_intro&dept_id=5";;"Head Start has been a part of northern Arizona for over thirty years.  The Northern Arizona Council of Governments (NACOG) administers the Program that has a service area of 27,000 square miles and includes the four counties of Apache, Navajo, Coconino, and Yavapai.   The Program serves children zero to five years old who meet the required income guidelines.  NACOG uses several program options to provide Preschool and Early Head Start services in 28 Northern Arizona communities on behalf of 1613 children.

NACOG addresses the needs of enrolled children and families by using the Head Start Performance Standards and locally designed service delivery systems. The program utilizes a comprehensive approach in meeting the needs of enrolled children and provides them the opportunity to begin their school experience on equal footing with their more socially advantaged peers.  This is done with the use of field management zones and a network of service area partnerships that address the extreme rural barriers confronted by our large geographic area, extreme weather conditions, and the lack of resources. ";"http://www.nacog.org/index.cfm?fuseaction=dep_intro&dept_id=5";;;;"http://www.nacog.org/index.cfm?fuseaction=dep_menu&menu_id=5033&dept_id=5";;"n";"n";"y";"y";"n";"n";"http://www.nacog.org/images/design/front/logo.gif";;;;;;
126678;"FLAGSTAFF COOPERATIVE PRESCHOOL";"4000 NORTH CUMMINGS STREET";"FLAGSTAFF";"AZ";86004;"COCONINO";"(929)522-2280";"http://www.flagstaffco-op.org/";"contact@flagstaffco-op.org";"We are a parent-run cooperative preschool as identified by the International Cooperative Alliance. We were founded in 1962 when a group of interested parents decided their children needed the experience of a preschool education. These parents hired a professional teacher to begin our preschool program. In 1964, the school incorporated and in 1966 became a non-profit, tax-exempt corporation licensed by the State of Arizona.

We offer a variety of opportunities for family members to work in the classroom or to participate in, or other-wise contribute, to the preschool. This has been a very important part of our 50 years of success!

We are also approved through DES, NAU and the NAVAJO NATION.  These organizations help families, who qualify, with financial assistance for preschool and child care.";"http://www.flagstaffco-op.org/";;"7:30am-5:30pm";;"http://www.flagstaffco-op.org/";"http://www.flagstaffco-op.org/files/Flagstaff%20Co-Op%20Family%20Handbook%202013-14.pdf";"n";"n";"y";"y";"n";"n";"http://www.flagstaffco-op.org/img/header.jpg";;;;;;
126675;"COGDILL HEAD START";"301 SOUTH PASEO DEL FLAG";"FLAGSTAFF";"AZ";86004;"COCONINO";"(928)774-5552";;;;;;;;;;;;;;;;;;;;;"Y";
126674;"CLARK HOMES HEAD START";"1000 NORTH CLARK CIRCLE";"FLAGSTAFF";"AZ";86001;"COCONINO";"(928)774-4021";;;;;;;;;;;;;;;;;;;;;"Y";
126669;"TOLTEC HEAD START";"3720 NORTH BALBOA STREET";"ELOY";"AZ";85231;"PINAL";"(520)466-4036";"http://www.pgccs.org/content/head-start-locations";;"Head Start is a comprehensive, quality and unique program designed for eligible 0-5 year old children and their families. We meet the needs of children and families through the content areas of: Early Childhood Development, and Health Services, Family and Community Partnerships, Program Design and Management. We specialize in family oriented services, developmentally appropriate practices, culturally diverse activities, advocacy and community involvement. We believe that families are the foundation of our communities, and we believe in the betterment and enrichment of children in society. Our agency is dedicated to supporting families in a positive and productive way. We are dedicated to developing partnerships with families; fostering self-esteem in parents, children, and staff; and are guided by the principle that parents are their child’s first educator. Our ultimate goal is to prepare and empower children and families for success by developing blocks of self-reliance and stability.";"http://www.pgccs.org/content/head-start-locations";"https://www.facebook.com/ToltecHeadStart";"Mon - Fri: 
8:00 am - 4:00 pm";"http://www.pgccs.org/content/careers";"http://www.pgccs.org/content/head-start-enrollment-information";;"y";"y";"y";"y";"n";"n";;;;;;;
126666;"ELOY AFTER SCHOOL PROGRAM";"1000 NORTH CURIEL STREET";"ELOY";"AZ";85231;"PINAL";"(520)466-2279";;;;;;;;;;;;;;;;;;;;;"Y";
126663;"LITTLE ONES LEARNING CENTER";"11905 WEST THUNDERBIRD ROAD";"EL MIRAGE";"AZ";85335;"MARICOPA";"(623)933-4351";"https://www.facebook.com/pages/Little-Ones-Learning-Center/134670146584910";;;"https://www.facebook.com/pages/Little-Ones-Learning-Center/134670146584910";"https://www.facebook.com/pages/Little-Ones-Learning-Center/134670146584910";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
126662;"LA HACIENDA CHILD CARE CENTER";"14506 ALTO STREET";"EL MIRAGE";"AZ";85335;"MARICOPA";"(623)815-7334";;;;;;;;;;;;;;;;;;;;;"Y";
126658;"DUNCAN HEAD START";"1 MCGRATH AVENUE";"DUNCAN";"AZ";85534;"GREENLEE";"(928)359-2872";;;;;;;;;;;;;;;;;;;;;"Y";
126657;"LOMELI'S CHILDCARE CENTER";"1240 EAST 23RD STREET";"DOUGLAS";"AZ";85607;"COCHISE";"(520)364-3007";"https://www.facebook.com/pages/Lomelis-Childcare-Center/156978541003518";;;"https://www.facebook.com/pages/Lomelis-Childcare-Center/156978541003518";"https://www.facebook.com/pages/Lomelis-Childcare-Center/156978541003518";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
126653;"BONITA HEADSTART";"1201 16TH STREET";"DOUGLAS";"AZ";85607;"COCHISE";"(520)364-5642";;;;;;;;;;;;;;;;;;;;;"Y";
126648;"NOAH'S ARK DAY CARE";"925 SOUTH CAMINO REAL";"COTTONWOOD";"AZ";86326;"YAVAPAI";"(928)649-1010";;;;;;;;;;;;;;;;;;;;;"Y";
126643;"HILLTOP CHRISTIAN PRESCHOOL";"2021 EAST FIR";"COTTONWOOD";"AZ";86326;"YAVAPAI";"(928)634-7876";"http://www.cottonwoodfaithlutheran.org/7922.html";"cottonwoodhilltoppreschool@yahoo.com


";"At Hilltop Christian Preschool we provide qualified Christian teachers who are committed to providing your child with a Christian environment and education to prepare them to enter kindergarten. We offer a safe environment licensed by The Arizona Department of Health Services Child Care Licensing Division.";"http://www.cottonwoodfaithlutheran.org/7922.html";"https://www.facebook.com/pages/Faith-Lutheran-Church-of-the-Verde-Valley/937385809622657";"8:30 - 11:30 a.m.";;;"http://www.cottonwoodfaithlutheran.org/media/28c04cc05e779cd1ffff802fffffe905.pdf";"n";"n";"y";"y";"n";"n";"http://www.cottonwoodfaithlutheran.org/templates/Draft/img/logo.gif";;;;;;
126644;"KARE BEAR CHILD CARE CENTER";"68 NORTH 12TH STREET";"COTTONWOOD";"AZ";86326;"YAVAPAI";"(928)634-9613";"https://www.facebook.com/pages/Kare-Bear-Child-Care-Preschool/127543003957867?sk=info&tab=page_info";"kbell039@yahoo.com";"Kare Bear is Cottonwood's premier child care and preschool, we offer services for children of all ages from infancy to school age. ";"https://www.facebook.com/pages/Kare-Bear-Child-Care-Preschool/127543003957867?sk=info&tab=page_info";"https://www.facebook.com/pages/Kare-Bear-Child-Care-Preschool/127543003957867?sk=info&tab=page_info";;;;;"y";"y";"y";"y";"y";"y";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/304260_504952489550248_917206890_n.jpg?oh=821e2538dba58f1dd5275b0ea355e31f&oe=5609A556&__gda__=1438849768_d4a65c6243d2c79b081dec5a065bf04d";;;;;;
126640;"COTTONWOOD HEAD START";"270 EAST MINGUS";"COTTONWOOD";"AZ";86326;"YAVAPAI";"(928)634-8236";;;;;;;;;;;;;;;;;;;;;"Y";
126641;"FIRST STEPS CHILDCARE";"1025 SOUTH KELLI LANE";"COTTONWOOD";"AZ";86326;"YAVAPAI";"(928)646-3377";"https://www.facebook.com/pages/First-Steps-Child-Care/121254891263879";;;"https://www.facebook.com/pages/First-Steps-Child-Care/121254891263879";"https://www.facebook.com/pages/First-Steps-Child-Care/121254891263879";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
126638;"BRIGHT FUTURES CHILD CARE";"19 EAST BEECH STREET";"COTTONWOOD";"AZ";86326;"YAVAPAI";"(866) 646-5200";;;;;;;;;;;;;;;;;;;;;"Y";
126637;"ACCELERATED LEARNING CHARTER SCHOOL";"320 SOUTH MAIN STREET";"COTTONWOOD";"AZ";86326;"YAVAPAI";"(928)634-0650";;;;;;;;;;;;;;;;;;;;;"Y";
126636;"WEST SCHOOL C.A.S.P.E.R.";"460 SOUTH 7TH STREET";"COOLIDGE";"AZ";85228;"PINAL";"(520)723-2726";;;;;;;;;;;;;;;;;;;;;"Y";
126634;"KIDS KLUB INC";"1840 SOUTH ARIZONA BOULEVARD";"COOLIDGE";"AZ";85228;"PINAL";"(520)723-7567";;;;;;;;;;;;;;;;;;;;;"Y";
126630;"COOLIDGE HEAD START";"227 WEST PINKLEY";"COOLIDGE";"AZ";85228;"PINAL";"(520)723-4951";"http://www.pgccs.org/content/head-start-locations";;"Head Start is a comprehensive, quality and unique program designed for eligible 0-5 year old children and their families. We meet the needs of children and families through the content areas of: Early Childhood Development, and Health Services, Family and Community Partnerships, Program Design and Management. We specialize in family oriented services, developmentally appropriate practices, culturally diverse activities, advocacy and community involvement. We believe that families are the foundation of our communities, and we believe in the betterment and enrichment of children in society. Our agency is dedicated to supporting families in a positive and productive way. We are dedicated to developing partnerships with families; fostering self-esteem in parents, children, and staff; and are guided by the principle that parents are their child’s first educator. Our ultimate goal is to prepare and empower children and families for success by developing blocks of self-reliance and stability.";"http://www.pgccs.org/content/head-start-locations";"https://www.facebook.com/CoolidgeHeadStart";"8am-4pm";"http://www.pgccs.org/content/careers";"http://www.pgccs.org/content/head-start-enrollment-information";;"y";"y";"y";"y";"n";"n";;;;;;;
126624;"VALLEY LEARNING CENTER";"2235 SOUTH HIGHWAY 89";"CHINO VALLEY";"AZ";86323;"YAVAPAI";"(928)636-1656";"http://www.valleylearningcenters.net/";;"Our Goal is more than in and out of Child care – we see ourselves as educators, not babysitters, each and every child that comes through our door is an opportunity to challenge them and help them grow in an experienced, nurturing, learning environment.  We offer a variety of educational programs to help prepare your child for kindergarten, first grade and beyond.";"http://www.valleylearningcenters.net/";;;;;;"y";"y";"y";"y";"y";"y";"http://www.valleylearningcenters.net/images/logo.png";;;;;;
126621;"CHINO VALLEY HEAD START";"1985 NORTH ROAD 1 WEST";"CHINO VALLEY";"AZ";86323;"YAVAPAI";"(928)636-1076";"http://www.nacog.org/index.cfm?fuseaction=dep_intro&dept_id=5";;"Head Start has been a part of northern Arizona for over thirty years.  The Northern Arizona Council of Governments (NACOG) administers the Program that has a service area of 27,000 square miles and includes the four counties of Apache, Navajo, Coconino, and Yavapai.   The Program serves children zero to five years old who meet the required income guidelines.  NACOG uses several program options to provide Preschool and Early Head Start services in 28 Northern Arizona communities on behalf of 1613 children.

NACOG addresses the needs of enrolled children and families by using the Head Start Performance Standards and locally designed service delivery systems. The program utilizes a comprehensive approach in meeting the needs of enrolled children and provides them the opportunity to begin their school experience on equal footing with their more socially advantaged peers.  This is done with the use of field management zones and a network of service area partnerships that address the extreme rural barriers confronted by our large geographic area, extreme weather conditions, and the lack of resources. ";"http://www.nacog.org/index.cfm?fuseaction=dep_intro&dept_id=5";;;;"http://www.nacog.org/index.cfm?fuseaction=dep_menu&menu_id=5033&dept_id=5";;"n";"n";"y";"y";"n";"n";"http://www.nacog.org/images/design/front/logo.gif";;;;;;
126607;"ST. MARY - BASHA CATHOLIC SCHOOL BEFORE / AFTER SC";"200 WEST GALVESTON";"CHANDLER";"AZ";85225;"MARICOPA";"(480)963-4951";;;;;;;;;;;;;;;;;;;;;"Y";
126605;"RISEN SAVIOR LUTHERAN CHURCH";"23914 SOUTH ALMA SCHOOL ROAD";"SUN LAKES";"AZ";85248;"MARICOPA";"(480)802-1505";;;;;;;;;;;;;;;;;;;;;"Y";
126601;"NEW VISTAS ACADEMY";"670 NORTH ARIZONA AVENUE #25";"CHANDLER";"AZ";85224;"MARICOPA";"(480)963-2313";"http://www.newvistasaz.com/";"newvistasaz@gmail.com";"New Vistas Center for Education is widely recognized as an outstanding institution of learning in the East Valley. Our goal at New Vistas is to provide our students with the single best possible educational experience in a nurturing and challenging environment.

Students of New Vistas Center for Education are intelligent, confident, have high self-esteem, strong work ethic, and an amazing sense of self-motivation. The administration, teachers, and parents of New Vistas work together to support our students' social, emotional, and physical growth. We take great pride in the successes which occur within our building on a daily basis. We look forward and plan for the future while respecting and honoring the past.";"http://www.newvistasaz.com/";;;;"http://www.newvistasaz.com/images/stories/new_vistas_reg_2015-16_final_interactive.pdf";;"n";"n";"y";"y";"y";"y";"http://www.newvistasaz.com/templates/modern/images/logo_banner.jpg";;;;;;
126581;"FAITH FAMILY CHURCH PRESCHOOL & CHILD CARE";"11530 EAST QUEEN CREEK ROAD";"CHANDLER";"AZ";85286;"MARICOPA";"(480)539-8933";"http://www.faithfc.org/something-for-everyone/preschool";"life@faithfc.org";"Preschool Ministry is a vibrant, loving, God-filled place for kiddos.

Parents, do you want your child to know that God loves them, created them special in His own image and wants to be in their life forever? Then Preschool Ministry is the place for them to be - children all over agree!

Our Preschool Ministry partners with parents to train up a child in the way that they should go by teaching them basic Bible principles, singing to the Lord, playing games and creating unique crafts. We even send home a follow-up sheet to help you continue the learning at home!

We don't take the incredible privilege of shaping & molding young lives lightly.

You can rest assured knowing that your child is being well cared for and taught the word of God while you attend service. So relax and hear from God on Sunday morning. Your child will tell you all about the fun they had as soon as you pick them up!";"http://www.faithfc.org/something-for-everyone/preschool";;;;;;"y";"y";"y";"y";"n";"n";"http://www.faithfc.org/images/headers/something2.jpg";;;;;;
126575;"CAREBEAR DAYCARE";"244 WEST CHANDLER HEIGHTS ROAD";"CHANDLER";"AZ";85248;"MARICOPA";"(480) 802-0058";"http://www.carebearpreschool.com/";;"Carebear Preschool was founded in 2002 by Carrie Kuhns, who is a certified teacher.  We are dedicated to providing innovative, quality education services that support and contribute to the success and wellbeing of our children and their families. We are committed to encouraging learning through fun, skill-based activities for children 2 to 5 years of age.

Our qualified, talented teachers structure daily activities designed for each child to learn at his or her own pace. Our teachers serve as examples to the children, who learn as much by observing others as they do by direct instruction. The teaching staff acts as a group of facilitators rather than directors of activities.

It is our daily mission to offer children an enriching experience that enhances their cognitive, social, emotional, physical, language, and creative development. It is our goal to give each child a strong, secure foundation on which to begin his or her educational journey.";"http://www.carebearpreschool.com/";"https://www.facebook.com/carebearpreschool";"Mon - Sun: 
7:00 am - 6:00 pm";"http://www.carebearpreschool.com/page/careers";"http://www.carebearpreschool.com/page/registration";;"n";"n";"y";"y";"n";"n";;;;;;;
126573;"BRIGHT BEGINNINGS SCHOOL";"400 NORTH ANDERSEN BLVD";"CHANDLER";"AZ";85224;"MARICOPA";"(480)821-1404";;;;;;;;;;;;;;;;;;;;;"Y";
126563;"QUALITY INTERACTIVE MONTESSORI PRESCHOOL";"33212 NORTH 56TH STREET";"CAVE CREEK";"AZ";85331;"MARICOPA";"(480)575-5269";"http://www.qimontessori.com/";"info@qimontessori.com";" Our Mission
Quality Interactive Montessori School encourages independent, self-directed learning for life in a child- centered environment, where children are seen, taught and appreciated for their individuality in a small group setting. We focus on respect for others; our environment and in ourselves while instilling a love of learning in each child.

Our Philosophy
Quality Interactive Montessori School was founded in 2004 to foster a love of learning and to educate children to be caring, socially responsible citizens of their community and world. The educational and supplemental care programs at QI involve children from 6 weeks of birth through grade 6 in five different programs: Infant, Toddler, Primary, Kindergarten and Elementary School. QI seeks to educate the whole child, applying the Montessori philosophy, in a family-oriented environment. The philosophy is based on the principles of Dr. Maria Montessori (1870-1952) whose holistic vision of education focuses on the cognitive, social, emotional and physical needs of the child. For Dr. Montessori, and for QI, education is preparation for life. ";"http://www.qimontessori.com/";"https://www.facebook.com/QIMontessori";"Mon - Fri: 
7:30 am - 5:30 pm";"http://www.qimontessori.com/our-partners/";;;"y";"y";"y";"y";"y";"y";;;;;;;
126560;"NANNY'S DAYCARE / PRESCHOOL";"306 EAST COTTONWOOD LANE";"CASA GRANDE";"AZ";85230;"PINAL";"(520)421-1501";;;;;;;;;;;;;;;;;;;;;"Y";
126558;"T L C PRESCHOOL";"1428 NORTH PUEBLO";"CASA GRANDE";"AZ";85122;"PINAL";"(520)876-4177";"http://www.tlcscg.org/";"churchoffice@tlcscg.org";"Welcome to our church - we invite you to look around and get a feel for who we are. If you're not currently a member of our church - we'd like to take this opportunity to invite you to one of our weekly services. And of course, feel free to reach out and call or email our Pastor or one of our Ministry Leaders.

We hope you and your family will have a warm and spirit-filled experience with us as we worship and fellowship together at our services, events, and ministries. 

We'd also like to invite you to make an online prayer request. Your prayer request opens the door to a God who is waiting patiently at all times and in all situations to listen to you and give you comfort and strength. Persist in your prayers and your Heavenly Father will always give you what is in your best interest. God tells us through the Apostle Paul to ""pray in the Spirit on all occasions with all kinds of prayers and requests."" Ephesians 6:18";"http://www.tlcscg.org/";"https://www.facebook.com/pages/TLC-Preschool-At-Trinity-Lutheran-Church/115943155101621";"7am-6pm";;"http://www.tlcscg.org/preschool/2014-2015-enrollment-info";;"n";"n";"y";"y";"n";"n";"http://www.tlcscg.org/_/rsrc/1382472571730/config/customLogo.gif?revision=10";;;;;;
126557;"ST. ANTHONY OF PADUA CATHOLIC PRESCHOOL";"501 EAST 2ND STREET";"CASA GRANDE";"AZ";85122;"PINAL";"(520)836-7247";;;;;;;;;;;;;;;;;;;;;"Y";
