"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
90463;"United Center-Bethlehem";"970 Humbolt ST E";"Fort Worth";"TX";76104;"TARRANT";"817-332-7911";"http://www.unitedcommunitycenters.org/default.asp?page=bethlehem_center";;"United Community Centers, Inc. is a non-profit organization in affiliation with the United Methodist Church and United Way of Tarrant County, as well as many other foundations and grantees. Through these partnerships, we are able to provide services to empower individuals, strengthen families and enrich communities.  We recognize that poverty is the cause of many social problems such as school failure and dropout, unemployment and teen pregnancy. Our focus is to create opportunities for people to gain the educational and professional skills that will end their dependency on welfare. ";"http://www.unitedcommunitycenters.org/default.asp?page=bethlehem_center";"https://www.facebook.com/pages/United-Community-Centers-Inc/110811161802";;;;;"n";"n";"y";"y";"y";"n";;"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-prn1/t1.0-9/q71/s720x720/10177382_10152407002616803_8229792778851125901_n.jpg";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-ash3/t1.0-9/p480x480/1601509_10152230585396803_1028894230_n.jpg";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-prn2/t1.0-9/p180x540/1545690_10152218440941803_1648713618_n.jpg";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-prn1/t1.0-9/p180x540/1530470_10152206538556803_1474710071_n.jpg";;
90464;"United Methodist Preschool-Crowley";"509 Peach ST W";"Crowley";"TX";76036;"TARRANT";"817-297-1485";"http://www.crowleyumc.com/preschool.html";;;"http://www.crowleyumc.com/preschool.html";;"9am to 5:30pm
Monday through Thursday ";;;;"n";"y";"y";"y";"y";"n";;"http://www.crowleyumc.com/preschool/playgroundequip.jpg";"http://www.crowleyumc.com/preschool/princess.jpg";"http://www.crowleyumc.com/topborderpics/preschool/single.jpg";;;
90465;"Unity Child Care";"827 Turney DR";"Houston";"TX";77038;"HARRIS";"281-999-3271";;;;;;;;;;;;;;;;;;;;;"Y";
90466;"Unity Child Care #2";"11228 Airline DR";"Houston";"TX";77037;"HARRIS";"281-448-6489";;;;;;;;;;;;;;;;;;;;;"Y";
90467;"Unity Child Development";"7015 Silver Star";"Houston";"TX";77086;"HARRIS";"281-820-4448";;;;;;;;;;;;;;;;;;;;;"Y";
90469;"Univ of TX Health Science Center";"7900 Cambridge";"Houston";"TX";77054;"HARRIS";"713-500-8454";"http://www.uth.edu/child-development-center/";;"Welcome to the University of Texas Health Science Center at Houston Child Development Center. The UTHealth Child Development Center (UTHCDC) provides quality child care and education for children whose parents are students, faculty or staff members of the UTHealth and other Texas Medical Center facilities. Comprehensive programs are available for children ages six weeks through six years. The Child Development Center is designed to create a safe wholesome environment where children enjoy living and learning. A nurturing creative atmosphere conducive to fostering a balance of each child's social, physical, intellectual and emotional development is provided. Individuality is recognized and used as a base on which to encourage children to reach their maximum potential. ";"http://www.uth.edu/child-development-center/";;"Monday – Friday,
6:00 a.m. – 6:00 p.m.";;;;"y";"y";"y";"y";"n";"n";;"http://www.uth.edu/dotAsset/f445b68a-ff82-4122-bc76-201abfbee177.jpg";;;;;
90474;"University Houston CCC";"3859 Wheeler";"Houston";"TX";77004;"HARRIS";"713-743-5480";"http://www.uh.edu/clc/";"ccenter@uh.edu";"Our goal is to provide exemplary early childhood services for UH families, as well as, an
environment of reciprocal respect, trust, and open communication in a way that promotes a sense of community and belonging. I invite each parent and family member to become actively involved in all aspects of our program. At CLC we believe that a parent is their child’s first teacher";"http://www.uh.edu/clc/";"https://www.facebook.com/universityofhouston";"Monday — Friday
7:00 a.m. — 6:00 p.m.";"http://www.uh.edu/clc/about/employment.html";"http://www.uh.edu/clc/enrollment/index.html";"http://www.uh.edu/clc/parent_resources/pdf/parent_handbook.pdf?2";"y";"y";"y";"y";"n";"n";"http://www.uh.edu/dsa/css/2012/student_affairs.png";"https://www.flickr.com/photos/ucaf/sets/72157626005047492/show/";;;;;
90475;"University Kiddie Kollege";"401 N Washington";"Marshall";"TX";75670;"HARRISON";"903-938-0651";;;;;;;;;;;;;;;;;;;;;"Y";
90476;"University Methodist Preschool";"2416 Berry ST W";"Fort Worth";"TX";76110;"TARRANT";"817-926-8706";"http://universitycdc.org/";;"University United Methodist Church is proud to offer a faith based, year-round preschool for children age 6 weeks through Kindergarten. Our highly trained teachers and staff enjoy an outstanding teacher/child ratio and providing “hands on” learning environment using the Pinnacle Curriculum mixed with a variety of extra curricular activities.";"http://universitycdc.org/";;"Monday - Friday
7:30am - 5:30pm ";;;;"y";"y";"y";"y";"n";"n";"http://universitycdc.org/wp-content/uploads/2014/01/CDC-Logo-Master-0011-e1391466307223.jpg";;;;;;
90479;"University of Texas at Pan American - Head Start";"1201 W University Drive College of Education Rm 1.";"Edinburg";"TX";78540;"HIDALGO";"956-878-8391";;;;;;;;;;;;;;;;;;;;;"Y";
90484;"University Preschool";"16106 Middlebrook DR";"Houston";"TX";77059;"HARRIS";"281-488-8517";"http://www.ubc.org/preschool/";"info@ubc.org";"At UBC, we believe that a child’s spiritual journey should begin at birth. Our desire is to partner with parents as they build a solid spiritual foundation in the lives of their preschoolers (birth through Kindergarten). Preschool Ministry is a place where Biblical truths are taught on an age-appropriate level in a safe, loving environment. In keeping with that partnership, we strive to effectively minister to your child in all areas of life: physical, mental, social, emotional and spiritual.";"http://www.ubc.org/preschool/";;;"http://www.ubc.org/about/job-openings/";;;"n";"y";"y";"y";"n";"n";"http://313e15d55f9580d6c14c-b2c52d3cd5cfeae52e409f3cb4b55f5e.r2.cf2.rackcdn.com/uploaded/u/0e2568031_1382115459_ubc-logo.png";"http://www.ubc.org/monkimage.php?mediaDirectory=mediafiles&mediaId=2728721&fileName=ps-kjoy2013-04-0-0-800-800.jpg";"http://www.ubc.org/monkimage.php?mediaDirectory=mediafiles&mediaId=2664721&fileName=banner-preschool-photos-1440-0-0-0.jpg";"http://www.ubc.org/monkimage.php?mediaDirectory=mediafiles&mediaId=2728429&fileName=ps-springtacular2013-02-0-0-800-800.jpg";"http://www.ubc.org/monkimage.php?mediaDirectory=mediafiles&mediaId=2729229&fileName=ps-popsicles2013-02-0-0-800-800.jpg";;
90488;"UNT Child Development Lab";"Matthews Hall Unit";"Denton";"TX";76203;"DENTON";"940-565-2555";;;;;;;;;;;;;;;;;;;;;"Y";
90490;"Upbringing In A Better Way dba Dora's Loving Care";"1801 E Park Row";"Arlington";"TX";76010;"TARRANT";"817-303-6500";;;;;;;;;;;;;;;;;;;;;"Y";
90492;"Uptown Kids Childcare and Learning Center";"498 Spence Rd";"Van Alstyne";"TX";75495;"GRAYSON";"903-482-6528";;;;;;;;;;;;;;;;;;;;;"Y";
90494;"Upward Bound Private School";"1319 West Mount Houston";"Houston";"TX";77038;"HARRIS";"281-847-2299";;;;;;;;;;;;;;;;;;;;;"Y";
90500;"V.I.P. Learning Center";"2021 E. University Dr.";"Edinburg";"TX";78540;"HIDALGO";"956-316-1155";;;;;;;;;;;;;;;;;;;;;"Y";
90503;"Valero Family Center";"One Valero Way";"San Antonio";"TX";78249;"BEXAR";"210-345-3330";;;;;;;;;;;;;;;;;;;;;"Y";
90504;"Valley Oak Tree Learning Center";"821 E. 18TH ST.";"WESLACO";"TX";78596;"HIDALGO";"956-969-5756";;;;;;;;;;;;;;;;;;;;;"Y";
90506;"Valley Hi Baptist Academy";"6623 Loop 410 SW";"San Antonio";"TX";78227;"BEXAR";"210-674-5300";"http://www.valleyhibaptistchurch.com/page/valley_hi_baptist_academy_and_day_care";;;"http://www.valleyhibaptistchurch.com/page/valley_hi_baptist_academy_and_day_care";;;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;;;;;;
90507;"Valley Learning Center for Kids";"1916 E. Harrison Street";"Harlingen";"TX";78550;"CAMERON";"956-423-3006";;;;;;;;;;;;;;;;;;;;;"Y";
90508;"Valley Oak Tree No.1";"841 S TEXAS";"MERCEDES";"TX";78570;"HIDALGO";"956-565-6409";;;;;;;;;;;;;;;;;;;;;"Y";
90513;"Van Buren YMCA";"6400 VAN BUREN";"GROVES";"TX";77619;"JEFFERSON";"409-962-6644";;;;;;;;;;;;;;;;;;;;;"Y";
90515;"Vanessa's Day Care";"2900 N. Erica";"Pharr";"TX";78577;"HIDALGO";"956-781-7818";;;;;;;;;;;;;;;;;;;;;"Y";
90516;"Vanguard Academy";"6925 Turtlewood DR";"Houston";"TX";77072;"HARRIS";"281-530-9895";;;;;;;;;;;;;;;;;;;;;"Y";
90517;"Vaughns Day Care Center";"8238 TIdwell";"Houston";"TX";77028;"HARRIS";"713-635-6043";;;;;;;;;;;;;;;;;;;;;"Y";
90519;"Venture School Infant Center";"4820 Arkansas LN W";"Arlington";"TX";76016;"TARRANT";"682-867-6448";;;;;;;;;;;;;;;;;;;;;"Y";
90520;"Veterans Park Recreation Center Child Care";"5301 Salem";"El Paso";"TX";79924;"EL PASO";"915-822-8859";;;;;;;;;;;;;;;;;;;;;"Y";
90521;"VIA Child Development Center";"711 W LAUREL";"SAN ANTONIO";"TX";78212;"BEXAR";"210-362-2230";;;;;;;;;;;;;;;;;;;;;"Y";
90526;"Victory Christian Academy";"2322 S Main";"Perryton";"TX";79070;"OCHILTREE";"806-435-3476";"http://www.victoryperryton.com/vca/contactus.html";"alvca@ptsi.net";"Victory Christian Academy will equip the next generation to bring glory to God by offering a high standard of academics an instructing children in the Word of God.   VCA will use instructional materials of the highest quality where scriptural principals are woven into the subject content.  Students will leave the Academy able to exercise consistent Christian disciplines that will enable them to live uprightly with their fellow man and experience emotional stability for a lifetime.  VCA students will learn to be excellent in all things and bring honor and glory to the name of Jesus.";"http://www.victoryperryton.com/vca/contactus.html";;;;"http://www.victoryperryton.com/vca/Admission%20Forms042.pdf";"http://www.victoryperryton.com/vca/manual172.pdf";"n";"n";"y";"y";"y";"n";"http://www.victoryperryton.com/vca/wpimages/wpcd39a8de_05_06.jpg";"http://www.victoryperryton.com/vca/wpimages/wpd7256930_05_06.jpg";"http://www.victoryperryton.com/vca/wpimages/wp8db7004b_05_06.jpg";"http://www.victoryperryton.com/vca/wpimages/wp9090f783_05_06.jpg";"http://victoryperryton.com/wpimages/wp9695bd83_05_06.jpg";;
90528;"Victory Christian DCC";"4740A W Orem DR";"Houston";"TX";77045;"HARRIS";"713-433-0003";;;;;;;;;;;;;;;;;;;;;"Y";
90532;"Villa Alegre Head Start Center";"3501 Eagle Pass";"Laredo";"TX";78041;"WEBB";"956-791-0437";;;;;;;;;;;;;;;;;;;;;"Y";
90533;"Village Learning Center";"15201 Philipine";"Houston";"TX";77040;"HARRIS";"713-937-9993";;;;;;;;;;;;;;;;;;;;;"Y";
90534;"Village Montessori School";"2329 Bissonnet";"Houston";"TX";77005;"HARRIS";"713-520-1336";;;;;;;;;;;;;;;;;;;;;"Y";
90537;"Village School";"1521 Arapaho E";"Richardson";"TX";75081;"DALLAS";"972-235-6930";"http://villageschool.com/";"heather@villageschool.com";"The Village School is the same child care facility that has been your neighbor and service provider since the mid-seventies. We hope that you will visit with us soon...and we invite you to navigate this site regularly.";"http://villageschool.com/";;;;;;"y";"y";"y";"y";"y";"n";"http://villageschool.com/VSr.gif";;;;;;
90539;"Vine Terrace Head Start Center";"2220 North 27th";"McAllen";"TX";78501;"HIDALGO";"956-687-9437";;;;;;;;;;;;;;;;;;;;;"Y";
90544;"VISD Childcare Learning Center";"303 W 3rd ST";"Venus";"TX";76084;"JOHNSON";"972-366-3448";;;;;;;;;;;;;;;;;;;;;"Y";
90550;"Vista Ridge Weekday Childrens Ministry";"2901 Denton Tap RD";"Lewisville";"TX";75067;"DENTON";"972-523-7107";"http://vrumc.org/childrens-ministry/";"lisa@vrumc.org";"Children’s Ministry at VRUMC welcomes all children ages birth-5th grade into our family, where we grow together in the love of Jesus.";"http://vrumc.org/childrens-ministry/";;;;;;"y";"y";"y";"y";"y";"n";"http://vrumc.org/logos/VRUMCLogo.png";;;;;;
90552;"W M David Surrat School";"12675 Alameda";"Clint";"TX";79836;"EL PASO";"915-851-2714";;;;;;;;;;;;;;;;;;;;;"Y";
90554;"Waco Child Development Center";"1301 Ross";"Waco";"TX";76706;"MCLENNAN";"254-753-5981";;;;;;;;;;;;;;;;;;;;;"Y";
90555;"Waco Child Development Infant";"613 9th S";"Waco";"TX";76706;"MCLENNAN";"254-753-0175";;;;;;;;;;;;;;;;;;;;;"Y";
90558;"Waco Montessori School";"1920 Columbus Avenue";"WACO";"TX";76701;"MCLENNAN";"254-754-3966";"http://www.wacomontessorischool.com/";"info@wacomontessorischool.org";"The mission of Waco Montessori School is to educate children in a nurturing, stimulating Montessori environment that appreciates and celebrates each child, encourages respect for oneself and others, and develops life-long learning and problem-solving skills.";"http://www.wacomontessorischool.com/";;;"http://www.wacomontessorischool.org/AboutWMS/EmploymentOpportunities.aspx";"http://www.wacomontessorischool.org/admissions/how-to-apply.aspx";;"n";"y";"y";"y";"y";"n";"http://www.wacomontessorischool.org/Portals/_default/Skins/MontessoryRight/logo1.jpg";;;;;;
90559;"Wagner Early Childhood Center";"3000 Foster N RD";"San Antonio";"TX";78244;"BEXAR";"210-662-5018";;;;;;;;;;;;;;;;;;;;;"Y";
90560;"Wagners Day Care";"328 Lorraine Street";"WACO";"TX";76707;"MCLENNAN";"254-756-1253";;;;;;;;;;;;;;;;;;;;;"Y";
90561;"Wake Village Playskool";"837 Redwater RD";"Wake Village";"TX";75501;"BOWIE";"903-838-5424";;;;;;;;;;;;;;;;;;;;;"Y";
90567;"Walkers Day Care";"8432 Livingston";"Houston";"TX";77051;"HARRIS";"713-734-3583";;;;;;;;;;;;;;;;;;;;;"Y";
90568;"Waller ISD Childrens Center";"20950 Field Store RD";"Waller";"TX";77484;"WALLER";"936-372-3654";;;;;;;;;;;;;;;;;;;;;"Y";
90570;"Walnut Creek Elementary-YMCA NW";"1010 Boyd Road";"Azle";"TX";76020;"TARRANT";"817-335-9622";"http://ymcafw.org/Locations/Metropolitan/Youth/Afterschool_Programs/afterschool_programs.aspx";;"After a long academic day, kids want to have fun! At the YMCA, we provide a balanced program of choices and structured activities. Research shows that kids do better in school when they are engaged in enriching activities during after school hours. We provide an educational environment with a unique mix of activities that focus on the assets necessary for positive development, while keeping the afternoon fun!

NEW! Y-Fit Program: Y-Fit provides students with 60 minutes of structured physical activity and nutrition education programming. Y-Fit utilizes SPARK, a research-based physical education and coordinated school health program designed to increase physical activity and promote physical activity beyond classes to become a component of an active lifestyle. Students will participate daily in activities such as Fitness Fun, Cool Cooperatives, Great Games & Super Sports. In addition, students will experience hands on nutrition education with recipe planning, food demonstrations & more.";"http://ymcafw.org/Locations/Metropolitan/Youth/Afterschool_Programs/afterschool_programs.aspx";"https://www.facebook.com/ymcafortworth";" 9:00 a.m. - 5:00 p.m. ";"http://ymcafw.org/employment.aspx";"https://ops1.operations.daxko.com/Online/Login.aspx?ReturnUrl=/Online/Membership/myaccount.aspx?cid=3117&cid=3117";;"n";"n";"n";"y";"y";"n";;"http://ymcafw.org/uploadedImages/Spotlight/Web-SeptemberInfo.2.gif";"http://ymcafw.org/uploadedImages/Membership/Membership.jpg";"http://ymcafw.org/uploadedImages/Images/Adults/lifeguards.png";"http://ymcafw.org/uploadedImages/Facility_Info/Downtown.jpg?n=7687";;
90573;"Walnut Grove Child Care";"4451 F M 1387";"Midlothian";"TX";76065;"ELLIS";"972-723-5990";;;;;;;;;;;;;;;;;;;;;"Y";
90576;"Waltrip Child Development Lab";"1900 W 34th ST";"Houston";"TX";77018;"HARRIS";"713-688-1361";"http://waltripcdc.blogspot.com/";;"Waltrip Child Development Center is a non-profit organization located at 1900 W. 34th St., Houston, Texas 77018. We are dedicated to the education and care of infants, toddlers and preschoolers. With a foundation built upon a strong and uniquely progressive educational philosophy. Waltrip CDC upholds an image of the child as a powerful, competent, capable and integral member of the community.";"http://waltripcdc.blogspot.com/";;;;;;"y";"y";"y";"y";"n";"n";;"http://farm8.staticflickr.com/7200/7017799937_dc8f559f19.jpg";"http://farm8.staticflickr.com/7121/6871691868_b14d96b4e4_m.jpg";"http://farm8.staticflickr.com/7136/7017799497_11407f228b.jpg";"http://farm8.staticflickr.com/7075/7017799443_6943598f3d.jpg";;
90581;"Warren Montessori School";"10247 Warren PKY";"Frisco";"TX";75035;"COLLIN";"214-387-8202";"http://warrenmontessori.com/";"info@warrenmontessori.com";"Warren Montessori School opened on January 05, 2004 with 75 students,which has grown up to 220 students. We are also currently in the process of obtaining accreditation from AMS. Our staff is AMS, AMI and MACTE certified teachers.

Our classrooms are big and spacious. The covered playground and indoor gymnasium give children the freedom to run around and exercise even during inclement weather days.

Parent's involvement in school events is always welcomed. We have parent's education nights, hold multicultural events and celebrate various festivals.";"http://warrenmontessori.com/";;;"http://www.warrenmontessori.com/careers.html";"http://www.warrenmontessori.com/admission.html";;"n";"n";"y";"y";"n";"n";;"http://www.warrenmontessori.com/images/gallery/Independence%20day/image1.jpg";"http://www.warrenmontessori.com/images/gallery/Miscellaneous/image3.jpg";"http://www.warrenmontessori.com/images/gallery/Filed%20Trip/image23.JPG";"http://www.warrenmontessori.com/images/gallery/Fall%20Festival/image1.jpg";;
90582;"Washington Head Start Center";"1113 North Alameda";"Corpus Christi";"TX";78401;"NUECES";"361-879-0193";;;;;;;;;;;;;;;;;;;;;"Y";
90585;"Water Oak School";"626 Davis St N";"Sulphur Springs";"TX";75482;"HOPKINS";"903-885-8503";"http://www.wateroakpreschool.com/Contact_Information.html";"nikolelamb@wateroakpreschool.com";"Water Oak Preschool was founded in 1980 by Stan and Connie Shipp.  Our commitment in providing children a safe and secure environment where our students can grow and develop a strong academic and spiritual foundation has continued over the past 32 years. In August of 2012, Kevin and Kristin Monk were given the opportunity to purchase the preschool.  They had experienced, firsthand, through their three children, what a school such as Water Oak can do.  The foundation laid in education, social, and emotional development and Christian values is far-reaching.

    Water Oak is blessed to have a degreed and experienced teaching staff consisting of Mrs. Fred (Jody Horton), Mrs. Joy (Joy Lane), Mrs. Gail (Gail Hicks), and Ms. Tiffani (Tiffani Contreras).  Our teachers are assisted and supported by Mrs. Fred who also serves as Water Oak's Director.  Each day we are blessed to serve our families and children on this exciting start to their educational journey!";"http://www.wateroakpreschool.com/Contact_Information.html";;"Monday through F
riday, from 7:30 A.M. until 5:30
P.M. ";;"http://www.wateroakpreschool.com/uploads/Admission_Information_Form_14-15.pdf";"http://www.wateroakpreschool.com/uploads/Parent_Handbook_14-15.pdf";"n";"n";"y";"y";"n";"n";"http://www.wateroakpreschool.com/images/52cefc55ff6c3f7ccaee14e6a4d48063_81sz.jpg";"http://www.wateroakpreschool.com/Photo_Gallery.php";;;;;
90587;"Watley Learning Center";"1208 N W 13th";"Amarillo";"TX";79107;"POTTER";"806-345-1333";;;;;;;;;;;;;;;;;;;;;"Y";
90589;"Waverly Park-Westside YMCA";"3604 Cimmaron TRL";"Fort Worth";"TX";76116;"TARRANT";"817-825-6001";"http://www.ymcafw.org/Locations/Westside/Youth/After_School_Programs/after_school_programs.aspx";"hwinn@ymcafw.org";"The Westside YMCA Afterschool program is a value driven program that puts a strong emphasis on our YMCA core values: Caring, Honesty, Respect and Responsibility. We strive to provide every child with activities that encourage a healthy spirit, mind and body.";"http://www.ymcafw.org/Locations/Westside/Youth/After_School_Programs/after_school_programs.aspx";"https://www.facebook.com/WestsideY?ref=hl";"School dismissal – 6:00pm";"http://www.ymcafw.org/employment.aspx";"http://www.ymcafw.org/uploadedFiles/Locations/Westside/Youth/After_School_Programs/2013%20Afterschool%20Registration%20Packet.pdf";;"n";"n";"n";"y";"y";"n";;"http://www.ymcafw.org/uploadedImages/Global_Images/Youth/Youth.jpg";;;;;
90590;"Waxahachie ISD Child Care Center";"614 North Getzendaner St";"Waxahachie";"TX";75165;"ELLIS";"972-923-4691";;;;;;;;;;;;;;;;;;;;;"Y";
90597;"We Are the Future Child Development Center";"935 S. Alamo Rd.";"Alamo";"TX";78516;"HIDALGO";"956-702-2273";;;;;;;;;;;;;;;;;;;;;"Y";
90598;"We Are The Future Child Development Center";"505 W FM 495";"San Juan";"TX";78589;"HIDALGO";"956-702-3343";;;;;;;;;;;;;;;;;;;;;"Y";
90602;"Wee Care 4-U Child Care Center";"2311 Salerno";"Dallas";"TX";75224;"DALLAS";"214-948-7040";;;;;;;;;;;;;;;;;;;;;"Y";
90603;"Wee Care at Sha's World Child Care";"1811 Live Oak ST";"Commerce";"TX";75428;"HUNT";"903-886-4911";;;;;;;;;;;;;;;;;;;;;"Y";
90604;"Wee Care Child Care";"10000 Perry AVE";"Mont Belvieu";"TX";77580;"CHAMBERS";"281-385-5127";;;;;;;;;;;;;;;;;;;;;"Y";
90608;"Wee Care Child Day Care";"3204 S. Cage";"Pharr";"TX";78577;"HIDALGO";"956-781-5018";;;;;;;;;;;;;;;;;;;;;"Y";
90610;"Wee Care Day Care";"3239 39th St";"Port Arthur";"TX";77642;"JEFFERSON";"409-982-7807";;;;;;;;;;;;;;;;;;;;;"Y";
90611;"Wee Care Day Center";"109 Jasper Drive";"Marshall";"TX";75672;"HARRISON";"903-935-5683";;;;;;;;;;;;;;;;;;;;;"Y";
90613;"Wee Care For Alief";"9829 Town Park";"Houston";"TX";77036;"HARRIS";"713-272-3274";;;;;;;;;;;;;;;;;;;;;"Y";
90620;"Wee Care Too";"6703 Winkleman";"Houston";"TX";77083;"HARRIS";"281-988-3978";;;;;;;;;;;;;;;;;;;;;"Y";
90622;"Wee Friends Preschool & Day Care";"3302 Southcross BLVD E";"San Antonio";"TX";78223;"BEXAR";"210-532-2224";;;;;;;;;;;;;;;;;;;;;"Y";
90623;"Wee Learn Center";"209 South St E";"Longview";"TX";75601;"GREGG";"903-758-0153";"http://www.fbcl.org/wee-learn-center";;"As an outreach of First Baptist Church of Longview, Texas, The Wee Learn Center was developed to help children grow spiritually, emotionally, intellectually, socially and physically. Because the most influential years of a young child are from birth to 6 years, The Wee Learn Center holds ministering to children as a top priority. What they learn during their first years will shpare their attitudes about themselves and everyone around them. We beleive faith and education go hand and hand to glorify God although our school is open to any child regardless of race or religious belief. ";"http://www.fbcl.org/wee-learn-center";;"7:15am-5:45pm";;;;"y";"y";"y";"y";"n";"n";;"http://www.fbcl.org/templates/photos/wlc-pic-logo.png";;;;;
90625;"Wee Learn Day School";"3496 FM 36 S";"Caddo Mills";"TX";75135;"HUNT";"903-527-5437";;;;;;;;;;;;;;;;;;;;;"Y";
90626;"Wee Little Indians Day Care";"1/4 MI EAST WOOD";"DONNA";"TX";78537;"HIDALGO";"956-464-1715";;;;;;;;;;;;;;;;;;;;;"Y";
90628;"Wee Place Preschool Ministry";"200 Willow Drive";"Lake Jackson";"TX";77566;"BRAZORIA";"979-297-4079";"http://www.weeplacepreschool.com/";;"WEE Place Preschool has been partnering with families since 1993 to enhance the lives of children by providing a nurturing and loving Christian environment for the spiritual, social, and educational growth of preschoolers.
";"http://www.weeplacepreschool.com/";;"9am-1pm Monday thru Thursday";;;;"n";"y";"y";"y";"n";"n";"http://www.weeplacepreschool.com/publishImages/~master~master~~master8.jpg";"http://www.weeplacepreschool.com/publishImages/index~~element33.jpg";"http://www.weeplacepreschool.com/publishImages/About-Us~~element49.jpg";"http://www.weeplacepreschool.com/publishImages/About-Us~~element45.jpg";"http://www.weeplacepreschool.com/publishImages/About-Us~~element46.jpg";;
90629;"Wee School";"301 Preston S";"Van Alstyne";"TX";75495;"GRAYSON";"903-482-1143";;;;;;;;;;;;;;;;;;;;;"Y";
90630;"Wee School-First Baptist Church";"505 Rollingbrook";"Baytown";"TX";77521;"HARRIS";"281.420.2740";"http://www.fbcbaytown.org/wee-school-fba/";"rcunningham@fbcbaytown.org";"  At Wee School and First Baptist Academy you will find teachers who love your children, teach with enthusiasm, and are followers of Jesus Christ.  Our faculty is determined to provide for each child an age appropriate and challenging biblically-based curriculum.  You will discover a warm, safe, and nurturing Christian environment.";"http://www.fbcbaytown.org/wee-school-fba/";;"8:00 AM - 5:00 PM, Monday thru Friday";;"http://www.fbcbaytown.org/wee-school-fba/downloadables/";"http://www.fbcbaytown.org/wee-school-fba/downloadables/";"n";"n";"y";"y";"y";"n";;;;;;;
90631;"Wee Wisdom";"1712 Weston Brent";"El Paso";"TX";79935;"EL PASO";"915-592-6036";"http://weewisdomdaycare.com/";;"Wee Wisdom Daycare & Academic Center in El Paso, Texas promotes a positive attitude toward learning in the first years of school.​ Established in 1976. 

“Accept me as I am, so I may learn what I can become” is the aspiration of this school.​

The goal of Wee Wisdom is to have its students acquire the important academic fundamentals and develop, through success, a sense of personal worth and the ability to achieve their total potential. Being private allows Wee Wisdom the flexibility of staying with old educational philosophies that work and adding new programs that enhance those philosophies. Wee Wisdom’s courses engage the student to think more effectively in developing effective cognitive and linguistic skills. Thus they can integrate these skills to achieve making the transition from knowing what to do to actually doing what they know should be done.";"http://weewisdomdaycare.com/";"https://www.facebook.com/weewisdomdaycare";"6:30am to 6:30pm ";;;;"n";"y";"y";"y";"y";"n";;"http://weewisdomdaycare.com/wp-content/uploads/2014/05/wwc1.jpg";"http://weewisdomdaycare.com/wp-content/uploads/2014/05/wwc2.jpg";"http://weewisdomdaycare.com/wp-content/uploads/2014/05/wwp2.jpg";"http://weewisdomdaycare.com/wp-content/uploads/2014/05/wws1.jpg";;
90632;"Wee Wisdom Christian Academy";"7022 Woodwick";"Dallas";"TX";75232;"DALLAS";"214-376-6640";;;;;;;;;;;;;;;;;;;;;"Y";
90634;"Wee World Child Development";"406 1st St";"Jasper";"TX";75951;"JASPER";"409-384-8751";"http://etxss.org/index.php?option=com_content&view=category&layout=blog&id=9&Itemid=15";;"Wee World Child Development Center had a total enrollment of 1,387 with a total attendance of 16,369 children and a monthly average enrollment of 116 with a monthly average attendance of 1,364 children for the year of 2007. The director, Kim Kines, her assistant, Ms. Ola and the staff do a wonderful job there and without their dedication, there would be no Wee World.";"http://etxss.org/index.php?option=com_content&view=category&layout=blog&id=9&Itemid=15";;;;"http://etxss.org/index.php?option=com_jdownloads&Itemid=19&task=view.download&cid=3";;"n";"y";"y";"y";"n";"n";;"http://etxss.org//images/upload_slides/3745.jpg";"http://etxss.org//images/upload_slides/3746.jpg";"http://etxss.org//images/upload_slides/3747.jpg";"http://etxss.org//images/upload_slides/3758.jpg";;
90640;"Weldon Corbell Elementary YMCA";"11095 Monarch DR";"Frisco";"TX";75034;"COLLIN";"972.679.5955";"http://www.ymcadallas.org/afterschool";"sdelgadogray@ymcadallas.org";"As the leader in youth development, we understand the importance of providing our participants with a balance of academically rich activities as well as an enhanced focus on overall physical well-being. We work side-by-side with industry experts, and your district to design experiences that help your child learn, grow and thrive.  ";"http://www.ymcadallas.org/afterschool";"https://www.facebook.com/YMCADallas";;"http://www.ymcadallas.org/employment/";"http://www.ymcadallas.org/locations/school_age_services/after_school/registration/";;"n";"n";"n";"y";"y";"y";;"http://www.ymcadallas.org/_asset/qm25kb/right_column/family-camp.jpg";"http://www.ymcadallas.org/_asset/v1r7w1/right_column/after-school-care.jpg";"http://www.ymcadallas.org/_asset/ggklzj/right_column/after-school-globe.jpg";"http://www.ymcadallas.org/_asset/mh8xw2/right_column/photo20100608_YMCA_14_0023_preview.jpg";;
90642;"Wells Branch YMCA";"14650 Merrilltown";"Austin";"TX";78728;"TRAVIS";"512-251-5899";;;;;;;;;;;;;;;;;;;;;"Y";
