"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
775382;"CHILD DEVELOPMENT LABORATORY";"1005 W NEVADA ST";"URBANA";"IL";61801;"CHAMPAIGN";2172448622;"http://cdl.uiuc.edu/";;"The missions of the CDL parallel the three-part Teaching, Research, and Service missions of the University of Illinois. As a Laboratory School, we support these academic missions by:
    Facilitating student observations of children
    Allowing select research/teaching projects to occur at the school
    Serving as a center for teacher training
";"http://cdl.uiuc.edu/";;"7:30 a.m.-5:30 p.m. Mon-Fri";;"http://cdl.uiuc.edu/parents/application.htm";;"y";"y";"y";"y";"n";"n";"http://cdl.uiuc.edu/images/uiuclogo.gif";"http://cdl.uiuc.edu/images/fullday9.jpg";"http://cdl.uiuc.edu/images/fullday10.jpg";"http://cdl.uiuc.edu/images/fullday1.jpg";"http://cdl.uiuc.edu/images/fullday_5.jpg";;
775383;"CHILD DEVELOPMENT LABORATORY - U OF I";"1105 W NEVADA ST";"URBANA";"IL";61801;"CHAMPAIGN";2172448622;"http://cdl.uiuc.edu/";;"The missions of the CDL parallel the three-part Teaching, Research, and Service missions of the University of Illinois. As a Laboratory School, we support these academic missions by:
    Facilitating student observations of children
    Allowing select research/teaching projects to occur at the school
    Serving as a center for teacher training
";"http://cdl.uiuc.edu/";;"7:30 a.m.-5:30 p.m. Mon-Fri";;"http://cdl.uiuc.edu/parents/application.htm";;"y";"y";"y";"y";"n";"n";"http://cdl.uiuc.edu/images/uiuclogo.gif";"http://cdl.uiuc.edu/images/fullday9.jpg";"http://cdl.uiuc.edu/images/fullday10.jpg";"http://cdl.uiuc.edu/images/fullday1.jpg";"http://cdl.uiuc.edu/images/fullday_5.jpg";;
775387;"BRADLEY LEARNING CENTER";"1311 E FLORIDA AVE";"URBANA";"IL";61801;"CHAMPAIGN";2173376900;"http://www.bradleylearningcenter.org/";"jwoodall1@aol.com";"Bradley Learning Center recognizes and respects the uniqueness of each child. Established in 1970, the center's primary function is to foster a love of learning in each child. Our curriculum skillfully weaves artistic and practical disciplines into everyday academics. Students learn to follow their curiosity, to think creatively, and to work both independently and cooperatively with others.
At Bradley Learning Center we celebrate diversity and strive to instill integrity, compassion, and confidence in each child. We give each child support and encouragement to become his or her own unique self.";"http://www.bradleylearningcenter.org/";;;;;;"y";"y";"y";"y";"y";"y";;"http://nebula.wsimg.com/4607c8e6dfe82f24a941b87f0f671b78?AccessKeyId=6E1700D267A3F25CC10F&disposition=0&alloworigin=1";"http://nebula.wsimg.com/46a6ec9766b47e7acc9b35fc08e39a1e?AccessKeyId=6E1700D267A3F25CC10F&disposition=0&alloworigin=1";"http://nebula.wsimg.com/0eae6ab00ca6b0f1a2ceb63edb4960ee?AccessKeyId=6E1700D267A3F25CC10F&disposition=0&alloworigin=1";"http://nebula.wsimg.com/dc79c9e680c14b42db150d95f759aff0?AccessKeyId=6E1700D267A3F25CC10F&disposition=0&alloworigin=1";;
775398;"CHAMPAIGN CO. HEAD START-CHAMPAIGN WEST";"1776 E WASHINGTON ST";"URBANA";"IL";61802;"CHAMPAIGN";2173283313;"http://www.ccrpc.org/headstart/locations.php";;"The Brookens Administrative Center is the central office for the Champaign County Head Start / Early Head Start program. Many years ago, this building was used to serve Junior High School students within Unit 116's Brookens Junior High School, but now serves the community in another way. Several agencies including Urbana Park District, Senior Services, Planning and Zoning, Auditors Office, Mental Health Board, Circuit Clerk and County Board rent office space in order to meet the community’s needs. ";"http://www.ccrpc.org/headstart/locations.php";;;;"http://www.ccrpc.org/headstart/enrolling.php";;"y";"y";"y";"y";"n";"n";"http://www.ccrpc.org/images/RPC_logo.gif";"http://www.ccrpc.org/headstart/images/locati5.jpg";;;;;
775399;"CHAMPAIGN COUNTY REG PLANNING COMM";"1776 E WASHINGTON ST # 17760";"URBANA";"IL";61802;"CHAMPAIGN";2173283313;"http://www.ccrpc.org/headstart/locations.php";;"The Brookens Administrative Center is the central office for the Champaign County Head Start / Early Head Start program. Many years ago, this building was used to serve Junior High School students within Unit 116's Brookens Junior High School, but now serves the community in another way. Several agencies including Urbana Park District, Senior Services, Planning and Zoning, Auditors Office, Mental Health Board, Circuit Clerk and County Board rent office space in order to meet the community’s needs. ";"http://www.ccrpc.org/headstart/locations.php";;;;"http://www.ccrpc.org/headstart/enrolling.php";;"y";"y";"y";"y";"n";"n";"http://www.ccrpc.org/images/RPC_logo.gif";"http://www.ccrpc.org/headstart/images/locati5.jpg";;;;;
775400;"URBANA HEAD START";"1776 E WASHINGTON ST";"URBANA";"IL";61802;"CHAMPAIGN";2172784461;"http://www.ccrpc.org/headstart/locations.php";;"The Brookens Administrative Center is the central office for the Champaign County Head Start / Early Head Start program. Many years ago, this building was used to serve Junior High School students within Unit 116's Brookens Junior High School, but now serves the community in another way. Several agencies including Urbana Park District, Senior Services, Planning and Zoning, Auditors Office, Mental Health Board, Circuit Clerk and County Board rent office space in order to meet the community’s needs. ";"http://www.ccrpc.org/headstart/locations.php";;;;"http://www.ccrpc.org/headstart/enrolling.php";;"y";"y";"y";"y";"n";"n";"http://www.ccrpc.org/images/RPC_logo.gif";"http://www.ccrpc.org/headstart/images/locati5.jpg";;;;;
775432;"HAPPI HOUSE LEARNING CENTER II";"1603 E MUMFORD DR";"URBANA";"IL";61802;"CHAMPAIGN";2173675388;;;;;;;;;;;;;;;;;;;;;"Y";
775453;"LIGHTHOUSE LEARNING CENTER";"1185 E LANGLEY ROAD";"TAYLORVILLE";"IL";62568;"CHRISTIAN";2178245483;"http://www.lighthouse-learning-center.com/taylorville-il-lighthouse-learning-center-contact-us.htm";"huntchristy@aol.com";"Lighthouse Learning Center provides educational programs to pre-school and school-aged children from 6 weeks to 13 years. We are locally owned and operated Christian-based learning center serving the Taylorville, IL area. We offer our students a homey classroom, patient and licensed teachers, and a friendly staff.

Our goal is to not only educate young minds with academics that will prepare them for school, but we also instill good morals and social skills. Lighthouse Learning Center offers students an educational, fun, and nurturing educational experience in a safe atmosphere.";"http://www.lighthouse-learning-center.com/taylorville-il-lighthouse-learning-center-contact-us.htm";;" Monday - Friday: 6:30 am - 6:00 pm ";;;;"n";"y";"y";"y";"y";"n";"http://www.lighthouse-learning-center.com/cs/Satellite?blobcol=urlimagefile&blobheader=image%2Fjpeg&blobheadername1=Content-Disposition&blobheadervalue1=inline%3B+filename%3D1946608-siteheader-0.jpg&blobkey=id&blobtable=UXImage&blobwhere=1332176197514&ssbinary=true&moddate=2012-08-14%2000:54:58";"http://www.lighthouse-learning-center.com/cs/Satellite?blobcol=urlimagefile&blobheader=image%2Fjpeg&blobheadername1=Content-Disposition&blobheadervalue1=inline%3B+filename%3D2026258-1947947-7-13-11-callout4_10052011-0.jpg&blobkey=id&blobtable=UXImage&blobwhere=1332176201089&ssbinary=true&moddate=2012-08-14%2000:55:07";"http://www.lighthouse-learning-center.com/cs/Satellite?blobcol=urlimagefile&blobheader=image%2Fjpeg&blobheadername1=Content-Disposition&blobheadervalue1=inline%3B+filename%3D1947940-7-13-11-callout3copy-0.jpg&blobkey=id&blobtable=UXImage&blobwhere=1332176200362&ssbinary=true&moddate=2012-08-14%2000:55:01";"http://www.lighthouse-learning-center.com/cs/Satellite?blobcol=urlimagefile&blobheader=image%2Fjpeg&blobheadername1=Content-Disposition&blobheadervalue1=inline%3B+filename%3D1978737-page3-pic-08-12-11-0.jpg&blobkey=id&blobtable=UXImage&blobwhere=1301065745995&ssbinary=true&moddate=2012-08-14%2000:55:21";"http://www.lighthouse-learning-center.com/cs/Satellite?blobcol=urlimagefile&blobheader=image%2Fjpeg&blobheadername1=Content-Disposition&blobheadervalue1=inline%3B+filename%3D2026273-1947945-7-13-11-callout2_10052011-0.jpg&blobkey=id&blobtable=UXImage&blobwhere=1332176198983&ssbinary=true&moddate=2012-08-14%2000:55:00";;
775455;"TLC CHILD CARE PLUS";"1010 N WEBSTER ST";"TAYLORVILLE";"IL";62568;"CHRISTIAN";2172872229;;;;;;;;;;;;;;;;;;;;;"Y";
775477;"HOMEWORK & HANGOUT";"902 N. 6th St.";"MARSHALL";"IL";62441;"CLARK";"812-841-2220";"https://www.facebook.com/pages/Homework-Hangout/361245410595223?sk=info";;"Homework and Hangout is an after school program that offers snacks, homework help and a safe place for school age kids to play.";"https://www.facebook.com/pages/Homework-Hangout/361245410595223?sk=info";"https://www.facebook.com/pages/Homework-Hangout/361245410595223?sk=info";"Mon - Sun: 6:30 am - 5:30 am";;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"https://scontent-a-sjc.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/1148995_642179729168455_488344231_n.png?oh=d7c6eb84ab494ccd36f78bdacb472391&oe=54656F17";"https://scontent-a-sjc.xx.fbcdn.net/hphotos-xpa1/t1.0-9/10013339_644770972242664_859678062_n.jpg";"https://scontent-a-sjc.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/1959859_644770198909408_1586479877_n.jpg?oh=2f30e4be8034ce3691691a6b089878e2&oe=547567C8";"https://scontent-b-sjc.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/1959859_644770212242740_1185131945_n.jpg?oh=0305c5518d3b558698841324134656bc&oe=547BDDDE";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/10004035_642185045834590_1574096268_n.jpg?oh=06cbf3d3def895eed6e63b010aea0a36&oe=54664F0D&__gda__=1416267111_fbd486e50ca82c0e57431e70d468df55";;
775479;"MS. LINDA'S LITTLE LIONS";"803 S MICHIGAN AVE";"MARSHALL";"IL";62441;"CLARK";2178261062;;;;;;;;;;;;;;;;;;;;;"Y";
775485;"SMALL WORLD DAY CARE CENTER";"1003 CLARKSVILLE RD";"MARSHALL";"IL";62441;"CLARK";2178262273;;;;;;;;;;;;;;;;;;;;;"Y";
775499;"BUCKEROO EARLY EDUCATION CENTER, INC.";"826 LAMSON ST";"FLORA";"IL";62839;"CLAY";6186627237;;;;;;;;;;;;;;;;;;;;;"Y";
775534;"D'S DAY CARE";"479 MEMORIAL DR";"BREESE";"IL";62230;"CLINTON";6185264062;;;;;;;;;;;;;;;;;;;;;"Y";
775540;"MESSIAH LUTHERAN ""IN CHRIST'S CARE""";"1091 13TH ST";"CARLYLE";"IL";62231;"CLINTON";6185943912;;;;;;;;;;;;;;;;;;;;;"Y";
775547;"D'S KIDZ";"211 FRANKLIN ST";"CARLYLE";"IL";62231;"CLINTON";6185942440;;;;;;;;;;;;;;;;;;;;;"Y";
775591;"IMMANUEL LUTHERAN EARLY CHILDHOOD CENTER";"902 CLEVELAND AVE";"CHARLESTON";"IL";61920;"COLES";2173453042;"http://charlestonlutheran.com/?page=ecc";"preschool@consolidated.net";"We believe that the Chrstian education and care of children is a cooperative effort that includes parents, children, teachers, and congregational members as partners with families. Immanuel Lutheran Church and its Early Childhood ministry are involved in caring for children and providing early education through activities and experiences that help develop skills necessary for school and for a Christ-centered life.

Immanuel provides a Christian atmosphere for children as young as two, and utilizes songs, prayers, and daily activities centering around the love of Jesus. The classroom experiences will help fulfill spiritual, cognitive, physical, emotional, and social needs of the children, and learning occurs through individualized, small and large group activities. 
";"http://charlestonlutheran.com/?page=ecc";;;;;;"n";"y";"y";"y";"n";"n";;;;;;;
775600;"STEPPING STONES CHILDREN'S CENTER";"240 DECKER SPRINGS RD";"CHARLESTON";"IL";61920;"COLES";2172350114;"http://www.mychildspreschool.com/";;"Stepping Stones Children's Center strives to provide the kind of quality care and educational environment that parents have come to expect for their children.  Continuing education for staff and administration, program improvements that follow the guidelines for developmentally appropriate practices and a strong focus on parent/center communication, are key components in our program. 

We are pleased that you and your child are considering our program at STEPPING STONES CHILDREN’S CENTER.  We consider it a privilege to share in your child’s growth and development.  We trust the time your child spends at the center will provide many worthwhile and enjoyable experiences.

If you have further questions concerning what we can offer to meet your child’s and your family’s individual needs, please call or stop by.  We look forward to speaking with you we and hope this will be the first step to a long, happy relationship.";"http://www.mychildspreschool.com/";;"6:30am-5:30pm";;;;"y";"y";"y";"y";"n";"n";"http://hstrial-steppingstones2.homestead.com/files/Stepping_Stones_LOGO.jpg";"http://hstrial-steppingstones2.homestead.com/files/Outside_Time.jpg";"http://hstrial-steppingstones2.homestead.com/files/Puzzle_Time.jpg";"http://hstrial-steppingstones2.homestead.com/files/Imagination.jpg";"http://hstrial-steppingstones2.homestead.com/files/Fingerpainting_Fun.jpg";;
775604;"FAMILY & CONSUMER SCIENCES CHILD DEV LAB";"SCHOOL OF FAMILY & CONSUMER SC";"Eastern Illinois University, Charleston";"IL";61920;"Coles";2175816076;;;;;;;;;;;;;;;;;;;;;"Y";
775615;"THE LEARNING ZONE";"101 W PARK PLZ";"MATTOON";"IL";61938;"COLES";2172352324;;;;;;;;;;;;;;;;;;;;;"Y";
775619;"THE LITTLE SCHOOL HOUSE";"616 BROADWAY AVE";"MATTOON";"IL";61938;"COLES";2172351661;"https://www.facebook.com/tlshllc/info";;"Little School House Vision and Goals:
To develop socially, emotionally, physically, and cognitively. To develop problem solving and conflict resolution skills.

How do we plan on reaching these goals?
Use developmentally appropriate practices to provide a safe, supportive, and nurturing environment where children develop at their own rate in the four areas of development described above. Support the relationship between children, their families, and the staff. Provide a learning environment that supposets children to develop skills necessary to construct their own knowledge and prepare them for their next school environment. ";"https://www.facebook.com/tlshllc/info";"https://www.facebook.com/tlshllc/info";"Mon - Fri: 6:00 am - 5:30 pm";;;;"n";"y";"y";"y";"y";"n";;"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpf1/t1.0-9/p180x540/10253925_721302067934365_1871010249097282021_n.jpg";"https://scontent-a-sjc.xx.fbcdn.net/hphotos-xfp1/t1.0-9/s720x720/10300225_741411355923436_2080920670229867167_n.jpg";"https://scontent-a-sjc.xx.fbcdn.net/hphotos-xpf1/t1.0-9/s720x720/10376083_741409909256914_2663472642987699307_n.jpg";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xfp1/t1.0-9/s720x720/10443378_741411099256795_2647815655142227430_n.jpg";;
775621;"BUILDING BLOCKS PLAY & LEARNING CENTER";"3601 1/2 MARSHALL AVE";"MATTOON";"IL";61938;"COLES";2172348889;;;;;;;;;;;;;;;;;;;;;"Y";
775640;"LITTLE FOOTSTEPS ACADEMY INC";"11840 S LAPORTE AVE";"ALSIP";"IL";60803;"COOK";7083853812;"http://littlefootstepsacademy.com/";;"Our mission is to offer a home-like, educational environment to the children of working parents during working hours, thereby partnering in the parenting process.  The children shall be made to feel as if the daycare were their home away from home in a sanitary, secure, healthy, caring family-style environment.

Our mission is also to service both the child and parent according to child and parent’s individual needs.";"http://littlefootstepsacademy.com/";;"9:30-6:30 pm";;;;"y";"y";"y";"y";"y";"n";;;;;;;
775644;"LITTLE LEARNERS EDUCATIONAL CENTER INC";"1060 W RAND RD";"ARLINGTON HEIGHTS";"IL";60004;"COOK";8472534800;"http://www.littlelearnersinc.com/";"info@littlelearnersinc.com";"Little Learners Educational Center is committed to providing an environment of trust and respect between the Little Learners family and your family. We take pride in the highest quality curriculum that enhances the emotional, physical, social, and cognitive development for each
child.

The focus of Little Learners  Educational Center is to develop a nurturing environment and challenging curriculum that promotes development and focuses on early childhood learning. Many studies suggest that high-quality early learning programs improve the likelihood of
success throughout a person’s life. Here at Little Learners children will receive an excellent educational foundation that will serve as a stepping-stone for their formal education.";"http://www.littlelearnersinc.com/";;"7:00 am to 6:00 pm
Monday - Friday ";;"http://www.littlelearnersinc.com/Admissionformshtml.html";;"y";"y";"y";"y";"y";"n";;"http://www.littlelearnersinc.com/sitebuilder/images/1-28-08_006-129x93.jpg";;;;;
775645;"KIDS OF THE KINGDOM";"1122 W RAND RD";"ARLINGTON HEIGHTS";"IL";60004;"COOK";8473987255;;;;;;;;;;;;;;;;;;;;;"Y";
775654;"A MOTHER'S TOUCH";" 125 N. Dryden";"ARLINGTON HEIGHTS";"IL";60004;"COOK";" (847) 577-7600";"http://amotherstouch.us/contact-us.php";"director-ah@amotherstouch.us";"Thank you for considering A Mother’s Touch for the care and education of your child. I began A Mother’s Touch in 1994 in order to fill an important need within our community. After the birth of my third daughter, I was looking for an early childhood center that was warm and nurturing, while providing rich educational experiences. When I was not satisfied with my options, I decided to start my own center.

I created A Mother’s Touch as a nurturing place where babies are rocked and cuddled, toddlers are free to explore, preschoolers paint, laugh and make lasting friendships, and all children are respected, listened to and valued.

Early childhood education is my passion, and your child is my priority. I invite you to join me on this wonderful journey of childhood";"http://amotherstouch.us/contact-us.php";;"6:30am - 6:00pm";"http://amotherstouch.us/careers.php";"http://amotherstouch.us/enrollment.php";;"y";"y";"y";"y";"y";"y";"http://amotherstouch.us/images/header-logo.gif";"http://amotherstouch.us/images/snapshot-infant-toddler-care.jpg";"http://amotherstouch.us/images/snapshot-contact-us.jpg";"http://amotherstouch.us/images/snapshot-kindergarten.jpg";"http://amotherstouch.us/images/snapshot-before-after.jpg";;
775655;"FLOWER GARDEN DAY CARE";"2420 E RAND RD";"ARLINGTON HEIGHTS";"IL";60004;"COOK";8473928983;;;;;;;;;;;;;;;;;;;;;"Y";
775656;"FLOWER GARDEN INFANT/TODDLER CENTER";"2420 E RAND RD";"ARLINGTON HEIGHTS";"IL";60004;"COOK";8473928983;;;;;;;;;;;;;;;;;;;;;"Y";
775659;"SAFARI CHILDCARE INC";"126 E WING ST STE 336";"ARLINGTON HEIGHTS";"IL";60004;"COOK";8479910150;;;;;;;;;;;;;;;;;;;;;"Y";
775665;"RED WAGON CHILD CARE CENTER INC";"1225 E DAVIS ST";"ARLINGTON HEIGHTS";"IL";60005;"COOK";8472596565;"http://www.redwagondaycare.com/mainPage.php?";;"Welcome to the Red Wagon Child Care Center. We have been family owned and directed at the same location since 1986. Our center provides year-round care for children six weeks through six years old. We strive to provide a safe, healthy, and stimulating environment for children to grow and develop in. Our dedicated, caring staff are experienced, degreed, and trained in Early Childhood Education and CPR/First-Aid. Staff members regularly continue their education and attend workshops and seminars throughout the year.";"http://www.redwagondaycare.com/mainPage.php?";;"Monday through Friday, 6:45 a.m. to 6:00 p.m. ";;"http://www.redwagondaycare.com/registration.php";;"y";"y";"y";"y";"n";"n";"http://www.redwagondaycare.com/images/redWagon.gif";"http://www.redwagondaycare.com/images/outside.jpg";"http://www.redwagondaycare.com/images/playground.jpg";"http://www.redwagondaycare.com/images/aboutDonnaSanta.jpg";"http://www.redwagondaycare.com/images/aboutCollage.jpg";;
775673;"SALEM METHODIST PRESCHOOL";"115 W LINCOLN AVE";"BARRINGTON";"IL";60010;"LAKE";8473810536;"http://www.salemmethodistpreschool.org/index.php?option=com_content&view=article&id=51&Itemid=114";"salemmethodistpreschool@yahoo.com";"We believe each child is a unique individual, created in God's own image. We recognize the importance of prayer in relation to everyday life and the need to instill solid Christian values in young children. Our staff will encourage your child to express these values.

We desire that your child will learn that he/she is a special part of God's creation and that we all need to live in harmony with many people of different races and beliefs. We will provide an opportunity for your child to grow cognitively, socially, spiritually, emotionally, and physically.

It is our purpose to prepare your child with the necessary skills needed to grow in these areas and to relate to others in all areas of life, beginning with these formative years!";"http://www.salemmethodistpreschool.org/index.php?option=com_content&view=article&id=51&Itemid=114";"https://www.facebook.com/pages/Salem-Methodist-Preschool/284686045004805";"Mon-Wed-Fri 8:30 a.m.—3:15 p.m.";;"http://www.salemmethodistpreschool.org/images/documents_for_parents/smp_registration_201415.pdf";"http://www.salemmethodistpreschool.org/images/documents_for_parents/parenthandbook201213.pdf";"n";"y";"y";"y";"n";"n";;"https://scontent-a-sjc.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/s720x720/76572_284695181670558_1780265948_n.jpg?oh=5a791d18aba793391bce323b3ed485fe&oe=54640002";"https://scontent-a-sjc.xx.fbcdn.net/hphotos-xap1/t1.0-9/p180x540/559127_284694981670578_643271962_n.jpg";"https://scontent-b-sjc.xx.fbcdn.net/hphotos-xfp1/v/l/t1.0-9/p180x540/970113_284694491670627_713731546_n.jpg?oh=0e7ffeef50fff221aee339d011451f2d&oe=54815805";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/p180x540/62852_284694028337340_573824787_n.jpg?oh=ae53b419e53df38872d17ee0de176806&oe=5470CA8C&__gda__=1415999444_0a565fce87b655e4d6fba4b783f33937";;
775682;"CHILDRENS LEARNING CENTER II";"PO BOX 287";"BELLWOOD";"IL";60104;"COOK";7084932728;"http://www.childrens-learning-center.net/6785.html";"clc@childrenslearningcen.ipage.com";"Children's Learning Center strives to provide the highest quality educational programs for children from 18 months old to 12 years old. Our programs were created to encourage our children to expand their physical, cognitive, emotional and social skills.

Thank you for visiting our new Internet site. As an up-to-date business, we want to give you the opportunity to stay in touch with our company and our offers. A new content management system will enable us to always keep you up to date.

At present, our web site is still under construction. We are making an effort to present you with our entire spectrum of offers as soon as possible. At this point we can provide you with information regarding your child's daycare needs. Please check this site later, as it will offer much more information.

If you are not familiar with our company and your first contact with us is online: We would be pleased to hear from you! Please let us know what your needs and questions are, we will be more than happy to help.";"http://www.childrens-learning-center.net/6785.html";;"Monday - Friday from 6:00AM to 6:00PM";;;;"y";"y";"y";"y";"y";"n";;;;;;;
775694;"TRAIN UP A CHILD CHRISTIAN ACADEMY";"1405-1407 S 5th Avenue";"BELLWOOD";"IL";60104;"COOK";7083384500;"http://www.trainupachildacademy.org/6457.html";;"Our Mission
Train Up A Child Christian Academy, a private Christ-centered childcare facility, providing a warm exciting and nurturing early childhood program that will enhance their personal growth as well as their academic education and Christian values for each child to grow physically, emotionally, intellectually, socially, and spiritually.   We believe and follow the command of Jesus to train children in the way they should go and when old they will not depart from the truth of Jesus Christ and become successful life long learners. ";"http://www.trainupachildacademy.org/6457.html";;"6:00 a.m. to  6:00 p.m. Monday through Friday";;;;"y";"y";"y";"y";"n";"n";"http://www.trainupachildacademy.org/templates/Mondrian/img/logo.gif";;;;;;
775699;"HEAVENS LITTLE PLAYGROUND INC";"234 BOHLAND AVE";"BELLWOOD";"IL";60104;"COOK";7085446181;;;;;;;;;;;;;;;;;;;;;"Y";
775701;"PROCARE EARLY HEADSTART CENTER";"330 EASTERN AVE";"BELLWOOD";"IL";60104;"COOK";7085477341;;;;;;;;;;;;;;;;;;;;;"Y";
775716;"ACHIEVERS EDUCATIONAL CENTER, INC";"539 BELLWOOD AVE";"BELLWOOD";"IL";60104;"COOK";7085446304;;;;;;;;;;;;;;;;;;;;;"Y";
775717;"LITTLE ACHIEVERS CHILD CARE DEVELOP CTR";"539 BELLWOOD AVE";"BELLWOOD";"IL";60104;"COOK";7085446302;;;;;;;;;;;;;;;;;;;;;"Y";
775747;"HAPPY KIDDS WEST, INC.";"6928 16TH ST";"BERWYN";"IL";60402;"COOK";7084848188;;;;;;;;;;;;;;;;;;;;;"Y";
775768;"HAPPY DAYS CHILD DEVELOPMENT CENTER";"6304 W. 26th St.";"BERWYN";"IL";60402;"COOK";7087950099;"http://www.happydayschildcarecenter.org/";"​Happydayscdc@aol.com";"Happy Days Child Development Center is where your child can gain the tools needed to reach their potential. We take childhood education very seriously and are committed to helping your child succeed while having fun at the same time. By maintaining small class sizes, we ensure your child gets the individualized attention they deserve.


We are passionate about education and providing your Child with the tools to be successful in life. Our philosophy is to focus on the needs of the individual child by providing a stimulating atmosphere for learning along with a secure loving environment.


We offer full or part-time care at an affordable price for children 6 weeks to 12 years of age and have 3 locations to serve you in the Chicago Land Area – Berwyn, Cicero, and South Holland. Call to Schedule a Tour Today, we want to be your partner in nurturing your child’s dreams!

We offer full-day and half-day educational child care, preschool, pre-kindergarten, kindergarten, and before-and-after school care facility.

Happy Days Child Development Center is OPEN ALL YEAR AROUND to meet the schedules of working parents. We are conveniently located in Berwyn, Cicero, and South Holland.";"http://www.happydayschildcarecenter.org/";;;;"http://www.happydayschildcarecenter.org/enrollment.html";;"y";"y";"y";"y";"y";"y";"http://nebula.wsimg.com/6140d8f1c565b3a7e94014e3e25f9d06?AccessKeyId=9A0E0A697553BC14C00B&disposition=0&alloworigin=1";"http://nebula.wsimg.com/4791a956b712027eb16c791b10d95993?AccessKeyId=9A0E0A697553BC14C00B&disposition=0&alloworigin=1";"http://nebula.wsimg.com/748c43f41376673fda5637f6d5a78444?AccessKeyId=9A0E0A697553BC14C00B&disposition=0&alloworigin=1";"http://nebula.wsimg.com/d229f5a3918171299f15459daf7ade68?AccessKeyId=9A0E0A697553BC14C00B&disposition=0&alloworigin=1";"http://nebula.wsimg.com/84c6379d11049a49907029c3704a4526?AccessKeyId=9A0E0A697553BC14C00B&disposition=0&alloworigin=1";;
775777;"KALEIDOSCOPE KIDS ACADEMY INC";"6958 WINDSOR AVE";"BERWYN";"IL";60402;"COOK";7084849818;"http://jlmhosting.com/kalkids/contact/";;"Welcome to Kaleidoscope Kids Learning Academy, Inc.!  We know that the first years of life are the most formative in your child’s development and should not be taken for granted.  It is our vision to serve your family with the highest quality of care for optimum health, happiness and development.  We would like to work together with you to assist and watch your child grow and thrive.";"http://jlmhosting.com/kalkids/contact/";"https://www.facebook.com/kaleidoscope.kids.5?sk=photos";"Monday through Friday from 6:30 a.m.
to 6:30 p.m. ";;;"http://jlmhosting.com/kalkids/wp-content/uploads/2012/08/Kaleidoscope-Kids-Learning-Academy-Inc-PARENT-HANDBOOK.pdf";"y";"y";"y";"y";"n";"n";"http://jlmhosting.com/kalkids/wp-content/uploads/2012/07/logo3.png";"http://jlmhosting.com/kalkids/wp-content/uploads/2012/08/toddler-room-6.jpg";"http://jlmhosting.com/kalkids/wp-content/uploads/2012/08/Graduation-5.jpg";"http://jlmhosting.com/kalkids/wp-content/uploads/2012/08/Field-Trip-1.jpg";"http://jlmhosting.com/kalkids/wp-content/uploads/2012/08/Halloween-51.jpg";;
775778;"THE ANGELS INFANT TODDLER";"6732 34TH ST";"BERWYN";"IL";60402;"COOK";7087883108;;;;;;;;;;;;;;;;;;;;;"Y";
775780;"HAPPY BEAR CHILD DEVELOPMENT CENTER";"6718 OGDEN AVE";"BERWYN";"IL";60402;"COOK";7084847170;;;;;;;;;;;;;;;;;;;;;"Y";
775793;"SOUTHEAST CEDA BLUE ISLAND";"2519 W. GROVE ST.";"BLUE ISLAND";"IL";60406;"COOK";7083713303;"http://www.cedaorg.net/www2/index.htm";;"It is CEDA's mission to work in partnership with communities to empower families and individuals to achieve self-sufficiency and improve their quality of life.";"http://www.cedaorg.net/www2/index.htm";"https://www.facebook.com/cedagogreen?v=wall";;"http://www.cedaorg.net/www2/Employment.html";;;"y";"y";"y";"y";"n";"n";"http://www.cedaorg.net/www2/images/Logos/CEDA.png";;;;;;
775799;"ORCHARD STREET CHRISTIAN CHURCH CHILD DC";"2324 ORCHARD ST";"BLUE ISLAND";"IL";60406;"COOK";7084895324;;;;;;;;;;;;;;;;;;;;;"Y";
775802;"T.L.C. LEARNING CENTER";"2844 BURR OAK AVE";"BLUE ISLAND";"IL";60406;"COOK";7083884220;;;;;;;;;;;;;;;;;;;;;"Y";
775804;"JADA'S CUDDLY CARE";"12126 VINCENNES RD";"BLUE ISLAND";"IL";60406;"COOK";7083886585;;;;;;;;;;;;;;;;;;;;;"Y";
775805;"SMALL FRY DAY & KINDERGARTEN, INC.";"2000 YORK ST";"BLUE ISLAND";"IL";60406;"COOK";7083883103;;;;;;;;;;;;;;;;;;;;;"Y";
