"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
154112;"D.P. Cooper Elementary";"4568 Seaboard Road";"Salters";"SC";29590;"Williamsburg";"(843)387-5425";"http://www.edlinesites.net/pages/D_P_COOPER_ELEMENTARY";"KSingleton@wcsd.k12.sc.us";;"http://www.edlinesites.net/pages/D_P_COOPER_ELEMENTARY";;;"http://www.edlinesites.net/files/_0cGDR_/6aa7891bba89e1423745a49013852ec4/Jod_Opening_for_D._P._Cooper.pdf";;"http://www.edlinesites.net/pages/D_P_COOPER_ELEMENTARY/Student_Handbooks";"n";"n";"y";"y";"y";"n";"http://www.edlinesites.net/dynimg/_1UAAA_/docid/0x0D840632FD73EF04/7/DPCooperE.png";;;;;;
154129;"Darlene's Child Development Center";"110 Marion Street";"Clover";"SC";29710;"York";"(803)222-2069";;;;;;;;;;;;;;;;;;;;;"Y";
154132;"Davis Child Care '2";"1483 Lynwood Drive";"Lancaster";"SC";29720;"Lancaster";"(803)286-1208";;;;;;;;;;;;;;;;;;;;;"Y";
154187;"Denmark Head Start Center";"80 Cedar Avenue";"Denmark";"SC";29042;"Bamberg";"(803)793-4689";;;;;;;;;;;;;;;;;;;;;"Y";
154188;"Denmark-Olar Elementary School";"1459 Solomon Blatt Blvd.";"Denmark";"SC";29042;"Bamberg";"(803)793-3112";"http://denmarkolarschooldistrict2.org/education/school/school.php?sectionid=3&";;"We believe that our students, parents, faculty, and community members are very important within our school.  During the school year, we have the following events planned:
    Doughnuts for Dad
    Grits for Grands
    Muffins for Moms
    Walk to School Day
    Book It Program
    American Education Week
    USC Read with the Gamecocks
    PBIS Monthly Celebrations
    Red Ribbon Week
    Subway Art Contest ";"http://denmarkolarschooldistrict2.org/education/school/school.php?sectionid=3&";;;;;;"n";"n";"y";"y";"y";"n";;;;;;;
154217;"Discovery Place CC & Learning Ctr.";"109 Savannah Hwy";"Beaufort";"SC";29906;"Beaufort";"(843)522-0600";"https://www.facebook.com/pages/Discovery-Place-Child-Care-and-Learning-Center/105331009564502?id=105331009564502&sk=info";"Discoveryplaceccandlc@gmail.com";"Discovery Place Childcare SPOT OFFERS ""ONE OF A KIND"" ENVIRONMENT FOR YOUR CHILD TO BECOME A HAPPY, HEALTHY, SMART, CURIOUS AND SECURE BEING. WE ARE NOT ONLY A LOVING & NURTURING TEAM BUT ALSO VERY COMMITTED TO ARTS & CRAFTS, SCIENCE. YOUR CHILD WILL BE EXPOSED TO ALL ELEMENTS TO LEARN CRITICAL EDUCATIONAL, SOCIAL, PHYSICAL, EMOTIONAL SKILLS NEEDED FOR ""KINDERGARTEN"" SUCCESS AND FOR LIFE. PROVIDERS ARE CERTIFIED IN: Early Childhood Education, CPR/First Aid, Health & Safety, Nutrition, Special Needs & Fingerprinted-Background checked.CURRICULUM: Appropriate for Infants, Toddlers & PreschoolersACTIVITIES: Your child's day will be filled with learning ABCs, MATH, a great deal of SCIENCE, ARTS & CRAFTS (from ceramic to wood, special techniques of drawing & painting), materials for DIVERSITIES, puzzles, PHYSICAL EXERCISES, flash cards, DRAMATIC PLAY and musical instruments during our MUSIC & MOVEMENT class";"https://www.facebook.com/pages/Discovery-Place-Child-Care-and-Learning-Center/105331009564502?id=105331009564502&sk=info";"https://www.facebook.com/pages/Discovery-Place-Child-Care-and-Learning-Center/105331009564502?id=105331009564502&sk=info";" 6am to 6pm Monday though Friday";;;;"y";"y";"y";"y";"y";"n";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xfa1/t1.0-9/387216_175295312568071_1940099517_n.jpg";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xaf1/t1.0-9/p480x480/404298_178174198946849_335545218_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfa1/t1.0-9/p480x480/374785_178174018946867_1531864819_n.jpg";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpf1/t1.0-9/p480x480/402021_178173665613569_2096664616_n.jpg";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xfa1/t1.0-9/p480x480/404261_178173608946908_1990603166_n.jpg";;
154235;"Doodle Bug Academy";"4400 N. Williamsburg Co. Highway";"Lake City";"SC";29560;"Williamsburg";"(843)210-7529";"https://www.facebook.com/pages/Doodle-bug-academy/168823533174560?sk=info";;;"https://www.facebook.com/pages/Doodle-bug-academy/168823533174560?sk=info";"https://www.facebook.com/pages/Doodle-bug-academy/168823533174560?sk=info";;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-frc3/t1.0-9/230790_168825523174361_2641267_n.jpg";;;;;
154236;"Doodle Bugs Day Care";"894 North Street";"Bamberg";"SC";29003;"Bamberg";"(803)245-2045";;;;;;;;;;;;;;;;;;;;;"Y";
154258;"Dowd's Child Care";"2614 Preston Street";"Newberry";"SC";29108;"Newberry";"(803)276-1650";"https://www.facebook.com/pages/Dowds-Child-Care-Pre-school/201721969859297?id=201721969859297&sk=info";;;"https://www.facebook.com/pages/Dowds-Child-Care-Pre-school/201721969859297?id=201721969859297&sk=info";"https://www.facebook.com/pages/Dowds-Child-Care-Pre-school/201721969859297?id=201721969859297&sk=info";;;;;"y";"y";"y";"y";"y";"n";;"https://scontent-a-lax.xx.fbcdn.net/hphotos-frc1/t1.0-9/215225_201730319858462_491056_n.jpg";;;;;
154260;"Dunston Elementary School";"1825 Remount Rd.";"North Charleston";"SC";29406;"Charleston";"(843)745-7109";"http://dunston.ccsdschools.com/";;"The mission of Dunston Primary School is to provide meaningful opportunities for young children that are developmentally appropriate and literacy-based through differentiated learning experiences where teachers, staff, parents, and community partners work together to set the foundation that will ultimately develop the skills that produce lifelong learners and productive citizens.";"http://dunston.ccsdschools.com/";;"7:30 am to 2:30 pm ";;;"http://dunston.ccsdschools.com/for_students/student_handbook";"n";"n";"y";"y";"y";"n";"http://p2cdn3static.sharpschool.com/UserFiles/Servers/Server_2875933/Image/template/logo-txt.png";;;;;;
154264;"Eagle's Nest CDC Central High School";"200 Zion Church Road";"Pageland";"SC";29728;"Chesterfield";"(843)672-9183";;;;;;;;;;;;;;;;;;;;;"Y";
154271;"Easley Bridge Road Head Start";"404 Easley Bridge Road";"Greenville";"SC";29611;"Greenville";"(864)295-3392";;;;;;;;;;;;;;;;;;;;;"Y";
154274;"Easley Presbyterian Church Weekly Kindergarten";"200 South First Street";"Easley";"SC";29640;"Pickens";"(864)859-0737";"http://www.easleypresbyterian.org/epc-kindergarten.php";;"The purpose of our weekday kindergarten is to help each child grow in every way possible to be a creative, expressive, and well adjusted individual. We feel that maturity, at his/her own rate of speed without undue competition and pressure, will enable the child to develop spiritually, emotionally, intellectually, socially, and physically in a manner that will help make him/her a better person throughout life.";"http://www.easleypresbyterian.org/epc-kindergarten.php";;"9:00 a.m. - 12:00 p.m.";;"http://www.easleypresbyterian.org/epc-kindergarten.php";;"n";"n";"y";"y";"n";"n";;"http://www.easleypresbyterian.org/myimages/img_1900.jpg";"http://www.easleypresbyterian.org/myimages/epck_thanks_pic.jpg";"http://www.easleypresbyterian.org/myimages/img_1859.jpg";;;
154275;"East Elementary School";"901 East Harrison Street";"Dillon";"SC";29536;"Dillon";"(843)774-1222";"http://www.dillon.k12.sc.us/east/";"WaltersB@dillon.k12.sc.us";"Thank you for stopping by East Elementary School's web site.  At East Elementary we foster a positive learning environment by encouraging our students to do well academically and reach their highest potential.  We are dedicated to children and to their well-being.  The faculty and staff of East Elementary in partnership with students, parents, businesses, and the community work together to guarantee each student optimum achievement in all areas of learning. We encourage your participation in our school by volunteering your time.  It is the best way to know what is really happening at East Elementary School. East Elementary serves a diverse student population of approximately 600 students in grades kindergarten through third grade.  The main building was constructed in 1926 with two additions built in 1986 and 1998.  Our school is located one block from Main Street.  Each classroom has three  computers for students, one teacher computer,  and two printers which enhance our learning environment.  All 5K, 1st, 2nd, and 3rd grade classes have Promethean boards and document cameras.  All 4K have Promethean boards and will soon have document cameras.";"http://www.dillon.k12.sc.us/east/";;;;;"http://www.dillon.k12.sc.us/east/parents.htm";"n";"n";"y";"y";"y";"n";"http://www.dillon.k12.sc.us/east/images/kitten_header.gif";"http://www.dillon.k12.sc.us/east/images/east.jpg";"http://www.dillon.k12.sc.us/east/images/NewSafari.jpg";"http://www.dillon.k12.sc.us/east/images/computerlab.JPG";"http://www.dillon.k12.sc.us/east/images/Walters.jpg";;
154276;"East Greer Head Start";"200 Morgan Street";"Greer";"SC";29651;"Spartanburg";"(864)355-2285";;;;;;;;;;;;;;;;;;;;;"Y";
154279;"Eastminster Day School";"3200 Trenholm Road";"Columbia";"SC";29204;"Richland";"(803)771-1512";;;;;;;;;;;;;;;;;;;;;"Y";
154282;"Eastside Christian Day Care";"911 East Home Avenue";"Hartsville";"SC";29550;"Darlington";"(843)332-6295";;;;;;;;;;;;;;;;;;;;;"Y";
154283;"Eastside Community Learning Center";"2094 Fernwood/Glendale Road";"Spartanburg";"SC";29307;"Spartanburg";"(864)529-0015";;;;;;;;;;;;;;;;;;;;;"Y";
154284;"Ebenezer Baptist Church Weekday Ministry";"524 South Ebenezer Road";"Florence";"SC";29501;"Florence";"(843)664-9699";"http://www.ebcsc.com/#/children/weekday-preschool";;"The mission and goal of Ebenezer Weekday Ministry is to encourage preschoolers to develop socially, physically, mentally, emotionally, morally, and spiritually toward their God-given potential.  

Our purpose is to help preschoolers develop a basic Christian approach to living through example and day-to-day interaction.  We believe children are created by God and have a spiritual capability of relating to God.";"http://www.ebcsc.com/#/children/weekday-preschool";;"Monday-Friday 7:00am to 6:00pm";;;;"n";"n";"y";"y";"y";"n";;;;;;;
154285;"Ebenezer Christian Child Care Center";"985 Gasters Road";"Johnsonville";"SC";29555;"Williamsburg";"(843)558-2764";;;;;;;;;;;;;;;;;;;;;"Y";
154288;"Edgefield County Learning Center";"141 South East Diggs Road";"Trenton";"SC";29847;"Edgefield";"(803)275-4060";;;;;;;;;;;;;;;;;;;;;"Y";
154289;"Edgemoor Head Start";"1966 Westbrook Road";"Edgemoor";"SC";29712;"Chester";"(803)789-3601";"http://carolinacommunityactions.org/WP/head-start-locations/";"CarolinaCommunityActions@gmail.com";"Head Start provides comprehensive educational, health, nutritional, social and many other services to economically challenged children and their families in Chester, Lancaster, Union and York Counties.

Regardless of the severity, preschool age children with disabilities are welcome in Head Start, including:

    Blindness/visual Impairments
    Deafness/hearing Impairments
    Health Impairments
    Emotional Impairments
    Orthopedic Impairments
    Learning Disabilities
    Mental Retardation
    Speech/Language Impairments
";"http://carolinacommunityactions.org/WP/head-start-locations/";;;;"http://carolinacommunityactions.org/WP/programs/head-start/";;"y";"y";"y";"y";"n";"n";"http://www.carolinacommunityactions.org/WP/wp-content/uploads/2013/11/CCA_LogoHeader51.png";"http://www.carolinacommunityactions.org/WP/wp-content/uploads/2013/09/carosel21.jpg";;;;;
154290;"Edisto Primary Child Development Center";"3239 Cordova Rd.";"Cordova";"SC";29039;"Orangeburg";"(803)536-4782";;;;;;;;;;;;;;;;;;;;;"Y";
154341;"Elloree Elementary School";"200 Warrior Dr.";"Elloree";"SC";29047;"Orangeburg";"(803)897-2233";"http://obg3.k12.sc.us/EES/";;"The mission of Elloree Elementary (Middle) School is to prepare our students to become a life-long learners by providing a developmentally appropriate program in a safe and culturally diverse environment where school, home, and community provide opportunities for children to reach their maximum potential in a global society.  ";"http://obg3.k12.sc.us/EES/";;;;;;"n";"n";"y";"y";"y";"n";;;;;;;
154353;"Emmanuel Wee Care Day Care Center";"460 Bartow Street";"Swansea";"SC";29160;"Lexington";"(803)568-3946";;;;;;;;;;;;;;;;;;;;;"Y";
154362;"Estill Elementary School";"318 4th Street";"Estill";"SC";29918;"Hampton";"(803)625-5030";"http://hampton2es.ss3.sharpschool.com/contact_school";;"Success, one child at a time – the effort to meet each child’s needs for growth socially, emotionally and academically – is ongoing and intentional.  We use formative and summative assessments to gather data on the academic needs and growth of our students. We also use data to develop appropriate classroom and individualized instruction.  Regular review and revision of the curriculum help us to ensure that we are delivering the best possible learning experience for our students.  Our teachers “know” their students, identifying strengths, challenges and passions while striving for a positive school experience and love of learning.";"http://hampton2es.ss3.sharpschool.com/contact_school";"http://hampton2es.ss3.sharpschool.com/contact_school";;"http://hampton2.ss3.sharpschool.com/job_portal";;;"n";"n";"y";"y";"y";"y";;;;;;;
154363;"Estill Head Start";"444 First Street";"Estill";"SC";29918;"Hampton";"(803)625-9681";;;;;;;;;;;;;;;;;;;;;"Y";
154367;"Ethel's Christian Child Development, LLC";"1405 Redbank Road";"Goose Creek";"SC";29445;"Berkeley";"(843)572-0549";;;;;;;;;;;;;;;;;;;;;"Y";
154369;"Eutawville Head Start Center";"155 Garden Gate Road";"Eutawville";"SC";29048;"Orangeburg";"(803)492-7062";;;;;;;;;;;;;;;;;;;;;"Y";
154376;"Even Start Child Care";"615 Clayton Street";"McCormick";"SC";29835;"McCormick";"(864)852-6006";;;;;;;;;;;;;;;;;;;;;"Y";
154381;"Excellent Learning Preschool, Inc";"807 North Irby Street";"Florence";"SC";29506;"Florence";"(843)669-0445";;;;;;;;;;;;;;;;;;;;;"Y";
154383;"Executive Park Learning Center";"105 Executive Park";"Lake City";"SC";29560;"Florence";"(843)394-1056";;;;;;;;;;;;;;;;;;;;;"Y";
154384;"Fairfax Elementary School";"734 14th St. East";"Fairfax";"SC";29827;"Allendale";"(803)632-2536";"http://www.acs.k12.sc.us/Domain/9";"obannerp@acs.k12.sc.us";"The mission of Fairfax Elementary School is to prepare students to become competent, responsible individuals by providing a safe environment where cultural differences are recognized, respected, and celebrated; and to provide realistic educational experiences at home, at school and in the community.";"http://www.acs.k12.sc.us/Domain/9";;;;;;"n";"n";"y";"y";"y";"n";;"http://www.acs.k12.sc.us/cms/lib3/sc01001719/centricity/domain/9/img_0855.jpg";"http://www.acs.k12.sc.us/cms/lib3/sc01001719/centricity/domain/9/img_0832.jpg";;;;
154385;"Fairfield Head Start";"175 Medley Road";"Winnsboro";"SC";29180;"Fairfield";"(803)635-1775";;;;;;;;;;;;;;;;;;;;;"Y";
154387;"Fairview Baptist Church Weekday Pre -School Ministry";"1300 Locust Hill Road";"Greer";"SC";29651;"Greenville";"(864)877-7959";"http://www.fairviewgreer.net/ministries/weekday-preschool-ministry/";"info@fairviewgreer.net";"Our vision is to extend the ministry and mission of Fairview Baptist by providing a quality Weekday program which includes a balance of opportunities for the development of the young child from a biblical perspective.";"http://www.fairviewgreer.net/ministries/weekday-preschool-ministry/";;"8:30am - 7:00pm";;;;"n";"n";"y";"y";"y";"y";;"http://www.fairviewgreer.net/wp-content/uploads/2012/10/preschool-picture2-640x150.jpg";"http://www.fairviewgreer.net/wp-content/uploads/2011/07/pewsbanner640x150.jpg";"http://www.fairviewgreer.net/wp-content/uploads/2012/09/stagebanner640x150.jpg";"http://www.fairviewgreer.net/wp-content/uploads/2011/07/guitar640x150.jpg";;
154388;"Fairview CDC and Christian Academy";"2058 Chesnee Highway";"Spartanburg";"SC";29303;"Spartanburg";"(864)583-8924";;;;;;;;;;;;;;;;;;;;;"Y";
154389;"Fairview Child Development";"1401 Locust Hill Road";"Greer";"SC";29651;"Greenville";"(864)848-3426";;;;;;;;;;;;;;;;;;;;;"Y";
154390;"Fairview Early Childhood Center";"308 West Martintown Road";"North Augusta";"SC";29841;"Aiken";"(803)278-7208";"http://fairviewchurch.com/fecc/fecc.html";;"The beginning of this present age, our Lord and Savior, Jesus Christ, gave His people, the church, both a Great Commandment and a Great Commission. In the first, He commands us to respond to His love for us by loving each other in a way that is in itself a witness to the world. In the second, He calls us to let that love overflow the bounds of the church, reaching out to all the world. We are to seek to enlarge His church, leading others to faith in Him and then nurturing them to maturity. In Fairview, we see this as the mission not just of the organization, or its committees, but as the corporate and individual mission of all of our members - to love one another, building one another up, encouraging one another and enlarging this circle of love as we meet the spiritual, physical and emotional needs of those people He puts in our path.";"http://fairviewchurch.com/fecc/fecc.html";;"Monday - Thursday 08:30 a.m. - 04:30 p.m.
Friday - 08:30 a.m. - 2:00 p.m.";;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;;;;;;
154393;"Family Affair Child Care";"1115 Georgia Avenue";"North Augusta";"SC";29841;"Aiken";"(803)278-0988";;;;;;;;;;;;;;;;;;;;;"Y";
154394;"Family Affair Daycare";"163 Fabian Drive";"Aiken";"SC";29801;"Aiken";"(803)648-0024";;;;;;;;;;;;;;;;;;;;;"Y";
154396;"Family Literacy Center";"394 Brookdale Drive/Brookdale Elememtary";"Orangeburg";"SC";29115;"Orangeburg";"(803)531-8648";;;;;;;;;;;;;;;;;;;;;"Y";
154398;"Fantasy Island Infant and Childcare Center";"2126 Chestnut Street";"Columbia";"SC";29204;"Richland";"(803)254-5635";;;;;;;;;;;;;;;;;;;;;"Y";
154399;"Farrow Hills Day Care II";"6908 Farrow Road";"Columbia";"SC";29203;"Richland";"(803)691-1097";;;;;;;;;;;;;;;;;;;;;"Y";
154407;"Fennell Elementary Childcare Center";"131 Yemassee Hwy.";"Yemassee";"SC";29945;"Hampton";"(843)589-2032";"http://www.hampton1.org/Domain/13";;;"http://www.hampton1.org/Domain/13";;;;;;"n";"n";"y";"y";"y";"n";"http://www.hampton1.org/cms/lib4/SC01001715/Centricity/Template/10/logos/fes.png";"http://www.hampton1.org/cms/lib4/SC01001715/Centricity/Domain/13/fountain.jpg";;;;;
154409;"First African Evangelical Church Day Care";"1020 King Street";"Charleston";"SC";29403;"Charleston";"(843)723-5259";;;;;;;;;;;;;;;;;;;;;"Y";
154411;"First Baptist Child Development Center";"200 Highway 17 South";"North Myrtle Beach";"SC";29582;"Horry";"(843)249-0399";"http://www.nmbchildcare.org/our-school/";;"In the fall of 1988, some young parents in our church saw a need for quality childcare in the North Myrtle Beach area. The plans for a child development center began to unfold and the center was voted in. August 1989, a dream became a reality. First Baptist Child Development Center opened its doors to the community and was the first church in North Myrtle Beach to successfully combine daycare and pre-school in a Christian environment.";"http://www.nmbchildcare.org/our-school/";;"Hours of Operation
Monday–Friday
7:00 a.m.–
5:30 p.m.";;"http://nmbchildcare.org/DSS.pdf";;"y";"y";"y";"y";"y";"y ";"http://www.nmbchildcare.org/wp-content/uploads/2013/01/logo31.png";"http://www.nmbchildcare.org/wp-content/uploads/2013/01/uh-oh1.jpg";"http://www.nmbchildcare.org/wp-content/uploads/2013/01/P10408601-270x200.jpg";;;;
154414;"First Baptist Church Child Care Center";"116 East Main Street";"Williamston";"SC";29697;"Anderson";"(864)847-9835";;;;;;;;;;;;;;;;;;;;;"Y";
154415;"First Baptist Church Day Care";"1201 Broad Street";"Camden";"SC";29020;"Kershaw";"(803)432-9069";"http://www.firstbaptistcamden.org/kindergarten-child-care/";;"Young children learn by being actively involved in first hand experiences. The learning process in our center is one of “learn by doing.” We provide age appropriate education to help each child realize their maximum growth in social, emotional, physical and cognitive development. - See more at: http://www.firstbaptistcamden.org/kindergarten-child-care/#sthash.CNmWZsMo.dpuf";"http://www.firstbaptistcamden.org/kindergarten-child-care/";"https://www.facebook.com/pages/First-Baptist-Church-of-Camden/121129301234323";"7:00am-6:00pm | Monday-Friday";;;;"y";"y";"y";"y";"y";"y";;"https://scontent-b-lax.xx.fbcdn.net/hphotos-xpf1/t1.0-9/p180x540/10385494_902355693111676_6944199269124131026_n.jpg";"https://scontent-a-lax.xx.fbcdn.net/hphotos-xfa1/t1.0-9/q71/s720x720/1656019_816785905001989_995526576_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfp1/t1.0-9/p480x480/996072_777431625604084_147604289_n.jpg";"https://scontent-a-lax.xx.fbcdn.net/hphotos-xap1/t1.0-9/q75/s720x720/1070093_679744345372813_642155811_n.jpg";;
154416;"First Baptist Church Day Care Center";"433 Beech Street";"Denmark";"SC";29042;"Bamberg";"(803)793-4969";;;;;;;;;;;;;;;;;;;;;"Y";
154418;"First Baptist Church Of Clemson Child Enrichment Center";"397 College Avenue";"Clemson";"SC";29631;"Pickens";"(864)653-6671";"http://www.firstbaptistclemson.com/#/child-enrichment-center";;"We view each child as a gift from God, entrusted to our care. Our daily activities are age appropriate and include music, books, art, chapel, blocks and outdoor play. The older children also have use of the First Baptist Church Family Life Center. The large gymnasium is a great place to ride bikes or play ball on a hot or rainy day. All classes at the Child Enrichment Center use DiscipleLand  Bible curriculum. The three and four year old classes also use High Reach curriculum in their classrooms.";"http://www.firstbaptistclemson.com/#/child-enrichment-center";"https://www.facebook.com/pages/First-Baptist-Church-of-Clemson/139023616133426";"7:15 AM until 5:30 PM Monday through Friday";;"http://www.firstbaptistclemson.com/form.php?pageID=37";"http://storage.cloversites.com/firstbaptistchurchofclemson/documents/2013-2014%20CEC%20Parent%20Handbook.pdf";"y";"y";"y";"y";"n";"n";;"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xfp1/t1.0-9/q71/s720x720/1238372_556210234414760_1166725755_n.jpg";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/p180x540/944772_551961441506306_580080653_n.jpg?oh=bc2564424f7913783c76d9071e1bb8db&oe=541263B5&__gda__=1411568344_8f62ce2e6fee2744261cc641214b63a0";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xaf1/t1.0-9/q75/s720x720/1001451_522907467745037_194582967_n.jpg";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xap1/t1.0-9/p180x540/1157428_557861070916343_475264758_n.jpg";;
154419;"First Baptist Church Spartanburg Weekday and Afternoon Enric";"250 East Main Street";"Spartanburg";"SC";29306;"Spartanburg";"(864)583-7245";"http://www.fbs.org/kids/weekday-preschoolnouejdjdjde";;"Building on a wonderful past, we are asking God to help us become a church where all of her members want to invite anyone and everyone to come to First Baptist to encounter the living Lord Jesus Christ. This is our mission! We are firmly convinced God has placed us here to fulfill a mission “to encourage complete and courageous living in Christ.” We believe that “in Christ, more is possible than you can ever imagine.”";"http://www.fbs.org/kids/weekday-preschoolnouejdjdjde";"https://www.facebook.com/firstbaptistspartanburg";"Monday - Friday 7:30 a.m. - 5:30 p.m.";;;"http://www.fbs.org/download_file/view/1318/";"y";"y";"y";"y";"n";"n";;"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpf1/t1.0-9/p180x540/10167976_10151942272831786_1758710081_n.jpg";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-prn2/v/t1.0-9/1280458_10151942182686786_1365183480_n.png?oh=b93593bb7cf868aa55039bba8dba76e7&oe=5425A5D8&__gda__=1410339822_6be8bb027c53392698bf10c6a28c31e9";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xfp1/t1.0-9/293479_10150251492626786_6782126_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfa1/t1.0-9/205915_10150251492821786_6880807_n.jpg";;
154420;"First Baptist Church Weekday Education";"602 Georgia Avenue";"North Augusta";"SC";29841;"Aiken";"(803)279-6370";"https://www.facebook.com/weekdaykids/info";"Danam@fbcna.org";;"https://www.facebook.com/weekdaykids/info";;;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;"https://scontent-a-lax.xx.fbcdn.net/hphotos-xpf1/t1.0-9/p480x480/10369607_641373512608525_4052857389796945328_n.jpg";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xpf1/t1.0-9/q71/s720x720/10299099_641377439274799_8183878588917006979_n.jpg";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/t1.0-9/p480x480/10302101_642824349130108_6377386990821897117_n.jpg";"https://scontent-b-lax.xx.fbcdn.net/hphotos-xpa1/t1.0-9/p180x540/998311_613032848775925_1579122887_n.jpg";;
154421;"First Baptist Church Weekday School & Afternoon";"250 East Main Street";"Spartanburg";"SC";29306;"Spartanburg";"(864)699-4218";"http://www.fbs.org/kids/weekday-preschoolnouejdjdjde";;"Building on a wonderful past, we are asking God to help us become a church where all of her members want to invite anyone and everyone to come to First Baptist to encounter the living Lord Jesus Christ. This is our mission! We are firmly convinced God has placed us here to fulfill a mission “to encourage complete and courageous living in Christ.” We believe that “in Christ, more is possible than you can ever imagine.”";"http://www.fbs.org/kids/weekday-preschoolnouejdjdjde";"https://www.facebook.com/firstbaptistspartanburg";"Monday - Friday 7:30 a.m. - 5:30 p.m.";;;"http://www.fbs.org/download_file/view/1318/";"y";"y";"y";"y";"n";"n";;"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpf1/t1.0-9/p180x540/10167976_10151942272831786_1758710081_n.jpg";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-prn2/v/t1.0-9/1280458_10151942182686786_1365183480_n.png?oh=b93593bb7cf868aa55039bba8dba76e7&oe=5425A5D8&__gda__=1410339822_6be8bb027c53392698bf10c6a28c31e9";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xfp1/t1.0-9/293479_10150251492626786_6782126_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfa1/t1.0-9/205915_10150251492821786_6880807_n.jpg";;
154424;"FIrst Baptist Weekday Preschool";"104 East Home Avenue";"Hartsville";"SC";29550;"Darlington";"(843)878-0445";;;;;;;;;;;;;;;;;;;;;"Y";
154425;"First Klass Early Childhood Learning Center";"933 Dupont Road";"Charleston";"SC";29407;"Charleston";"(843)556-5555";;;;;;;;;;;;;;;;;;;;;"Y";
154426;"First Nazareth Child Development Center";"2351 Gervais Street";"Columbia";"SC";29204;"Richland";"(803)401-8995";;;;;;;;;;;;;;;;;;;;;"Y";
154429;"First Presbyterian Church Growing Tree";"3810 Robert Grissom Parkway";"Myrtle Beach";"SC";29577;"Horry";"(843)946-6020";"http://www.myrtlebeachpresbyterianchurch.org/growing-tree-kindergarden-and-preschool.cfm";"fpcmail@mbfpc.com";"First Presbyterian Church of Myrtle Beach is committed to make and mold disciples for Jesus Christ.";"http://www.myrtlebeachpresbyterianchurch.org/growing-tree-kindergarden-and-preschool.cfm";"https://www.facebook.com/pages/First-Presbyterian-Church-of-Myrtle-Beach/188645464486669";"Mon - Thu: 8:30 am - 5:00 pm
Fri: 8:30 am - 4:00 pm
Sun: 8:00 am - 12:00 am";;;;"n";"n";"y";"y";"y";"n";;"http://www.myrtlebeachpresbyterianchurch.org/images/headings/14GTreePlant.jpg";"http://www.myrtlebeachpresbyterianchurch.org/images/pages/Margaret%20and%20Mary%20Hannah.JPG";"http://www.myrtlebeachpresbyterianchurch.org/images/pages/Preston%20playground.JPG";"http://www.myrtlebeachpresbyterianchurch.org/images/pages/jackson%20swing.JPG";;
