"provider_id";"date";"id";"outcome";"category";"roi_url"
"001o000000JBEmdAAH";" 7/12/2019";118918;"Founded";"Over Enrollment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrS9/uyJaPIS7Aou_.C7.kyHbmKCIMJlYCl.bP3UXe6B6XSY"
"001o000000JBEmqAAH";" 6/5/2020";131266;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UgUH/6cM3dx9zYDqkxECkgx8gH1RzJdMPr8BnyIe3LSxvhf0"
"001o000000JBEmqAAH";" 6/5/2020";131266;"Unfounded";"Food/Nutrition";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UgUH/6cM3dx9zYDqkxECkgx8gH1RzJdMPr8BnyIe3LSxvhf0"
"001o000000JBEmqAAH";" 6/5/2020";131266;"Unfounded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UgUH/6cM3dx9zYDqkxECkgx8gH1RzJdMPr8BnyIe3LSxvhf0"
"001o000000JBEmqAAH";" 6/5/2020";131266;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UgUH/6cM3dx9zYDqkxECkgx8gH1RzJdMPr8BnyIe3LSxvhf0"
"001o000000JBEmqAAH";" 6/5/2020";131266;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UgUH/6cM3dx9zYDqkxECkgx8gH1RzJdMPr8BnyIe3LSxvhf0"
"001o000000JBEnIAAX";" 4/4/2018";95958;"Founded";"Over Enrollment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJlk/GI_qIvfzB8lz94f9NGaqC6wJQEXzwrUsRetGN0.gFUI"
"001o000000JBEobAAH";" 9/22/2020";138317;"Founded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UmZI/UZyyR.wpAeo9IwGa.RFbC21u1yeQEb3JS0pbXXYinJU"
"001o000000JBEobAAH";" 9/22/2020";138317;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UmZI/UZyyR.wpAeo9IwGa.RFbC21u1yeQEb3JS0pbXXYinJU"
"001o000000JBEr5AAH";" 1/14/2020";127414;"Founded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AZu8/o89i2s_Yt.G1tbpveoslnC5l6C.Hoeem1Ep1jg8StCQ"
"001o000000JBEt0AAH";" 9/12/2018";103994;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXle/7D4gxI6ZpleIo78q.D2_ZSe1FKHR3a_fbA8eXKTXWvE"
"001o000000JBEt0AAH";" 9/12/2018";103994;"Unfounded";"Over Enrollment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXle/7D4gxI6ZpleIo78q.D2_ZSe1FKHR3a_fbA8eXKTXWvE"
"001o000000JBEu4AAH";" 7/2/2018";99661;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MS3c/AkD6Jlih61_C1Vo44Aoerli5XvbIeHvTYkKZMRYpoEM"
"001o000000JBEu4AAH";" 6/6/2018";99274;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MQHm/0BSAj9BhihBSFinsbaFSve8tVE0ORVek5f7cL9d3B9U"
"001o000000JBEu4AAH";" 6/6/2018";99274;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MQHm/0BSAj9BhihBSFinsbaFSve8tVE0ORVek5f7cL9d3B9U"
"001o000000JBEu7AAH";" 3/18/2019";113089;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MlMF/qLL7JJDQhev7NT3AFPs.7wU98piDszyRnaqMt4Bumjk"
"001o000000JBEu7AAH";" 3/18/2019";113089;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MlMF/qLL7JJDQhev7NT3AFPs.7wU98piDszyRnaqMt4Bumjk"
"001o000000JBEuxAAH";" 3/7/2019";111825;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AeUJ/wK8K9klfM7xYVuozpAcBJ4OKFPsG08zVQWcATK.xdvA"
"001o000000JBEuxAAH";" 3/7/2019";111825;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AeUJ/wK8K9klfM7xYVuozpAcBJ4OKFPsG08zVQWcATK.xdvA"
"001o000000JBEuxAAH";" 3/7/2019";111825;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AeUJ/wK8K9klfM7xYVuozpAcBJ4OKFPsG08zVQWcATK.xdvA"
"001o000000JBEuxAAH";" 3/7/2019";111825;"Unfounded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AeUJ/wK8K9klfM7xYVuozpAcBJ4OKFPsG08zVQWcATK.xdvA"
"001o000000JBEuxAAH";" 3/7/2019";111825;"Unfounded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AeUJ/wK8K9klfM7xYVuozpAcBJ4OKFPsG08zVQWcATK.xdvA"
"001o000000JBEuxAAH";" 3/7/2019";111825;"Unfounded";"Sleep/Napping Requirements";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AeUJ/wK8K9klfM7xYVuozpAcBJ4OKFPsG08zVQWcATK.xdvA"
"001o000000JBEuxAAH";" 12/12/2018";109509;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MdYH/773ANdLrT4S_p8oDEmJiAqNTdhtI4uFQUdJVONxqCz8"
"001o000000JBEuxAAH";" 12/12/2018";109509;"Unfounded";"Food/Nutrition";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MdYH/773ANdLrT4S_p8oDEmJiAqNTdhtI4uFQUdJVONxqCz8"
"001o000000JBEuxAAH";" 12/12/2018";109509;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MdYH/773ANdLrT4S_p8oDEmJiAqNTdhtI4uFQUdJVONxqCz8"
"001o000000JBEuxAAH";" 12/12/2018";109509;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MdYH/773ANdLrT4S_p8oDEmJiAqNTdhtI4uFQUdJVONxqCz8"
"001o000000JBEuxAAH";" 12/12/2018";109509;"Unfounded";"Discipline";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MdYH/773ANdLrT4S_p8oDEmJiAqNTdhtI4uFQUdJVONxqCz8"
"001o000000JBEuxAAH";" 12/12/2018";109509;"Unfounded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MdYH/773ANdLrT4S_p8oDEmJiAqNTdhtI4uFQUdJVONxqCz8"
"001o000000JBEvvAAH";" 8/31/2020";139634;"Unfounded";"Discipline";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ulv3/fYStDotnVH7MN9ms6zBKbRDfLaqhG6L0etMiTtI_SYM"
"001o000000JBEvvAAH";" 8/31/2020";139634;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ulv3/fYStDotnVH7MN9ms6zBKbRDfLaqhG6L0etMiTtI_SYM"
"001o000000JBExDAAX";" 1/31/2019";111121;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MiUk/3psE_QmhwkTv8S9AJAaeNMGwVNHFk72rzZ8FO3XXkls"
"001o000000JBExDAAX";" 1/31/2019";111121;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MiUk/3psE_QmhwkTv8S9AJAaeNMGwVNHFk72rzZ8FO3XXkls"
"001o000000JBExDAAX";" 1/31/2019";111121;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MiUk/3psE_QmhwkTv8S9AJAaeNMGwVNHFk72rzZ8FO3XXkls"
"001o000000JBExDAAX";" 1/31/2019";111121;"Unfounded";"Over Enrollment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MiUk/3psE_QmhwkTv8S9AJAaeNMGwVNHFk72rzZ8FO3XXkls"
"001o000000JBExDAAX";" 1/31/2019";111121;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MiUk/3psE_QmhwkTv8S9AJAaeNMGwVNHFk72rzZ8FO3XXkls"
"001o000000JBExDAAX";" 1/31/2019";111121;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MiUk/3psE_QmhwkTv8S9AJAaeNMGwVNHFk72rzZ8FO3XXkls"
"001o000000JBExDAAX";" 1/31/2019";111121;"Founded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MiUk/3psE_QmhwkTv8S9AJAaeNMGwVNHFk72rzZ8FO3XXkls"
"001o000000JBExDAAX";" 1/31/2019";111121;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MiUk/3psE_QmhwkTv8S9AJAaeNMGwVNHFk72rzZ8FO3XXkls"
"001o000000JBExDAAX";" 1/31/2019";111121;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MiUk/3psE_QmhwkTv8S9AJAaeNMGwVNHFk72rzZ8FO3XXkls"
"001o000000JBExDAAX";" 1/31/2019";111121;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MiUk/3psE_QmhwkTv8S9AJAaeNMGwVNHFk72rzZ8FO3XXkls"
"001o000000JBExDAAX";" 1/31/2019";111121;"Founded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MiUk/3psE_QmhwkTv8S9AJAaeNMGwVNHFk72rzZ8FO3XXkls"
"001o000000JBExDAAX";" 10/11/2018";106534;"Founded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MZxr/v9HTk23CcIi0ezH0hL9FoNL.mtf32LtoLVmTaG0Ctck"
"001o000000JBExDAAX";" 6/22/2018";100094;"Founded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MRRi/Gx1EqCNiPbRjXmPWUU_1gfJkKXEb3ZdxM2U9uY2uip8"
"001o000000JBExDAAX";" 6/22/2018";100094;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MRRi/Gx1EqCNiPbRjXmPWUU_1gfJkKXEb3ZdxM2U9uY2uip8"
"001o000000JBExDAAX";" 6/22/2018";100094;"Founded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MRRi/Gx1EqCNiPbRjXmPWUU_1gfJkKXEb3ZdxM2U9uY2uip8"
"001o000000JBExDAAX";" 6/22/2018";100094;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MRRi/Gx1EqCNiPbRjXmPWUU_1gfJkKXEb3ZdxM2U9uY2uip8"
"001o000000JBExDAAX";" 6/22/2018";100094;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MRRi/Gx1EqCNiPbRjXmPWUU_1gfJkKXEb3ZdxM2U9uY2uip8"
"001o000000JBExDAAX";" 6/22/2018";100094;"Unfounded";"Sleep/Napping Requirements";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MRRi/Gx1EqCNiPbRjXmPWUU_1gfJkKXEb3ZdxM2U9uY2uip8"
"001o000000JBEyxAAH";" 2/16/2018";94189;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MEah/8MXZ5vcmoGSgHHlApMjviLIsoIxz7h0UY2eTY1aMx0M"
"001o000000JBEz7AAH";" 6/27/2018";99625;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkmW/83w87YKKgKfa1L91h3npJXMwY6qfEHtiYayNjChyaw8"
"001o000000JBEz7AAH";" 6/27/2018";99625;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkmW/83w87YKKgKfa1L91h3npJXMwY6qfEHtiYayNjChyaw8"
"001o000000JBEz7AAH";" 6/27/2018";99625;"Unfounded";"Food/Nutrition";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkmW/83w87YKKgKfa1L91h3npJXMwY6qfEHtiYayNjChyaw8"
"001o000000JBEz7AAH";" 6/27/2018";99625;"Unfounded";"Sleep/Napping Requirements";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkmW/83w87YKKgKfa1L91h3npJXMwY6qfEHtiYayNjChyaw8"
"001o000000JBEz7AAH";" 6/27/2018";99625;"Unfounded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkmW/83w87YKKgKfa1L91h3npJXMwY6qfEHtiYayNjChyaw8"
"001o000000JBEz7AAH";" 6/27/2018";99625;"Founded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkmW/83w87YKKgKfa1L91h3npJXMwY6qfEHtiYayNjChyaw8"
"001o000000JBEz7AAH";" 6/27/2018";99625;"Founded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkmW/83w87YKKgKfa1L91h3npJXMwY6qfEHtiYayNjChyaw8"
"001o000000JBEz7AAH";" 5/15/2018";98410;"Founded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MNoE/6q.YVCpm_aAt4QB.9hbWwhj4E5xboBUip4_w8TwmBiE"
"001o000000JBEz7AAH";" 5/15/2018";98410;"Unfounded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MNoE/6q.YVCpm_aAt4QB.9hbWwhj4E5xboBUip4_w8TwmBiE"
"001o000000JBEz7AAH";" 5/15/2018";98410;"Founded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MNoE/6q.YVCpm_aAt4QB.9hbWwhj4E5xboBUip4_w8TwmBiE"
"001o000000JBEz7AAH";" 5/15/2018";98410;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MNoE/6q.YVCpm_aAt4QB.9hbWwhj4E5xboBUip4_w8TwmBiE"
"001o000000JBEz7AAH";" 5/15/2018";98410;"Founded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MNoE/6q.YVCpm_aAt4QB.9hbWwhj4E5xboBUip4_w8TwmBiE"
"001o000000JBEzxAAH";" 4/24/2019";113783;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnDP/FY.6ajReuf.Z.aWzjQQLDxXp.p1lbtubWqnZynxlxO0"
"001o000000JBEzxAAH";" 4/24/2019";113783;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnDP/FY.6ajReuf.Z.aWzjQQLDxXp.p1lbtubWqnZynxlxO0"
"001o000000JBEzxAAH";" 4/24/2019";113783;"Unfounded";"Sleep/Napping Requirements";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnDP/FY.6ajReuf.Z.aWzjQQLDxXp.p1lbtubWqnZynxlxO0"
"001o000000JBEzxAAH";" 4/24/2019";113783;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnDP/FY.6ajReuf.Z.aWzjQQLDxXp.p1lbtubWqnZynxlxO0"
"001o000000JBEzxAAH";" 4/24/2019";113783;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnDP/FY.6ajReuf.Z.aWzjQQLDxXp.p1lbtubWqnZynxlxO0"
"001o000000JBEzxAAH";" 4/24/2019";113783;"Unfounded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MnDP/FY.6ajReuf.Z.aWzjQQLDxXp.p1lbtubWqnZynxlxO0"
"001o000000JBF2mAAH";" 3/12/2020";130775;"Unfounded";"Discipline";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AeB2/dGzerhM1L1otf_B19VG12WuhmQGBzmcP0aHJftMOYuY"
"001o000000JBF2mAAH";" 3/12/2020";130775;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AeB2/dGzerhM1L1otf_B19VG12WuhmQGBzmcP0aHJftMOYuY"
"001o000000JBF2mAAH";" 3/12/2020";130775;"Unfounded";"Food/Nutrition";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AeB2/dGzerhM1L1otf_B19VG12WuhmQGBzmcP0aHJftMOYuY"
"001o000000JBF2mAAH";" 3/12/2020";130775;"Unfounded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AeB2/dGzerhM1L1otf_B19VG12WuhmQGBzmcP0aHJftMOYuY"
"001o000000JBF2mAAH";" 11/19/2019";122757;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AXY5/3jpx5WhUM9v2pyhi.kNteB1veEKRbfGnAOxBGLJCKwg"
"001o000000JBF7hAAH";" 6/26/2018";99717;"Unfounded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSMA/BKqAUeZgNRLeJzfM.k1vFDUQMEkZC2fli3hKZ1_tgwI"
"001o000000JBF7hAAH";" 6/26/2018";99717;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSMA/BKqAUeZgNRLeJzfM.k1vFDUQMEkZC2fli3hKZ1_tgwI"
"001o000000JBF7hAAH";" 6/26/2018";99717;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSMA/BKqAUeZgNRLeJzfM.k1vFDUQMEkZC2fli3hKZ1_tgwI"
"001o000000JBF7hAAH";" 6/26/2018";99717;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSMA/BKqAUeZgNRLeJzfM.k1vFDUQMEkZC2fli3hKZ1_tgwI"
"001o000000JBF7hAAH";" 6/26/2018";99717;"Unfounded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSMA/BKqAUeZgNRLeJzfM.k1vFDUQMEkZC2fli3hKZ1_tgwI"
"001o000000JBF7hAAH";" 5/31/2018";98499;"Unfounded";"Discipline";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UnzC/VHECMBpNoM2sEJAUBCnKpjuFe1saQZ9VzqskcBHxMBA"
"001o000000JBF7hAAH";" 5/31/2018";98499;"Unfounded";"Discipline";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UnzC/VHECMBpNoM2sEJAUBCnKpjuFe1saQZ9VzqskcBHxMBA"
"001o000000JBF7hAAH";" 5/31/2018";98499;"Unfounded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UnzC/VHECMBpNoM2sEJAUBCnKpjuFe1saQZ9VzqskcBHxMBA"
"001o000000JBF7hAAH";" 5/31/2018";98499;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UnzC/VHECMBpNoM2sEJAUBCnKpjuFe1saQZ9VzqskcBHxMBA"
"001o000000JBFAHAA5";" 2/20/2018";93969;;"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MFDj/eaTt7Ycd.UXTZU3T2rehT76JXCmo5xJxbrs319muI5o"
"001o000000JBFAjAAP";" 12/6/2018";109448;"Founded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Me7H/JcjuTqIsgp0sDg8fZKoJxyhxm4wfOvksdVrK.rMuXX0"
"001o000000JBFAjAAP";" 12/6/2018";109448;"Founded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Me7H/JcjuTqIsgp0sDg8fZKoJxyhxm4wfOvksdVrK.rMuXX0"
"001o000000JBFAjAAP";" 10/29/2018";106415;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MawB/9UXK3PW8exqqBNm1c2INLwCTO6DVN3GAQz8LXLAR7k0"
"001o000000JBFAjAAP";" 7/10/2018";100974;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSoJ/XVBDdjKH2h6gyy5BYNKmfZxPSniHwi1Q7SxHd7nrRfU"
"001o000000JBFCmAAP";" 6/19/2019";117119;"Founded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mq8X/qG3HwPmrqvphxc.3ykk448FmkUov1tjbG4_F7JvGobE"
"001o000000JBFE3AAP";" 2/21/2020";129462;"Founded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ad0w/NyR2wqyYwGmyDrLAaLwL6mgjPkD0UEBbLb9Ev4UtYMc"
"001o000000JBFE3AAP";" 7/10/2019";118175;"Unfounded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrRu/Q5vJgATuAhqYialfrScCC2uveE4LknqCMhX9g9CufFU"
"001o000000JBFE3AAP";" 7/10/2019";118175;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrRu/Q5vJgATuAhqYialfrScCC2uveE4LknqCMhX9g9CufFU"
"001o000000JBFE3AAP";" 7/10/2019";118175;"Unfounded";"Business/Financial";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrRu/Q5vJgATuAhqYialfrScCC2uveE4LknqCMhX9g9CufFU"
"001o000000JBFE3AAP";" 7/10/2019";118175;"Founded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrRu/Q5vJgATuAhqYialfrScCC2uveE4LknqCMhX9g9CufFU"
"001o000000JBFE3AAP";" 7/10/2019";118175;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrRu/Q5vJgATuAhqYialfrScCC2uveE4LknqCMhX9g9CufFU"
"001o000000JBFE3AAP";" 7/10/2019";118175;"Founded";"Over Enrollment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MrRu/Q5vJgATuAhqYialfrScCC2uveE4LknqCMhX9g9CufFU"
"001o000000JBFHwAAP";" 10/23/2019";123222;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Xgrw/LcmcIpa0W6kGOyPp9ffXsHo.61zydJ8kjOdb2qpIQqg"
"001o000000JBFMVAA5";" 8/1/2019";119390;"Founded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MsYm/O_dJI8ZTdYefsQ3G4jlEta2dGqvAuElI_V858xfT380"
"001o000000JBFMVAA5";" 8/1/2019";119390;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MsYm/O_dJI8ZTdYefsQ3G4jlEta2dGqvAuElI_V858xfT380"
"001o000000JBFMVAA5";" 8/1/2019";119486;"Unfounded";"Staff to Child Ratio";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MsYh/0R_BeFRlrxiJF.n4fTATdqs1qCFC70Kgu43lAQheYaE"
"001o000000JBFRqAAP";" 7/30/2018";102090;"Unfounded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MUNP/egh4ZCWSS1jqXMdeewj491PuyTw67BxQGPBEg30Jolg"
"001o000000JBFRqAAP";" 7/30/2018";102090;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MUNP/egh4ZCWSS1jqXMdeewj491PuyTw67BxQGPBEg30Jolg"
"001o000000JBFTUAA5";" 9/18/2019";122122;"Unfounded";"Harsh Treatment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UhX7/bFGfKKHepr3T0DJcyLbfNflHji32xG6LknvY0MUC1Z0"
"001o000000JBFTUAA5";" 9/18/2019";122122;"Unfounded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UhX7/bFGfKKHepr3T0DJcyLbfNflHji32xG6LknvY0MUC1Z0"
"001o000000JBFVeAAP";" 3/4/2019";111991;"Founded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkDv/FAhupfJKGEaxmt2FEi8FZbSaDSm5Nv2vjX2ho1LFZE0"
"001o000000JBFVeAAP";" 3/4/2019";111991;"Founded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkDv/FAhupfJKGEaxmt2FEi8FZbSaDSm5Nv2vjX2ho1LFZE0"
"001o000000JBFVeAAP";" 3/4/2019";111991;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkDv/FAhupfJKGEaxmt2FEi8FZbSaDSm5Nv2vjX2ho1LFZE0"
"001o000000JBFVeAAP";" 3/4/2019";111991;"Founded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkDv/FAhupfJKGEaxmt2FEi8FZbSaDSm5Nv2vjX2ho1LFZE0"
"001o000000JBFVeAAP";" 3/4/2019";111991;"Founded";"Staff Qualifications";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MkDv/FAhupfJKGEaxmt2FEi8FZbSaDSm5Nv2vjX2ho1LFZE0"
"001o000000JBFWCAA5";" 6/18/2020";131172;"Unfounded";"Discipline";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UhIH/vc4dcLW89PTeQ1qCjSMCohj44COQb.djQ6oLY3GZEkg"
"001o000000JBG6SAAX";" 6/21/2019";117777;"Founded";"Over Enrollment";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MqKE/aRHHTlATmWswHNFkBkrAMqF2JaihCAqZPH2iI2OD6zU"
"001o000000JBGn9AAH";" 3/9/2018";94871;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MHBV/HE_YdlBYnDSg.4cVP8U4fAxt3p80RL9S1JrlXIYF3d0"
"001o000000JBGn9AAH";" 3/9/2018";94871;"Unfounded";"Other";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MHBV/HE_YdlBYnDSg.4cVP8U4fAxt3p80RL9S1JrlXIYF3d0"
"001o000000JBGnQAAX";" 8/6/2018";101933;"Founded";"Lack of Supervision";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MUmF/SzKAAfDQvPgROHgHUH6fprxpBA51GWgR2LBJitnECZs"
"001o000000JBGnQAAX";" 8/6/2018";101933;"Unfounded";"Facility Condition/safety";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MUmF/SzKAAfDQvPgROHgHUH6fprxpBA51GWgR2LBJitnECZs"
