"id";"name";"address";"city";"state";"phone";"main website";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4"
56449;"St. Francis Preschool";"6710 Wolf Pen Branch Road";"Harrods Creek";"KY";"502-228-0165";"http://stfrancisschool.org/";"http://stfrancisschool.org/";"http://www.facebook.com/stfrancisschool.org?ref=search&sid=746157249.3301417584..1";"Mon - Tue: 8:00 am - 3:00 pm
Wed: 8:00 am - 2:00 pm
Thu - Fri: 8:00 am - 3:00 pm";;"http://stfrancisschool.org/index.php";"http://stfrancisschool.org/assets/pdfs/Parent-StudentHandbook12-13-5.docx.pdf";"n";"n";"y";"y";"y";"n";;;;;
56445;"Our Lady of Lourdes Extended School Day Program";"510 Breckenridge Lane";"Louisville";"KY";"502-893-5881";"http://www.ourlourdes.org/school.aspx";;;;;;;;;;;;;;;;;
56444;"St. Rita Enrichment Center For Children";"8709 Preston Highway";"Louisville";"KY";"502-969-0628";"http://www.saintrita.net/EnrichmentCenter/Default.asp";"http://www.saintrita.net/EnrichmentCenter/Default.asp";;"7:00 a.m. to 6:00 p.m. ";;;;"n";"y";"y";"y";"y";"n";;;;;
56443;"Norton Elem. Childcare Enrichment Program";"8101 Brownsboro Road";"Louisville";"KY";"502-587-9622";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.facebook.com/YMCALouisville";;"http://www.ymcalouisville.com/employment.html";;"http://www.ymcalouisvillechildcare.org/community-resources/parent-handbooks.html";"y";"y";"y";"y";"y";"y";;"http://www.ymcalouisvillechildcare.org/uploads/assets/images/Girl_Umbrella_350x438.jpg";"http://www.ymcalouisvillechildcare.org/uploads/assets/images/airplane-boy-275x220.jpg";;
56440;"Fern Creek Elementary Childcare Enrichment Program";"8815 Ferndale Road";"Louisville";"KY";"502-587-9622";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.facebook.com/YMCALouisville";;"http://www.ymcalouisville.com/employment.html";;"http://www.ymcalouisvillechildcare.org/community-resources/parent-handbooks.html";"y";"y";"y";"y";"y";"y";;"http://www.ymcalouisvillechildcare.org/uploads/assets/images/Girl_Umbrella_350x438.jpg";"http://www.ymcalouisvillechildcare.org/uploads/assets/images/airplane-boy-275x220.jpg";;
56438;"YMCA/St. Margaret Mary Afterschool Program";"7813 Shelbyville Road";"Louisville";"KY";"502-471-4231";"http://www.ymcalouisville.org/youth-development/child-care/jefferson-county.html";"http://www.ymcalouisville.org/youth-development/child-care/jefferson-county.html";"http://www.facebook.com/YMCALouisville";"6am-6pm";"http://www.ymcalouisville.org/employment.html";;;"n";"n";"n";"n";"y";"y";;;;;
56437;"Zachary Taylor Elem. Childcare Enrichment Program";"9620 Westport Road";"Louisville";"KY";"502-587-9622";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.facebook.com/YMCALouisville";;"http://www.ymcalouisville.com/employment.html";;"http://www.ymcalouisvillechildcare.org/community-resources/parent-handbooks.html";"y";"y";"y";"y";"y";"y";;"http://www.ymcalouisvillechildcare.org/uploads/assets/images/Girl_Umbrella_350x438.jpg";"http://www.ymcalouisvillechildcare.org/uploads/assets/images/airplane-boy-275x220.jpg";;
56435;"Christ Lutheran Kindergarten & PreKindergarten";"9212 Taylorsville Road";"Jeffersontown";"KY";"502-267-5082";"http://www.christlutheranlouisville.org/cgi-bin/kingdomtools/ktpublic.rb?site=christlutheranlouisvil";;;;;;;;;;;;;;;;;
56434;"St. Gabriel Child Care";"5503 Bardstown Road";"Louisville";"KY";"502-239-1298";"http://stgabriel.net/AfterSchoolCare/AfterSchoolProgram.html";;;;;;;;;;;;;;;;;
56432;"St. Francis Of Assisi Afterschool Care";"1938 Alfresco Place";"Louisville";"KY";"502-459-3088";"http://www.ccsfa.org/ascare.html";"http://www.ccsfa.org/ascare.html";;"7:45 a.m. to 5:45 p.m. ";;"http://www.ccsfa.org/admissions.html";"http://www.ccsfa.org/school/sfa_handbook.pdf";"n";"n";"n";"n";"y";"y";"http://www.ccsfa.org/images/schoolbanner.gif";"http://www.ccsfa.org/pics/2013_Father_Joe_at_Lennings.jpg";"http://www.ccsfa.org/pics/2010medcollection.jpg";"http://www.ccsfa.org/pics/2010danceparty_005.jpg";
56430;"YMCA/ St. Patrick Afterschool Program";"1000 N. Beckley Station Road";"Louisville";"KY";"502-471-4341";"http://www.ymcalouisville.org/school-age-child-care/camps/summer-day-camps.html";"http://www.ymcalouisville.org/school-age-child-care/camps/summer-day-camps.html";"http://www.facebook.com/YMCALouisville";"7am-6 pm";"http://www.ymcalouisville.org/employment.html";;;"n";"n";"n";"n";"y";"y";;;;;
56428;"Christian Academy Preschool";"3110 Rock Creek Drive";"Louisville";"KY";"502.897.3372";"http://www.christianacademyschools.org/rc/";;;;;;;;;;;;;;;;;
56427;"Beulah Preschool";"6704 Bardstown Road";"Louisville";"KY";"502-239-3231";"http://www.beulahpresbyterian.com/contact.html";;;;;;;;;;;;;;;;;
56425;"Waldorf School of Louisville";"8005 New LaGrange Road";"Louisville";"KY";"502-327-0122";"http://www.waldorflouisville.com/";"http://www.waldorflouisville.com/";;;"http://www.waldorflouisville.com/supporting-wsl/wsl-job-opportunities/";"http://mytads.com/a/waldorflouisville/";;"n";"y";"y";"y";"y";"n";;"http://waldorflouisville.com/wp-content/uploads/2008/11/grades-1-5.jpg";"http://waldorflouisville.com/wp-content/uploads/2008/12/child-watering.jpg";"http://waldorflouisville.com/wp-content/uploads/2008/11/supporting-wsl.jpg";"http://static.guim.co.uk/sys-images/Guardian/About/General/2010/1/21/1264076112479/Haiti-earthquake-aftermat-001.jpg"
56424;"Georgia Chaffee Westport Teenage Parent Program Co";"8800 Westport Road";"Louisville";"KY";"502-485-8347";"http://www.jefferson.k12.ky.us/Schools/Special/WestportTAPP/index.html";;;;;;;;;;;;;;;;;
56423;"Middletown Christian Preschool & Kindergarten";"500 North Watterson Trail";"Louisville";"KY";"502-245-9793";"http://www.middletownchristian.org/409958.ihtml";;;;;;;;;;;;;;;;;
56421;"Kids Academy IV";"13905 Shelbyville Road";"Louisville";"KY";"502-245-1007";"http://kidsacademyky.com/contact/";"http://kidsacademyky.com/contact/";;"6 AM to 6 PM";;;"http://kidsacademyky.com/PARENTHANDBOOK.pdf";"y";"y";"y";"y";"y";"n";"http://kidsacademyky.com/wp-content/themes/kids_academy/images/logo.png";;;;
56419;"Northeast Family YMCA Child Development Center";"9400 Mill Brook Road";"Louisville";"KY";"502-329-4792";"http://www.ymcalouisville.org/northeast/index.html";;;;;;;;;;;;;;;;;
56418;"St. Raphael Child Enrichment Center";"2140 Tyler Lane";"Louisville";"KY";"502-458-4611";"http://saintraphaelchurch.org/child-enrichment-center/";"http://saintraphaelchurch.org/child-enrichment-center/";;"Monday through Friday; 7:30am - 5:30pm";;;;"n";"y";"y";"y";"n";"n";;;;;
56417;"Hawthorne Elem Childcare Enrichment Program";"2301 Clarendon Avenue";"Louisville";"KY";"502-587-9622";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.facebook.com/YMCALouisville";;"http://www.ymcalouisville.com/employment.html";;"http://www.ymcalouisvillechildcare.org/community-resources/parent-handbooks.html";"y";"y";"y";"y";"y";"y";;"http://www.ymcalouisvillechildcare.org/uploads/assets/images/Girl_Umbrella_350x438.jpg";"http://www.ymcalouisvillechildcare.org/uploads/assets/images/airplane-boy-275x220.jpg";;
56416;"Cane Run Elem. Childcare Enrichment Program";"3951 Cane Run Road";"Louisville";"KY";"502-587-9622";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.facebook.com/YMCALouisville";;"http://www.ymcalouisville.com/employment.html";;"http://www.ymcalouisvillechildcare.org/community-resources/parent-handbooks.html";"y";"y";"y";"y";"y";"y";;"http://www.ymcalouisvillechildcare.org/uploads/assets/images/Girl_Umbrella_350x438.jpg";"http://www.ymcalouisvillechildcare.org/uploads/assets/images/airplane-boy-275x220.jpg";;
56415;"Chapel Hill Preschool";"2307 Embassy Lane";"Louisville";"KY";"502-449-2134";"http://chapelhillpreschool.com/home";"http://chapelhillpreschool.com/home";;;;;;"n";"n";"y";"y";"n";"n";;"http://chapelhillpreschool.com/yahoo_site_admin/assets/images/ashton_brayden_book_pic.28473334_std.jpg";"http://chapelhillpreschool.com/yahoo_site_admin/assets/images/Isaac_Cash_pic_IPAD.28473440_std.jpg";"http://chapelhillpreschool.com/yahoo_site_admin/assets/images/Pic_Carson_Adriana_Microscope.28474306_std.jpg";"http://chapelhillpreschool.com/yahoo_site_admin/assets/images/pic_cash_adriana_downstairs_play.28474930_std.jpg"
56413;"Middletown United Methodist Child Development Center";"11902 Old Shelbyville Road";"Middletown";"KY";"502-254-5191";"http://middletownumc.org/183836";"http://middletownumc.org/183836";;"Monday - Friday
7:00 a.m. - 6:00 p.m.";;;;"y";"y";"y";"y";"n";"n";"http://middletownumc.org/clientimages/27579/tweak/27580masthead2.jpg";;;;
56412;"Holy Family Child Development Program";"3940 Poplar Level Road";"Louisville";"KY";"502- 708-3260";"http://www.manyareone.org/development-center/";"http://www.manyareone.org/development-center/";;"7:00 a.m. – 6 p.m.
Monday thru Friday";;;;"n";"y";"y";"y";"n";"n";"http://manyareone.org/images/cdc_header.jpg";;;;
56411;"Westport Road Baptist Church Mother's Day Out - Pr";"9705 Westport Road";"Louisville";"KY";"502-425-2350";"http://mywrbc.org/ministries/preschool/mdo-preschool";"http://mywrbc.org/ministries/preschool/mdo-preschool";"http://www.facebook.com/mywrbc?ref=mf";"9 a.m. to 1 p.m. ";;;"http://mywrbc.org/images/stories/documents/2013-2014_Handbook.pdf";"n";"n";"y";"y";"n";"n";;"http://mywrbc.org/images/stories/images/banners/child_banner.jpg";;;
56409;"Advanced Learning Center";"3332 Old Outer Loop";"Louisville";"KY";"502-969-2208";"http://www.advancedlearningcenter.net/";"http://www.advancedlearningcenter.net/";;"24 Hours Monday-Friday";;;;"y";"y";"y";"y";"y";"y";;;;;
56407;"Hayfield Montessori School";"2000 Tyler Lane";"Louisville";"KY";"502-454-7122";"http://www.hayfieldmontessori.org/";;;;;;;;;;;;;;;;;
56406;"St. Edward Child Development Center";"9610 Sue Helen Drive";"Jeffersontown";"KY";"502-267-6633";"http://www.stedwardchurch.com/";;;;;;;;;;;;;;;;;
56405;"Kiddie Keepers of Bashford Manor";"1951 Bashford Manor Lane";"Louisville";"KY";"502-452-1768";"http://kiddiekeepersofbashfordmanor.lbu.com/";"http://kiddiekeepersofbashfordmanor.lbu.com/";;"MON: 7:00am to 8:00pm
TUE: 7:00am to 8:00pm
WED: 7:00am to 8:00pm
THUR: 7:00am to 8:00pm
FRI: 7:00am to 9:00pm
SAT: 7:00am to 9:00pm
SUN: 7:00am to 8:00pm";;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;"http://kiddiekeepersofbashfordmanor.lbu.com/images/28/200581828/200581828-0.jpg";"http://kiddiekeepersofbashfordmanor.lbu.com/images/28/200581828/200581828-1.jpg";;
56404;"Dunn Elem. Childcare Enrichment Prog.";"2010 Rudy Lane";"Louisville";"KY";"502-587-9622";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.facebook.com/YMCALouisville";;"http://www.ymcalouisville.com/employment.html";;"http://www.ymcalouisvillechildcare.org/community-resources/parent-handbooks.html";"y";"y";"y";"y";"y";"y";;"http://www.ymcalouisvillechildcare.org/uploads/assets/images/Girl_Umbrella_350x438.jpg";"http://www.ymcalouisvillechildcare.org/uploads/assets/images/airplane-boy-275x220.jpg";;
56400;"Suburban Christian Church Kindergarten, Preschool";"7515 Westport Road";"Louisville";"KY";"502-425-2266";"http://suburbanchristiandoc.org/index9.html";"http://suburbanchristiandoc.org/index9.html";;;;"http://www.westportroadchristianchurch.org/APPLICATION_FORM2013-2014.pdf";;"n";"n";"y";"y";"n";"n";;"http://www.westportroadchristianchurch.org/ps2.jpg";"http://www.westportroadchristianchurch.org/ps4.jpg";"http://www.westportroadchristianchurch.org/preschoolweb9a.jpg";"http://www.westportroadchristianchurch.org/ps3.jpg"
56399;"St. Agnes After School/Summer Care";"1800 Newburg Road";"Louisville";"KY";"502-452-1262";"http://www.stagneslouisville.org/SCHOOL/ParentInformation.aspx";;;;;;;;;;;;;;;;;
56397;"Middletown United Methodist Preschool";"11902 Old Shelbyville Road";"Louisville";"KY";"502-245-8830";"http://middletownumc.org/150683";"http://middletownumc.org/150683";;"8:45am-3:30pm";;"http://middletownunitedmethodistpreschool.com/enrollment.htm";;"n";"n";"y";"y";"y";"n";"http://middletownunitedmethodistpreschool.com/images/mump_logo.gif";"http://middletownunitedmethodistpreschool.com/images/sidepix_hours.jpg";"http://middletownunitedmethodistpreschool.com/images/sidepix_enrollment.jpg";"http://middletownunitedmethodistpreschool.com/images/sidepix_philosophy.jpg";"http://middletownunitedmethodistpreschool.com/images/image_polariod-top-hm.jpg"
56394;"Keneseth Israel Preschool";"2531 Taylorsville Road";"Louisville";"KY";"502-458-0687";"http://kip-kids.com/";"http://kip-kids.com/";"http://www.facebook.com/kipkids";"Mon - Fri: 7:30 am - 6:00 pm";;"http://kip-kids.com/register/";;"n";"n";"y";"y";"n";"y";;"http://kip-kids.com/wordpress/wp-content/uploads/2010/01/KIP_reg1.jpg";"http://kip-kids.com/wordpress/wp-content/uploads/2011/01/About_collage_20110707_border.png";"http://kip-kids.com/wordpress/wp-content/uploads/2010/01/KIPClassroom2_crop1.jpg";"http://kip-kids.com/wordpress/wp-content/uploads/2010/01/Itsy-Bitsy-2010-2011-363.jpg"
56392;"Early Head Start Program";"3610 Bohne Avenue";"Louisville";"KY";"502-485-3558";"http://www.jefferson.k12.ky.us/Programs/DuValle/welcome.html";;;;;;;;;;;;;;;;;
56390;"Jeffersontown Elem Childcare Enrichment Program";"3610 Cedarwood Way";"Louisville";"KY";"502-587-9622";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.facebook.com/YMCALouisville";;"http://www.ymcalouisville.com/employment.html";;"http://www.ymcalouisvillechildcare.org/community-resources/parent-handbooks.html";"y";"y";"y";"y";"y";"y";;"http://www.ymcalouisvillechildcare.org/uploads/assets/images/Girl_Umbrella_350x438.jpg";"http://www.ymcalouisvillechildcare.org/uploads/assets/images/airplane-boy-275x220.jpg";;
56389;"Sts. Simon & Jude Child Care";"4335 Hazelwood Avenue";"Louisville";"KY";"502-367-7013";"http://www.mbsparish.com/sssj.html";;;;;;;;;;;;;;;;;
56388;"S.A.F.E. St. Athanasius After School Care";"5915 Outer Loop Drive";"Louisville";"KY";"502-969-2345";"http://www.stathanasiuslouisville.com/afterschool.php";;;;;;;;;;;;;;;;;
56387;"St. Matthews Elem. Childcare Enrichment Program";"601 Browns Lane";"Louisville";"KY";"502-587-9622";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.facebook.com/YMCALouisville";;"http://www.ymcalouisville.com/employment.html";;"http://www.ymcalouisvillechildcare.org/community-resources/parent-handbooks.html";"y";"y";"y";"y";"y";"y";;"http://www.ymcalouisvillechildcare.org/uploads/assets/images/Girl_Umbrella_350x438.jpg";"http://www.ymcalouisvillechildcare.org/uploads/assets/images/airplane-boy-275x220.jpg";;
56386;"Middletown Elem. Childcare Enrichment Program";"218 North Madison Avenue";"Louisville";"KY";"502-587-9622";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.facebook.com/YMCALouisville";;"http://www.ymcalouisville.com/employment.html";;"http://www.ymcalouisvillechildcare.org/community-resources/parent-handbooks.html";"y";"y";"y";"y";"y";"y";;"http://www.ymcalouisvillechildcare.org/uploads/assets/images/Girl_Umbrella_350x438.jpg";"http://www.ymcalouisvillechildcare.org/uploads/assets/images/airplane-boy-275x220.jpg";;
56384;"St. Bernard Preschool & After School Care";"7501 Tangelo Drive";"Louisville";"KY";"502-239-5178";"http://www.stbernardlou.com/school/php/page.php?h=4&u=preschool&p=1";"http://www.stbernardlou.com/school/php/page.php?h=4&u=preschool&p=1";;;;"http://www.stbernardlou.com/school/u/29/pdfs/HANDBOOK%20Preschool.pdf";;"n";"n";"y";"y";"y";"n";"http://www.stbernardlou.com/school/res/images/standard_img_header_logo.jpg";"http://www.stbernardlou.com/school/u/29/photos/photo1.jpg";"http://www.stbernardlou.com/school/u/29/photos/photo47.jpg";"http://www.stbernardlou.com/school/u/29/photos/photo49.jpg";"http://www.stbernardlou.com/school/u/29/photos/photo48.jpg"
56382;"Monsignor Horrigan - St. James Children's Care";"1818 Edenside Avenue";"Louisville";"KY";"502-454-0330";"http://www.stjamesbluejays.com/ps_preschool.php";"http://www.stjamesbluejays.com/ps_preschool.php";;;;;"http://www.stjamesbluejays.com/uploads/PreSchHand%5B1%5D.pdf";"n";"n";"y";"y";"n";"n";"http://www.stjamesbluejays.com/images/masthead_preschool.jpg";"http://www.stjamesbluejays.com/gallery_pics/211585270.jpg";"http://www.stjamesbluejays.com/gallery_pics/141474000.jpg";"http://www.stjamesbluejays.com/gallery_pics/1916697790.jpg";"http://www.stjamesbluejays.com/gallery_pics/1255484917.jpg"
56381;"Highland Presbyterian Weekday School";"2114 Highland Avenue";"Louisville";"KY";"502-456-6991";"http://www.hpc-lou.org/hpc/Study_and_Learn/Weekday_School";;;;;;;;;;;;;;;;;
56380;"John Paul II Academy After School Care/Pre-Kindergarden";"3525 & 3521Goldsmith Lane";"Louisville";"KY";"502-452-1712";"http://www.edline.net/pages/John_Paul_II_Academy";"http://www.edline.net/pages/John_Paul_II_Academy";;;;;;"n";"n";"y";"y";"y";"n";"http://www.edline.net/dynimg/_7IILI_/docid/8415261955460754674/ea/true/cci/1363740359894/riSig/5764efcde01bcfb1f0f98a0b589cf9d4";"http://www.edline.net/dynimg/_mTAAA_/docid/8415261955460754674/ea/false/cci/1363740359894";;;
56379;"Watkins Memorial United Methodist Preschool & Befo";"9800 Westport Road";"Louisville";"KY";"502-425-8042";"http://www.watkinsumc.com/408069";"http://www.watkinsumc.com/408069";;;;"http://www.watkinsumc.com/clientimages/30540/preschool/ps%20registration%202013%20-%202014.pdf";;"n";"n";"y";"y";"n";"n";;;;;
56378;"Carl Nussbaum Jr. Child Development Center";"225 South Shelby Street";"Louisville";"KY";"(502) 584-3711";"http://www.waysidechristianmission.org/Services.php";;;;;;;;;;;;;;;;;
56377;"Harvey Browne Preschool";"311 Browns Lane";"Louisville";"KY";"502-895-2577";"http://harveybrownepreschool.org/contact.php";"http://harveybrownepreschool.org/contact.php";;"8:30 a.m. until 12:30 p.m., Monday – Friday";;"http://harveybrownepreschool.org/images/registration%20form.pdf";;"n";"n";"y";"y";"n";"n";"http://harveybrownepreschool.org/images/logo.png";"http://harveybrownepreschool.org/images/resources.jpg";"http://harveybrownepreschool.org/images/parent.jpg";"http://harveybrownepreschool.org/images/forms.jpg";"http://harveybrownepreschool.org/images/contact.jpg"
56375;"Shively Baptist Church Child's Day Out";"1599 Sadie Lane";"Louisville";"KY";"502-367-9155";"http://shivelybaptist.org/php/index.php?option=com_content&task=view&id=28&Itemid=52";;;;;;;;;;;;;;;;;
56374;"Trinity Presbyterian Preschool";"10200 Shelbyville Road";"Louisville";"KY";"502-244-0054";"http://www.tpclouisville.net/Preschool.html";"http://www.tpclouisville.net/Preschool.html";"https://www.facebook.com/pages/Trinity-Presbyterian-Church/133117473413428";;;;;"n";"n";"y";"y";"n";"n";"http://www.tpclouisville.net/custimages/Logo%20Preschool%20Children.jpg";;;;
56373;"Klondike Elem Childcare Enrichment Program";"3807 Klondike Lane";"Louisville";"KY";"502-587-9622";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.facebook.com/YMCALouisville";;"http://www.ymcalouisville.com/employment.html";;"http://www.ymcalouisvillechildcare.org/community-resources/parent-handbooks.html";"y";"y";"y";"y";"y";"y";;"http://www.ymcalouisvillechildcare.org/uploads/assets/images/Girl_Umbrella_350x438.jpg";"http://www.ymcalouisvillechildcare.org/uploads/assets/images/airplane-boy-275x220.jpg";;
56372;"Chance School (The)";"4200 Lime Kiln Lane";"Louisville";"KY";"502-425-6904";"http://www.chanceschool.org/";"http://www.chanceschool.org/";"http://www.facebook.com/TheChanceSchool";"Mon - Fri: 8:00 am - 4:00 pm";"http://chanceschool.org/employment/";"http://chanceschool.org/admissions-tuition/";;"n";"y";"y";"y";"y";"n";;"http://i0.wp.com/chanceschool.org/wp-content/uploads/2011/08/Pigtail-artist-2.2.png?resize=704%2C343";"http://i1.wp.com/chanceschool.org/wp-content/uploads/2011/08/experience_031.png?resize=704%2C343";"http://i0.wp.com/chanceschool.org/wp-content/uploads/2011/08/admissions_03.png?resize=704%2C343";"http://i1.wp.com/chanceschool.org/wp-content/uploads/2011/08/giving_031.png?resize=704%2C343"
56371;"Sonshine House Christian Day Care & Preschool";"6105 Outer Loop";"Louisville";"KY";"502-969-0430";"http://www.okolonachurchofchrist.com/sonshinehouse.asp";"http://www.okolonachurchofchrist.com/sonshinehouse.asp";;;;;;"y";"y";"y";"y";"y";"n";;;;;
56369;"Georgia Chaffee Teenage Parent Program at South Pa";"1010 Neighborhood Place";"Fairdale";"KY";"502-485-8748";"http://media.jefferson.k12.ky.us/groups/jcpshistory/wiki/753fa/South_Park_TAPP.html";;;;;;;;;;;;;;;;;
56368;"Second Presbyterian Weekday School";"3701 Old Brownsboro Road";"Louisville";"KY";"502-895-3295";"http://www.2ndpreslou.org/learn/weekday-school.html";;;;;;;;;;;;;;;;;
56367;"St. Joseph's Parish Pre-School";"114 Adams Street";"Louisville";"KY";"502-583-4607";"http://www.sjosephcatholic.org/preschool.shtml";"http://www.sjosephcatholic.org/preschool.shtml";;"Monday - Friday: 7 a.m. - 5:30 p.m.";;;;"n";"n";"y";"y";"y";"n";;"http://i74.photobucket.com/albums/i263/ukangelface/Graduation_smallerforweb.jpg";;;
56364;"Springdale Preschool";"7812 Old Brownsboro Road";"Louisville";"KY";"502-423-9510";"http://www.springdalechurch.org/preschool/index.php";"http://www.springdalechurch.org/preschool/index.php";"http://www.facebook.com/springdale.presbyterianchurch";"8:40am-2:30pm";;;;"n";"n";"y";"y";"n";"n";;"http://springdalechurch.org/files/2011/07/preschool_open_house_01-296x300.jpg";"http://springdalechurch.org/files/2011/07/preschool_open_house_02.jpg";;
56363;"Little Lambs' Academy";"1403 Browns Lane";"Louisville";"KY";"502-895-1675";"http://fruitfulministries.com/";;;;;;;;;;;;;;;;;
56360;"First Kids Early Childhood & School Age Care";"7700 U.S. Highway 42";"Louisville";"KY";"502-228-9455";"http://www.firstkidslouisville.org/";;;;;;;;;;;;;;;;;
56358;"La Petite Academy";"9505 U.S. Highway 42";"Prospect";"KY";"502-228-1631";"http://www.lapetite.com/our-schools/prospect-ky-7077/";"http://www.lapetite.com/our-schools/prospect-ky-7077/";"http://www.facebook.com/LaPetiteAcademy?ref=ts";"06:30 AM - 06:00 PM ";"http://www.lapetite.com/about/careers/";"http://www.lapetite.com/enrollment/our-enrollment-process/";;"y";"y";"y";"y";"n";"n";;"http://dkqvlsfy4i18r.cloudfront.net/7077/hez8usd.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7077/ps9cnyu.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7077/e5fp2h9.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7077/s5kpso5.jpg"
56357;"Southwest YMCA Child Care Center";"2800 Fordhaven Road";"Louisville";"KY";"502-933-9622";"http://www.ymcalouisville.org/southwest/index.html";;;;;;;;;;;;;;;;;
56355;"Beth Haven Child Development Center";"5515 Johnsontown Road";"Louisville";"KY";"502-937-9949";"http://www.bethhaven.com/";;;;;;;;;;;;;;;;;
56354;"Tully Elem Childcare Enrichment Program";"3300 College Drive";"Louisville";"KY";"502-587-9622";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.facebook.com/YMCALouisville";;"http://www.ymcalouisville.com/employment.html";;"http://www.ymcalouisvillechildcare.org/community-resources/parent-handbooks.html";"y";"y";"y";"y";"y";"y";;"http://www.ymcalouisvillechildcare.org/uploads/assets/images/Girl_Umbrella_350x438.jpg";"http://www.ymcalouisvillechildcare.org/uploads/assets/images/airplane-boy-275x220.jpg";;
56348;"Chenoweth Elem Childcare Enrichment Program";"3622 Brownsboro Road";"Louisville";"KY";"502-587-9622";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.facebook.com/YMCALouisville";;"http://www.ymcalouisville.com/employment.html";;"http://www.ymcalouisvillechildcare.org/community-resources/parent-handbooks.html";"y";"y";"y";"y";"y";"y";;"http://www.ymcalouisvillechildcare.org/uploads/assets/images/Girl_Umbrella_350x438.jpg";"http://www.ymcalouisvillechildcare.org/uploads/assets/images/airplane-boy-275x220.jpg";;
56347;"Brown School Childcare Enrichment Program";"546 South First Street";"Louisville";"KY";"502-485-8216";"http://brownschool.schoolfusion.us/";;;;;;;;;;;;;;;;;
56345;"Evangel Creative Learning Center";"5400 Minors Lane";"Louisville";"KY";"502-968-5451";"http://worldprayercenter.org/index.php?option=com_content&view=article&id=104:day-care-main&catid=69";;;;;;;;;;;;;;;;;
56344;"La Petite Academy";"10501 Timberwood Circle";"Louisville";"KY";"502-245-3742";"http://www.lapetite.com/our-schools/louisville-ky-7079/";"http://www.lapetite.com/our-schools/louisville-ky-7079/";"http://www.facebook.com/LaPetiteAcademy?ref=ts";"06:30 AM - 06:00 PM ";"http://www.lapetite.com/about/careers/";"http://www.lapetite.com/enrollment/our-enrollment-process/";;"y";"y";"y";"y";"n";"n";;"http://dkqvlsfy4i18r.cloudfront.net/7079/pr2xydd.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7079/h0ohcmp.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7079/bjwcm88.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7079/diq958d.jpg"
56341;"Thomas Jefferson Middle Childcare Enrichment Progr";"1501 Rangeland Road";"Louisville";"KY";"502-587-9622";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.ymcalouisvillechildcare.org/cep-sites.html";"http://www.facebook.com/YMCALouisville";;"http://www.ymcalouisville.com/employment.html";;"http://www.ymcalouisvillechildcare.org/community-resources/parent-handbooks.html";"y";"y";"y";"y";"y";"y";;"http://www.ymcalouisvillechildcare.org/uploads/assets/images/Girl_Umbrella_350x438.jpg";"http://www.ymcalouisvillechildcare.org/uploads/assets/images/airplane-boy-275x220.jpg";;
