"id";"name";"address";"city";"state";"phone";"main website";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4"
942819;"Opportunities, Inc.- Early Head Start";"905 1st Avenue North";"Great Falls";"MT";"(406) 761-8462";"http://www.gfoppinc.org/headstart.html";;;;;;;;;;;;;;;;;
942820;"Our Lady of Lourdes Extended Care";"1305 5th Avenue South";"Great Falls";"MT";"406-452-0551";"http://olloffice.home.bresnan.net/extended%20care.htm";;;;;;;;;;;;;;;;;
942821;"Our Savior Lutheran Child Care";"322 N River Ave";"Glendive";"MT";"(406) 377-1190";"http://oursaviorlutheran.weebly.com/child-care-ministry.html";"http://oursaviorlutheran.weebly.com/child-care-ministry.html";;"Monday through Friday, 7 a.m. to 6 p.m.";;;;"y";"y";"y";"y";"n";"n";;;;;
942858;"PrintingForLess.com";"100 Pfl Way";"Livingston";"MT";"(406) 823-7000";"http://www.printingforless.com/";;;;;;;;;;;;;;;;;
942859;"Quail Hollow Child Care";"80504 Gallatin Road";"Bozeman";"MT";"406.586.8110";"http://quailhollowschool.org/default.aspx";;;;;;;;;;;;;;;;;
942864;"Rainbow's End Preschool & Day Care";"1150 Wisconsin Avenue";"Whitefish";"MT";"406-862-4606";"http://whitefishumc.org/templates/System/details.asp?id=40053&PID=484981";"http://whitefishumc.org/templates/System/details.asp?id=40053&PID=484981";;"Monday - Friday 3:00-5:30 pm ";;;;"y";"y";"y";"y";"y";"n";;;;;
942868;"Ravalli Early Head Start";"81 Kurtz Lane";"Hamilton";"MT";"406-363-1217";"http://ravalliheadstart.org/";"http://ravalliheadstart.org/";;;"http://ravalliheadstart.org/documents/Employment%20Application%20Form.pdf";;;"n";"n";"y";"y";"n";"n";"http://ravalliheadstart.org/mehs/home_files/image002.gif";"http://ravalliheadstart.org/mehs/images/Images/100_2131.jpg";"http://ravalliheadstart.org/mehs/images/MEHSstaff.jpg";;
942886;"Rmdc Early Learning Center";"200 South Cruse";"Helena";"MT";"(406) 447-1627";"http://rmdc.net/head-start/head-start-information/";"http://rmdc.net/head-start/head-start-information/";"https://www.facebook.com/pages/RMDC-Head-Start/167327899989031?id=167327899989031&sk=info";;;;;"n";"n";"y";"y";"n";"n";"http://rmdc.net/wp-content/themes/RMDC/images/header_logo.png";;;;
942887;"RMDC Eastgate";"P O Box 1717";"East Helena";"MT";"(406) 457-7308";"http://www.headstartmt.org/Member-Agencies/Program-Stats/RMDC.htm";;;;;;;;;;;;;;;;;
942888;"RMDC Head Start Neighborhood Center";"200 South CruseP.O. Box 1717";"Helena";"MT";"(406) 457-7308";"http://rmdc.net/head-start/head-start-information/";"http://rmdc.net/head-start/head-start-information/";"https://www.facebook.com/pages/RMDC-Head-Start/167327899989031?id=167327899989031&sk=info";;;;;"n";"n";"y";"y";"n";"n";"http://rmdc.net/wp-content/themes/RMDC/images/header_logo.png";;;;
942889;"RMDC Head Start Townsend";"200 South CruseP.O. Box 1717";"Townsend";"MT";"(406) 457-7308";"http://rmdc.net/head-start/head-start-information/";"http://rmdc.net/head-start/head-start-information/";"https://www.facebook.com/pages/RMDC-Head-Start/167327899989031?id=167327899989031&sk=info";;;;;"n";"n";"y";"y";"n";"n";"http://rmdc.net/wp-content/themes/RMDC/images/header_logo.png";;;;
942890;"RMDC Lincoln School Site";"200 South Cruse";"Helena";"MT";"(406) 447-1680";"http://rmdc.net/head-start/head-start-information/";"http://rmdc.net/head-start/head-start-information/";"https://www.facebook.com/pages/RMDC-Head-Start/167327899989031?id=167327899989031&sk=info";;;;;"n";"n";"y";"y";"n";"n";"http://rmdc.net/wp-content/themes/RMDC/images/header_logo.png";;;;
942891;"RMDC Ray Bjork site";"1600 8th Avenue";"Helena";"MT";"406.324.2900";"http://www.helena.k12.mt.us/schools/speciale/index.dhtm";"http://www.helena.k12.mt.us/schools/speciale/index.dhtm";;;;;;"n";"n";"y";"y";"n";"n";"http://www.helena.k12.mt.us/images/themes/schoolslogo.gif";;;;
942892;"Rmdc Rocky Mountain Preschool";"200 South Cruse";"Helena";"MT";"(406) 447-1627";"http://rmdc.net/head-start/head-start-information/";"http://rmdc.net/head-start/head-start-information/";"https://www.facebook.com/pages/RMDC-Head-Start/167327899989031?id=167327899989031&sk=info";;;;;"n";"n";"y";"y";"n";"n";"http://rmdc.net/wp-content/themes/RMDC/images/header_logo.png";;;;
942893;"RMDC Rossiter Site";"1497 Sierra Rd E";"Helena";"MT";"(406) 457-7308";"http://www.headstartmt.org/Member-Agencies/Program-Stats/RMDC.htm";;;;;;;;;;;;;;;;;
942894;"RMDC Whitehall Site";"309 N Division";"Whitehall";"MT";"(406) 457-7308";"http://www.headstartmt.org/Member-Agencies/Program-Stats/RMDC.htm";;;;;;;;;;;;;;;;;
942902;"Ronan Early Head Start & Child Care Ctr";"35840 Round Butte Road";"Ronan";"MT";"(406) 676-4509";"http://www.cskt.org/services/ecs.htm";"http://www.cskt.org/services/ecs.htm";;"Monday-Thursday
7:30am-5:30pm ";"http://www.cskt.org/employment/index.htm";"http://www.cskt.org/documents/ecs/ecs_application.family2011.pdf";;"y";"y";"y";"y";"n";"n";"http://www.cskt.org/images/ecs-logo.gif";;;;
942929;"School District #9 Child Care Center";"po box 610";"Browning";"MT";"(406) 338-2715";"http://www.bps.k12.mt.us/pages/BrowningPS";;;;;;;;;;;;;;;;;
942932;"Scottie Day Care";"16 Lasar Dr";"Glasgow";"MT";"(406) 228-2334";;"http://www.facebook.com/pages/Scottie-Daycare/159392940809531";"http://www.facebook.com/pages/Scottie-Daycare/159392940809531";"Mon - Fri: 7:00 am - 5:30 pm";;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-ash3/559260_378108542271302_927514602_n.jpg";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-ash3/s720x720/578517_403161133099376_1065476085_n.jpg";;
942968;"Shelly Fischer / Young Explorers";"1830 Princeton St";"Butte";"MT";"(406) 723-6289";"http://sfchildcare.org/";"http://sfchildcare.org/";;"6:00 am to 6:00 pm, Monday through Friday";;;;"y";"y";"y";"y";"n";"n";"http://l.b5z.net/zirw/2/i/u/6069748/i/menu/title.png";;;;
956316;"Lil' Feet of Manhattan Preschool";"108 S. Seventh";"Manhattan";"MT";2698234990;"http://lilfeetofmanhattanpreschool.webs.com/";;;;;;;;;;;;;;;;;
956380;"Kids Club Drop In";"1942 Grand Avenue";"Billings";"MT";"(406)651-9045";"http://www.kidsclubdropin.com";;;;;;;;;;;;;;;;;
960433;"Whitefish Christian Acdemy";"820 Ashar Ave.";"Whitefish";"MT";"(406) 862-5875";"http://www.whitefishacademy.org";"http://www.whitefishacademy.org";"https://www.facebook.com/whitefishchristianacademy?ref=ts";"Mon - Fri: 8:00 am - 4:00 pm";"http://www.whitefishacademy.org/contact-wca/employment.html";"http://www.whitefishacademy.org/prospective-parents/enrollment-process.html";;"n";"n";"y";"y";"y";"n";"http://www.whitefishacademy.org/images/photos/header_wrk2.gif";"http://www.whitefishacademy.org/images/slide_home/pottery4.jpg";"http://www.whitefishacademy.org/images/stories/photos/sciencebest%201.JPG";"http://www.whitefishacademy.org/images/stories/photos/sf45.jpg";
1055332;"EduCare Preschool & Childcare";"819 6th St. S.";"Great Falls";"MT";"(406) 453-6003";"http://www.educaregf.com/ContactUs.html";"http://www.educaregf.com/ContactUs.html";;"6:30am to 6:00pm, Monday through Friday";;;;"y";"y";"y";"y";"n";"n";"http://www.educaregf.com/header.jpg";"http://www.educaregf.com/picturea.jpg";"http://www.educaregf.com/pictureb.jpg";"http://www.educaregf.com/IMG_0789_op_800x600.jpg";"http://www.educaregf.com/IMG_0830.JPG"
1055347;"Hawk's Nest ELC - Gallatin Valley YMCA";"205 North 11th Ave";"Bozeman";"MT";"(406) 522-6114";"http://www.gallatinvalleyymca.org/program_detail.php?id=32";"http://www.gallatinvalleyymca.org/program_detail.php?id=32";;"Monday through Friday from 7:30 am to 5:30 pm";"http://www.gallatinvalleyymca.org/volunteer_employment.php";;;"n";"n";"n";"n";"y";"y";;"http://www.gallatinvalleyymca.org/pub/programs/ic_1346948553_300x_false.jpg";"http://www.gallatinvalleyymca.org/images/content/forms/left.jpg";"http://www.gallatinvalleyymca.org/images/content/volunteer_employment/left.jpg";
1055349;"Helena School Dist-Jim Darcy";"990 Lincoln Road West";"Helena";"MT";"(406) 324-1410";"http://www.helena.k12.mt.us/schools/elementa/jimdarcy/index.dhtm";"http://www.helena.k12.mt.us/schools/elementa/jimdarcy/index.dhtm";;;;;;"n";"n";"n";"y";"y";"n";"http://www.helena.k12.mt.us/images/themes/schoolslogo.gif";;;;
1055408;"Little People's Academy LLC";"1612 West Babcock Street";"Bozeman";"MT";"(406) 585-9030";"http://www.lpamt.com/index.html";"http://www.lpamt.com/index.html";;"Monday through Friday from 7:30 am until 5:30 pm";;"http://www.lpamt.com/enrollmentpolicies.html";;"y";"y";"y";"y";"y";"n";;"http://www.lpamt.com/images/LPA2012building.jpg";"http://www.lpamt.com/images/LPA2012building2.jpg";;
1055424;"Missoula Valley Montessori";"2811 Latimer";"Missoula";"MT";"(406) 880-2819";"http://www.missoulavalleymontessori.com/ContactUs.aspx";"http://www.missoulavalleymontessori.com/ContactUs.aspx";"http://www.facebook.com/pages/Missoula-Valley-Montessori/257497377623973";"8:30am-3pm";;"http://www.missoulavalleymontessori.com/RegistrationForms/EarlyLearnersApplication.pdf";;"n";"n";"y";"y";"y";"n";"http://www.missoulavalleymontessori.com/picts/MVMNov09Logo.jpg";;;;
1055426;"Montessori Children's House";"1450 W. Kagy Blvd.";"Bozeman";"MT";"(406) 600-6210";"http://www.bozemanchildrenshouse.com/contact-us";"http://www.bozemanchildrenshouse.com/contact-us";;;;"https://78462f86-a-ac342d64-s-sites.googlegroups.com/a/bozemanchildrenshouse.com/www/MontessoriChildrensHouseEnrollmentForm.pdf?attachauth=ANoY7cpu9e_zE_80JElOlzHX_xSCdjnuehTervS5m0y2u6wyCh4q4_c9pH6QC8da9kk6pFhfQVro5DxVBNk2g2fl8WsnTN5guW_qhxQTSrsijw9x-ejQ_gs44PXB_RbAq6HnwnlZQvGzcSj5Xn1_NbtciJfVEnzpUaU6lGaeF6QVmQeQ8MsY3_xgn2hmzptowSoejcc4amCMera7GyxAMQ1B1yd-j3GKfnq1qHrEXRBupyUgoKZ2a5P8vJxw0_Ee6V6uuAuzGeB1&attredirects=0";;"y";"y";"y";"y";"n";"n";"http://www.bozemanchildrenshouse.com/_/rsrc/1318302073788/config/customLogo.gif?revision=3";"http://www.bozemanchildrenshouse.com/_/rsrc/1321334037568/contact-us/Contact%20Montessori%20Childrens%20House%20Today.jpg?height=244&width=320";"http://www.bozemanchildrenshouse.com/_/rsrc/1319426339712/toddler-program/smiling%20toddler%20at%20Montessori%20Daycare.jpg?height=320&width=272";"http://www.bozemanchildrenshouse.com/_/rsrc/1321330958943/toddler-program/Montessori%20Circle%20Time.jpg?height=320&width=210";"http://www.bozemanchildrenshouse.com/_/rsrc/1321329740798/toddler-program/Toddler%20Tactile%20Learning.jpg?height=240&width=320"
1055435;"Northern Rockies Learning Center";"5797 Fire Cache Way";"Missoula";"MT";"(406) 829-6899";"http://northernrockieslearningcenter.com/About_Northern_Rockies_Mont.html";"http://northernrockieslearningcenter.com/About_Northern_Rockies_Mont.html";;;;"http://northernrockieslearningcenter.com/How_to_Enroll.html";;"y";"y";"y";"y";"n";"n";;;;;
1055438;"Outside Kids";"729 Nucleus Ave";"Columbia Falls";"MT";"(406) 897-4346";;"https://www.facebook.com/outsidekids/info";"https://www.facebook.com/outsidekids/info";;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;;;;
1055440;"Pablo 5th Ave. ECS Center";"2nd 5th Avenue East";;"MT";"(406) 275-2777";"http://www.cskt.org/services/headstarts.htm";;;;;;;;;;;;;;;;;
1055442;"Pass It On Learning Center";"1900 Montana St.";"Missoula";"MT";"(406) 546-8212";"http://www.passitonlearningcenter.com/programs/8-general";;;;;;;;;;;;;;;;;
1055470;"Shirley's Place / St. Vincent Healthcare";"1233 North 30th Street";"Billings";"MT";"(406) 237-3490";"http://www.montana-companies.com/companies/st-vincent-healthcare-shirleys-place.html";;;;;;;;;;;;;;;;;
1055472;"Silver Bow Montessori School";"1800 Sunset Road";"Butte";"MT";"(406) 494-1033";"http://silverbowmontessori.org/";"http://silverbowmontessori.org/";;;;"http://silverbowmontessori.org/Pages/Enrollment.html";"http://silverbowmontessori.org/SBM%20Info/SBM%20Parent-Student%20Handbook%202012-13.pdf";"n";"n";"y";"y";"y";"y";"http://silverbowmontessori.org/Images/Banner.gif";"http://silverbowmontessori.org/Photos/Montessori%20Bus.jpg";"http://silverbowmontessori.org/Photos/Philip%20proud%20of%20his%20work.jpg";"http://silverbowmontessori.org/Photos/Summer%20Program/Hallie%20and%20Tyler.jpg";"http://silverbowmontessori.org/Photos/EC%20Bubbles.jpg"
1055477;"Spirit At Play";"621 Stephens";"Missoula";"MT";"(406) 728-7001";"http://www.spiritatplay.org/contact.htm";"http://www.spiritatplay.org/contact.htm";;"Monday through Friday, 7:30 a.m. - 5:30 p.m.
";;"http://www.spiritatplay.org/";;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://www.spiritatplay.org/site-images/logo.gif";"http://www.spiritatplay.org/images/DSC09868.JPG";"http://www.spiritatplay.org/images/DSC_5764.jpg";"http://www.spiritatplay.org/images/DSC_3948.jpg";"http://www.spiritatplay.org/images/IMG_0471.jpg"
1055479;"St Thomas Child & Family Center/South";"1710 Benefis Court";"Great Falls";"MT";"(406) 761-6538";"http://www.stthomaskids.org/pages/about.htm";"http://www.stthomaskids.org/pages/about.htm";;"8:30am-3pm";;;;"y";"y";"y";"y";"y";"n";"http://www.stthomaskids.org/images/logo.gif";"http://www.stthomaskids.org/images/aboutphoto.jpg";"http://www.stthomaskids.org/images/aboutphoto.jpg";"http://www.stthomaskids.org/images/yellowslide/yellowslide01.jpg";"http://www.stthomaskids.org/images/purpleslide/purpleslide01.jpg"
1055481;"St. Joseph Early Education Program";"503 Edith Street";"Missoula";"MT";"(406) 549-7648";;"http://www.facebook.com/pages/St-Joseph-Early-Education/193660144046?sk=info";"http://www.facebook.com/pages/St-Joseph-Early-Education/193660144046?sk=info";"Mon - Fri: 6:30 am - 5:30 pm";;;;"n";"y";"y";"y";"n";"n";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-prn1/13758_193669879046_391364_n.jpg";;;;
1055484;"Stacie Anderson /Good Shepherd Preschool";"2321 39th St";"Missoula";"MT";"(406) 829-3404";"http://www.goodshepherdspreschool.com/index.php?option=com_content&view=article&id=50&Itemid=63";"http://www.goodshepherdspreschool.com/index.php?option=com_content&view=article&id=50&Itemid=63";;;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;;;;
1055502;"Story Book Hollow, Inc.";"3828 Katy Lane";"Billings";"MT";"(406) 652-6900";"http://www.storybookhollow.com/Contact.html";"http://www.storybookhollow.com/Contact.html";;"7am-6pm";;"http://www.storybookhollow.com/About.html";;"n";"y";"y";"y";"n";"n";;"http://www.storybookhollow.com/images/superstock_1042r-8151.medium.jpg";;;
1055506;"Sunflower Montessori School";"646 S 6th West";"Missoula";"MT";"(406) 830-3025";;"http://www.facebook.com/pages/Sunflower-Montessori-School/104267582941472?sk=info";"http://www.facebook.com/pages/Sunflower-Montessori-School/104267582941472?sk=info";"Mon - Fri: 7:30 am - 5:30 pm";;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-ash3/532009_542445985790294_1490745450_n.jpg";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-prn1/149397_542445715790321_1581318111_n.jpg";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-ash3/14122_107973245904239_8281345_n.jpg";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-prn1/26978_104275169607380_8333997_n.jpg"
1055555;"The Good Shepherds Children Center";"2321 39th Street";"Missoula";"MT";"(406) 829-3404";"http://www.schoolanddaycare.com/Daycare-Montana.html";;;;;;;;;;;;;;;;;
1055556;"The Learning Circle";"516 West Cleveland Street";"Bozeman";"MT";"(406) 587-2672";"http://www.learningcircleschool.com/Registration-Application-Form-Sept12.pdf";;;;;;;;;;;;;;;;;
1055557;"The Next Best Thing";"207 Smelter Ave NE, Suite #5";"Great Falls";"MT";"(406) 727-2258";;"http://www.facebook.com/pages/The-Next-Best-Thing-Childcare-and-Preschool/249201901795402?sk=info";"http://www.facebook.com/pages/The-Next-Best-Thing-Childcare-and-Preschool/249201901795402?sk=info";"Mon - Fri: 6:30 am - 6:00 pm";;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-ash4/s720x720/423679_320747424640849_1378740319_n.jpg";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-ash4/s720x720/424962_320747291307529_1121097925_n.jpg";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-ash4/s720x720/421045_320743311307927_266430105_n.jpg";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-ash4/s720x720/422392_320747051307553_377105002_n.jpg"
1055559;"The Sunshine Academy/Sara Schreiner";"2837 North Ramshorn Dr.";"Laurel";"MT";"(406) 628-4211";"http://sunshineacad.com/aboutus.html";"http://sunshineacad.com/aboutus.html";"https://www.facebook.com/sunshineonline";;"http://sunshineacad.com/employment.html";;;"n";"y";"y";"y";"y";"n";;"http://sunshineacad.com/iStock_000016330316XSmall.jpg";;;
1055560;"The YMCA Exploration Center";"2120 Ernest Ave";"Missoula";"MT";"(406) 543-1161";"http://www.ymcamissoula.org/index.php?mact=News,cntnt01,detail,0&cntnt01articleid=36&cntnt01returnid";;;;;;;;;;;;;;;;;
1055604;"William R. Lowe CC & E Center";"2630 Normal Ave";"Billings";"MT";"(406) 896-5820";"http://www.msubillings.edu/childcare/";"http://www.msubillings.edu/childcare/";"https://www.facebook.com/MSUBillings?sid=b0108454ad454404f1090474ea04c14b&ref=search";"Mon: 8:00 am - 5:00 pm
Tue: 8:00 am - 6:00 pm
Wed - Fri: 8:00 am - 5:00 pm";;;;"y";"y";"y";"y";"n";"n";"http://www.msubillings.edu/img/bannerMSUB.png";"http://www.msubillings.edu/childcare/img/CenterLg.jpg";;;
1055608;"YMCA Afterschool at Hellgate";"2385 Flynn Lane";"Missoula";"MT";"(406) 721-9622";"http://www.hellgate.k12.mt.us/Page/1 http://www.ymcamissoula.org/index.php?page=childcare";;;;;;;;;;;;;;;;;
1055609;"YMCA Early Preschool";"2900 S. Russell St";"Missoula";"MT";"(406) 721-9622";"http://www.ymcamissoula.org/index.php?page=childcare";;;;;;;;;;;;;;;;;
1055610;"YMCA Learning Center";"2683 Palmer St., Suite A";"Missoula";"MT";"(406) 728-1243";"http://www.ymcamissoula.org/index.php?page=childcare";;;;;;;;;;;;;;;;;
1055611;"YMCA Paxson Adventurers Club";"101 Evans Avenue";"Missoula";"MT";"(406) 721-9622";"http://www.mcps.k12.mt.us/portal/Default.aspx?alias=www.mcps.k12.mt.us/portal/paxson http://www.ymca";;;;;;;;;;;;;;;;;
1055614;"Young Parents Education Center";"2400 Central Avenue";"Great Falls";"MT";"(406) 268-6665";"http://youngparentscenter.wix.com/edu#!contact-us";"http://youngparentscenter.wix.com/edu#!contact-us";"https://www.facebook.com/youngparents.educationcenter.7";;;;;"y";"y";"y";"y";"n";"n";;;;;
1055617;"YWCA";"909 Wyoming Ave";"Billings";"MT";"(406) 252-6303";"http://www.ywcabillings.org/contact.html";;;;;;;;;;;;;;;;;
1055618;"YWCA Pre-K Childcare";"909 Wyoming Ave";"Billings";"MT";"(406) 252-6303";"http://www.ywcabillings.org/child-care.html";;;;;;;;;;;;;;;;;
1058016;"Bob Kittens Drop-In Daycare";"524 Professional Drive";"Bozeman";"MT";"(406) 586-8818";"http://www.bobkittenschildcare.com";"http://www.bobkittenschildcare.com";;"Mon - Thur: 7:30AM - 5:30PM
Fri:  7:30AM - 10:00PM";;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://www.bobkittenschildcare.com/bg-1-141461.jpeg?u=1884852381";"http://www.bobkittenschildcare.com/0_0_0_0_250_188_csupload_57482788.jpg?u=2703427905";"http://www.bobkittenschildcare.com/0_0_0_0_250_334_csupload_57482805.jpg?u=1907736334";"http://www.bobkittenschildcare.com/0_0_0_0_250_188_csupload_57482830.jpg?u=2656374029";"http://www.bobkittenschildcare.com/0_0_0_0_250_188_csupload_58440187.jpg?u=2420790413"
985771;"JUNIORS CENTER FOR CHILDREN PRESCHOL";"1714 MAIN AVE";"FARGO";"ND";7014785864;"http://www.juniorscenterforchildren.com/";"http://www.juniorscenterforchildren.com/";;"Monday - Friday  5:30am to 6:00pm";;;;"y";"y";"y";"y";"y";"y";"http://juniorscenterforchildren.com/yahoo_site_admin/assets/images/JUNIORS-smallcolor.171124008_std.jpg";;;;
985769;"YOUTH COMMISSION CHILD CARE CENTER";"2500 18 ST S";"FARGO";"ND";7012352147;"http://www.bgcrrv.org/";"http://www.bgcrrv.org/";"https://www.facebook.com/FMBoysnGirlsClub";"Monday-Friday 12:30pm-5:30pm.";"http://www.bgcrrv.org/page14193.aspx";"http://www.bgcrrv.org/page11635244.aspx";;"n";"n";"y";"y";"y";"y";;;;;
604568;"HETTINGER PUBLIC PRESCHOOL";"PO BOX 1188";"HETTINGER";"ND";"701-5674501";"http://www.hettinger.k12.nd.us//index.html";;;;;;;;;;;;;;;;;
604656;"MISSOURI VALLEY FAMILY YMCA YOUTH";"PO BOX 549";"BISMARCK";"ND";"701-2556122";"http://www.bismarckymca.org/";;;;;;;;;;;;;;;;;
604671;"MISSOURI VALLEY MONTESSORI INC";"200 W TURNPIKE AVE";"BISMARCK";"ND";"701-2556779";"http://www.bismarckmontessori.com/";"http://www.bismarckmontessori.com/";;" Monday-Friday 7:30 a.m.-5:30 p.m";"http://www.missourivalleymontessori.com/?id=59";;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://www.missourivalleymontessori.com/image/cache/logo-color.jpg";"http://www.missourivalleymontessori.com/image/cache/Ag_Show_2.jpg";"http://www.missourivalleymontessori.com/image/cache/006.JPG";"http://www.missourivalleymontessori.com/image/cache/PICT0024_2.jpg";"http://www.missourivalleymontessori.com/image/cache/PICT0247.JPG"
604688;"UTTC CHILD DEVELOPMENT CENTER";"3315 UNIVERSITY DR";"BISMARCK";"ND";"701-2553285";"http://www.uttc.edu/cdc/";"http://www.uttc.edu/cdc/";;;"http://www.uttc.edu/hr/";"http://www.uttc.edu/admissions/";"http://www.uttc.edu/cdc/docs/parent_2013.pdf";"y";"y";"y";"y";"n";"n";"http://www.uttc.edu/img/cdc/cdc.jpg";;;;
604693;"SAINT ANNE EARLY CHILDHOOD PROGRAM";"1327 N 13 ST";"BISMARCK";"ND";"701-2233373";"http://www.catholic-church.org/st-anne/staschool.html";;;;;;;;;;;;;;;;;
604696;"FIRST STEPS LEARNING CENTER CENTRAL";"1824 N 11 ST";"BISMARCK";"ND";"701-2550546";"http://www.firststepsbismarck.com/";"http://www.firststepsbismarck.com/";;;;;;"y";"y";"y";"y";"y";"n";"http://firststepsbismarck.com/images/header.jpg";;;;
604717;"ECLC GATEWAY";"PO BOX 7321";"BISMARCK";"ND";"701-224-1449";"http://www.eclckids.com/contact.htm";;;;;;;;;;;;;;;;;
604719;"FIRST PRESBYTERIAN CHILD CARE CENTER";"214 E THAYER AVE";"BISMARCK";"ND";"701-2587490";"http://www.fpcbismarck.com/child/";"http://www.fpcbismarck.com/child/";;"9:30 am - 5:30 pm, Monday - Friday";"http://www.fpcbismarck.com/child/default.asp?ID=394";;;"y";"y";"y";"y";"n";"n";;"http://i375.photobucket.com/albums/oo196/genamarie75/FPC/webIMG_0550.jpg";"http://i375.photobucket.com/albums/oo196/genamarie75/FPC/webIMG_0553.jpg";"http://i375.photobucket.com/albums/oo196/genamarie75/FPC/webIMG_0556.jpg";"http://i375.photobucket.com/albums/oo196/genamarie75/FPC/webIMG_0640.jpg"
604721;"EARLY CHILDHOOD LEARNING CNTR DIVIDE";"PO BOX 7321";"BISMARCK";"ND";"701-2556882";"http://www.eclckids.com/contact.htm";;;;;;;;;;;;;;;;;
604722;"OPEN DOOR COMMUNITY CENTER";"1140 S 12 ST";"BISMARCK";"ND";"701-2223004";"http://www.dakotasumc.nonprofitoffice.com/index.asp?Type=B_B";;;;;;;;;;;;;;;;;
604739;"B L A S T";"400 E FRONT AVE";"BISMARCK";"ND";"701-2226771";"http://www.bisparks.org/YouthPrograms/BLAST.asp";;;;;;;;;;;;;;;;;
604754;"FIRST STEPS LEARNING CENTER EAST";"1910 E CAPITOL AVE";"BISMARCK";"ND";"701-2581741";"http://www.firststepsbismarck.com/";"http://www.firststepsbismarck.com/";;;;;;"y";"y";"y";"y";"y";"n";"http://firststepsbismarck.com/images/header.jpg";;;;
604790;"BISMARCK EXTENDED SCHOOL PROGRAM ESP";"309 COLLINS AVE";"MANDAN";"ND";"701-7514041";"http://www.mrec.k12.nd.us/esp.html";;;;;;;;;;;;;;;;;
604821;"LIGHTHOUSE LEARNING CENTER";"3838 JERICHO RD";"BISMARCK";"ND";"701-2551388";"http://www.ccclighthouse.com/";"http://www.ccclighthouse.com/";;"8:15 am and 11:15 am, Monday through Friday";;"http://www.ccclighthouse.com/_mgxroot/page_admissions.html";"http://www.ccclighthouse.com/_mgxroot/page_parent_handbook.html";"n";"n";"y";"y";"n";"n";"http://www.ccclighthouse.com/_mgxroot/img_1271433159_11276_1271433160_mod_109_60.jpg";"http://www.ccclighthouse.com/_mgxroot/img_1271433159_14881_1271697065_mod_420_168.jpg";;;
604829;"MERRY GO ROUND PRESCHOOL";"1016 SUMMIT BLVD";"BISMARCK";"ND";"701-3910342";"http://www.merrygoroundpreschool.com/";;;;;;;;;;;;;;;;;
604830;"SUPER KIDS JUNIOR ACADEMY";"1227 PARK AVE";"BISMARCK";"ND";"701-2585437";"http://www.skjra.com/";"http://www.skjra.com/";"https://www.facebook.com/groups/83984445855/";;;"http://www.skjra.com/applications.html";;"y";"y";"y";"y";"y";"n";;;;;
604852;"THE AFTERSCHOOL PLACE";"503 N 24 ST";"BISMARCK";"ND";"701-2503109";"http://www.afterschoolplace.org/";"http://www.afterschoolplace.org/";;"Mon, Tues & Thurs, 3-6pm
Wed & Fri, 3-5:30pm";;"http://www.afterschoolplace.org/AfterschoolRegistrationForm2009.pdf";;"n";"n";"n";"n";"y";"y";"http://www.afterschoolplace.org/images/index_03.jpg";"http://www.afterschoolplace.org/images/aboutus1.jpg";"http://www.afterschoolplace.org/images/reg5.jpg";"http://www.afterschoolplace.org/images/reg6.jpg";"http://www.afterschoolplace.org/images/reg7.jpg"
