"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
678947;"Grand Coteau/Sunset Head Start Center";"361 Burleigh Lane";"Grand Coteau";"LA";70541;"Saint Landry";"337-662-5563";;;;;;;;;;;;;;;;;;;;;"Y";
678948;"Primary Colors DayCare & Learning Center, Inc.";"838 Napoleon Avenue";"Sunset";"LA";70584;"SAINT LANDRY";"337-662-6009";;;;;;;;;;;;;;;;;;;;;"Y";
678949;"Little Friends Child Care and Development Center IV";"101 Wild Flower Lane";"Church Point";"LA";70525;"ACADIA";"337-684-3055";;;;;;;;;;;;;;;;;;;;;"Y";
678951;"Noah's Ark Day Care";"119 St. Stephen Drive";"Church Point";"LA";70525;"ACADIA";"337-684-5437";;;;;;;;;;;;;;;;;;;;;"Y";
678953;"Allen Action Agency, Inc. - Kinder Head Start Center";"1409 Carver Avenue";"Kinder";"LA";70648;"ALLEN";"(337) 738-2976";"http://www.allenactionagency.org/";"oahs@allenactionagency.org";;"http://www.allenactionagency.org/";;;;;;"n";"n";"y";"y";"n";"n";"http://www.allenactionagency.org/header.gif";;;;;;
678954;"Mighty Warriors Child Care Center";"111 First Avenue";"Kinder";"LA";70648;"ALLEN";"337-738-3378";;;;;;;;;;;;;;;;;;;;;"Y";
678956;"Cameron Parish Head Start Cameron Community Action Agency";"880 Main Street";"Hackberry";"LA";70645;"CAMERON";"337-762-3979";"http://www.louisianaheadstart.org/ascension-parish-school-board/";"bpickney@stlandryheadstart.com";"The Office of Head Start (OHS) advises the Assistant Secretary for Children and Families on issues regarding the Head Start program (including Early Head Start). The Office develops legislative and budgetary proposals; identifies areas for research, demonstration, and developmental activities; presents operational planning objectives and initiatives relating to Head Start to the Assistant Secretary for Administration for Children and Families; and oversees the progress of approved activities. OHS provides leadership and coordination for the activities of the Head Start program in the ACF Central Office including the Head Start Regional Program Units. The Office represents Head Start in inter-agency activities with other Federal and non-Federal organizations.

Early Head Start promotes healthy prenatal outcomes, enhances the development of infants and toddlers, and promotes healthy family functioning.";"http://www.louisianaheadstart.org/ascension-parish-school-board/";;;;"http://www.louisianaheadstart.org/enroll-your-child/";;"n";"n";"y";"y";"n";"n";"http://www.louisianaheadstart.org/wp-content/themes/kindness/images/theme_icons/a901f69cb740c6c90a8f4283e236a2fe.png";;;;;;
678957;"The Purple Cow Daycare Center";"89 Oak Street";"Iota";"LA";70543;"ACADIA";"337-779-3052";;;;;;;;;;;;;;;;;;;;;"Y";
678959;"Ross Head Start";"800 Western Avenue";"Crowley";"LA";70526;"ACADIA";"337-783-5432";;;;;;;;;;;;;;;;;;;;;"Y";
678960;"Estherwood Head Start";"214 Jefferson Avenue";"Estherwood";"LA";70534;"Acadia";"337-783-6884";"http://www.acadia.k12.la.us/ewes/";;"The Acadia Parish School System ecognizes that life is precious. We believe in the dignity and worth of every individual. The staff believes that, after satisfying survival needs, education is the most important task of the human race. Education prepares students for life and improves the quality of life. We will provide helpful learning environments, models worthy of imitation, and instruction and guidance students need to develop their potential. Our profession has a duty to society. Personnel will work cooperatively with students, parents, and community.  This will help all learners gain self-otivation, ethical attitudes, essential life skills, and appreciation of beauty and the visual and performing arts.";"http://www.acadia.k12.la.us/ewes/";;;;;"http://www.acadia.k12.la.us/files/user/18/file/2014_student_handbook.pdf";"n";"n";"y";"y";"y";"y";"http://www.acadia.k12.la.us/custom/images/design/header/14/logo.gif";;;;;;
678962;"DeQuincy Elementary Head Start";"304 McNeese Street";"DeQuincy";"LA";70633;"CALCASIEU";"(337) 786-4145";"http://www.cpsb.org/domain/490";"amanda.guerrero@cpsb.org";;"http://www.cpsb.org/domain/490";;;;;;"n";"n";"y";"y";"y";"y";;;;;;;
678964;"Precious Moments Daycare and Developmental Center";"417 North Avenue F";"Crowley";"LA";70526;"ACADIA";"337-788-2111";;;;;;;;;;;;;;;;;;;;;"Y";
678965;"Room to Grow Day Care and Preschool and Learning Center, Inc.";"250 Katherine Drive";"Crowley";"LA";70526;"ACADIA";"337-788-2322";"https://www.facebook.com/pages/Room-To-Grow-Daycare-Preschool-at-Learning-Center-Inc/368236443263535?sk=info&tab=page_info";;"Our goal is to provide all of the children in our care, at Room To Grow, a clean, safe, comfortable, loving, home like environment, where they can play and learn. Respect towards others and the environment will be emphasized. I believe in the value of both structured and flexible schedules. Structured activiities will include the use of a pre-school curriculum and to have a daily choice of Learning Centers such as Library, Arts and Crafts, Music, Math, Manipulatives, Science/Sand Water Play, Blocks, Housekeeping and Writing Area which provide a variety of ready availaible toys. Tactile and sensory projects are part of our basic program. We will utilize a variety of experiences each day. These experiences range from looking for bugs in the backyard, to watching birds build their nests, to helping make lunch and snacks. They may also include small chores like watering plants, baking cookies, cleaning tables after meals. Studies show that these types of activities nurture a sense of well-being and belonging in children and contribute dramatically towards the development of self-esteem. The most important priority is to have FUN! ";"https://www.facebook.com/pages/Room-To-Grow-Daycare-Preschool-at-Learning-Center-Inc/368236443263535?sk=info&tab=page_info";"https://www.facebook.com/pages/Room-To-Grow-Daycare-Preschool-at-Learning-Center-Inc/368236443263535?sk=info&tab=page_info";"6:30am-5:30pm";;;;"y";"y";"y";"y";"y";"y";;;;;;;
678966;"Brite Beginnings Of Jennings,LLC";"623 1st Street";"Jennings";"LA";70546;"JEFFERSON DAVIS";"337-824-1234";;;;;;;;;;;;;;;;;;;;;"Y";
678970;"Washington Head Start Center";"688 Highway 10";"Washington";"LA";70589;"SAINT LANDRY";"337-826-3828";;;;;;;;;;;;;;;;;;;;;"Y";
678971;"Peter Pan Head Start Center";"1407 Barrow Street";"Franklin";"LA";70538;"SAINT MARY";"337-828-3893";;;;;;;;;;;;;;;;;;;;;"Y";
678976;"Verdunville Community Outreach Day Care";"256 Prairie Road Street";"Franklin";"LA";70538;"SAINT MARY";"337-836-9482";;;;;;;;;;;;;;;;;;;;;"Y";
678981;"Sugar 'n Spice Broussard's Preschool, Inc.";"803 East Main Street";"Broussard";"LA";70518;"LAFAYETTE";"337-839-1400";"http://snsacadiana.com/";"info@snsacadiana.com";"The program we pursue is geared toward helping the child develop habits of observation, questioning, and listening.

It gives him an awareness of his own feelings and of his right to express those feelings by channeling them into other means of expression.

He learns that he is free to make choices. An open-ended program like ours prepares the child to utilize his intellectual and creative abilities in future learning tasks.";"http://snsacadiana.com/";;"Monday - Friday  6:45am - 5:45pm";;;;"y";"y";"y";"y";"n";"n";;;;;;;
678984;"Linda's Bright Beginnings Child Care, Inc";"1967 Sam Houston Jones Pkwy";"Moss Bluff";"LA";70611;"Calcasieu";"337-855-3989";;;;;;;;;;;;;;;;;;;;;"Y";
678986;"Little Scholars Preschool";"785 Bozo Road";"Lake Charles";"LA";70611;"CALCASIEU";"337-855-7880";"https://www.facebook.com/pages/Little-Scholars-Preschool/125021134218727";;;"https://www.facebook.com/pages/Little-Scholars-Preschool/125021134218727";"https://www.facebook.com/pages/Little-Scholars-Preschool/125021134218727";;;;;"n";"n";"y";"y";"n";"n";;;;;;;
678987;"Ready Set Grow Learning Center";"188 East Telephone Road";"Lake Charles";"LA";70611;"CALCASIEU";"337-855-9190";"http://www.readysetgrowdaycare.com/contactUs.aspx";;;"http://www.readysetgrowdaycare.com/contactUs.aspx";;;;;;"n";"n";"y";"y";"n";"n";;;;;;;
678989;"Sugar 'n Spice Youngsville Preschool, Inc.";"508 Lafayette Street";"Youngsville";"LA";70592;"LAFAYETTE";"337-856-5679";"http://snsacadiana.com/";"info@snsacadiana.com";"The program we pursue is geared toward helping the child develop habits of observation, questioning, and listening.

It gives him an awareness of his own feelings and of his right to express those feelings by channeling them into other means of expression.

He learns that he is free to make choices. An open-ended program like ours prepares the child to utilize his intellectual and creative abilities in future learning tasks.";"http://snsacadiana.com/";;"Monday - Friday  6:45am - 5:45pm";;;;"y";"y";"y";"y";"n";"n";;;;;;;
678994;"Leonville Head Start Center";"4157 Highway 31";"Leonville";"LA";70551;"Saint Landry";"337-879-2237";;;;;;;;;;;;;;;;;;;;;"Y";
678996;"Chataignier Head Start Center";"5762 Vine Street";"Chataignier";"LA";70524;"Evangeline";"337-885-3678";;;;;;;;;;;;;;;;;;;;;"Y";
678997;"Sugar 'N Spice, Carencro's Preschool, Inc.";"1005 Dugas Road";"Lafayette";"LA";70507;"LAFAYETTE";"337-886-2005";"http://snsacadiana.com/";"info@snsacadiana.com";"The program we pursue is geared toward helping the child develop habits of observation, questioning, and listening.

It gives him an awareness of his own feelings and of his right to express those feelings by channeling them into other means of expression.

He learns that he is free to make choices. An open-ended program like ours prepares the child to utilize his intellectual and creative abilities in future learning tasks.";"http://snsacadiana.com/";;"Monday - Friday  6:45am - 5:45pm";;;;"y";"y";"y";"y";"n";"n";;;;;;;
678999;"Country Cottage Day Care";"8855 Placide Road";"Maurice";"LA";70555;"VERMILION";"337-893-0988";;;;;;;;;;;;;;;;;;;;;"Y";
679007;"Small World Daycare";"117 Ovide Road";"Carencro";"LA";70520;"LAFAYETTE";"337-896-5712";;;;;;;;;;;;;;;;;;;;;"Y";
679011;"Kidz Connection Daycare & Youth Camp, Inc.";"12412 Highway 696";"Abbeville";"LA";70510;"VERMILION";"337-898-9538";;;;;;;;;;;;;;;;;;;;;"Y";
679013;"Yaamahana/Chitimacha Child Development Center";"410 Seminole Drive";;"LA";70523;"St. Mary";"337-923-0100";;;;;;;;;;;;;;;;;;;;;"Y";
679014;"Mickey Mouse Head Start Center";"801 Martin Luther King Boulevard";"Baldwin";"LA";70514;"SAINT MARY";"337-923-7010";;;;;;;;;;;;;;;;;;;;;"Y";
679016;"Tender Loving Daycare, Inc.";"310 Rice Lane";"Opelousas";"LA";70570;"SAINT LANDRY";"337-942-2273";;;;;;;;;;;;;;;;;;;;;"Y";
679017;"Jen's Infant and Toddler Center,Inc.";"525 East North Street";"Opelousas";"LA";70570;"SAINT LANDRY";"337-942-3436";;;;;;;;;;;;;;;;;;;;;"Y";
679019;"Tons of Fun Daycare & Preschool";"1772 Highway 749";"Opelousas";"LA";70570;"SAINT LANDRY";"337-942-4386";"https://www.facebook.com/pages/Tons-of-Fun-Daycare-and-Preschool/153336558035850";;;"https://www.facebook.com/pages/Tons-of-Fun-Daycare-and-Preschool/153336558035850";"https://www.facebook.com/pages/Tons-of-Fun-Daycare-and-Preschool/153336558035850";;;;;"n";"n";"y";"y";"n";"n";;;;;;;
679024;"First Steps Developmental Center";"503 North Walnut Street";"Opelousas";"LA";70570;"SAINT LANDRY";"337-943-1900";;;;;;;;;;;;;;;;;;;;;"Y";
679025;"Opelousas Head Start Academy";"910 Martin Luther King Drive";"Opelousas";"LA";70570;"SAINT LANDRY";"337-948-3821";;;;;;;;;;;;;;;;;;;;;"Y";
679029;"Kid City Daycare & Preschool";"420 Foreman Drive";"Lafayette";"LA";70506;"LAFAYETTE";"337-981-9051";;;;;;;;;;;;;;;;;;;;;"Y";
679031;"Katy Anna Daycare";"215 Rue Louis XIV";"Lafayette";"LA";70508;"LAFAYETTE";"337-981-9469";"https://www.facebook.com/KatyAnnaDaycare/info?tab=page_info";"annadillon47@yahoo.com";"Katy Anna Daycare is a Class A state licensed child care facility servicing children 6 weeks through 6 years of age. It opened its doors in 1995 and has helped shape hundreds of children through the years. All teachers are CPR and First Aid certifed and several have been in the center since it opened for business. All meals served are healthy and are state approved. In 1996 and 1997 Katy Anna won Best of Acadiana in the Times. Children are prepared for their future education through age appropriate curriculums that involve shapes/colors, letters, and numbers along with
arts and crafts, workbooks, puzzles, and tons of pretend play toys! We play outside every day and when the weather is nice we are outside both morning and afternoon! Currently we have openings for either full time and/or part time positions including summer/school holiday care. Give us a call or drop in for a visit to see if we have days that work for you! References available.";"https://www.facebook.com/KatyAnnaDaycare/info?tab=page_info";"https://www.facebook.com/KatyAnnaDaycare/info?tab=page_info";;;;;"y";"y";"y";"y";"n";"n";;;;;;;
679043;"Little Oaks Learning Center";"1805 Eraste Landry Road";"Lafayette";"LA";70506;"LAFAYETTE";"337-988-4910";"https://www.facebook.com/pages/Little-Oaks-Learning-Center/107596775967320";;;"https://www.facebook.com/pages/Little-Oaks-Learning-Center/107596775967320";"https://www.facebook.com/pages/Little-Oaks-Learning-Center/107596775967320";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
679046;"Lil Angels Daycare, LLC";"1024 Lagneaux Road";"Duson";"LA";70529;"LAFAYETTE";"337-993-0101";"https://www.facebook.com/pages/Lil-Angels-Daycare/199599283401569?rf=158518740837411";;;"https://www.facebook.com/pages/Lil-Angels-Daycare/199599283401569?rf=158518740837411";"https://www.facebook.com/pages/Lil-Angels-Daycare/199599283401569?rf=158518740837411";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
679048;"Because Wee Care Learning Academy";"3121 Louisiana Avenue Parkway";"New Orleans";"LA";70125;"ORLEANS";"504-218-5181";;;;;;;;;;;;;;;;;;;;;"Y";
679049;"Stellar Academy L.L.C.";"2716 Peter St";"Gretna";"LA";70056;"JEFFERSON";"504-218-7503";;;;;;;;;;;;;;;;;;;;;"Y";
679051;"Coloring House Christian Academy";"1820 Franklin Avenue, Suite 32";"Gretna";"LA";70053;"JEFFERSON";"504-227-1115";"https://www.facebook.com/pages/Coloring-House-Christian-Academy/148791351830247";;;"https://www.facebook.com/pages/Coloring-House-Christian-Academy/148791351830247";"https://www.facebook.com/pages/Coloring-House-Christian-Academy/148791351830247";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
679054;"Jumpstart Child Development Center";"7700 Lake Forest Boulevard";"New Orleans";"LA";70126;"ORLEANS";"504-240-2915";;;;;;;;;;;;;;;;;;;;;"Y";
679055;"James M. Singleton Head Start Center/Early Head Start";"14441 Curran Road";"New Orleans";"LA";70128;"ORLEANS";"504-240-3300";;;;;;;;;;;;;;;;;;;;;"Y";
679056;"Carol's Pre School and Day Care";"4751 Marque Drive";"New Orleans";"LA";70127;"ORLEANS";"504-241-0049";"https://www.facebook.com/pages/Carols-Preschool-Daycare/168387623178510";;;"https://www.facebook.com/pages/Carols-Preschool-Daycare/168387623178510";"https://www.facebook.com/pages/Carols-Preschool-Daycare/168387623178510";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
679057;"Kidz Courtyard";"8400 Morrison Road";"New Orleans";"LA";70127;"ORLEANS";"504-241-0060";;;;;;;;;;;;;;;;;;;;;"Y";
679059;"Personal Care Nursery and Preschool";"7741 Weaver Avenue";"New Orleans";"LA";70127;"ORLEANS";"504-241-2929";"https://www.facebook.com/PersonalCareNurseryPreschool/info?tab=page_info";;;"https://www.facebook.com/PersonalCareNurseryPreschool/info?tab=page_info";"https://www.facebook.com/PersonalCareNurseryPreschool/info?tab=page_info";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
679060;"Sentino Early Childhood Academy II";"10080 Morrison Road";"New Orleans";"LA";70127;"ORLEANS";"504-241-3909";"https://www.facebook.com/pages/Sentino-Early-Childhood-Academ/158992397455456?rf=110268205703491";;;"https://www.facebook.com/pages/Sentino-Early-Childhood-Academ/158992397455456?rf=110268205703491";"https://www.facebook.com/pages/Sentino-Early-Childhood-Academ/158992397455456?rf=110268205703491";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
679063;"Gilda's Preschool Academy";"7653 Lacombe Road";"New Orleans";"LA";70127;"ORLEANS";"504-242-2175";"http://www.gildasacademy.org/";"gduplessis@gildasacademy.org";"Our mission is to offer a quality, early childhood program. A program designed to provide a nurturing safe environment and a stimulating curriculum for children with a full range of services.";"http://www.gildasacademy.org/";;"6:30 am to 5:30 pm Monday to Friday";;;;"n";"n";"y";"y";"n";"n";;;;;;;
679064;"Auntie ""B"" Pre-School and Day Care Center Inc.";"8001 Lafourche Street";"New Orleans";"LA";70127;"ORLEANS";"504-242-9299";;;;;;;;;;;;;;;;;;;;;"Y";
679065;"Children's World, LLC";"8830 Lake Forest Blvd";"New Orleans";"LA";70127;"ORLEANS";"504-243-6091";;;;;;;;;;;;;;;;;;;;;"Y";
679066;"L and L Nursery and Learning Center Preschool";"3973 Downman Road";"New Orleans";"LA";70128;"ORLEANS";"504-244-7233";;;;;;;;;;;;;;;;;;;;;"Y";
679068;"Children's Palace Learning Academy";"5615 Read Boulevard";"New Orleans";"LA";70127;"ORLEANS";"504.245.2752";;;;;;;;;;;;;;;;;;;;;"Y";
679070;"Learn and Play Daycare";"6234 Curran Road";"New Orleans";"LA";70126;"ORLEANS";"504-246-1693";"http://learnandplaynola.blogspot.com/";;;"http://learnandplaynola.blogspot.com/";;;;;;"y";"y";"y";"y";"n";"n";;;;;;;
679072;"Hope Early Head Start Center";"4521 Martin L. King Blvd";"New Orleans";"LA";70125;"ORLEANS";"504-265-0864";;;;;;;;;;;;;;;;;;;;;"Y";
679074;"Children's Palace Daycare & Preschool, Inc.";"3624 Jackson Boulevard";"Chalmette";"LA";70043;"SAINT BERNARD";"504-271-1514";"https://www.facebook.com/pages/Childrens-Palace/104642069603733";;;"https://www.facebook.com/pages/Childrens-Palace/104642069603733";"https://www.facebook.com/pages/Childrens-Palace/104642069603733";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
679075;"Sugar & Spice Preschool & Day Care Center, Inc.";"34 Old Hickory";"Chalmette";"LA";70043;"SAINT BERNARD";"504-277-7003";;;;;;;;;;;;;;;;;;;;;"Y";
679078;"Milestones Child Development Center, LLC";"8332 Lafitte Court";"Chalmette";"LA";70043;"SAINT BERNARD";"504-279-5454";;;;;;;;;;;;;;;;;;;;;"Y";
679079;"Kiddie Kids Daycare & Preschool, LLC";"6142 St. Claude Avenue";"New Orleans";"LA";70117;"ORLEANS";"504-279-5900";"https://www.facebook.com/pages/Kiddie-Kids-Daycare-Preschool-LLC/110149705677417?sk=info&tab=page_info";;"Kiddie Kids Daycare is a Early Learning Center, Private Preschool and Summer Camp for students ages 6 weeks until 12 years old.";"https://www.facebook.com/pages/Kiddie-Kids-Daycare-Preschool-LLC/110149705677417?sk=info&tab=page_info";"https://www.facebook.com/pages/Kiddie-Kids-Daycare-Preschool-LLC/110149705677417?sk=info&tab=page_info";"Mon - Fri: 
6:00 am - 6:00 pm";;;;"y";"y";"y";"y";"y";"y";"https://scontent-sin.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/59649_162701660422221_8191830_n.jpg?oh=3fc58af4e10d13122accbee1229d9c15&oe=55CB688D";;;;;;
679082;"Life Keys Preschool Inc";"6210 Franklin Ave";"New Orleans";"LA";70122;"ORLEANS";"504-282-0260";"https://www.facebook.com/pages/Life-Keys-Preschool/103502339715042";;;"https://www.facebook.com/pages/Life-Keys-Preschool/103502339715042";"https://www.facebook.com/pages/Life-Keys-Preschool/103502339715042";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
679084;"Angel Care Learning Center";"4223 Elysian Fields Avenue";"New Orleans";"LA";70122;"ORLEANS";"504-282-7137";;;;;;;;;;;;;;;;;;;;;"Y";
679085;"Positive Start Child Care Development Center";"2327 Robert E. Lee Boulevard";"New Orleans";"LA";70122;"ORLEANS";"504-284-7747";"https://www.facebook.com/pages/Positive-Start/148635505179550";;;"https://www.facebook.com/pages/Positive-Start/148635505179550";"https://www.facebook.com/pages/Positive-Start/148635505179550";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
679087;"Temple's Preschool";"4200 Marigny Street";"New Orleans";"LA";70122;"ORLEANS";"(504) 288-3600";;;;;;;;;;;;;;;;;;;;;"Y";
679088;"Kiera's Learn-n-Play House, LLC";"1122 Teche Street";"New Orleans";"LA";70114;"ORLEANS";"504-301-2816";;;;;;;;;;;;;;;;;;;;;"Y";
679090;"Toddler's University, Inc.";"4121 St. Claude Avenue";"New Orleans";"LA";70117;"ORLEANS";"(504) 302-2695";;;;;;;;;;;;;;;;;;;;;"Y";
679093;"Heart of Learning Child Development Center";"2301 Paris Road";"Chalmette";"LA";70043;"SAINT BERNARD";"504-304-9733";"http://heartoflearningcdc.com/";;"Welcome to Heart of Learning, where we offer you and your child a safe, warm, comfortable environment conducive to appropriate practices for the development of the whole child. Your trust in us is valued as we join together to form a family for your child. It is our mission to provide a developmentally appropriate program to meet the individual social, emotional, physical, and cognitive needs of all children.
";"http://heartoflearningcdc.com/";;"6:30am - 6:00pm, Monday - Friday";;"http://heartoflearningcdc.com/enrollment.html";;"n";"y";"y";"y";"n";"n";"http://heartoflearningcdc.com/images/logo.png";;;;;;
679098;"D.J.'s Learning Castle, LLC";"3033 Paris Avenue";"New Orleans";"LA";70122;"ORLEANS";"504-309-1135";;;;;;;;;;;;;;;;;;;;;"Y";
679100;"Little Ladies and Gentlemen Day Care";"4211 S. Claiborne Avenue";"New Orleans";"LA";70125;"ORLEANS";"504-309-2914";"https://www.facebook.com/pages/Little-Ladies-Gentlemen-24-Hour-Day-Care/158988070788575";;;"https://www.facebook.com/pages/Little-Ladies-Gentlemen-24-Hour-Day-Care/158988070788575";"https://www.facebook.com/pages/Little-Ladies-Gentlemen-24-Hour-Day-Care/158988070788575";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
679101;"Bright Minds Academy LLC";"6836 Bundy Road Ste D";"New Orleans";"LA";70112;"ORLEANS";"504-309-6056";;;;;;;;;;;;;;;;;;;;;"Y";
679102;"Kennedy's Child Care Academy";"715 Franklin Street";"Gretna";"LA";70053;"JEFFERSON";"504-309-8671";"http://www.kennedyschildcareacademy.com/#!contact";"director@kennedyschildcareacademy.com";"Our mission is to provide a secure, nurturing, loving and stimulating environment that encourages and promotes developmental growth in all areas of learning as well as to  help children develop to their fullest potential. ";"http://www.kennedyschildcareacademy.com/#!contact";;"Monday  thru Friday 6:30 am to 5:30 pm";;;;"y";"y";"y";"y";"y";"y";;;;;;;
679104;"Children's College of Academics";"4614 General Meyer";"New Orleans";"LA";70131;"ORLEANS";"504-324-3992";;;;;;;;;;;;;;;;;;;;;"Y";
679105;"Learning Circle Childcare Center, Inc";"437 Fos Ave";"Harvey";"LA";70058;"JEFFERSON";"504-324-4814";"https://www.facebook.com/pages/Learning-Circle-Childcare-Center/108990544580?sk=info&tab=page_info";;"We at Learning Circle strive to create a nurturing and safe environment that is conducive to learning.";"https://www.facebook.com/pages/Learning-Circle-Childcare-Center/108990544580?sk=info&tab=page_info";"https://www.facebook.com/pages/Learning-Circle-Childcare-Center/108990544580?sk=info&tab=page_info";;;;;"y";"y";"y";"y";"y";"y";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpt1/v/t1.0-9/10399216_109007374580_3602396_n.jpg?oh=d8c4d2e13619d74ee1dc1b7d7cbd56b5&oe=55D2F65D&__gda__=1443445001_77dd4ecb6574412f2afe79c7622545ee";;;;;;
679107;"Stay and Play Learning Center";"1004 East Judge Perez Dr.";"Chalmette";"LA";70043;"SAINT BERNARD";"504-324-8268";"https://www.facebook.com/pages/Stay-Play-Learning-Center/168286243185929";;;"https://www.facebook.com/pages/Stay-Play-Learning-Center/168286243185929";"https://www.facebook.com/pages/Stay-Play-Learning-Center/168286243185929";;;;;"y";"y";"y";"y";"y";"y";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpt1/v/t1.0-9/10399216_109007374580_3602396_n.jpg?oh=d8c4d2e13619d74ee1dc1b7d7cbd56b5&oe=55D2F65D&__gda__=1443445001_77dd4ecb6574412f2afe79c7622545ee";;;;;;
679108;"Miss Dee's Child Care/Learning Center";"1539 Bartholomew Street";"New Orleans";"LA";70117;"ORLEANS";"504-324-8670";"https://www.facebook.com/pages/Miss-Dee-Child-Care-Learning-Center/149791745063852";;;"https://www.facebook.com/pages/Miss-Dee-Child-Care-Learning-Center/149791745063852";"https://www.facebook.com/pages/Miss-Dee-Child-Care-Learning-Center/149791745063852";;;;;"y";"y";"y";"y";"y";"y";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpt1/v/t1.0-9/10399216_109007374580_3602396_n.jpg?oh=d8c4d2e13619d74ee1dc1b7d7cbd56b5&oe=55D2F65D&__gda__=1443445001_77dd4ecb6574412f2afe79c7622545ee";;;;;;
679113;"Disciples Of Christ Preschool";"6520 Second Zion Avenue, Building C";"Marrero";"LA";70072;"JEFFERSON";"504-340-1422";;;;;;;;;;;;;;;;;;;;;"Y";
679115;"Candyland Kinder Kollege Enterprises";"6206 Fourth Avenue";"Marrero";"LA";70072;"JEFFERSON";"504-340-4563";;;;;;;;;;;;;;;;;;;;;"Y";
679118;"Rezzies Child Care";"1527 Allo Avenue";"Marrero";"LA";70072;"JEFFERSON";"504-340-7496";;;;;;;;;;;;;;;;;;;;;"Y";
679119;"Marrero Day Care Center";"616 Avenue B";"Marrero";"LA";70072;"JEFFERSON";"504-340-8382";;;;;;;;;;;;;;;;;;;;;"Y";
679120;"Future Generation's Child";"3470 Martin Drive";"Marrero";"LA";70072;"JEFFERSON";"504-340-9870";"https://www.facebook.com/pages/Future-Generations/151460321562273";;;"https://www.facebook.com/pages/Future-Generations/151460321562273";"https://www.facebook.com/pages/Future-Generations/151460321562273";;;;;"y";"y";"y";"y";"y";"y";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpt1/v/t1.0-9/10399216_109007374580_3602396_n.jpg?oh=d8c4d2e13619d74ee1dc1b7d7cbd56b5&oe=55D2F65D&__gda__=1443445001_77dd4ecb6574412f2afe79c7622545ee";;;;;;
679121;"Kid's University";"1824 Bonnie Ann";"Marrero";"LA";70072;"JEFFERSON";"504-341-0471";"https://www.facebook.com/pages/Kids-University-Daycare/294126070655323?sk=info&tab=page_info";"Kidsuniversity2005@yahoo.com";"Kid's University mission is to help children excel and reach their full potential in the most nurturing environment. Kid's University is in compliance with all requirements set fourth by the State of Louisiana Licensing.";"https://www.facebook.com/pages/Kids-University-Daycare/294126070655323?sk=info&tab=page_info";"https://www.facebook.com/pages/Kids-University-Daycare/294126070655323?sk=info&tab=page_info";"6am-6pm";;;;"y";"y";"y";"y";"n";"n";;;;;;;
679124;"Creative Kidz";"2141 Barataria Boulevard";"Marrero";"LA";70072;"JEFFERSON";"504-341-5439";"http://www.creativekidzonline.com/";"LAdirector@creativekidzonline.com";"Creative Kidz is a Child Care Center with locations in Spring, TX and Marrero, LA. We are an early childhood education specialist that are committed to providing a fresh head-start to your child’s learning. Being in this industry for a while now, we have fully developed a significant understanding of child development and our experience have allowed us to create an improved curriculum that is age-appropriate and child-friendly. ";"http://www.creativekidzonline.com/";;;;"http://www.creativekidzonline.com/child-care-admission";;"y";"y";"y";"y";"y";"y";;;;;;;
679125;"Big Bird Academy";"6101 Westbank Expressway";"Marrero";"LA";70072;"JEFFERSON";"504-341-5880";;;;;;;;;;;;;;;;;;;;;"Y";
679126;"Troylynn's Tiny Treasures Daycare and Preschool";"1552 Avenue A";"Marrero";"LA";70072;"JEFFERSON";"504-341-7111";;;;;;;;;;;;;;;;;;;;;"Y";
679130;"Jones, Kingdom Kid's Day Care & Learning Center";"245 South Jamie Boulevard";"Avondale";"LA";70094;"Jefferson";"504-342-7540";;;;;;;;;;;;;;;;;;;;;"Y";
679138;"Woodmere Day Care";"2066 Paxton Street";"Harvey";"LA";70058;"JEFFERSON";"504-348-4668";"https://www.facebook.com/pages/Woodmere-Daycare/111901175540879";;;"https://www.facebook.com/pages/Woodmere-Daycare/111901175540879";"https://www.facebook.com/pages/Woodmere-Daycare/111901175540879";;;;;"y";"y";"y";"y";"y";"y";;;;;;;
679142;"Academy A-Ward DayCare And Learning Center";"1733 Franklin Street";"Gretna";"LA";70053;"JEFFERSON";"504-361-0019";;;;;;;;;;;;;;;;;;;;;"Y";
