id;name;address;city;state;zip;county;phone;main website;email;details;location url;facebook page;business hours;career/employment url;application/registration url;parent handbook url;infant (under 12 months);toddler (1-2yrs);preschools (2-3yrs);pre-kindergarden(4yr);before/afterschools;camps;logo url (only small logo if available);pictures url 1;picture url 2;picture url 3;picture url 4;bad url?;
680413;GREATER PEACE CHILD DEVELOPMENT CENTER;940 FOX RUN PARKWAY;OPELIKA;AL;36801;LEE;(334)749-5555;;;;;;;;;;;;;;;;;;;;;Y;
680414;GREATER SHILOH MISSIONARY BAPTIST CHURC;2135 - JEFFERSON AVE S.W.;BIRMINGHAM;AL;35211;JEFFERSON;(205)925-5972;http://greatershiloh.org/gsbc-community-development/child-development-center/;gsbc@greatershiloh.org;Our mission is to provide quality child care for children from 6 weeks to 4 years of age.  We will help develop your child in a social, physical, emotional and cognitive way. Our goal is to provide an atmosphere where your child learns through play, because “play” is “work” for young children.;http://greatershiloh.org/gsbc-community-development/child-development-center/;;6:30am-6pm;;http://greatershiloh.org/wp-content/uploads/2013/11/Profile-Data-Form-for-Student.pdf;;y;y;y;y;n;n;http://greatershiloh.org/wp-content/uploads/2013/11/CDC-Logo-2.jpg;;;;;;
680416;GREEN GATE SCHOOL OF ALABAMA;3265 MCGEHEE RD;MONTGOMERY;AL;36111;MONTGOMERY;(334)281-3300;;;;;;;;;;;;;;;;;;;;;Y;
680418;GREENE COUNTY HEAD START CDC, III;1227 U.S. HWY. 43;EUTAW;AL;35462;GREENE;(205)372-2810;http://www.cspwal.com/education-locations.aspx;bbarnes@cspwal.com;The agency's mission is focused on alleviating poverty and enabling families to reach economic independence. The agency attempts to improve the ability of low-income and special needs populations to manage their lives. The ultimate goal is for individuals and families to attain self-sufficiency through results-oriented management. In addition, CSP raises awareness regarding economic, social, educational and housing needs of low-income and special needs citizens.;http://www.cspwal.com/education-locations.aspx;https://www.facebook.com/pages/Community-Service-Programs-of-West-Alabama/178421844375?ref=ts;"Mon - Thu: 
8:00 am - 5:00 pm
Fri: 
8:00 am - 12:00 pm";;;;y;y;y;y;n;n;;https://scontent-sin.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/10404192_10152761856734376_9221213099157424806_n.jpg?oh=3ddcc025eccf5b9e6d25d66496784836&oe=55A907E7;https://scontent-sin.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/s720x720/10574252_10152731673239376_5203321425764357444_n.jpg?oh=306be7d4b86b594ca00cf95215d2845f&oe=55A8B4E9;https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/934036_10151607814109376_622451466_n.jpg?oh=0147f1b160e7364c0c75f11998f3e899&oe=55B90E51&__gda__=1437271952_c257f39d73041fb3e7be6e3f8c1d6c60;https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/11009172_10153080085794376_5228738308315814429_n.jpg?oh=a5983d555a2359e2c5ad61f9c5c8b6ba&oe=55A8CFC9&__gda__=1438082527_c1aa8aa942a6761384371e62ccc3b1a1;;
680420;GREENPOND CHURCH OF GOD OF PROPHECY;15 - GREENWOOD DRIVE P.O.;Green Pond;AL;35074;Bibb;(205)938-3337;;;;;;;;;;;;;;;;;;;;;Y;
680421;GREENVILLE HEAD START;211 SCHOOL HIGHLAND RD;GREENVILLE;AL;36037;BUTLER;(334)382-8034;http://www.ocaptroy.com/headstartcenters.html;;The Head Start Program provides underprivileged and special needs children of preschool age with nutrition, education, and medical services in the counties of Bullock, Butler, Coffee, Conecuh, Crenshaw, Dale, Monroe, and Pike.  Students are taught preschool subjects to help them fulfill their developmental potential.  Each child is considered a unique person, with previous experiences, current needs and potential for future growth.  In addition, students are served two balanced meals a day and are involved in a comprehensive health program including medical and dental examinations.;http://www.ocaptroy.com/headstartcenters.html;;;http://www.ocaptroy.com/jobs.html;http://www.ocaptroy.com/hsenrollmentinfo.html;;n;n;y;y;n;n;http://www.ocaptroy.com/images/237_schoolhouse3.jpg;;;;;;
680424;GROWING ROOM AUBURN;644 NORTH DEAN RD;AUBURN;AL;36830;LEE;(334)501-2044;http://www.growingroomusa.com/locations/growingroomauburn.aspx;lsmith@grauburn.com;"Growing Room is an award winning company dedicated to providing a childcare experience like no other.
Our centers provide a unique child friendly environment where children are treated with dignity and respect, enjoy a clean and safe facility and participate in daily educational experiences to form a life long foundation for success.";http://www.growingroomusa.com/locations/growingroomauburn.aspx;https://www.facebook.com/GrowingRoomChildDevelopmentCenters;6:30 a.m. to 6:30 p.m. Monday to Friday;;;;y;y;y;y;y;y;http://www.growingroomusa.com/images/topper_07.jpg;https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/s720x720/10659402_10153149316839570_5788456450703717566_n.jpg?oh=5d64a1b667f57694bce8488e452472f0&oe=55BDEAFF&__gda__=1437156096_d9406d69eae90ff3a6418ce914e06e57;https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/p480x480/19304_10153149309684570_3919662693365592755_n.jpg?oh=a541a98b5ea47772d55a53dc79862cdd&oe=55BAD529&__gda__=1438319451_532dc6d08ad2e00bceec6631f2ad0426;https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xtf1/v/t1.0-9/s720x720/10410200_10153132894624570_5324374236905918622_n.jpg?oh=806831a77321ef16749a4a95c67c0756&oe=55B94734&__gda__=1437876428_c9dea486118b67fe2e2e24da1b88ad99;https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/s720x720/10343048_10153114815679570_642036314495274501_n.jpg?oh=f5134a5b4fef314c6ec99731a2ca4786&oe=55BD71F8&__gda__=1437032765_6ed5e419372e840ab039d1cfdb39b1bf;;
680426;GROWING SMILES LEARNING & DAYCARE CENTE;6025 MASTIN LAKE ROAD;HUNTSVILLE;AL;35810;MADISON;(256)864-8774;;;;;;;;;;;;;;;;;;;;;Y;
680427;GUIDED LIGHT MIN./MISS SUSAN'S CANDYLAN;110 VANN CIRCLE;TRUSSVILLE;AL;35173;JEFFERSON;(205)655-7566;;;;;;;;;;;;;;;;;;;;;Y;
680428;GUILFORD TINY TOTS LEARNING CENTER;1801 E THREE NOTCH ST;ANDALUSIA;AL;36420;COVINGTON;(334)222-7301;;;;;;;;;;;;;;;;;;;;;Y;
680429;GULF COAST TENDER YEARS;701 WEST I65 SERVICE RD N;MOBILE;AL;36608;MOBILE;(251)340-1205;https://www.facebook.com/AL.GCTY/info?tab=page_info;gc_tenderyears@hotmail.com;;https://www.facebook.com/AL.GCTY/info?tab=page_info;https://www.facebook.com/AL.GCTY/info?tab=page_info;Monday - Friday 6am to 6pm;;;;y;y;y;y;y;y;;https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/p206x206/381237_519684021379306_288583723_n.jpg?oh=f7abc8a3f3258bbe48dd4f5272608789&oe=55B21EF9&__gda__=1433528058_1a044c9eb2854ed2ebfa325dc20cf38b;;;;;
680431;GUNTERSVILLE CHILD DEVELOPMENT CENTER;1648 O'BRIG AVE;GUNTERSVILLE;AL;35976;MARSHALL;(256)582-8806;;;;;;;;;;;;;;;;;;;;;Y;
680432;GUNTERSVILLE HEAD START;461 DRIVE INN ROAD;GUNTERSVILLE;AL;35976;MARSHALL;(256)894-9977;;;;;;;;;;;;;;;;;;;;;Y;
680433;GW FAITH MINISTRY;7315 - 1ST AVENUE NORTH;BIRMINGHAM;AL;35206;JEFFERSON;(205)836-6930;;;;;;;;;;;;;;;;;;;;;Y;
680435;HALEYVILLE HEAD START;2324 14TH AVENUE;HALEYVILLE;AL;35565;WINSTON;(205)486-9996;http://northalabamacommunities.org/employment-opps/12-contact/locations/91-head-start.html;;"Community Action Partnership of North Alabama operates quality early care and learning centers for young children and their families in over 100 classrooms within a 12 county area. Our program offers an array of educational, nutritional, health, and socialization opportunities to low-income, homeless and military families, as well as children with disabilities at no cost to families. All of our learning centers are licensed by the state and our teachers hold degrees in Early Childhood Education or Child Development.

The Head Start Preschool and Alabama Office of School Readiness Pre-K classrooms promote school readiness by offering a socially stimulating learning environment that encourages children, ages 3 to 5, to engage in hands-on experiences and explore the world around them.

We welcome infants and toddlers up to age 3, in our Early Head Start program and we offer services to pregnant women through resource and referral, education, pre-natal care and maternal health. Young children experience quality services in a warm and caring center-based environment that values each child individually.";http://northalabamacommunities.org/employment-opps/12-contact/locations/91-head-start.html;;;http://northalabamacommunities.org/employment-opps.html;;;n;n;y;y;n;n;http://northalabamacommunities.org/images/stories/logo.png;;;;;;
680437;HAMBY'S CHAPEL UMC;8360 COUNTY ROAD 1435;VINEMONT;AL;35179;CULLMAN;(256)739-4343;;;;;;;;;;;;;;;;;;;;;Y;
680438;HAMILTON HEAD START;784 10TH AVE SW;HAMILTON;AL;35570;MARION;(205)921-1010;http://northalabamacommunities.org/employment-opps/12-contact/locations/91-head-start.html;;"Community Action Partnership of North Alabama operates quality early care and learning centers for young children and their families in over 100 classrooms within a 12 county area. Our program offers an array of educational, nutritional, health, and socialization opportunities to low-income, homeless and military families, as well as children with disabilities at no cost to families. All of our learning centers are licensed by the state and our teachers hold degrees in Early Childhood Education or Child Development.

The Head Start Preschool and Alabama Office of School Readiness Pre-K classrooms promote school readiness by offering a socially stimulating learning environment that encourages children, ages 3 to 5, to engage in hands-on experiences and explore the world around them.

We welcome infants and toddlers up to age 3, in our Early Head Start program and we offer services to pregnant women through resource and referral, education, pre-natal care and maternal health. Young children experience quality services in a warm and caring center-based environment that values each child individually.";http://northalabamacommunities.org/employment-opps/12-contact/locations/91-head-start.html;;;http://northalabamacommunities.org/employment-opps.html;;;n;n;y;y;n;n;http://northalabamacommunities.org/images/stories/logo.png;;;;;;
680439;HAMPTON COVE CHRISTIAN ACADEMY, INC.;351 OLD HIGHWAY 431;Hampton Cove;AL;35763;Madison;(205)539-3773;http://www.rainbowccc.com/hamptoncove;marketing@rainbowccc.com;The Rainbow family is dedicated to ensuring the best educational practices that exceed our families’ highest expectations. Our schools provide a safe “home away from home” environment for the developmental growth of every child. We value every member of our team and provide continuing education to ensure professional and personal growth within our schools. Rainbow Child Care Center is thoroughly dedicated to creating Quality through Excellence in our outstanding educational experiences.;http://www.rainbowccc.com/hamptoncove;https://www.facebook.com/rainbowccc; 6:30 a.m. - 6:00 p.m ;http://www.rainbowccc.com/careers;;;y;y;y;y;y;y;http://www.rainbowccc.com/assets/rainbow/images/rainbow_littlepros_logo.jpg;https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/s720x720/10408618_878437985512571_7679859224594730761_n.jpg?oh=4138ed9954654ebdddf4bf355f94a741&oe=5574601E&__gda__=1438375726_ac8f84cb9adbf24dc748cc4c502da89e;https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p180x540/11063778_878273995528970_1820163718081179967_n.jpg?oh=44dce4d6465b7db82c10a9a5b20982d2&oe=55AE98EA&__gda__=1437197655_1b7ad7d109b82fdba42ed876f798c2a5;https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p180x540/11045395_878271912195845_9150373206051498171_n.jpg?oh=28e2a72368e1166cf6e764d44c067070&oe=55A6496F&__gda__=1437948114_813afc5bf5a1bd394c7db19895abed3f;https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/10806342_878257148863988_6169689999277673176_n.jpg?oh=e9eb8d39e29d68b03e77ae69012792c9&oe=55A5FAD7&__gda__=1433470058_033aadf61474c0f36a43e45daa5fbedc;;
680440;HANCEVILLE HEAD START;801 COMMERCIAL STREET;HANCEVILLE;AL;35601;CULLMAN;(256)352-2531;;;;;;;;;;;;;;;;;;;;;Y;
680441;HAND IN HAND EARLY LEARNING PROGRAM;120 OSLO CIRCLE;BIRMINGHAM;AL;35211;JEFFERSON;(205)944-3939;http://ucpbham.com/programs/early-intervention.html;eiadmissions@ucpbham.com;"Early intervention builds on this natural learning occuring during the first few years of life so that children enjoy an important head start for gaining critical skills needed for success. Hand in Hand's Early Intervention Program offers quality services that faciliatate this growth and development and allow children and families more independence in the community. It is a program for children with diagnosed disabilities or delays in development who are between the ages of birth to 3 years, as well as their families. The Early Intervention Program is provided at no cost to the family.

A team of professionals provides therapeutic interventions to children while parents and other caregivers learn how to provide nurturing experiences and environments, facilitating growth and development. Parent training and support is the philosophy that drives the early intervention program, ensuring that a child's learning and progress can occur 24 hours a day. This approach allows families to maximize opportunities during daily routines and activities, allowing their child to receive intervention all day, every day and in settings that are both meaningful and functional.";http://ucpbham.com/programs/early-intervention.html;https://www.facebook.com/ucpbham;"Mon - Fri: 
8:00 am - 5:00 pm";;;;y;y;y;y;n;n;http://cdn.firespring.com/images/c8748c51-5ed5-4a1c-b692-20a102704a78.png;https://scontent-nrt.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/11079627_950745678292799_2460918632454393021_n.jpg?oh=0c38263d73af9da733f0485b2ced8d67&oe=55AD8451;https://scontent-nrt.xx.fbcdn.net/hphotos-xtp1/v/t1.0-9/p180x540/10339724_950085665025467_144466375901084424_n.jpg?oh=df3e462b1ad0455dfd21ea6eca9558c7&oe=55A9DDA7;https://scontent-nrt.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/p180x540/11025127_931875673513133_3052507674333071602_n.jpg?oh=f011a945c3224a8b7208fa11815d0309&oe=55A1DEA7;https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/10999494_925125134188187_3388619045694366814_n.jpg?oh=c1fec40772a3bb4d6253aef786ca99a8&oe=55B7BA94&__gda__=1433686057_ad58e9c101a9be7ab178c9e1b58b2f14;;
680442;HANSEL & GRETEL PRE-SCHOOL & DEV. CENTE;3010 MOBILE HIGHWAY;MONTGOMERY;AL;36108;MONTGOMERY;(334)269-5644;;;;;;;;;;;;;;;;;;;;;Y;
680443;HAPPI-FACES PRESCHOOL;323 ROCK RIDGE RD;WINFIELD;AL;35594;MARION;(205)487-3220;;;;;;;;;;;;;;;;;;;;;Y;
680444;HAPPY DAYS CHILD CARE;2663 DAWES ROAD;MOBILE;AL;36695;MOBILE;(251)633-7920;;;;;;;;;;;;;;;;;;;;;Y;
680446;HAPPY TIMES DAY CARE;1308 LAKESIDE DR NW;CULLMAN;AL;35055;CULLMAN;(256)739-2418;;;;;;;;;;;;;;;;;;;;;Y;
680447;HAPPY WORLD CHILD CARE CENTER;368 F ST;Alexander City;AL;35010;Tallapoosa;(256)329-8029;;;;;;;;;;;;;;;;;;;;;Y;
680448;HARBOR LEARNING ACADEMY;461 5TH WAY;Alexander City;AL;35010;Tallapoosa;256-234-4739;https://www.facebook.com/pages/Harbor-Learning-Academy/123854474294051?sk=info&tab=page_info;harborlearningacademy06@gmail.com;;https://www.facebook.com/pages/Harbor-Learning-Academy/123854474294051?sk=info&tab=page_info;https://www.facebook.com/pages/Harbor-Learning-Academy/123854474294051?sk=info&tab=page_info;"Mon - Fri: 
6:00 am - 5:30 pm";;;;y;y;y;y;n;n;https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/1797450_804228476256644_4050980208096031897_n.jpg?oh=8de912aa5c1c1eefea4c3f917ef0471d&oe=55B15C08&__gda__=1437794648_f4a67157afbb5baeffbe8d3c71895ff3;https://scontent-nrt.xx.fbcdn.net/hphotos-xpa1/v/t1.0-9/11081330_977188272293996_2152062540165331505_n.jpg?oh=4dbfe3dd6a2fd794f511d9497beed1e2&oe=5572AA7B;https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/q82/p180x540/11102926_977586315587525_4586565898486017050_n.jpg?oh=bfb54bf7fcacbb28ddc635c94424687a&oe=5574E954&__gda__=1436563409_ea98bfaf3a2da15bfd32d29576fe9708;https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xta1/v/t1.0-9/10929165_977184265627730_6726733764217610933_n.jpg?oh=f8b8d60a387914ca201af1b44f026210&oe=55AE918A&__gda__=1436954371_04d71bfd0765138335b662465215fbdf;https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/1422588_972862499393240_3162979893104907164_n.jpg?oh=38be4a028d50ad0dbe1c78765c629ad2&oe=55B14A53&__gda__=1438111688_9d173538ba5a210b915f18a141fc62f2;;Monday
680449;HARDYS CREATIVE CHILDCARE CENTER;222 N COLLEGE ST;AUBURN;AL;36830;LEE;(334)821-4514;;;;;;;;;;;;;;;;;;;;;Y;
680450;HARMONY HEAD START;36 COUNTY 974;LOGAN;AL;35098;CULLMAN;(256)747-5803;;;;;;;;;;;;;;;;;;;;;Y;
680454;HARTSELLE HEAD START;801 BETHEL STREET N.W.;HARTSELLE;AL;35640;MORGAN;(256)773-1006;http://northalabamacommunities.org/employment-opps/12-contact/locations/91-head-start.html;;"Community Action Partnership of North Alabama operates quality early care and learning centers for young children and their families in over 100 classrooms within a 12 county area. Our program offers an array of educational, nutritional, health, and socialization opportunities to low-income, homeless and military families, as well as children with disabilities at no cost to families. All of our learning centers are licensed by the state and our teachers hold degrees in Early Childhood Education or Child Development.

The Head Start Preschool and Alabama Office of School Readiness Pre-K classrooms promote school readiness by offering a socially stimulating learning environment that encourages children, ages 3 to 5, to engage in hands-on experiences and explore the world around them.

We welcome infants and toddlers up to age 3, in our Early Head Start program and we offer services to pregnant women through resource and referral, education, pre-natal care and maternal health. Young children experience quality services in a warm and caring center-based environment that values each child individually.";http://northalabamacommunities.org/employment-opps/12-contact/locations/91-head-start.html;;;http://northalabamacommunities.org/employment-opps.html;;;n;n;y;y;n;n;http://northalabamacommunities.org/images/stories/logo.png;;;;;;
680459;HAYDEN PRIMARY HEAD START;160 BRACKEN LANE;HAYDEN;AL;35079;BLOUNT;(205)590-4301;;;;;;;;;;;;;;;;;;;;;Y;
680462;HAZLEWOOD HEAD START;334 HAZLEWOOD STREET;TOWN CREEK;AL;35672;LAWRENCE;(256)685-0075;;;;;;;;;;;;;;;;;;;;;Y;
680464;HEADLAND HEAD START CENTER;106 BRATTLE STREET;HEADLAND;AL;36345;HENRY;(334)693-2925;;;;;;;;;;;;;;;;;;;;;Y;
680466;HEAVEN'S TREASURES CHRISTIAN ACADEMY;3227 ROSA L PARKS AVE;MONTGOMERY;AL;36105;MONTGOMERY;(334)263-2973;;;;;;;;;;;;;;;;;;;;;Y;
680467;HEAVENLY ANGELS DAYCARE INC;613 RIVER FALL STREET;ANDALUSIA;AL;36420;COVINGTON;(334)427-8461;;;;;;;;;;;;;;;;;;;;;Y;
680469;HEAVENLY SENT LEARNING CENTER INC.;12710 COUNTY ROAD 65;FOLEY;AL;36535;BALDWIN;(251)970-3324;http://heavenlysentlearningcenter.com/;;"We are honored you have decided to let Heavenly Sent share in the care and education of your child.
Best Care

Heavenly Sent is committed to providing the best care for your child or children.

Hands-On
Our children learn best when they are using their hands, and Heavenly Sent has plenty of hands-on activities to offer your preschooler.  Our goals are to enhance their learning ability as well as to afford them the opportunity to explore the following learning centers:

    Reading and Writing
    Dress-Up and Home Living
    Blocks
    Art Area
    Math and Science and Computer Time

Six Age Groups
We offer separate programs for each of six different age groups.  Each class will have a theme to explore in your child’s classroom. At the appropriate age your child will be encouraged to participate in every activity that is being offered at Heavenly Sent Learning Center.";http://heavenlysentlearningcenter.com/;;"Monday -- Friday
6:00 a.m. - 6:00 p.m.";;;;y;y;y;y;y;y;;http://heavenlysentlearningcenter.com/wp-content/uploads/2014/02/photo1.jpg;http://heavenlysentlearningcenter.com/wp-content/uploads/2014/02/photo-31.jpg;http://heavenlysentlearningcenter.com/wp-content/uploads/2014/02/PreK2.jpg;http://heavenlysentlearningcenter.com/wp-content/uploads/2014/02/photo-2.jpg;;
680470;HEFLIN HEAD START;1156 ROSS ST;HEFLIN;AL;36264;CLEBURNE;(256)463-2243;http://cheahaheadstart.org/locations/;;Head Start is a national program for income-eligible families that promotes school readiness by enhancing the social and cognitive development of children through the provision of education, health, nutrition, social and other services to enrolled children and families.;http://cheahaheadstart.org/locations/;;;;http://cheahaheadstart.org/enrollment_opportunities/;;n;n;y;y;n;n;http://cheahaheadstart.org/images/logo.jpg;;;;;;
680473;HERE WE GROW CH/CA AND LRN CTR;2910 PLEASANT VALLEY ROAD;MOBILE;AL;36606;MOBILE;(251)471-2209;;;;;;;;;;;;;;;;;;;;;Y;
680479;HIGHPOINT CHRISTIAN SCHOOL AND D.C.;2421 LOTT ROAD;EIGHT MILE;AL;36613;MOBILE;(251)452-4601;;;;;;;;;;;;;;;;;;;;;Y;
680481;HILL CREST BAPTIST CHURCH;5117 POST OAK ROAD;ANNISTON;AL;36206;CALHOUN;(256)237-5098;http://www.experiencehillcrest.com/;;Highlights of our year include: Easter Egg Hunt, Day Camp, Vacation Bible School, Movie Night, Pumpkin Patch, Happy Birthday Jesus, Christmas Musical……Come experience the excitement with us!!;http://www.experiencehillcrest.com/;;9am-6:30pm;;;;n;n;y;y;n;n;;;;;;;
680482;HILL CREST CHURCH OF CHRIST;12744 - COUNTY ROAD 49;WINFIELD;AL;35594;MARION;(205)412-7092;;;;;;;;;;;;;;;;;;;;;Y;
680483;HILLCREST CHILD CARE;940 HILLCREST RD;TUSCALOOSA;AL;35405;TUSCALOOSA;(205)752-4400;http://fieldschildcare.com/#/locations/hillcrest;hillcrest@fieldschildcare.com          ;"Fields’ Child Care is made up of four, State Licensed, conveniently located child care centers in Tuscaloosa; Little Peoples Child Care Center, Capstone Child Development Center, Hillcrest Child Care Center, and Three Bears Child Care Center. 
We are a locally owned and operated family company and have been in the business of providing quality, affordable child care to the Tuscaloosa area since 1983.
Our business was founded on the principle that all children learn best through play. Singing, dancing, reading, and free play are always part of a child’s everyday activities. We feel that one of the greatest gifts that we can give a child is a love for learning.
We believe that children are a gift from God. We do everything in our power to meet a child’s physical and emotional needs, and support them as they mature and develop into the amazing person God has created them to be. ";http://fieldschildcare.com/#/locations/hillcrest;;;http://fieldschildcare.com/#/forms;http://fieldschildcare.com/#/forms;;y;y;y;y;y;y;;;;;;;
680485;HILLVIEW LEARNING CENTERS & DAYCARE;1532 CHERRY AVE;BIRMINGHAM;AL;35214;JEFFERSON;(205)798-8755;;;;;;;;;;;;;;;;;;;;;Y;
680497;HONEYSUCKLE CHILD CARE & PRESCHOOL,INC.;1765 HONEYSUCKLE ROAD;DOTHAN;AL;36305;HOUSTON;(334)677-8800;;;;;;;;;;;;;;;;;;;;;Y;
680499;HOOPER CHILD CARE & EARLY LRN SAP;360 FISCHER RD;HOPE HULL;AL;36043;MONTGOMERY;(334)288-2770;http://www.hooperacademy.org/main.html;;Hooper Academy has a rich history of serving the educational needs of the Hope Hull-Pintlala communities and surrounding area. For over 40 years, Hooper Academy has remained grounded in strong traditions of high academic standards, strong morals, exemplary citizenship, and competitive athletics.Hooper Academy serves students in kindergarten through twelfth grade with a program fully accredited by the Alabama Independent School Association. Our K4-12 program, coupled with our Early Learning Center (which serves children from 6 weeks through 3 years old), enables families to access a consecutive program of nurturing, educational experiences on a single school campus.;http://www.hooperacademy.org/main.html;;;http://www.hooperacademy.org/about/employment-opportunities.html;http://www.hooperacademy.org/admissions.html;http://www.hooperacademy.org/student-handbook.html;n;n;y;y;y;y;http://0601.nccdn.net/1_5/37a/254/373/HooperAcademyCrest.png;http://0601.nccdn.net/1_5/24f/2e8/288/sr-edit.jpg;http://0101.nccdn.net/1_5/34f/191/097/banner-pee-wee.jpg;http://0601.nccdn.net/1_5/3dc/0f8/2c8/9701dfe4f5194ff2a866d77b76632e12.jpg;http://0101.nccdn.net/1_5/096/3c9/2b2/1174973_10200608036312670_1452761268_n.jpg;;
680504;HOPEWELL DAY CARE CENTER;9018 HOPEWELL CHURCH RD;PINSON;AL;35126;JEFFERSON;(205)681-0640;;;;;;;;;;;;;;;;;;;;;Y;
680506;HORSESHOE BEND BAPTIST CHURCH;17363 HIGHWAY 280;DADEVILLE;AL;36853;TALLAPOOSA;(256)825-7344;;;;;;;;;;;;;;;;;;;;;Y;
680508;HOUSE OF HOPE CHILD DEVELOPMENT CENTER;521 WEST CLARK STREET;Prichard;AL;36610;Mobile;(251)330-0414;;;;;;;;;;;;;;;;;;;;;Y;
680509;HOUSE OF LIGHT CHURCH INTERNATIONAL;17089 HIGHWAY 29 SOUTH P.;Union Springs;AL;36089;Bullock;(334)738-8964;http://www.houseoflightministries.org/holci-ministriesoutreaches.html?m;;"In March 1996, the Lord spoke the vision to Bishop Morris L. Thornton Sr., Pastor.  After hearing the voice of the Lord and laboring in much prayer, House of Light Church International was birthed.  This church began in Bishop Thornton's home with seven (7) people in attendance at the first meeting.  The church was organized and structured.  This church meets twice weekly; on Sunday for praise/worship and Wednesday nights for prayer/bible study.  Three months later, the church had outgrown Bishop Thornton's home.  It was time to move; so the church moved to another house in June 1996, where it remained for four years.  

           The church moved a third time in June 2000 to another building where it dwelt for six years until the completion of the new edifice in June 2006.  Bishop Thornton is a pioneer and a man of great faith who believes that there is nothing too hard for the Lord, and that he can do all things through Christ who gives him strength.  Bishop Thornton continues to walk by faith, not by sight.

               House of Light Church International's main focus is leading people into the saving knowledge of the Lord and Savior Jesus Christ, and empowering them to live victorious lives through the Word of God.  It is our goal to build people of purpose, prayer, power and praise so that they can glorify God in every area of their lives.";http://www.houseoflightministries.org/holci-ministriesoutreaches.html?m;;;;;;y;y;y;y;y;y;http://www.houseoflightministries.org/uploads/3/0/2/7/3027668/1327778965.jpg;;;;;;
680510;HOUSE OF PRAISE CHURCH OF THE LIVING GO;1601 BROAD STREET;SELMA;AL;36701;DALLAS;(334)872-7290;;;;;;;;;;;;;;;;;;;;;Y;
680511;HOUSE OF PRAYER/AMLIW'S LC INC;1100 CABOT STREET;DOTHAN;AL;36301;HOUSTON;(334)793-9236;;;;;;;;;;;;;;;;;;;;;Y;
680514;HUGABUG CHILDCARE CENTER;8030 HWY 43 NO;NORTHPORT;AL;35473;TUSCALOOSA;(205)330-0410;;;;;;;;;;;;;;;;;;;;;Y;
680515;HUGGS & KISSES;1716 5TH AVE N;BIRMINGHAM;AL;35205;JEFFERSON;(205)324-8447;;;;;;;;;;;;;;;;;;;;;Y;
680516;HUNTSVILLE CHILD CARE CENTER;2000 A VERNON AVENUE;HUNTSVILLE;AL;35805;MADISON;(256)536-8131;http://www.ymcahuntsville.org/programs/kids/preschool/huntsville-child-care-center;erin.ledet@ymcahuntsville.org;"The YMCA Downtown Child Development Center is located in the heart of Huntsville just off Seminole Drive. The center is licensed to serve children from ages 9 weeks through 7 years. Hours are Monday through Friday, 6:30 am to 5:30 pm. Weekly rates are based on household income and family size, and CMA and DHR referrals are accepted.
Scan the code to download the Mobile App, left, and select “YMCA Downtown Child Development Center” to receive push notifications on your cell phone or iPad and access the school calendar.";http://www.ymcahuntsville.org/programs/kids/preschool/huntsville-child-care-center;;Monday through Friday, 6:30 am to 5:30 pm;http://www.ymcahuntsville.org/contact-us/jobs-the-y;;;y;y;y;y;y;y;http://www.ymcahuntsville.org/wp-content/uploads/2013/07/Y-Logo-for-web-site.gif;http://www.ymcahuntsville.org/wp-content/uploads/2011/09/Camp-counselor-and-archer-for-web.gif;http://ymcahuntsville.org.previewdns.com/wp-content/uploads/2010/10/resized-girl-3-in.jpg;http://ymcahuntsville.org.previewdns.com/wp-content/uploads/2010/10/small-girl-with-football.jpg;http://www.ymcahuntsville.org/wp-content/uploads/2010/10/soccer-boy.gif;;
680517;HUNTSVILLE HOSPITAL CDC;699-C GALLATIN STREET;HUNTSVILLE;AL;35801;MADISON;(256)532-2760;;;;;;;;;;;;;;;;;;;;;Y;
