"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
1076559;"Giggles & Wiggles Childcare Learning Center Inc";"1049 East 8th Street";"Jacksonville";"FL";32206;"DUVAL";"904-551-5954";;;;;;;;;;;;;;;;;;;;;"Y";
1076557;"G E B Academy";"5431 Lenox Avenue";"Jacksonville";"FL";32205;"DUVAL";"904-783-2005";;;;;;;;;;;;;;;;;;;;;"Y";
1076556;"Fresh Start Learning Center";"7700 North Pearl Street";"Jacksonville";"FL";32208;"DUVAL";"904-534-0624";"http://www.fslcjax.com/contact/";"info@fslcjax.com";"At Fresh Start Learning Center we are striving to exceed your child care experience by offering:
* Healthy meals and snacks that are in line with the USDA food program standards.
* In door and outdoor activities that are designed to decrease screen time which helps prevents childhood obesity.
* Partnered with Nemours Early Childhood Education Collaborative Initiative which is part of First Lady Michelle Obama's Let's Move campaign for fighting childhood obesity.
* Flexible scheduling : Part-time, full-time or even one day a week care
* Before and after care
* Affordable Rates
";"http://www.fslcjax.com/contact/";"https://www.facebook.com/fslcjax/info?ref=page_internal";"6am to 7pm MON-FRI";"http://www.fslcjax.com/careers/";;;"n";"n";"y";"y";"y";"n";"http://www.fslcjax.com/s/misc/logo.jpg?t=1406746139";"http://www.fslcjax.com/s/cc_images/cache_937297181.jpg";"http://www.fslcjax.com/s/cc_images/cache_937297182.jpg";"http://www.fslcjax.com/s/cc_images/cache_937297183.jpg";"http://www.fslcjax.com/s/cc_images/cache_937297184.jpg";;
1076555;"Florida Badger Learning Center Inc";"1839 Lane Avenue South";"Jacksonville";"FL";32210;"DUVAL";"904-781-0031";"https://www.facebook.com/Badger34/info";"badgert@clearwire.net";;"https://www.facebook.com/Badger34/info";;;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-prn2/t1.0-9/p180x540/1240365_233122703502010_556898184_n.jpg";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-frc3/v/t1.0-9/p180x540/1230084_233317483482532_325974319_n.jpg?oh=47884c00a7e65ba8a861f1fe9fd5d819&oe=54807357&__gda__=1416460348_c2ad5525b3ba56b953237d453dc0a772";"https://scontent-a-sjc.xx.fbcdn.net/hphotos-xfa1/t1.0-9/q81/p180x540/10354829_322645591216387_5307299131342747153_n.jpg";"https://scontent-a-sjc.xx.fbcdn.net/hphotos-xpa1/t1.0-9/p180x540/1157473_226853704128910_190150238_n.jpg";;
1076554;"Education Express Learning Center";"3509 Kingston St";"Jacksonville";"FL";32254;"DUVAL";"904-781-7848";;;;;;;;;;;;;;;;;;;;;"Y";
1076548;"CDI Head Start Serving Duval County @ Brentwood";"3456 Village Center Drive";"Jacksonville";"FL";32206;"DUVAL";"904-598-1958";;;;;;;;;;;;;;;;;;;;;"Y";
1076546;"Annie Bell's Learning Academy LLC";"1561 Cassat Avenue";"Jacksonville";"FL";32210;"DUVAL";"904-683-9202";;;;;;;;;;;;;;;;;;;;;"Y";
1076545;"All Around the Clock Academy";"1129 Arlington Road North";"Jacksonville";"FL";32211;"DUVAL";"904-726-9821";"https://www.facebook.com/ticktockaatca/info";"ticktockaatca@comcast.net";"Welcome to All Around The Clock Academy! Our mission is to serve you and your child. Here where there is a safe, loving and caring environment. We strive to over exceed high expectations with certified instructors who are CPR and First Aid qualified.";"https://www.facebook.com/ticktockaatca/info";"https://www.facebook.com/ticktockaatca/info";;;;;"y";"y";"y";"y";"y";"y";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xfa1/t1.0-9/376119_182621935223235_1773387462_n.jpg";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xfa1/t1.0-9/p180x540/298157_183432768475485_871736189_n.jpg";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/p180x540/935476_183021638516598_715097455_n.jpg?oh=a91f6c606761ce3f22de07c4c5d90d04&oe=545DCD56&__gda__=1416431659_20445b661a3fe8b9b52e8ed2a316abe1";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xaf1/t1.0-9/p180x540/11830_183020015183427_1095591102_n.jpg";"https://scontent-b-sjc.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/p180x540/393989_183019591850136_2011718147_n.jpg?oh=0f54cdd053167bff5687d6eda41a490e&oe=54802789";;
1076544;"A New Beginning Child Care 2";"687 N. Edgewood Avenue";"Jacksonville";"FL";32254;"DUVAL";"904-381-0100";;;;;;;;;;;;;;;;;;;;;"Y";
1076543;"St Luke Childcare Center";"1608 Blanding Boulevard";"Middleburg";"FL";32068;"CLAY";"904-406-9510";"http://www.stlukechildcare.org/contact_us.php";"director@stlukechildcare.org";"St. Luke Child Care Center is a 9,720 square-foot facility with a state of the art security system. We currently care for children ages 6 weeks through VPK and serve our families Monday through Friday from 6:30 am to 6:30 pm.
St. Luke Child Care Center welcomes all families, regardless of religious affiliation.

The teaching staff at St. Luke's includes the Missionary Sisters of the Holy Family Congregation. Our dedicated teachers are state certified and create learning environments that promote academic, social, and spiritual growth.

St. Luke Child Care Center is currently licensed under Department of Children and Families (License C04CL0129). We participate in various subsidized child care programs including School Readiness and Voluntary Preschool. St. Luke's also partners with United Way to provide tuition grants to qualifying three and four year olds. We believe ALL children deserve quality child care and ALL are welcome to become a part of our St. Luke family. ";"http://www.stlukechildcare.org/contact_us.php";"https://www.facebook.com/stlukechildcarecenter";"Monday through Friday from 6:30 am to 6:30 pm. ";;"http://www.stlukechildcare.org/assets/files/Enrollment%20Form.pdf";;"y";"y";"y";"y";"y";"n";;"http://www.stlukechildcare.org/assets/images/Chris%20and%20Liam.jpg";"http://www.stlukechildcare.org/assets/images/infantclass.jpg";"http://www.stlukechildcare.org/assets/images/preschoolers%20stock%20photo.jpg";"http://www.stlukechildcare.org/assets/images/3yroldclass.jpg";;
1076541;"Little Busy Bee's Preschool";"100 Magnolia Road";"Perry";"FL";32348;"TAYLOR";"850-584-2930";;;;;;;;;;;;;;;;;;;;;"Y";
1076539;"Tender Touch Learning Center LLC";"504 Maple Street";"Live Oak";"FL";32060;"SUWANNEE";"386-208-2273";;;;;;;;;;;;;;;;;;;;;"Y";
1076537;"City of Lake City Activities for Boys";"533 NW Desoto Street";"Lake City";"FL";32055;"COLUMBIA";"386-754-3607";;;;;;;;;;;;;;;;;;;;;"Y";
1076535;"Sign With Me Christian Academy";"3040 West Midway Road";"Fort Pierce";"FL";34981;"SAINT LUCIE";"772-528-8308";"http://signwithmechristianacademy.weebly.com/";;"The mission of Sign With Me Christian Academy is to challenge and engage students, through the use of technology, hands-on activities, teacher directed, and student led learning using a thematic approach.  Our staff provides a safe, creative, Christian environment that introduces students to Jesus Christ and assists them in the pursuit of a life of strong moral character, personal and academic excellence.";"http://signwithmechristianacademy.weebly.com/";;;;;"http://signwithmechristianacademy.weebly.com/handbook.html";"y";"y";"y";"y";"n";"n";"http://signwithmechristianacademy.weebly.com/uploads/2/2/1/8/22184998/7048984_orig.jpg";"http://signwithmechristianacademy.weebly.com/uploads/2/2/1/8/22184998/728128_orig.jpeg";"http://signwithmechristianacademy.weebly.com/uploads/2/2/1/8/22184998/8055548_orig.jpeg";"http://signwithmechristianacademy.weebly.com/uploads/2/2/1/8/22184998/4373890_orig.jpg";"http://signwithmechristianacademy.weebly.com/uploads/2/2/1/8/22184998/307647_orig.jpeg";;
1076526;"First Impressions Daycare and Preschool No 2";"935 9th Court SW";"Vero Beach";"FL";32962;"INDIAN RIVER";"772-562-6126";;;;;;;;;;;;;;;;;;;;;"Y";
1076525;"Fellsmere Community Prayer and Worship Preschool";"1025 West Grant Street";"Fellsmere";"FL";32948;"INDIAN RIVER";"772-571-6659";"http://fellsmereprayerandworship.webs.com/";;"The specific purpose for which this corporation is formed is to worship our Lord and Savior Jesus Christ.  To assist disadvantaged, disenfranchised persons and others of the community including family members member's of entities, in coorperatively meeting their special needs for housing, better health, education, social services, business opportunities and human relations issues. In furtherance of this purpose, the corporation shall have powers, conferred by florida statutes, and those powers, rights and privilages shall include, but are not limited to the following: to provide research for the forgoing purposes: to provide sevices to the disadvantaged and disenfranchised and physical mentally challenged people, needing assistance to develop their lives projects and to help aid service to all,  in the obtaining of suitable housing, to provide funds whenever avaiable for training and assisting, to assist in welfare programs but to engage in such welfare programs as are feasable, to participate in, to the fullest extent practicable, all govermental programs as passed in congress of the united states of america, to aquire funds from any source for the all of the foregoing purposes. such as foundations, state and federal goverment agencies, or corperations, but not limited to, in support of foregoing purposes, and to expand the same with the full discretion of the board of directors and executive committee as created hereinafter on a not for-profit basis, to participate in such other projects and activities as shall from time to time be feasible,and to do any and all manner of things as may be necessary to carry out the above activites in the State of Florida such other states as the board of directors determine.";"http://fellsmereprayerandworship.webs.com/";;;;;;"n";"y";"y";"y";"n";"n";;"http://imageprocessor.websimages.com/width/420/fellsmereprayerandworship.webs.com/105_0037.JPG";"http://imageprocessor.websimages.com/width/420/fellsmereprayerandworship.webs.com/105_0048.JPG";"http://imageprocessor.websimages.com/width/420/fellsmereprayerandworship.webs.com/SD530131.JPG";"http://imageprocessor.websimages.com/width/420/fellsmereprayerandworship.webs.com/SD530097.JPG";;
1076524;"Stepping Stones Early Childhood Center of St. Stephen Lutheran Ch";"2132 W. SR 434";"Longwood";"FL";32779;"SEMINOLE";"407-869-0491";"http://steppingstoneslongwood.com/contact/";"Jill@SteppingStonesLongwood.com";"Our mission is to provide an inclusive, faith based, education where children are nurtured by caring professionals in a safe environment utilizing developmentally appropriate curriculum with a focus on the whole child.

Inclusive: Because Jesus welcomed all children

Faith Based: Sharing the love that Jesus has for the world with children daily, teaching them how to communicate with God in prayer, and celebrating together in weekly chapel.

Education: Facilitating learning for all children through a variety of experiences and play.

Nurtured: Because there is a difference in supervising children and truly nurturing and caring for them.

Caring Professionals: Setting high expectations for our staff to implement best practices.

Safe Environment: With strong security in place to keep children safe in all circumstances.

Developmentally Appropriate: Utilizing a balance between large group, small group, 1:1, and individual activities.

Whole Child: Nurturing each child’s spiritual,  social, emotional, physical and cognitive development.

We envision a program that welcomes to Christ’s love all households and children regardless of their cultures and needs and provides the children with cognitive, emotional, physical, spiritual and social tools for growth as a foundation for success in school as well as life.";"http://steppingstoneslongwood.com/contact/";"https://www.facebook.com/SteppingStonesECC/info";"Mon - Fri: 7:30 pm - 5:30 pm";;"http://steppingstoneslongwood.com/meet-our-director/";;"y";"y";"y";"y";"y";"n";;"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xfp1/t1.0-9/s720x720/10553636_278732198979896_1363336127507416214_n.jpg";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xpf1/t1.0-9/q81/s720x720/10577202_278677682318681_3019606190128939004_n.jpg";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/q87/s720x720/10462594_278677222318727_259126338095470230_n.jpg?oh=1b35bae11f4b105358f29d8aaac50411&oe=545B81FF&__gda__=1416006965_476c14ff2fac3766f8ea2001a6f85d79";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p180x540/10606016_278677128985403_7641395169683473125_n.jpg?oh=d65e14daca92fa6d20ceb7790f6da0b0&oe=54767DB2&__gda__=1415861775_04c535d6715c32aa6ee9df7a2655845f";;
1076521;"My Little Castle Day Care";"919 East Orange Avenue";"Longwood";"FL";32750;"SEMINOLE";"407-834-8729";;;;;;;;;;;;;;;;;;;;;"Y";
1076522;"Primrose School of Longwood at Wekiva Springs";"2615 W State Rd 434";"Longwood";"FL";32779;"SEMINOLE";"407-960-5078";;;;;;;;;;;;;;;;;;;;;"Y";
1076523;"Rosemond Preschool Academy";"585 S Ronald Reagan Blvd. #127";"Longwood";"FL";32750;"SEMINOLE";"321-207-0215";;;;;;;;;;;;;;;;;;;;;"Y";
1076520;"Ladybird Academy Oviedo";"1650 Alafaya Trail";"Oviedo";"FL";32765;"SEMINOLE";"407-542-7482";"http://www.ladybirdacademy.com/locations/oviedo";"oviedo@ladybirdacademy.com";"Ladybird Academy® combines preschool early learning and education with high quality child care for children ages 6 weeks through 12 years.

Each Academy is purpose built in every way to provide a bright and spacious setting with classrooms that are fully equipped for each age range. Outside play areas are designed with impact absorbing safety surfaces plus a wide range of interesting play equipment for everyone.

We believe that children should be encouraged to their maximum potential through a variety of early learning experiences and our qualified, caring teachers are dedicated to the development of each and every child.";"http://www.ladybirdacademy.com/locations/oviedo";"https://www.facebook.com/ladybirdacademies";;"http://www.ladybirdacademy.com/careers";"http://www.ladybirdacademy.com/enrollment";;"y";"y";"y";"y";"y";"y";;"http://www.ladybirdacademy.com/sites/default/themes/garden/images/gfx/programs-infants-img.png";"http://www.ladybirdacademy.com/sites/default/themes/garden/images/gfx/toddler.jpg";"http://www.ladybirdacademy.com/sites/default/themes/garden/images/gfx/preschool.png";"http://www.ladybirdacademy.com/sites/default/themes/garden/images/gfx/pre-k.jpg";;
1076519;"Kids R Kidz Academy";"2617 French Avenue";"Sanford";"FL";32773;"SEMINOLE";"407-268-3990";;;;;;;;;;;;;;;;;;;;;"Y";
1076518;"Kid City USA Longwood East";"382 West State Rd 434";"Longwood";"FL";32750;"SEMINOLE";"407-539-2337";"http://www.kidcityusa.com/locations/";;"We promote the integral development of your children to prepare them as best we can for the challenges that lie ahead in life. At Kid City USA our goal is to provide a nurturing environment that offers unique experiences to the development of each individual child.  We realize that a child’s family is the most important influence on him/her; therefore we encourage constant open communication between parents and staff.  It is also our goal to exceed state standards for health and safety to ensure the well being of our families and staff.﻿  Kid City USA is committed to exceptional childcare and early childhood education. Kid City USA is a place “Where Kids Can BEE Kids”. We pride ourselves on allowing children to grow and develop in a hands-on, literacy enriched environment. Kid City USA is committed to providing our families with a home-like environment filled with love, caring and nurturing. We respect the uniqueness of each individual family’s customs and beliefs. Most importantly, we work with each family to promote your child’s self-esteem. Our belief is that every child is unique. Our program works to promote the social, emotional, cognitive and physical development of each individual child.

 ";"http://www.kidcityusa.com/locations/";;"6:30 am - 6:30 pm";;"http://www.kidcityusa.com/enrollment-forms/";"http://www.kidcityusa.com/enrollment-forms/";"y";"y";"y";"y";"n";"n";"http://www.kidcityusa.com/s/misc/logo.jpg?t=1407425367";"http://www.kidcityusa.com/s/cc_images/cache_4053249104.jpg?t=1368636575";"http://www.kidcityusa.com/s/cc_images/cache_3021739004.jpg?t=1323372463";;;;
1076516;"STEP Kids Creative Learning Center, Inc";"1550 W. King St";"Cocoa";"FL";32922;"BREVARD";"321-305-6968";"http://www.stepmedical.com/";;"Our On-Site Childcare offers our students an excellent opportunity to attend courses while being assured their child is in safe haven. Although designed with our students in mind we are open to the public and currently accepting ""New Little Steppers"". ";"http://www.stepmedical.com/";;;;;;"y";"y";"y";"y";"n";"n";"http://nebula.wsimg.com/7009a8645cc0993c79ece27708537dd3?AccessKeyId=357402A46978B0A8D239&disposition=0&alloworigin=1";;;;;;
1076515;"Odyssey Charter School, Inc. DBA Montessori Village Green";"1350 Wyoming Dr. SE";"Palm Bay";"FL";32909;"BREVARD";"321-733-0442";;;;;;;;;;;;;;;;;;;;;"Y";
1076513;"Little Ones Academy";"1700 West King Street";"Cocoa";"FL";32926;"BREVARD";"321-636-3933";;;;;;;;;;;;;;;;;;;;;"Y";
1076514;"New Beginnings Childcare Center LLC";"541 Peachtree Street";"Cocoa";"FL";32922;"BREVARD";"321-338-7500";;;;;;;;;;;;;;;;;;;;;"Y";
1076511;"Amazing Footprints Childcare Center";"121 Deauville Avenue SE";"Palm Bay";"FL";32909;"BREVARD";"321-676-7600";;;;;;;;;;;;;;;;;;;;;"Y";
1076510;"Welcome Aboard Christian Academy, Inc.";"2844 Recker Hwy";"Winter Haven";"FL";33880;"POLK";"863-297-4246";;;;;;;;;;;;;;;;;;;;;"Y";
1076608;"Precious Little Moments, LLC";"209-A South Spring Garden Ave";"Deland";"FL";32720;"VOLUSIA";"386-337-0986";;;;;;;;;;;;;;;;;;;;;"Y";
1076607;"Pine Ridge Academy";"1045 E Normandy Blvd";"Deltona";"FL";32725;"VOLUSIA";"386-259-9245";"http://www.pineridgefellowship.com/yvonne-4/";;"Every child is a child of God and a unique composite of individual gifts.  Each child should have an opportunity to develop these gifts while being accepted in her or his uniqueness.  These gifts can best be developed through freedom to explore a rich environment, using all of her or his senses, while providing the boundaries and guidance she or he needs for security.  This rich environment should not only include stimulation for physical, mental, social and emotional development, but also those adults that can lead a child to know the character of God through their Christ-like actions.  The Preschool Mission, Core Values and Philosophy are not just words.  They are played out in every day with the children and guide program and policies.";"http://www.pineridgefellowship.com/yvonne-4/";"https://www.facebook.com/pages/Pine-Ridge-Fellowship/107250635972978";"6:30 am – 6:00 pm";;;;"n";"y";"y";"y";"n";"n";"http://www.pineridgefellowship.com/wp-content/uploads/2014/04/PRA-LOGO-150x150.jpg";;;;;;
1076509;"True Holiness Christian Daycare";"900 Avenue O NE";"Winter Haven";"FL";33881;"POLK";"863-299-9272";;;;;;;;;;;;;;;;;;;;;"Y";
1076508;"Trinity Believe Academy";"2795 N. 10th Street";"Haines City";"FL";33844;"POLK";"863-438-2758";"http://www.trinityintlministries.org/#!locations/c1nrc";;"Trinity Believe Academy will create an atmosphere that is fun, structured, nurturing and engaging thus preparing the foundation for excellence at an early age.  We are dedicated  to the mental, physical and social development of  all children. 

Our preschool program provides a structured, nurturing environment where all children are free to learn.  Our preschoolers will be challenged in the areas of language  and phonics. Language development and social skills are areas that are learned and enhanced throughout the school year. 

Phonics is a very significant area of learning that gives our children a great foundation in reading. Our approach includes a balance of child-initiated and teacher-directed activities each day.";"http://www.trinityintlministries.org/#!locations/c1nrc";;;;;;"n";"y";"y";"y";"n";"n";"http://static.wixstatic.com/media/984d4d_e724e6d730ab2746912cdaf31737335d.jpg_srz_p_127_123_75_22_0.50_1.20_0.00_jpg_srz";;;;;;
1076507;"The Children of the King Learning Center";"1594-1596 Havendale Blvd";"Winter Haven";"FL";33881;"POLK";"863-268-8226";"https://www.facebook.com/pages/The-Children-of-the-King-Learning-Center/135089399886441?sk=info";;"The Children of the King Learning Center Mission Statement:

Our mission is to enhance Christian values in our children while preparing them for the future.";"https://www.facebook.com/pages/The-Children-of-the-King-Learning-Center/135089399886441?sk=info";"https://www.facebook.com/pages/The-Children-of-the-King-Learning-Center/135089399886441?sk=info";"Mon - Fri: 6:30 am - 6:30 pm";;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xfa1/t1.0-9/164749_135115256550522_7869860_n.jpg";"https://scontent-b-sjc.xx.fbcdn.net/hphotos-xfa1/t1.0-9/166379_135115126550535_682501_n.jpg";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xfa1/t1.0-9/162671_135115089883872_2334963_n.jpg";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-prn2/t1.0-9/167265_135121699883211_7501811_n.jpg";;
1076506;"Sisters' Learning Enrichment Center, Inc";"850 N Lake Ave";"Lakeland";"FL";33801;"POLK";"863-844-2351";;;;;;;;;;;;;;;;;;;;;"Y";
1076504;"Play and Learn Preschool";"1047 North Lincoln Avenue";"Lakeland";"FL";33805;"POLK";"863-382-8573";;;;;;;;;;;;;;;;;;;;;"Y";
1076502;"Paul Signal Preschool Academy I LLC";"131 St. Road 60 W";"Lake Wales";"FL";33853;"POLK";"863-223-8177";;;;;;;;;;;;;;;;;;;;;"Y";
1076501;"Our Children's Rehab Center/Child Care";"555 Burns Avenue";"Lake Wales";"FL";33853;"POLK";"863-679-3338";"http://ourchildrens.org/contact-us/";"valerie.mcdonough@ourchildrens.org";"Our Children’s of Winter Haven strives to offer all exceptional education students a sense of belonging and the opportunity to reach their personal aspirations through participation in a therapeutic and academic environment in order to become a productive member of society.";"http://ourchildrens.org/contact-us/";;;;"http://ourchildrens.org/apply2014/";;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://ourchildrens.org/wp-content/uploads/logo_hrdr.png";;;;;;
1076499;"Higher Learning Academy";"231 East Tillman Ave";"Lake Wales";"FL";33853;"POLK";"863-678-2120";;;;;;;;;;;;;;;;;;;;;"Y";
1076498;"Head of the Class Learning Center I";"1509 W. Memorial Blvd.";"Lakeland";"FL";33815;"POLK";"863-686-4252";;;;;;;;;;;;;;;;;;;;;"Y";
1076496;"Daddy's Daycare Early Learning Academy";"2195 East Georgia Street";"Bartow";"FL";33830;"POLK";"863-533-4200";;;;;;;;;;;;;;;;;;;;;"Y";
1076494;"Brilliant Minds Early Learning Academy LLC";"5900 Sundance Blvd.";"Mulberry";"FL";33860;"POLK";"863-646-6444";"http://brilliantmindsearlylearningacademy.com/contact";"brilliantmindsearlylearning@yahoo.com";"We believe that each child is an individual with his own rate and style of learning and growing, his own unique patterns or approaches to situations, and his own innate capacities.

    We believe that every child can be brilliant!
    We believe in love, compassion, learning, respect, laughing and hugs!
    We believe in learning through play!
";"http://brilliantmindsearlylearningacademy.com/contact";;;"http://brilliantmindsearlylearningacademy.com/employment-opportunities";;;"y";"y";"y";"y";"y";"y";;"http://204.197.248.107/~minds/wp-content/uploads/animation_3.png";"http://204.197.248.107/~minds/wp-content/uploads/animation_4.png";"http://204.197.248.107/~minds/wp-content/uploads/animation_5.png";"http://204.197.248.107/~minds/wp-content/uploads/animation_1.png";;
1076492;"Amy and Anniebelle Learning Center, Inc";"1500 Lynchburg Rd";"Lake Alfred";"FL";33850;"POLK";"863-229-5949";;;;;;;;;;;;;;;;;;;;;"Y";
1076489;"Rejouis Christian Academy";"1156 East Vine Street";"Kissimmee";"FL";34744;"OSCEOLA";"786-285-6993";;;;;;;;;;;;;;;;;;;;;"Y";
1076490;"Southland Christian School";"2440 Fortune Road";"Kissimmee";"FL";34744;"OSCEOLA";"407-201-7999";"http://scs2440.com/1/index.php?option=com_contact&view=contact&id=1&Itemid=4";"jpageau@scs2440.com";"WE DESIRE TO CREATE AN ENVIRONMENT AND ATMOSPHERE FOR YOUNG PEOPLE TO KNOW GOD, TO GROW IN CHRIST, AND TO EXPERIENCE LIFE IN GOD";"http://scs2440.com/1/index.php?option=com_contact&view=contact&id=1&Itemid=4";;;;"http://scs2440.com/1/index.php?option=com_content&view=article&id=19&Itemid=23";"http://scs2440.com/1/index.php?option=com_content&view=article&id=12&Itemid=11";"n";"n";"y";"y";"y";"n";"http://scs2440.com/1/templates/dj-business004/images/logo.gif";"http://scs2440.com/1/images/stories/frontpage/2.jpg";"http://scs2440.com/1/images/stories/drama/dsc_0393.jpg";"http://scs2440.com/1/images/stories/coaches/002.jpg";"http://scs2440.com/1/images/stories/glories13/dsc_0077.jpg";;
1076491;"Taking Little Steps Corp.";"716 N Main St";"Kissimmee";"FL";34741;"OSCEOLA";"407-343-1215";;;;;;;;;;;;;;;;;;;;;"Y";
1076487;"Kidsville Academy, Inc.";"2557 Remington Blvd.";"Kissimmee";"FL";34744;"OSCEOLA";"407-483-7000";"http://www.kidsvilleacademy.com/KIDSVILLE_REMINGTON.html";;"Welcome to Kidsville Academy, Inc. We look forward to meeting all new families. We strongly believe in providing a program and environment that will enrich your child's development, promote respect for children, and celebrate the joy of childhood. We are committed to enhancing the educational opportunities for children, families, and the dedicated professionals who serve them. We have a wonderful team of teachers who are eager to elevate your child's education. ";"http://www.kidsvilleacademy.com/KIDSVILLE_REMINGTON.html";;;;;"http://www.kidsvilleacademy.com/Parent_Hand_Book.html";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://www.kidsvilleacademy.com/images/9e2accf191bad84846d3556ec0d94a62.jpg";"http://www.kidsvilleacademy.com/images/056eda7ee7623b76b93059a24206824a.jpg";"http://www.kidsvilleacademy.com/images/e90786a0d140284be70bf631d993c716.jpg";"http://www.kidsvilleacademy.com/images/26c811f014987471bd5c36593bec2494.jpg";"http://www.kidsvilleacademy.com/images/3a9fd09b34081dc9a3485423f6882c12.jpg";;
1076484;"IBCK Educational Center";"2275 Boggy Creek Road";"Kissimmee";"FL";34744;"OSCEOLA";"407-483-8951";"http://www.ibckeducationalcenter.com/";"ibckeducationalcenter@cfl.rr.com";"The IBCK Educational Center is a Christ-centered school whose mission is to train up our students in the ways of the Lord one step at a time. In so doing, we will bring up young men and women who have a solid foundation in Christ, a strong academic foundation, and a strong Christ-like character.  We are a Christian-centered school. It is our goal to pour into the hearts of every student the love, passion, and care that God instilled in us. We want to partner with parents in investing valuable time in the training up of each child spiritually, emotionally, physically and academically. ";"http://www.ibckeducationalcenter.com/";"https://www.facebook.com/pages/IBCK-Educational-Center/312137102249544";;;"http://www.ibckeducationalcenter.com/admission.html";"http://www.ibckeducationalcenter.com/handbook.html";"n";"n";"y";"y";"y";"y";"http://www.ibckeducationalcenter.com/uploads/1/3/3/3/13330264/1369238090.png";"https://scontent-a-sjc.xx.fbcdn.net/hphotos-xap1/t1.0-9/s720x720/231089_324556421007612_118363267_n.jpg";"https://scontent-a-sjc.xx.fbcdn.net/hphotos-xap1/t1.0-9/s720x720/994174_324556264340961_669360657_n.jpg";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xfa1/t1.0-9/s720x720/206837_324556237674297_28799448_n.jpg";"https://scontent-a-sjc.xx.fbcdn.net/hphotos-xfp1/t1.0-9/s720x720/970724_324556037674317_512992416_n.jpg";;
1076483;"Creation Kids Village";"599 Celebration Pl";"Celebration";"FL";34747;"Osceola";"407-900-7708";"http://creationkidsvillage.com/find-out-more/";"info@creationkidsvillage.com";"Creation Kids Village is a non-profit serving families with early childhood education based on Christian values and focused on health. We exist to strengthen our community by supporting you in raising children who are strong in body, mind, and spirit. Creation Kids Village located at 599 Celebration Place Celebration, Florida 34747 offers quality childcare and early learning programs for infants, toddlers, and preschool age children, serving the osceola and orange county florida areas including, kissimmee, davenport, orlando and surrounding areas.

Our new 20,000 square foot early education center features intimate learning areas, a children’s Health Adventure, multiple outdoor gardens, developmental specialists, and family centered services. All specifically designed to introduce Christian values and healthy development in a loving and playful way.
";"http://creationkidsvillage.com/find-out-more/";"https://www.facebook.com/CreationKidsVillage";"Mon - Fri: 6:15 am - 7:15 pm";;;;"y";"y";"y";"y";"y";"y";"http://creationkidsvillage.com/wp-content/uploads/2014/03/ckv_web_logo.png";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xaf1/t1.0-9/p180x540/10488170_658867464189248_3023582359947315631_n.jpg";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xpf1/t1.0-9/p180x540/10489694_657134634362531_3526673637013641265_n.jpg";"https://scontent-a-sjc.xx.fbcdn.net/hphotos-xap1/t1.0-9/10450836_646256532117008_920728736624426573_n.jpg";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/p180x540/15071_608421435900518_690814355_n.jpg?oh=e2b2578d9019633a9be12d3a1eec2e12&oe=546FCBAF&__gda__=1417361270_7d914ca706a253df4f0b0a431a544c92";;
