"provider_id";"provider_license_id";"inspectionDate";"inspectionType";"reportFile";"inspectionTime";"inspectionTimeout";"inspectionInspector";"accountName";"accountStreet";"accountCity";"accountState";"accountZip";"accountPhone"
4319;169666;"04/09/2019";"Follow-up";"Baby Birds Infant Development Center Inc -  Survey Report_04_09_2019_9152CFE4-3946-4F27-BBA5-E848FB36C7EB.pdf";"3:10 PM";"3:15 PM";"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
4319;169666;"02/26/2019";"Semi-Annual";"Baby Birds Infant Development Center Inc -  Survey Report_02_26_2019_A43B7A92-9FDB-4D7F-AF08-6D5DF5375025.pdf";"10:30 AM";"11:10 AM";"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1264;94686;"03/22/2019";"Annual";"Cross of Hope Lutheran Preschool -  Survey Report_03_22_2019_57FA0737-E239-412C-98F9-8FB39688224D.pdf";"9:30 AM";"10:30 AM";"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1264;94686;"09/14/2018";"Semi-Annual";"Cross of Hope Lutheran Preschool -  Survey Report_09_14_2018_DEA9BA57-7CD4-4D44-966D-5004CD0B0167.pdf";"12:15 AM";"1:30 PM";"Patricia  Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1264;94686;"03/13/2018";"Annual";"Cross of Hope Lutheran Preschool - Public Report_03_13_2018_F8C26480-3263-4E05-87DD-40C92B9E0774.pdf";"00:00 AM";;"Patricia Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1264;94686;"08/18/2017";"Semi-Annual";"Cross of Hope Lutheran Preschool - Public Report_08_18_2017_73447278-E67A-4C53-AE13-80ABD98AA056.pdf";"00:00 AM";;"Patricia Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1264;94686;"04/06/2017";"Follow-up";"Cross of Hope Lutheran Preschool - Public Report_04_06_2017_1BFEF2ED-FAAC-4B60-9867-360074920518.pdf";"00:00 AM";;"Patricia Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1264;94686;"10/24/2016";"Semi-Annual";"Cross of Hope Lutheran Preschool - Public Report_10_24_2016_527CF9FA-28F0-40D5-844B-999BF8576A38.pdf";"00:00 AM";;"Darlene Montoya";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1264;94686;"03/16/2017";"Annual";"Cross of Hope Lutheran Preschool - Public Report_03_16_2017_3AD20941-9D37-4F69-B3C5-7053461186B2.pdf";"00:00 AM";;"Patricia Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3679;164738;"04/04/2019";"Annual";"Miss Kelly's Academy -  Survey Report_04_04_2019_ACD33296-8964-47A4-B795-CAC161AF375F.pdf";"10:00 AM";"11:32 AM";"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3679;164738;"02/05/2019";"Follow-up";"Miss Kelly's Academy -  Survey Report_02_05_2019_EC2E67DD-1494-4E8C-9F80-E25734C50FAF.pdf";"8:37 AM";"8:43 AM";"Kia Kennedy";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3679;164738;"11/01/2018";"Semi-Annual";"Miss Kelly's Academy -  Survey Report_11_01_2018_0E7D8AC1-993D-41D4-8658-8A5842D4F225.pdf";"12:00 PM";"1:00 PM";"Darlene Montoya";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3679;164738;"05/11/2018";"Follow-up";"Miss Kelly's Academy -  Survey Report_05_11_2018_100A753D-01BC-4D80-BD78-67B8BA0A83F1.pdf";"9:38 AM";"9:52 AM";"Darlene Montoya";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3679;164738;"04/04/2018";"Annual";"Miss Kelly's Academy -  Survey Report_04_04_2018_BADB8AD4-EFC8-464C-8445-98B9EB9C5692.pdf";"10:30 AM";"12:10 PM";"Darlene Montoya";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3679;164738;"01/29/2018";"Follow-up";"Miss Kelly's Academy - Public Report_01_29_2018_A2CC9179-8A2B-4C81-BF67-6348902C69CD.pdf";"00:00 AM";;"Darlene Montoya";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3679;164738;"12/06/2017";"Semi-Annual";"Miss Kelly's Academy - Public Report_12_06_2017_1630F4CD-5EA3-47A7-B804-0C145668E304.pdf";"00:00 AM";;"Darlene Montoya";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3679;164738;"08/16/2017";"Follow-up";"Miss Kelly's Academy - Public Report_08_16_2017_126B4CDD-2EB7-4023-B609-EA064FC563FA.pdf";"00:00 AM";;"Darlene Montoya";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3679;164738;"06/12/2017";"Follow-up";"Miss Kelly's Academy - Public Report_06_12_2017_2001FBF5-D510-4F58-AE94-D50073F09D8E.pdf";"00:00 AM";;"Darlene Montoya";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3679;164738;"05/01/2017";"Annual";"Miss Kelly's Academy - Public Report_05_01_2017_B3FBB582-DB20-4F7E-A769-FFBBBB06FC49.pdf";"00:00 AM";;"Darlene Montoya";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3679;164738;"12/01/2016";"Follow-up";"Miss Kelly's Academy - Public Report_12_01_2016_459A9099-E3B7-4437-8E71-23560B363132.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
3679;164738;"08/23/2016";"Follow-up";"Miss Kelly's Academy - Public Report_08_23_2016_32A29837-FECD-44B0-AC05-9C5AD1F60078.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1363;10423;"03/27/2019";"Semi-annual";"Southwest Child Care Inc. -  Survey Report_03_27_2019_CCB1B79E-BE24-414F-9243-D04D97595A24.pdf";"11:30 AM";"12:30 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1363;10423;"10/24/2018";"Other";"Southwest Child Care Inc. -  Survey Report_10_24_2018_FE37961E-8862-48A4-BBF4-81C880B53126.pdf";"1:45 PM";"2:15 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1363;10423;"08/15/2018";"Follow-up";"Southwest Child Care Inc. -  Survey Report_08_15_2018_8580AB54-5804-4435-82B4-5BC2A239E2A5.pdf";"2:06 PM";"2:15 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1363;10423;"08/08/2018";"Annual";"Southwest Child Care Inc. -  Survey Report_08_08_2018_88A2421C-28D4-49CB-8C3C-56107EAC8218.pdf";"11:00 AM";"3:00 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1363;10423;"04/09/2018";"Follow-up";"Southwest Child Care Inc. -  Survey Report_04_09_2018_AC1882F4-C819-4523-9464-FD3894C88E89.pdf";"2:50 PM";"3:00 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1363;10423;"03/19/2018";"Semi-Annual";"Southwest Child Care Inc. - Public Report_03_19_2018_F752478C-6F6F-40D3-A32F-E604D66C0576.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1363;10423;"09/07/2017";"Follow-up";"Southwest Child Care Inc. - Public Report_09_07_2017_A6EE9FF1-96BF-44CD-A7B8-9013A160A2DD.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1363;10423;"08/08/2017";"Annual";"Southwest Child Care Inc. - Public Report_08_08_2017_89975858-4E18-4837-8286-E5DB9508478D.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1363;10423;"04/04/2017";"Follow-up";"Southwest Child Care Inc. - Public Report_04_04_2017_873FA00F-5B37-4E14-A279-DE09E672EAC7.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1363;10423;"03/31/2017";"Semi-Annual";"Southwest Child Care Inc. - Public Report_03_31_2017_96C6E4FF-A42C-487C-8D80-8570831EA1F1.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1363;10423;"08/17/2016";"Annual";"Southwest Child Care - Public Report_08_17_2016_A369E022-F51B-4C48-B666-40D6B0ED8F5A.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"04/23/2019";"Follow-up";"Altamonte Child Development Center Inc -  Survey Report_04_23_2019_925B8E91-D92C-4D0A-8E81-F6C9D1117A24.pdf";"3:31 PM";"3:35 PM";"Kia Kennedy";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"04/11/2019";"Complaint";"Altamonte Child Development Center Inc -  Survey Report_04_11_2019_561965C7-F96A-4D85-89C0-18051378E4D0.pdf";"4:04 PM";"4:10 PM";"Kia Kennedy";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"04/05/2019";"Follow-up";;"3:30 PM";"4:00 PM";"Mark Prizzi";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"04/05/2019";"Follow-up";"Altamonte Child Development Center Inc -  Survey Report_04_05_2019_3681B8AE-0AC0-4BFD-83D3-A2DCA4EE7F6C.pdf";"10:15 AM";"10:15 AM";"Mark Prizzi";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"03/13/2019";"Other";"Altamonte Child Development Center Inc -  Survey Report_03_13_2019_FCB4DEC1-15CC-4168-B52D-98016C03C7BA.pdf";"10:30 AM";"11:00 AM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"02/20/2019";"Complaint";"Altamonte Child Development Center Inc -  Survey Report_02_20_2019_946EB1C7-07C5-41CF-81DF-9CA9F1494C39.pdf";"12:00 PM";"12:30 PM";"Mark Prizzi";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"02/11/2019";"Other";"Altamonte Child Development Center Inc -  Survey Report_02_11_2019_F4F38B65-8C16-4EA5-AFF0-5251CCE223D8.pdf";"12:13 PM";"12:29 PM";"Kia Kennedy";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"02/13/2019";"Annual";"Altamonte Child Development Center Inc -  Survey Report_02_13_2019_F2263B6F-22FF-4D9D-9655-F9AF623A35E3.pdf";"9:15 AM";"1:00 PM";"Mark Prizzi";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"12/07/2018";"Follow-up";"Altamonte Child Development Center Inc -  Survey Report_12_07_2018_E925DCC5-47CF-4E8F-A402-FEDA8C0585B1.pdf";"11:34 AM";"11:38 AM";"Patricia  Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"11/01/2018";"Follow-up";"Altamonte Child Development Center Inc -  Survey Report_11_01_2018_366A3BB6-EEB5-4DD0-AB81-6D53DD4C4401.pdf";"10:15 AM";"10:40 AM";"Patricia  Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"11/01/2018";"Complaint";"Altamonte Child Development Center Inc -  Survey Report_11_01_2018_B26DF35C-B3FB-43F7-B1C9-80224070E9D7.pdf";"12:00 PM";"12:40 PM";"Patricia  Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"10/18/2018";"Follow-up";"Altamonte Child Development Center Inc -  Survey Report_10_18_2018_DD46014E-4FDE-4E22-A12E-CD06A46D8C1F.pdf";"4:00 PM";"4:05 PM";"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"08/29/2018";"Semi-Annual";"Altamonte Child Development Center Inc -  Survey Report_08_29_2018_604620F2-4256-4B51-BD58-12B2C7C92300.pdf";"9:30 AM";"11:00 AM";"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"03/30/2018";"Follow-up";"Altamonte Child Development Center Inc -  Survey Report_03_30_2018_C4730ADE-0671-4003-8447-4FBF8C6FDA8A.pdf";"8:53 AM";"9:06 AM";"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"02/23/2018";"Annual";"Altamonte Child Development Center Inc - Public Report_02_23_2018_93F08E14-1674-49B9-9764-127B949ED31E.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"11/29/2017";"Semi-Annual";"Altamonte Child Development Center Inc - Public Report_11_29_2017_3C610678-9140-4706-8679-EB8A753873FA.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"05/22/2017";"Follow-up";"Altamonte Child Development Center - Public Report_05_22_2017_B78E8FF1-B84B-4C1A-A334-2BEEA9696C68.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"03/24/2017";"Annual";"Altamonte Child Development Center - Public Report_03_24_2017_B7BE2835-4528-457D-800D-EB2B3E05E4E7.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"10/25/2016";"Follow-up";"Altamonte Child Development Center - Public Report_10_25_2016_4340035F-B590-47C0-8C6F-82EF560E599D.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"09/09/2016";"Semi-Annual";"Altamonte Child Development Center - Public Report_09_09_2016_F8E5A07B-5106-4303-84B7-88F93B0280A2.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"06/14/2016";"Follow-up";"Altamonte Child Development Center - Public Report_06_14_2016_CD2C0082-8826-43FB-9DD7-3E1449A3A20C.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"06/14/2016";"Follow-up";"Altamonte Child Development Center - Public Report_06_14_2016_B658E07E-DBEA-477D-9A66-85BC44453114.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
2401;139017;"05/19/2016";"Other";;"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"04/22/2019";"Semi-annual";"Sandia Learning Center -  Survey Report_04_22_2019_48D4B577-2A0C-4A6B-B7D6-0143DF1B58EA.pdf";"10:45 AM";"11:50 AM";"Patricia  Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"03/05/2019";"Follow-up";"Sandia Learning Center -  Survey Report_03_05_2019_7499A7B5-F331-4932-8F00-1BA8F00DE490.pdf";"8:44 AM";"8:53 AM";"Patricia  Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"03/05/2019";"Follow-up";;"8:44 AM";"8:53 AM";"Patricia  Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"12/14/2018";"Follow-up";"Sandia Learning Center -  Survey Report_12_14_2018_0900EE68-AD6E-4266-BEDB-B6553488536D.pdf";"12:30 PM";"1:25 PM";"Patricia  Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"11/09/2018";"Annual";"Sandia Learning Center -  Survey Report_11_09_2018_58D70B40-7F79-41FC-9C41-63A533C982B1.pdf";"10:30 AM";"1:30 PM";"Patricia  Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"07/20/2018";"Follow-up";"Sandia Learning Center -  Survey Report_07_20_2018_5DEE6CAD-449D-48B0-95BC-E3780C982A15.pdf";"9:16 AM";"9:30 AM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"06/20/2018";"Semi-Annual";"Sandia Learning Center -  Survey Report_06_20_2018_081CC4F9-EF95-4AE0-A4AD-25EC5E577087.pdf";"10:30 AM";"11:15 AM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"02/09/2018";"Other";"Sandia Learning Center - Public Report_02_09_2018_ABD44A98-2A3B-4942-AAEB-F948424E7CAD.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"01/29/2018";"Other";"Sandia Learning Center - Public Report_01_29_2018_932AC757-00BA-45BA-9401-AD4839F79978.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"01/02/2018";"Follow-up";"Sandia Learning Center - Public Report_01_02_2018_3DED84C7-B65F-489A-A5F0-0BAA79D2C786.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"12/19/2017";"Other";"Sandia Learning Center - Public Report_12_19_2017_EE406AF5-95AE-4E14-AFEA-ABCC26492A87.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"11/29/2017";"Other";"Sandia Learning Center - Public Report_11_29_2017_A1EE8A4F-BA61-4405-983F-80CD02ECD844.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"11/14/2017";"Annual";"Sandia Learning Center - Public Report_11_14_2017_888944E9-3219-4486-AA98-D19B5B3E959A.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"10/03/2017";"Other";"Sandia Learning Center - Public Report_10_03_2017_7CE52E77-C4DB-4297-8F41-72B71C99939D.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"07/27/2017";"Follow-up";"Sandia Learning Center - Public Report_07_27_2017_4C25390C-EC9C-42F7-8C2E-7D97BCCBB4E3.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"08/02/2017";"Other";"Sandia Learning Center - Public Report_08_02_2017_1B43CB94-AA32-4742-ABBB-72D36D077731.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"07/12/2017";"Other";;"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"06/29/2017";"Semi-Annual";"Sandia Learning Center - Public Report_06_29_2017_92D8F534-5262-49FF-A8E1-443315C310FD.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"11/28/2016";"Annual";"Sandia Learning Center - Public Report_11_28_2016_9647BFCD-5592-4149-91C1-5BDCDEE66B75.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"12/28/2016";"Follow-up";"Sandia Learning Center - Public Report_12_28_2016_BC86DFBD-C613-4C1C-B508-BE02F306A4E5.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"01/18/2017";"Follow-up";"Sandia Learning Center - Public Report_01_18_2017_3608509E-6D7B-45EC-AA3D-6A31D1AC54FF.pdf";"00:00 AM";;"Helen Waldorf";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"10/18/2016";"Other";"Sandia Learning Center - Public Report_10_18_2016_5E2DCF72-C79A-463C-8058-B388796D369C.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"10/26/2016";"Other";"Sandia Learning Center - Public Report_10_26_2016_3A2F3282-1F95-4B7B-BD8A-ED7E36C3CFF5.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"06/30/2016";"Follow-up";"Sandia Learning Center - Public Report_06_30_2016_7D5490F3-6043-4941-84AD-DD316645AF6A.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
581;93342;"05/24/2016";"Semi-Annual";"Sandia Learning Center - Public Report_05_24_2016_29368B61-17A9-4DB1-B810-1E46418B5F4F.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"04/01/2019";"Follow-up";"YDI  Heights Head Start -  Survey Report_04_01_2019_3CE28F71-5E99-44BD-8FA0-E2BC94680334.pdf";"12:00 PM";"12:15 PM";"Patricia  Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"03/18/2019";"Incident Investigation";"YDI  Heights Head Start -  Survey Report_03_18_2019_CF5DC89F-7CB0-40B4-B568-FA21D1D51210.pdf";"11:30 AM";"12:10 PM";"Patricia  Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"03/18/2019";"Other";;"11:30 AM";"12:10 PM";"Patricia  Williams";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"03/13/2019";"Follow-up";"YDI  Heights Head Start -  Survey Report_03_13_2019_DF6AE0B2-AC51-41F0-9F37-28DEFDA31F70.pdf";"11:59 AM";"12:30 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"03/07/2019";"Annual";"YDI  Heights Head Start -  Survey Report_03_07_2019_44F14F37-1CCD-4AB7-A753-63409B7654EF.pdf";"9:36 AM";"2:00 PM";"Helen Waldorf ";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"10/30/2018";"Semi-Annual";"YDI  Heights Head Start -  Survey Report_10_30_2018_7CBADA88-7255-426E-8B9E-EF1F698D201F.pdf";"11:40 AM";"12:30 PM";"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"05/07/2018";"Follow-up";"YDI  Heights Head Start -  Survey Report_05_07_2018_490EF159-76F1-4889-A1C7-41832F87669E.pdf";"12:00 PM";"12:10 PM";"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"03/22/2018";"Annual";"YDI  Heights Head Start - Public Report_03_22_2018_3A522935-3909-4EE5-99EC-1F80D8E74908.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"12/07/2017";"Semi-Annual";"YDI  Heights Head Start - Public Report_12_07_2017_B417E267-0F49-4713-ADDA-C096D21BC56F.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"05/03/2017";"Follow-up";"YDI  Heights Head Start - Public Report_05_03_2017_F1AD78B4-A66B-4627-81C4-B672217AB6A2.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"04/11/2017";"Annual";"YDI  Heights Head Start - Public Report_04_11_2017_CB31CDDD-C15B-4AFC-9423-F1C070E093D6.pdf";"00:00 AM";;"Lucille Mizner";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"11/18/2016";"Follow-up";"YDI  Heights Head Start - Public Report_11_18_2016_F15451EE-6457-4685-A2E7-504B0400B502.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"11/18/2016";"Follow-up";"YDI  Heights Head Start - Public Report_11_18_2016_79B785A6-EDEC-4CAB-9273-EC07AFE17338.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"09/29/2016";"Semi-Annual";"YDI  Heights Head Start - Public Report_09_29_2016_19000C97-4211-40ED-9A88-516B6156C421.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"08/12/2016";"Other";"YDI  Heights Head Start - Public Report_08_12_2016_1CB3CF4C-99E9-4717-A344-DFA980E29A3E.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
659;90506;"06/24/2016";"Other";"YDI  Heights Head Start - Public Report_06_24_2016_3EE677E2-0BED-433D-8E35-ACF0F2CE723D.pdf";"00:00 AM";;"Sylvia Foster";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
1402;81449;"11/08/2018";"Follow-up";"La Petite Academy  Inc 7286 -  Survey Report_11_08_2018_3C625C0F-4DFE-41C6-BDDE-A3296D9E5A70.pdf";"9:35 AM";"9:45 AM";"Darlene Montoya";"New Mexico CYFD";"PO BOX 5160";"SANTA FE";"NM";87502;"505-827-4577"
