"id";"name";"address";"city";"state";"zip";"county";"phone";"main url";"email";"details";"location website";"facebook page";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1177809;"BOGAN SCHOOL";"5200 HAMILTON RICHMOND RD";"OXFORD";"OH";45056;"BUTLER";5138873710;"https://www.talawanda.org/";;"Bogan Elementary is located in Milford Township inside of Talawanda School District, and serves students in the community in grades K-5";"https://www.talawanda.org/bogan-elementary-school/home-1/";"https://www.facebook.com/Bogan-Elementary-School-732851136725005/";"https://www.talawanda.org/departments/human-resources---employment-9/employment-opportunities-83/";"https://talawanda-oh.finalforms.com/";"https://www.talawanda.org/media/marshallelementary/Elementary%20Parent%20Student%20Handbook%20-%202018-19.pdf";;;"x";"x";;;"https://www.talawanda.org/layout/images/logo.png";"9:15AM to 4PM";"9:15AM to 4PM";"9:15AM to 4PM";"9:15AM to 4PM";"9:15AM to 4PM";"Closed";"Closed";
1177816;"BOWLING GREEN CHRISTIAN ACADEMY PRESCHOOL";"17360 N DIXIE HWY";"BOWLING";"OH";43402;"WOOD";4193531808;"http://www.bgchristian.org/";"admissions@bgchristian.org";"Bowling Green Christian Academy actively aspires to high quality, distinctively Christian education that will enable each student to serve God and others with Christian character and academic excellence.";"http://www.bgchristian.org/";"https://www.facebook.com/bgchristianacademy?ref=hl";;"http://www.bgchristian.org/wp-content/uploads/2016/10/Application-for-Admission_Preschool_16-17.pdf";"http://www.bgchristian.org/wp-content/uploads/2018/07/PK-Parent-Student-Handbook.pdf";;;"x";"x";;;"http://www.bgchristian.org/wp-content/uploads/2013/11/new_bgca_header-e1426710551492.jpg";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"Closed";"Closed";
1177813;"BOULEVARD ELEMENTARY SCHOOL";"1749 LEE RD";"CLEVELAND HEIGHTS";"OH";44118;"CUYAHOGA";2163717140;"http://www.chuh.org/";"info@chuh.org";"Our schools provide a challenging and engaging education to prepare all our students to become responsible citizens and succeed in college and career.";"http://www.chuh.org/boulevardelementary_home.aspx";"https://www.facebook.com/CHUH.Schools/";"http://www.chuh.org/CareersEmployment.aspx";"http://www.chuh.org/RegistrationEnrollment.aspx";;;;"x";"x";"x";;"http://www.chuh.org/sysimages/nav_logo_small1.png";"8:55AM - 3:20PM";"8:55AM - 3:20PM";"8:55AM - 3:20PM";"8:55AM - 3:20PM";"8:55AM - 3:20PM";"Closed";"Closed";
1177812;"BONIFACE SCHOOL";"3555 W 54TH ST";"CLEVELAND";"OH";44102;"CUYAHOGA";2166966525;"http://metrocatholic.org/";"malinea@metrocatholic.net";"Metro Catholic is the only Cleveland Catholic elementary school with extensive programs to assist refugee students and those with cognitive learning disabilities. We are especially proud of our very diverse student population.  Operations are funded through tuition, State of Ohio Educational Vouchers, contributed services of the Sisters of Notre Dame (13 on staff) and fund development";"http://metrocatholic.org/contact-us";"https://www.facebook.com/Metro-Catholic-School-160222557512140/?ref=br_tf";;"http://metrocatholic.org/admission";;;;"x";"x";"x";;"http://metrocatholic.org/home/includes/img/masthead-metro-catholic-schools.jpg";"8:30AM - 2:30PM";"8:30AM - 2:30PM";"8:30AM - 2:30PM";"8:30AM - 2:30PM";"8:30AM - 2:30PM";"Closed";"Closed";
1177811;"BOND HILL RECREATION CENTER";"1501 ELIZABETH PL";"CINCINNATI";"OH";45237;"HAMILTON";5132429565;"https://www.bond-hill.org/";"bondhill@cincinnati-oh.gov";" The Bond Hill Recreation Center contains a full-sized gym, weight room, art room, teen lounge, and a large multi-purpose room. We are available for daily and weekend rentals.";"http://www.cincyrec.org/search/facility.aspx?id=42";"https://www.facebook.com/Bond-Hill-Recreation-Center-146583315364233/";;;;;;;;"x";;;"7AM - 7PM";"7AM - 7PM";"7AM - 7PM";"7AM - 7PM";"7AM - 7PM";"Closed";"Closed";
1177820;"BRADBURY SCHOOL";"39105 BRADBURY RD";"MIDDLEPORT";"OH";45760;"MEIGS";7407970064;;;;;;;;;;;;;;;;;;;;;;;"Closed"
1177819;"BOYD E SMITH ELEMENTARY SCHOOL";"1052 JER LES ST";"MILFORD";"OH";45150;"CLERMONT";5135751643;"https://www.milfordschools.org/";"boydesmith@milfordschools.org";"Smith offers a nurturing and caring environment from a talented staff that is dedicated to student success and academic progress. Smith also features a dedicated parent support group which helps to financially support numerous academic programs and teacher activities.";"https://www.milfordschools.org/boyd-e-smith-elementary/home-1/-/";"https://www.facebook.com/Boyd-E-Smith-Elementary-139271132792531/";"https://www.milfordschools.org/employment/";"https://www.milfordschools.org/boyd-e-smith-elementary/registration-14/";"https://www.milfordschools.org/boyd-e-smith-elementary/forms---handbooks-8/";;;"x";"x";;;"https://www.milfordschools.org/layout/images/logo.png";"9:05AM - 3:55PM";"9:05AM - 3:55PM";"9:05AM - 3:55PM";"9:05AM - 3:55PM";"9:05AM - 3:55PM";"Closed";"Closed";
1177818;"BOWMAN PRIMARY SCHOOL";"825 HART RD.";"LEBANON";"OH";45036;"WARREN";5139345800;"https://www.lebanonschools.org/";"lcsoffice@ccc-lcs.org";"Lebanon City Schools provides specialized instruction for preschoolers to all children ages 3-5. We are a 5-Star rated preschool. We have 4 inclusive classrooms at Bowman Primary School with a maximum of 16 students in each class (8 with special needs and 8 with typical development). Each class has one teacher and one dedicated class aide at all time.";"https://www.lebanonschools.org/bowman-primary/";"https://www.facebook.com/Lebanon-Christian-School-206981879330023/";;;"https://www.lebanonschools.org/bowman-primary/student-handbook-%2B-forms-11/";;;"x";"x";"x";;"https://www.lebanonschools.org/layout/images/logo.png?a=b";"9AM-3:45PM";"9AM-3:45PM";"9AM-2:45PM";"9AM-3:45PM";"9AM-3:45PM";"Closed";"Closed";
1177827;"BRIDGEPORT  SCHOOL";"55707 INDUSTRIAL DR";"BRIDGEPORT";"OH";43912;"BELMONT";3303089939;"http://www.bevs.k12.oh.us/";;"The Bridgeport Elementary faculty and staff take our responsibility to educate your child very seriously. We have a committed and dedicated group of educators and support staff that strives to provide engaging instruction to meet the needs of all learners. Parent support is also an integral part of a successful school experience, and we encourage and value your input and communication. It is important that you are aware of your child’s progress at school.";"http://www.bevs.k12.oh.us/bridgeportelementaryschool_home.aspx";"https://www.facebook.com/Bridgeport-School-District-290298524321574/";"http://www.bevs.k12.oh.us/employment.aspx";"http://www.bevs.k12.oh.us/StudentRegistration.aspx";"http://www.bevs.k12.oh.us/Downloads/Handbook%202017-18%20(Autosaved)3.pdf";;;"x";"x";"x";;"http://www.bevs.k12.oh.us/sysimages/hdrLogo.png";"8:05AM. - 2:35PM";"8:05AM. - 2:35PM";"8:05AM. - 2:35PM";"8:05AM. - 2:35PM";"8:05AM. - 2:35PM";"Closed";"Closed";
1177826;"BRIDGEPORT ELEMENTARY SCHOOL";"2171 BRIDGEPORT DRIVE";"HAMILTON";"OH";45013;"BUTLER";5138685580;"https://hamiltoncityschools.com/";"vkowalk@hcsdoh.org";"The Hamilton City School District will prepare students for college, career and life.  It is our goal to lay the foundation academically and socially for your child’s successful educational journey. ";"https://hamiltoncityschools.com/bridgeport/";"https://www.facebook.com/BPPawPride/";;;"https://docs.google.com/document/d/1yDoex_Kkkt9MCWfePECzJIftrH-NiM0yaO3Ktov3pcI/edit?usp=sharing";;;"x";"x";;;"https://s3.us-east-2.amazonaws.com/hamiltoncityschoolscom/2015/08/bridgeportlogo_1x.png";"9:30AM – 4:05PM";"9:30AM – 4:05PM";"9:30AM – 4:05PM";"9:30AM – 4:05PM";"9:30AM – 4:05PM";"Closed";"Closed";
1177824;"BREMEN SCHOOL";"210 STRAYER AVE";"BREMEN";"OH";43107;"FAIRFIELD";7406533193;"https://www.fairfield-union.k12.oh.us/";;"Fairfield Union will provide a safe environment where purposeful and rigorous educational experiences develop life-long learners and confident, productive citizens.";"https://www.fairfield-union.k12.oh.us/bremen/";"https://www.facebook.com/Bremen-Elementary-School-787213314628852/";"https://www.fairfield-union.k12.oh.us/Job-Opportunities.html";;"https://www.fairfield-union.k12.oh.us/pdf/Student-Handbook-Bremen-and-Pleasantville.pdf";;;"x";"x";;;"https://www.fairfield-union.k12.oh.us/bremen/images/logo-fairfield-union.png";"8:35AM - 3:35PM";"8:35AM - 3:35PM";"8:35AM - 3:35PM";"8:35AM - 3:35PM";"8:35AM - 3:35PM";"Closed";"Closed";
1177823;"BRANTWOOD ELEMENTARY SCHOOL";"4350 SCHWINN DR";"DAYTON";"OH";45404;"MONTGOMERY";9372374270;"https://www.madriverschools.org/";;"The outstanding aspect of Brantwood is the wonderful students, their families and the staff that work cooperatively to help meet the educational needs of all Brantwood students. We believe the responsibility of the school community is to assist each other in helping students to become independent, creative thinkers. Endless opportunities are provided for the students to accept responsibility, acquire self-reliance and develop leadership skills. The development of self-discipline is nourished working as a team. The students are guided into learning effective use of communication and mathematical skills. Individual effort is valued in gaining a fundamental knowledge that will serve as a basis for further development. ";"https://www.madriverschools.org/bes";"https://www.facebook.com/pages/Brantwood-Elementary-School/1569179053315925";;"https://www.madriverschools.org/Domain/32";"https://www.madriverschools.org/cms/lib/OH01914812/Centricity/Domain/162/elementary%20hb%202013.pdf";;;"x";"x";;;"https://www.madriverschools.org/cms/lib/OH01914812/Centricity/Template/GlobalAssets/images///cms/lib03/OH01914812/Centricity/Template/GlobalAssets/images///Logos/BRANTWOOD.png";"8AM – 2:10PM";"8AM – 2:10PM";"8AM – 2:10PM";"8AM – 2:10PM";"8AM – 2:10PM";"Closed";"Closed";
1177829;"BRIGHT ELEMENTARY SCHOOL";"6100 FAIR RIDGE RD";"HILLSBORO";"OH";45133;"HIGHLAND";9379277010;"http://www.blsd.us/";;"The Bright Local School District believes that technology and its utilization enhances the quality and delivery of education and is an important part of preparing children for life in the 21st century. The community of technology users must understand that the Internet is a global, fluid community, which remains largely unregulated. ";"http://www.blsd.us//brightelementaryschool_home.aspx";"https://touch.facebook.com/Bright-Elementary-School-333588873680679/?__tn__=C-R";"http://www.blsd.us/Employment.aspx";;"https://docs.google.com/document/d/16LlW2beYeSV0coiBUaPLMFAHN-rT51mBizayuUFkCvs/edit";;;"x";"x";;;"http://www.blsd.us//sysimages/LogoHeader.png";"8:30AM - 3:15PM";"8:30AM - 3:15PM";"8:30AM - 3:15PM";"8:30AM - 3:15PM";"8:30AM - 3:15PM";"Closed";"Closed";
1177835;"BROADWAY SCHOOL";"223 W BROADWAY ST";"TIPP CITY";"OH";45371;"MIAMI";9373395100;"https://www.tippcityschools.com/";"tsmith@tippcity.k12.oh.us";"At Broadway we create a learning community where love and respect build a foundation for students to become lifelong learners and exemplary citizens. Our staff provide opportunities for students to develop the basic skills of learning, challenge students to excel, and foster an opportunity for creative expression. Students are empowered to make choices that will lead them to be lifelong learners and enjoy lives filled with respect, happiness, and opportunity.";"https://www.tippcityschools.com/site/Default.aspx?PageID=1825";"https://www.facebook.com/BroadwayElementary";;"https://www.tippcityschools.com/site/Default.aspx?PageID=5585";"https://www.tippcityschools.com/site/Default.aspx?PageID=5579";;;"x";"x";;;"https://www.tippcityschools.com/cms/lib/OH01000855/Centricity/Template/GlobalAssets/images///logo/TippCityLogo.png";"8:30AM - 4PM";"8:30AM - 4PM";"8:30AM - 4PM";"8:30AM - 4PM";"8:30AM - 4PM";"Closed";"Closed";
1177833;"BROADLEIGH ELEMENTARY SCHOOL";"3039 MARYLAND AVE";"COLUMBUS";"OH";43209;"FRANKLIN";6143656144;"https://www.ccsoh.us/";"cbowman1@columbus.k12.oh.us";"When considering a school, it’s important to evaluate what your child’s needs are socially, emotionally, and educationally. Many parents report that choosing a neighborhood school has provided them more time with their children, at home and at school. Regardless of your choice, your child will receive a quality education at a Columbus City School that is well organized, assesses the child’s progress, and teaches to high standards of education. ";"https://www.ccsoh.us/BroadleighES";"https://www.facebook.com/ColumbusCitySchools";"https://www.ccsoh.us/jobs";"https://www.ccsoh.us/enroll";"https://www.ccsoh.us/site/handlers/filedownload.ashx?moduleinstanceid=1603&dataid=4953&FileName=VCAP%20STAFF%20Handbook%20Final%203-23-18.pdf";;;"x";"x";;;"https://www.ccsoh.us/cms/lib/OH01913306/Centricity/Template/GlobalAssets/images///logos/Broadleigh%20ES-01.png";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"Closed";"Closed";
1177832;"BRITTON ELEMENTARY SCHOOL";"4501 BRITTON RD";"HILLIARD";"OH";43026;"FRANKLIN";6149215300;"https://www.okcps.org/";"anbankes@okcps.org";"We the students of Britton Elementary School promise to never give up. We will shine as leaders and we will have fun. Together we will make a difference. We will ignite the passion for learning within us as well as light the way for others.";"https://www.okcps.org/britton";"https://www.facebook.com/OKCPublicSchools/";;"https://www.okcps.org/Page/801";;;;"x";"x";;;"https://www.okcps.org/cms/lib/OK01913268/Centricity/Template/GlobalAssets/images///logos/Britton-bison_logo%20yellow.png";"8:20AM - 3:10PM";"8:20AM - 3:10PM";"8:20AM - 3:10PM";"8:20AM - 3:10PM";"8:20AM - 3:10PM";"Closed";"Closed";
1177842;"BROWN ELEMENTARY SCHOOL";"2494 WALKER RD";"HILLIARD";"OH";43026;"FRANKLIN";"(405) 587-6100";;;;;"https://www.facebook.com/pages/Brown-Elementary-School/791355024258476";;;;;;;;;;;;;;;;;;
1177841;"BROOKVILLE ELEMENTARY SCHOOL";"3 BLUE PRIDE DR";"BROOKVILLE";"OH";45309;"MONTGOMERY";9378336796;"http://www.brookville.k12.oh.us/";" thomass@brookvilleschools.org";"The mission of Brookville Local Schools is to challenge, prepare and support all students to realize their full potential.";"http://www.brookville.k12.oh.us/3/Home";"https://www.facebook.com/pages/biz/Brookville-Elementary-PTA-257355331050441/";"https://www.applitrack.com/dayton/onlineapp/";"http://www.brookvilleschools.org/District/Links-Forms";"http://www.brookvilleschools.org/docs/userfiles/1212/my%20files/student%20handbooks/bes%20studenthandbook%202018-19.pdf?id=23401";;;"x";"x";;;"http://www.brookville.k12.oh.us/Customers/OH/BrookevilleLclSD/sysimages/custom/ticker-icon3.jpg";"8:45AM - 3:20PM";"8:45AM - 3:20PM";"8:45AM - 3:20PM";"8:45AM - 3:20PM";"8:45AM - 3:20PM";"Closed";"Closed";
1177840;"BROOKVIEW ELEMENTARY SCHOOL";"14105 SNOW RD";"BROOK PARK";"OH";44142;"Cuyahoga";2166764334;"https://www.berea.k12.oh.us/";;"Our teachers and staff look forward to ensuring that our students learn and grow in a safe and supportive environment. Your involvement and support will go a long way in helping make this a successful school year";"https://www.berea.k12.oh.us/Domain/886";"https://www.facebook.com/BereaCitySchools";;"https://www.berea.k12.oh.us/registration";"https://www.berea.k12.oh.us/site/handlers/filedownload.ashx?moduleinstanceid=5317&dataid=8037&FileName=BMHS_Handbook_17-18.pdf";;;"x";"x";;;"https://www.berea.k12.oh.us/cms/lib/OH01000054/Centricity/Template/GlobalAssets/images///logos/BCSDsquare.png";"9:05AM - 3:40PM";"9:05AM - 3:40PM";"9:05AM - 3:40PM";"9:05AM - 3:40PM";"9:05AM - 3:40PM";"Closed";"Closed";
1177838;"BROOKLYN ELEMENTARY SCHOOL";"9200 BIDDULPH RD";"BROOKLYN";"OH";44144;"Cuyahoga";2164858176;"http://www.brooklyn.k12.oh.us/";"suzy.marquis@brooklyn.k12.oh.us";"All students empowered for successful futures";"http://www.brooklyn.k12.oh.us/13/Home";"https://www.facebook.com/BrooklynSchools";"http://www.brooklyn.k12.oh.us/employment";"http://www.brooklyn.k12.oh.us/content/20324";"http://www.brooklyn.k12.oh.us/docs//docs/district/2018-19%20upk%20packet.pdf?id=31291";;;"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/21740579_1598496073533877_859814806869576361_n.png?_nc_cat=0&oh=8f8611c5be1dfe1a1c749cd9a8781ef5&oe=5BDA6A27";"9AM - 2:50PM";"9AM - 2:50PM";"9AM - 2:50PM";"9AM - 2:50PM";"Closed";"Closed";"Closed";
1177837;"BROOK PARK MEMORIAL ELEMENTARY SCHOOL";"16900 HOLLAND RD";"BROOK PARK";"OH";44142;"Cuyahoga";2164331350;"https://www.berea.k12.oh.us/";;"The outstanding staff at Brook Park Memorial is once again ready to inspire excellence in our students on a daily basis. We will be constantly looking for ways to accelerate student achievement for our students while keeping an eye on funding the future and promoting excellence with one voice.";"https://www.berea.k12.oh.us/site/Default.aspx?PageID=3502";"https://www.facebook.com/BrookParkMemorial/";;"https://www.berea.k12.oh.us/registration";"https://www.berea.k12.oh.us/site/handlers/filedownload.ashx?moduleinstanceid=5317&dataid=8037&FileName=BMHS_Handbook_17-18.pdf";;;"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/12144744_1659180874299095_6309489820899916352_n.png?_nc_cat=0&oh=4c11832f2355d89d9699c1339f72b4e4&oe=5BD1DD49";"9:05AM - 3:50PM";"9:05AM - 3:50PM";"9:05AM - 3:50PM";"9:05AM - 3:50PM";"9:05AM - 3:50PM";"Closed";"Closed";
1177836;"BROOK INTERMEDIATE SCHOOL";"58601 MARIETTA RD";"BYESVILLE";"OH";43723;"GUERNSEY";7406852526;"http://brook.rollinghills.k12.oh.us/";;"Our school will be known for the academic achievements of our students.  Our school is one in which all students receive a quality education that enables them to reach their potential and become contributing members of society.  Our school will produce students capable of successfully adapting to a constantly changing world. ";"http://brook.rollinghills.k12.oh.us/";"https://m.facebook.com/pages/Brook-Intermediate-School/838262116248353";;;;;;"x";"x";;;"http://brook.rollinghills.k12.oh.us/_/rsrc/1294596781770/config/pagetemplates/rh-elementary-schools-template/colt.gif?height=191&width=176";;;;;;;;
1177848;"BUCKEYE CAREER CENTER";"545 UNIVERSITY DR NE";"NEW PHILADELPHIA";"OH";44663;"TUSCARAWAS";3303392288;"http://www.buckeyecareercenter.org/";;"Buckeye Career Career Center offers high school students career training and development to meet the demands of today’s job market.";"http://www.buckeyecareercenter.org/";"https://www.facebook.com/buckeyecareercenter/";;"http://www.buckeyecareercenter.org/Studentapplications.aspx";"http://www.buckeyecareercenter.org/Downloads/2017-18_student_handbook.pdf";;;;"x";;;"https://www.facebook.com/buckeyecareercenter/";"7:30AM - 8PM";"7:30AM - 8PM";"7:30AM - 8PM";"7:30AM - 8PM";"7:30AM - 3:30PM";"Closed";"Closed";
1177846;"BTES SCHOOL";"65553 WINTERGREEN RD";"LORE CITY";"OH";43755;"GUERNSEY";7404393558;"http://eguernsey.k12.oh.us";"cindi.johnson@eguernsey.k12.oh.us";"We believe that ALL children are diverse and unique individuals who have strengths and are naturally curious. Children need to be provided with an organized, child-directed learning environment that emphasizes mutual respect, fun, discovery, literacy and addresses sensory needs. A supportive, developmentally appropriate environment will provide the conditions for all children to construct knowledge, focusing on the learning process rather than the end product.";"http://eguernsey.k12.oh.us/elementary/";;;"http://eguernsey.k12.oh.us/wp-content/uploads/2017/06/2018-2019-Preschool-Registration.pdf";"http://eguernsey.k12.oh.us/wp-content/uploads/2017/08/Preschool-Parent-Handbook.pdf";;;"x";"x";;;;"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"Closed";"Closed";"Closed";
1177844;"BRYAN CITY SCHOOLS PRESCHOOL";"120 S BEECH ST";"BRYAN";"OH";43506;"WILLIAMS";4196336250;;;;;;;;;;;;;;;;;;;;;;;
1177843;"BROWNIES BEARS CHILDCARE LLC";"1608 W. GALBRAITH RD";"CINCINNATI";"OH";45239;"HAMILTON";5138188601;;;;;"https://www.facebook.com/Browniesbearschildcare/";;;;;;;;;;"https://www.facebook.com/Browniesbearschildcare/photos/a.1384098161710320.1073741826.1384096668377136/1384098265043643/?type=1&theater";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1177855;"BUCYRUS ELEMENTARY SCHOOL";"245 WOODLAWN AVE";"BUCYRUS";"OH";44820;"CRAWFORD";4195623224;"http://bucyrusschools.org";"rshowers@bucyrusschools.org";"The Bucyrus City School District Preschool Program is a Five-Star Step Up To Quality Award winner from the state of Ohio for the program’s commitment to quality and an ongoing dedication to the learning and development of children. This recognition is the highest the Ohio Department of Education awards to preschool programs throughout the state.";"http://bucyrusschools.org/?page_id=490";"https://www.facebook.com/bucyrusredmen";"http://bucyrusschools.org/?page_id=273";"http://new.bucyrusschools.org/wp-content/uploads/2018/06/PK-18-19-Preschool-Pkt.pdf";"http://new.bucyrusschools.org/wp-content/uploads/2018/06/18-19-PK-Handbook.pdf";;;"x";"x";;;"http://bucyrusschools.org/wp-content/uploads/Site-Images_DO-NOT-REMOVE/nav-logo.png";"8:05AM - 11:05AM and 12:05PM - 3:05PM";"8:05AM - 11:05AM and 12:05PM - 3:05PM";"8:05AM - 11:05AM and 12:05PM - 3:05PM";"8:05AM - 11:05AM and 12:05PM - 3:05PM";"8:05AM - 11:05AM and 12:05PM - 3:05PM";"Closed";"Closed";
1177856;"BUCYRUS SECONDARY SCHOOL";"900 W PERRY ST";"BUCYRUS";"OH";44820;"CRAWFORD";4195627721;"http://bucyrusschools.org";"mburke@bucyrusschools.org";"We, the Bucyrus School Community, are inspired to achieve excellence, realize limitless potential, discover passions, and be outstanding members of society.";"http://bucyrusschools.org/?page_id=502";"https://www.facebook.com/bucyrusredmen";"http://bucyrusschools.org/?page_id=273";;"http://new.bucyrusschools.org/wp-content/uploads/2018/07/Student-Handbook-2018-19.pdf";;;;;;;"http://bucyrusschools.org/wp-content/uploads/Site-Images_DO-NOT-REMOVE/nav-logo.png";;;;;;;;
1177857;"BUHRER";"1600 BUHRER AVE";"CLEVELAND";"OH";44109;"CUYAHOGA";2167442800;"http://www.clevelandmetroschools.org";"michele.sanchez@clevelandmetroschools.org";"Our vision is for all students to learn in a rigorous 21st century academic community that enriches the development of the whole child, both academically and social-emotionally, achieving high academic performance in both Spanish and English in all core subjects within a positive and collaborative multicultural environment.";"http://www.clevelandmetroschools.org/Page/887";"https://www.facebook.com/BuhrerDLA/";;"https://docs.google.com/forms/d/e/1FAIpQLSf-15EmOkyXaD0wWLR5Km1hXDal_twNSaFKzxC-3wJ_klGJgw/viewform";;;;;"x";;;"http://www.clevelandmetroschools.org/cms/lib05/OH01915844/Centricity/Template/GlobalAssets/images///logos/BuhrerLogoSm.jpg";"9:10AM - 3:40PM";"9:10AM - 3:40PM";"9:10AM - 3:40PM";"9:10AM - 3:40PM";"9:10AM - 3:40PM";"Closed";"Closed";
1177854;"BUCKEYE SOUTH ELEMENTARY SCHOOL";"100 WALDEN AVE";"TILTONSVILLE";"OH";43963;"JEFFERSON";7408592800;"http://buckeye.omeresa.net/";"julie.packer@buckeyelocal.net";"South Elementary is a preschool through sixth grade school located in Tiltonsville, Ohio, and has a student body of over 370 students. We follow PBIS (Positive Behavior Intervention Support) in our school and Panther PRIDE is our mission statement. Our Panther PRIDE statement is: Students at South Elementary have Panther Pride. We are Productive, Respectful, Involved, Dependable and strive for Excellence in all we do. South Elementary administration, teachers, and staff courage students to be caring, respectful, and life long learners. We encourage our students to participate in community activities, recycling, and service learning projects. We have an active PTO and encourage parents to be involved in their child’s learning.";"http://buckeye.omeresa.net/southelementary_home.aspx";"https://www.facebook.com/pages/Buckeye-South-Elementary-School/768861589855644";"http://buckeye.omeresa.net/Employment.aspx";;"http://buckeye.omeresa.net/handbook1210.aspx";;;;"x";;;"http://buckeye.omeresa.net/sysimages/logo.png";;;;;;;;
1177853;"BUCKEYE WEST ELEMENTARY SCHOOL";"243 N MILL ST";"ADENA";"OH";43901;"JEFFERSON";7405463413;"http://buckeye.omeresa.net/";"lucas.parsons@buckeyelocal.net";;"http://buckeye.omeresa.net/westelementary_home.aspx";"https://www.facebook.com/pages/Buckeye-West-Elementary-School/1730845937139822";"http://buckeye.omeresa.net/Employment.aspx";;"http://buckeye.omeresa.net/handbook4412.aspx";;;;"x";;;"http://buckeye.omeresa.net/sysimages/logo.png";;;;;;;;
1177852;"BUCKEYE VALLEY WEST ELEMENTARY SCHOOL";"61 N 3RD ST";"OSTRANDER";"OH";43061;"DELAWARE";7406662731;"http://www.buckeyevalley.k12.oh.us/";"BLyons@mybvls.org";"We believe that all kids deserve the opportunity to discover who they are and what they can achieve.  That’s why, through the Y, millions of youth today are cultivating the values, skills and relationships that lead to positive behaviors, better health and educational achievement.";"http://www.buckeyevalley.k12.oh.us/5/home";"https://www.facebook.com/BVLSBarons/";"http://www.buckeyevalley.k12.oh.us/Content2/46";"http://www.buckeyevalley.k12.oh.us/5/Content2/baronpreschoolenrollment";"http://www.buckeyevalley.k12.oh.us/docs/district/handbook%20elementary%202016_2017%20updated.pdf?id=20426";;;;"x";;;"https://www.facebook.com/BVLSBarons/photos/a.1612934495640482.1073741825.1612933865640545/1969091923358069/?type=1&theater";"9AM - 11:40AM and 1PM - 3:40PM";"9AM - 11:40AM and 1PM - 3:40PM";"9AM - 11:40AM and 1PM - 3:40PM";"9AM - 11:40AM and 1PM - 3:40PM";"Closed";"Closed";"Closed";
1177851;"BUCKEYE VALLEY EAST ELEMENTARY SCHOOL";"522 E HIGH ST";"ASHLEY";"OH";43003;"DELAWARE";7403632253;"http://www.buckeyevalley.k12.oh.us/";"KKaracson@mybvls.org";"We believe that all kids deserve the opportunity to discover who they are and what they can achieve.  That’s why, through the Y, millions of youth today are cultivating the values, skills and relationships that lead to positive behaviors, better health and educational achievement.";"http://www.buckeyevalley.k12.oh.us/3/Home";"https://www.facebook.com/BVLSBarons/";"http://www.buckeyevalley.k12.oh.us/Content2/46";"http://www.buckeyevalley.k12.oh.us/5/Content2/baronpreschoolenrollment";"http://www.buckeyevalley.k12.oh.us/docs/district/handbook%20elementary%202016_2017%20updated.pdf?id=20426";;;;"x";;;"https://www.facebook.com/BVLSBarons/photos/a.1612934495640482.1073741825.1612933865640545/1969091923358069/?type=1&theater";"9AM - 11:40AM and 1PM - 3:40PM";"9AM - 11:40AM and 1PM - 3:40PM";"9AM - 11:40AM and 1PM - 3:40PM";"9AM - 11:40AM and 1PM - 3:40PM";"Closed";"Closed";"Closed";
1177850;"BUCKEYE NORTH ELEMENTARY SCHOOL";"1004 3RD ST";"BRILLIANT";"OH";43913;"JEFFERSON";7405984589;"http://buckeye.omeresa.net/";"susie.nolan@buckeyelocal.net";"North Elementary is located in Brilliant, Ohio.  Our mission statement is very simple.  North Elementary works together to be Respectful, Responsible and Ready to Learn.  Our projected enrollment for the 2017-2018 school year will be approximately 375 in Grades Preschool through 6th.   We strive to become efficient, proficient and excel in all we do.  Not only do we work hard on academics, but we also incorporate many fun and exciting activities for all students.  North Elementary participates in a Recycling Program. Awards Assemblies, Positive Behavior System, Incentive Movies, Perfect Attendance rewards, Study Island, Dibels, Math Facts, Computer Instruction, Right to Read Activities, Incentive Pool Parties, Duck Races, Literacy Fun Night, and many many more activities. A new school year always presents opportunities for new beginnings - new classes, new faces, new materials and sometimes new courses.";"http://www.buckeyelocal.net/northelementary_home.aspx";"https://www.facebook.com/pages/Buckeye-North-Elementary-School/529789360490065";"http://buckeye.omeresa.net/Employment.aspx";;;;;;"x";;;"http://buckeye.omeresa.net/sysimages/logo.png";;;;;;;;
