"id";"name";"address";"city";"state";"zip";"county";"phone";"main url";"email";"details";"location website";"facebook page";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1176934;"KIDS VILLIAGE LEARNING CENTER LLC";"105 T BOX DR";"ST CLAIR";"MO";63077;"FRANKLIN";"(636) 629-2900";;;;;;;;;;;;;;;;;;;;;;;"License Not Renewed"
1176935;"UNION RXI EARLY CHILDHOOD CENTER";"110 W SPRINGFIELD AVE";"UNION";"MO";63084;"FRANKLIN";"(636) 583-1202";"https://urxi-mo.schoolloop.com/";"vogelm@union.k12mo.us";"The Early Childhood Center is a separate building located on the Central Elementary campus. The center mostly serves children with developmental delays in one or more areas such as speech, language, motor, social/emotional, adaptive and cognition. Free screenings are provided once a year for ALL children through Parents As Teachers for infants, toddlers, and children in the Union R-XI School District beginning at four months of age up until the time the child enters Kindergarten. Home visits or visits at the Parents As Teacher Center can be arranged through a parent educator throughout the school year. Visits can also be set up when a family is expecting to help prepare for the arrival of the new family member.  Both programs are free of charge. Parents As Teacher program offers resources, play groups, screenings and home visits.  The Parents As Teacher program can provide developmental activities for ALL  children to be active during play for learning.  ";"https://urxi-mo.schoolloop.com/cms/section?d=x&group_id=1356617510539";;"https://unionrxi.tedk12.com/hire/index.aspx";;"http://urxi-mo.schoolloop.com/file/1356609713128/1356609569653/7027993380363459118.pdf";;;"x";"x";;;"https://urxi-mo.schoolloop.com/uimg/image/1356609569653/1439533068551.png";;;;;;;;
1176939;"VIBRANCY DAYCARE";"415 E WALKER ST";"ASH GROVE";"MO";65604;"GREENE";"(417) 363-7040";"https://www.vibrancyinchristministries.com/";"vibrancyoffice@gmail.com";;"https://www.vibrancyinchristministries.com/vibrancy-daycare";"https://www.facebook.com/pg/vibrancyinchrist/about/?ref=page_internal";"https://www.vibrancyinchristministries.com/employment";;;"x";"x";"x";"x";"x";;"https://static.wixstatic.com/media/fc7570_0b99766fd5ac43899d98e5dddf6934d8~mv2.gif";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1176940;"CHILD LIFE ACADEMY LLC";"517 E ELM ST";"REPUBLIC";"MO";65738;"GREENE";"(417) 459-6606";;"twoamzingkids@yahoo.com";;;;;;;;;;;;;;;;;;;;;
1176941;"CHILD LIFE ACADEMY LLC";"800 W STATE HIGHWAY 174";"REPUBLIC";"MO";65738;"GREENE";"(417) 732-2014";;;;;;;;;;;;;;;;;;;;;;;
1176942;"LITTLE PEOPLE'S WORKSHOP";"139 N WALNUT AVE";"REPUBLIC";"MO";65738;"GREENE";"(417) 882-2271";"http://www.hoodumc.org";"marlerk@hoodumc.org";"Little People's Workshop is a place where intentionally designed active learning leads children to know and understand God, themselves and their world.";"http://www.hoodumc.org/little-people-s-workshop";"https://www.facebook.com/pg/MinistryofHoodUnitedMethodistChurch/posts/?ref=page_internal";;;;;;;"x";;;"https://static.wixstatic.com/media/70b0a7_270e93b7902b4b38af8f0903291f561c~mv2.png/v1/fill/w_448,h_336,al_c,usm_0.66_1.00_0.01/70b0a7_270e93b7902b4b38af8f0903291f561c~mv2.png";;;;;;;;
1176944;"AFTER SCHOOL TUESDAY";"1222 W SUNSET ST";"SPRINGFIELD";"MO";65807;"GREENE";"(417) 893-6686";;;;;;;;;;;;;;;;;;;;;;;
1176945;"GREATER HEIGHTS LEARNING CENTER LLC";"2345 1/2 W KEARNEY ST";"SPRINGFIELD";"MO";65803;"GREENE";"(417) 368-1877";;"greaterheightslc@outlook.com";;;;;;;;;;;;;;;;;;;;;
1176947;"PRESCHOOL ACADEMY, LLC";"525 SOUTH AVE";"SPRINGFIELD";"MO";65806;"GREENE";"(417) 581-8710";"https://jamesriver.org";"info@preschool.academy";"Preschool Academy is a free two year preschool for 3 and 4 year olds. The mission is to strengthen and uplift low-income families by developing a Christ-centered and family-focused partnership. We feel this is cultivated by establishing an environment built on a strong Biblical foundation.";"https://jamesriver.org/preschool-academy";"https://www.facebook.com/sgfpreschoolacademy/";;"https://jamesriver.org/preschool-questionnaire";;;;"x";"x";;;"https://scontent-frx5-1.xx.fbcdn.net/v/t1.0-1/p200x200/20228262_1232529073523549_6698584419952687262_n.png?_nc_cat=0&_nc_eui2=AeF0fRxFoFlasNpMrye56JbDAhCTbKXUGgRTgHbXmGqiXDCcEgnqJRCexBjdFkTYbrz6p0CwjJRn0tV3D44QzFFVG8HZgaTdIU2VlAC9uJ7qiw&oh=2a2610c3b2150a1bb9e882ea51efa6e8&oe=5BA257EE";"9AM - 3PM";"9AM - 3PM";"9AM - 3PM";"9AM - 3PM";"9AM - 3PM";"Closed";"Closed";
1176948;"SERIOUSLY SILLY DAYCARE AND LEARNING CENTER LLC";"2121B W REPUBLIC RD";"SPRINGFIELD";"MO";65807;"GREENE";"(417) 351-8562";"http://seriouslysillylearningcenter.com/";"seriouslysillylearningcenter@gmail.com";"At Seriously Silly Daycare and Learning Center LLC, we are as serious about learning as we are silly about play!";"http://seriouslysillylearningcenter.com/";"https://www.facebook.com/seriouslysillydaycareandlearningcenter/";;;;;;;;;;;"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1176949;"THE SCHOOL DISTRICT OF SPRINGFIELD, R-12";"2757 E DIVISION ST";"SPRINGFIELD";"MO";65803;"GREENE";"(417) 523-1300";"http://www.springfieldpublicschoolsmo.org/pages/SPSMO/SPS_Schools/Early_Childhood/Early_Childhood";"mriley@spsmail.org";;"http://www.springfieldpublicschoolsmo.org/pages/SPSMO/SPS_Schools/Early_Childhood/Early_Childhood";"https://www.facebook.com/SHADYDELLECC";;;;"x";"x";"x";"x";"x";;"http://www.springfieldpublicschoolsmo.org/files/_ZbAJx_/3f702536b31559883745a49013852ec4/TopGraphic-Placeholder.png?isPlacedWithSiteDesigner=true";;;;;;;;
1176950;"A TOUCH ABOVE CHILDCARE LLC";"9379 E EVERGREEN ST";"STRAFFORD";"MO";65757;"GREENE";"(417) 736-4646";"http://www.kidsneed.net/";"atouchabovechildcare@kidsneed.net";"Our goal is: To provide the highest quality of care possible and create a learning environment that involves a relationship between families and A Touch Above Childcare and Preschool.";"http://www.kidsneed.net/";"https://www.facebook.com/atouchabovechildcare/";;;;"x";"x";"x";"x";;;"https://scontent-frx5-1.xx.fbcdn.net/v/t1.0-1/p200x200/14572876_311514379207843_597333755396928451_n.jpg?_nc_cat=0&oh=50c68a07957dd9a605dea63110102db2&oe=5BB0334D";"6:30AM-6PM";"6:30AM-6PM";"6:30AM-6PM";"6:30AM-6PM";"6:30AM-6PM";"Closed";"Closed";
1176951;"BOONSLICK HEARTLAND YOUNG MEN'S CHRISTIAN ASSOCIATION, INC.";"702 LUCKY ST";"FAYETTE";"MO";65248;"HOWARD";"(660) 248-3800";;"thendrix@boonslickheartlandymca.com";;;;;;;;;;;;;;;;;;;;;
1176952;"THE LEARNING TREE PRESCHOOL AND DAYCARE, LLC";"305 HWY 21 NORTH";"PILOT KNOB";"MO";63663;"Iron";"(573) 546-5566";;;;;;;;;"x";"x";"x";"x";;;;"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"Closed";"Closed";
1176953;"SPECTRUM STATION BLUE SPRINGS, L.L.C.";"1353 NW JEFFERSON ST";"BLUE SPRINGS";"MO";64015;"JACKSON";"(816) 427-5858";"https://www.spectrumstation.com/";"bluesprings@spectrumstation.com";"At Spectrum Station, our mission is to serve children and their families by providing innovative, high quality early learning and child care, as well as providing many additional services to help our families in the busy world in which they live.";"https://www.spectrumstation.com/blue-springs-center.html";"https://www.facebook.com/SpectrumStationBlueSprings/";"https://www.spectrumstation.com/employment-opportunities.html";"https://www.spectrumstation.com/forms.html";;"x";"x";"x";"x";;;"https://scontent-frx5-1.xx.fbcdn.net/v/t1.0-1/c48.0.200.200/p200x200/14641940_331050833914983_4167175560715160317_n.jpg?_nc_cat=0&_nc_eui2=AeGLbS13AjPFOEu7QmvG2SseyD1aW0xWKU_KyeguOyPjmBXT0GLxVidhQbBAVZpVFW3nkR_ojqQA0RV-8uNy-tpHIkdS0cPItmnvIaebTxpF6A&oh=527665d3e46bcdd491f02e85fdf94bd0&oe=5BA13FE5";"6AM - 6:30PM";"6AM - 6:30PM";"6AM - 6:30PM";"6AM - 6:30PM";"6AM - 6:30PM";"Closed";"Closed";
1176954;"TRI-CITY CHRISTIAN EARLY LEARNING CENTER";"430 NE DUNCAN RD";"BLUE SPRINGS";"MO";64014;"JACKSON";"(816) 795-1088";"http://tri-city.org/tcearlylearning/";"preschool@tri-city.org";"We Offer a Quality Preschool and Childcare Program for children who are Infants through Pre-Kindergarten. We have been trusted by parents for over thirty years.";"http://tri-city.org/tcearlylearning/";;;;;"x";"x";"x";"x";;;"http://tri-city.org/tcearlylearning/wp-content/uploads/sites/3/2016/08/cropped-EL_LogoTreeheader-2.png";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1176955;"INDEPENDENCE SCHOOL DISTRICT";"1525 N NOLAND RD";"INDEPENDENCE";"MO";64050;"JACKSON";"(816) 521-5435";"https://www.isdschools.org";"Stephanie-miller@isdschools.org";"We are the home of the Bear Cubs. Christian Ott takes pride in its rich history as the oldest elementary school in the Independence School District. We are committed to providing powerful learning experiences for all children in order to develop knowledgeable and successful learners.";"http://sites.isdschools.org/ott";"https://www.facebook.com/OttPTA/";"https://www.isdschools.org/careers/";;"https://drive.google.com/file/d/0B0H5TeAvQJbgX2Fsb01TRDJLdnU2aXNvZHpmYXN2dUV0QUlz/view";;;"x";"x";;;"http://sites.isdschools.org/themes/responsive/images/2014-isd-logo-rev-for-web.png";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"Closed";"Closed";
1176956;"INDEPENDENCE SCHOOL DISTRICT";"4300 S PHELPS RD";"INDEPENDENCE";"MO";64055;"JACKSON";"(816) 521-5475";"https://www.isdschools.org";"courtney_guy@isdschools.org";"By instilling within kids the motto of ""Practice Safety, Act Responsibly, Work Together, and Show Respect,"" they are empowered to establish a culture of learning.";"http://sites.isdschools.org/williamsouthern";;"https://www.isdschools.org/careers/";;"http://sites.isdschools.org/williamsouthern/useruploads/parents-and-students/2017-18%20Elementary%20Parent%20Student%20Handbook.pdf";;;"x";"x";;;"http://sites.isdschools.org/themes/responsive/images/2014-isd-logo-rev-for-web.png";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"Closed";"Closed";
1176957;"INDEPENDENCE SCHOOL DISTRICT";"20404 E TRUMAN RD";"INDEPENDENCE";"MO";64056;"JACKSON";"(816) 521-5455";"https://www.isdschools.org";"ANNA_MORENO@ISDSCHOOLS.ORG";"Spring Branch Elementary School is located on the east side of the Independence School District. We are the home to approximately 250  Kindergarten through fifth grade students. Convenient before-and-after-school childcare is offered through the Kids’ Safari program. Our Parent Teacher Association supports the staff and students each year with a variety of fun activities, seasonal celebrations, and support of field trips.  We also have community partners who help us tremendously!   They help make Spring Branch a school where students can learn and grow!";"http://sites.isdschools.org/springbranch";;"https://www.isdschools.org/careers/";;"http://sites.isdschools.org/springbranch/useruploads/index/2017-18%20Elementary%20Parent%20Student%20Handbook.pdf";;;"x";"x";"x";;"http://sites.isdschools.org/themes/responsive/images/2014-isd-logo-rev-for-web.png";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"Closed";"Closed";
1176958;"INDEPENDENCE SCHOOL DISTRICT";"17302 RD MIZE RD";"INDEPENDENCE";"MO";64057;"JACKSON";"(816) 521-5635";"https://www.isdschools.org";"JENNIFER_YOUNGHANS@ISDSCHOOLS.ORG";"Blackburn is a proud participant in the district's character education program, CHARACTERplus, a program which emphasizes postitive character traits in all areas of a student's life.";"http://sites.isdschools.org/blackburn";;"https://www.isdschools.org/careers/";;"http://sites.isdschools.org/blackburn/useruploads/parents-and-students/NEW%202017-18%20Elementary%20Parent%20Student%20Handbook.pdf";;;"x";"x";;;"http://sites.isdschools.org/themes/responsive/images/2014-isd-logo-rev-for-web.png";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"9:00AM - 4:03PM";"Closed";"Closed";
1176959;"A BETTER CHANCE CHRISTIAN LEARNING CENTER";"2901 BENTON PLZ";"KANSAS CITY";"MO";64127;"JACKSON";"(816) 231-5777";;;;;;;;;;;;;;;;;;;;;;;
1176962;"INSPIRE EARLY EDUCATION CENTER LLC";"1019 ADMIRAL BLVD";"KANSAS CITY";"MO";64106;"JACKSON";"(816) 612-7729";;" ";;;;;;;;;;;;;;;;;;;;;
1176963;"PRESCHOOL OF THE ARTS EDUCATIONAL CENTER LLC";"5500 WOODLAND AVE";"KANSAS CITY";"MO";64110;"JACKSON";"(816) 541-3937";"http://preschoolartskc.business.site/";"Angelnurse80@gmail.com";" Childcare Center that focuses on learning and fun. At Preschool Of The Arts Educational Center we allow children to be individuals, teaching independence, self esteem and creativity to help each child learn and develop.";"http://preschoolartskc.business.site/";;;;;"x";"x";"x";"x";;;;"6:00AM - 9PM";"6:00AM - 9PM";"6:00AM - 9PM";"6:00AM - 9PM";"6:00AM - 9PM";"Closed";"Closed";
1176966;"SPECTRUM STATION DOWNTOWN LLC";"911 MAIN ST";"KANSAS CITY";"MO";64105;"JACKSON";"(816) 898-6543";"https://www.spectrumstation.com/";"downtown@spectrumstation.com";"https://www.spectrumstation.com/employment-opportunities.html";"https://www.spectrumstation.com/downtown-center.html";"https://www.facebook.com/SpectrumStationDowntown/?ref=page_internal";"https://www.spectrumstation.com/employment-opportunities.html";"https://www.spectrumstation.com/forms.html";;"x";"x";"x";"x";;;;"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1176967;"THE CHILDREN'S LEARNING CENTER";"1648 E 63RD ST";"KANSAS CITY";"MO";64110;"JACKSON";"(816) 462-2368";;" ";"A safe place to learn and grow; We strive to meet the needs of the whole child-- social, emotional,cognitive, physical, and creative";;"https://www.facebook.com/auntieshousekc/";;;;;"x";"x";;;;;;;;;;;;
1176970;"FIRSTEDGE LLC";"1000 SW LONGVIEW PARK DR";"LEES SUMMIT";"MO";64081;"JACKSON";"(816) 600-0700";"https://www.goddardschool.com/";"leessummit2mo@goddardschools.com";"We are committed to providing a dynamic and nurturing preschool giving every child the opportunity to develop into a confident learner who is prepared for successin school and in life";"https://www.goddardschool.com/kansas-city/lees-summit-longview-park-drive-mo?utm_source=google&utm_medium=business_listings&utm_campaign=school&utm_content=main_button";"https://www.facebook.com/GoddardSchoolLeesSummitMO";;;;"x";"x";"x";"x";"x";"x";"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/14212014_1101686233202242_4115483129887656230_n.jpg?_nc_cat=0&oh=546aa53370e0424256df8a6b8a801e0c&oe=5BB235FD";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"7AM - 6PM";"Closed";"Closed";
1176971;"TOTALLY KIDZ ACADEMY, LLC";"604 SW JEFFERSON ST";"LEES SUMMIT";"MO";64063;"JACKSON";"(816) 282-2068";"http://totallykidzacademy.com/";"totallykidzacademy@gmail.com";"To provide a safe, nurturing environment where a child feels confident, and secure, where he/she will be stimulated to learn and grow. It’s a child’s instinct to learn. In their early years, they do so in everything they see, touch, smell, and hear. We seize every moment we can and turn it into a learning experience. It is our mission to give the children the tools they will need to grow into capable, self- confident, self-sufficient, human beings.";"http://totallykidzacademy.com/";"https://www.facebook.com/pg/TOTallyKidzAcademy/about/";"http://totallykidzacademy.com/contact/";;;"x";"x";"x";"x";"x";"x";"http://totallykidzacademy.com/wp-content/uploads/2017/06/cropped-logo-fixed.png";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1176973;"INDEPENDENCE SCHOOL DISTRICT";"11424 GILL ST";"SUGAR CREEK";"MO";64054;"Jackson";"(816) 521-4560";"https://www.isdschools.org";" ";"Sugar Creek Elementary School strives to be a caring learning community where all members are valued and supported.";"http://sites.isdschools.org/sugarcreek";;;;"http://sites.isdschools.org/sugarcreek/useruploads/important-information/2017-18%20Elementary%20Parent%20Student%20Handbook%20(1).pdf";;;"x";"x";;;"http://sites.isdschools.org/themes/responsive/images/2014-isd-logo-rev-for-web.png";"9:05AM - 4:08PM";"9:05AM - 4:08PM";"9:05AM - 4:08PM";"9:05AM - 4:08PM";"9:05AM - 4:08PM";"Closed";"Closed";
1176974;"FOOTPRINTS & FRIENDS TOO LLC";"5601 N MAIN ST";"JOPLIN";"MO";64801;"JASPER";"(417) 621-0050";"https://www.footprintsfriendspreschool.com/";"footprintsfriendspreschool@yahoo.com";"We provide a loving environment in which children can learn and interact as much as they can with the world around them. Here you will find a nurturing, educational environment for children ages birth through 12 years.";"https://www.footprintsfriendspreschool.com/";"https://www.facebook.com/Footprints-Friends-Preschool-Inc-161894673972871/";;;;"x";"x";"x";"x";;;"https://static.wixstatic.com/media/59e206_54b8a7dc591b4a31bfd5aec6b5f78832.png/v1/fill/w_408,h_142,al_c,usm_0.66_1.00_0.01/59e206_54b8a7dc591b4a31bfd5aec6b5f78832.png";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1176975;"IMMANUEL EARLY CHILDHOOD ACADEMY";"6500 METROPOLITAN BLVD";"BARNHART";"MO";63012;"JEFFERSON";"(636) 464-4114";;"contactieca@gmail.com";"State inspected child care, CPR and first aid trained teachers, Creative curriculum in a fun, caring environment.";;"https://www.facebook.com/ImmanuelEarlyChildhoodAcademy/";;;;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/21272502_423982398003508_511852355930700190_n.jpg?_nc_cat=0&oh=2d89177c84cfb456d40a9fc8c37ac690&oe=5BA7EB72";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1176976;"MY FRIEND'S HOUSE, LLC.";"19 NEW SUGAR CREEK RD";"FENTON";"MO";63026;"SAINT LOUIS";"(636) 283-8830";"http://www.myfriendshousefenton.com/";"info@myfriendshousefenton.com";"At My Friend's House, our goal is to ensure that your kids are safe, they are learning through activities, and they are enjoying themselves. My Friend's House is more than just a name, it is our mantra. We strive to love your kids as much as you do. Our staff are not just babysitters, they are trained to teach your children arts, sports, and even sign language. Our low-level playground is great for kids with disabilities and those afraid of heights.";"http://www.myfriendshousefenton.com/";"https://www.facebook.com/myfriendshousedaycare/";;;;"x";"x";"x";"x";;;"http://uploads.webflow.com/57d9a2b40f95286d752fb564/57eafb1a1117c47f4d963b48_Asset%203.svg";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1176977;"ST. MARTIN UCC PRESCHOOL";"3229 HIGH RIDGE BLVD";"HIGH RIDGE";"MO";63049;"JEFFERSON";"(636) 677-5602";"http://www.stmartinucc-hr.com/";" St.martinuccpreschool17@outlook.com";"Children ages 3 to 5 years old are welcome at the St. Martin Preschool from 9:00 a.m. to 3:00 p.m. on Tuesdays and Thursdays. Prekindergarten and Early Learning classes run concurrently with the Public school program.";"http://www.stmartinucc-hr.com/church-preschool/";;;;;;;"x";"x";;;"https://static1.squarespace.com/static/561e6684e4b0c35ebcbfc53d/t/5a5115038165f5deaa5266f6/1515263241957/High+Ridge+Preschool+%281%29.png?format=1500w";"8AM - 4:30PM";"8AM - 4:30PM";"8AM - 4:30PM";"8AM - 4:30PM";"8AM - 4:30PM";"Closed";"Closed";
1176979;"LAUGH & LEARN DAYCARE CENTER, LLC";"1095 S MITCHELL ST";"WARRENSBURG";"MO";64093;"JOHNSON";"(660) 362-1522";;;;;"https://www.facebook.com/events/155047778297530/";;;;;;;;;;;;;;;;;;
1176980;"ALIBUGS PLAYHOUSE N LEARNING CENTER";"22510 GRAY EAGLE LN";"LEBANON";"MO";65536;"LACLEDE";"(417) 533-8100";;;"Day care center for age newborn to 12. State pay accepted";;"https://www.facebook.com/AliBugsPlayhouse/";;;;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/36282619_226950824697479_7215965534578278400_n.jpg?_nc_cat=0&oh=98567b5bbc0f7d4af88c54eff3c82f8f&oe=5BA69ED3";"6AM - 5:30PM";"6AM - 5:30PM";"6AM - 5:30PM";"6AM - 5:30PM";"6AM - 5:30PM";"Closed";"Closed";
1176982;"TOT STOP LEARNING CENTER";"22940 GREEN HILLS RD";"LEBANON";"MO";65536;"LACLEDE";"(417) 532-0922";"https://brh7d4.wixsite.com/totstopdaycare";" ";"We are a day care in Lebanon, MO that offers a home away from home for the ages of 6 wks up to the age of 10. We would love to meet you! Come check us out!";"https://brh7d4.wixsite.com/totstopdaycare";;;;;"x";"x";"x";"x";;;;"5:30AM - 5:30PM";"5:30AM - 5:30PM";"5:30AM - 5:30PM";"5:30AM - 5:30PM";"5:30AM - 5:30PM";"Closed";"Closed";
1176983;"THE CROSS";"504 N ELM";"EMMA";"MO";65327;"LAFAYETTE";"(660) 463-7869";"http://holycrossemma.org/";"holycrossemma.sectrectary@centurytel.net";"The C.R.O.S.S was created to provide a supervised, fun-filled, Christian based environment for elementary aged children after regular school hours.";"http://holycrossemma.org/the-cross-after-school-care.html";"https://www.facebook.com/pages/Holy-Cross-Lutheran-Church-and-School/143644649136100";;;"https://drive.google.com/file/d/1HV4_T2tn6JiFooIyW6l6LIA9Ud64zOIq/view";;;;;"x";;;"after school - 5:30PM";"after school - 5:30PM";"after school - 5:30PM";"after school - 5:30PM";"after school - 5:30PM";"Closed";"Closed";
1176988;"BEGINNING TO GROW";"3021 MARKET ST";"HANNIBAL";"MO";63401;"MARION";"(573) 298-6639";;"growandlearn4@gmail.com";;;;;;;;;;;;;;;;;;;;;
1176993;"KREATIVE KIDDOS LLC";"13539 HIGHWAY 52";"VERSAILLES";"MO";65084;"MORGAN";"(573) 378-4822";;" ";;;"https://www.facebook.com/Kreative-Kiddos-Preschool-Daycare-of-Versailles-282357122136221/";;;;;;;;;"x";;;;;;;;;
1176997;"THOMPSON EARLY LEARNING CENTER";"3750 W 10TH ST";"SEDALIA";"MO";65301;"PETTIS";"(660) 851-0198";;"kelly.cady@ewthompsonhealth.com";"THOMPSON EARLY LEARNING CENTER in Pettis County, Missouri, is a child care center which provides high quality day care services for all children. Children who experience quality early education and child care in THOMPSON EARLY LEARNING CENTER in the city of Sedalia receive long term benefits. They have better math, language and social skills as they enter school, and, as they grow older, they will require less special education and will progress further in school.";;;;;;;;;;;;;"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"Closed";"Closed";
1176998;"LITTLE FEET BIG STEPS, LLC";"905 N MAIN ST";"WINDSOR";"MO";65360;"HENRY";"(660) 492-6460";;"jgann9@gmail.com";;;;;;;;;;;;;;;;;;;;;
1177000;"OZARKS REGIONAL YMCA";"1710 W BROADWAY";"BOLIVAR";"MO";65613;"POLK";"(417) 326-3100";"https://www.orymca.org/";"pshepard@orymca.org";"To promote Judeo-Christian values through programs that build a healthy spirit, mind and body for all.";"https://www.orymca.org/bolivar";"https://www.facebook.com/RoyBluntYMCABolivar/";;"https://www.orymca.org/bolivar-after-school";;"x";"x";"x";"x";"x";;"https://scontent-frx5-1.xx.fbcdn.net/v/t1.0-9/10408664_830292983730555_6016993615899329116_n.png?_nc_cat=0&oh=966ae34294184687676bbb73028e83c5&oe=5BE6289A";"5AM - 9PM";"5AM - 9PM";"5AM - 9PM";"5AM - 9PM";"5AM - 9PM";"7AM - 9PM";"1PM - 5PM";
1177001;"LITTLE WONDERS DAYCARE LLC";"16540 HIGHWAY 17";"CROCKER";"MO";65452;"PULASKI";"(573) 578-8130";;"paintmixs@hotmail.com";"A locally owned daycare facility, serving parents with children ages 2 and up.";;"https://www.facebook.com/pages/biz/Little-Wonders-Daycare-LLC-1204390666246258/";;;;;;"x";"x";"x";;"https://scontent-frx5-1.xx.fbcdn.net/v/t1.0-9/13620213_1204402456245079_8748475186969136593_n.jpg?_nc_cat=0&oh=d0576a2fc693098ae3b17c0067d99113&oe=5BA6AA69";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"6AM - 9PM";"Closed";"Closed";
1177005;"STONEBROOKE KIDZ ACADEMY";"500 GW LANE STREET";"WAYNESVILLE";"MO";65583;"PULASKI";"(573) 774-3522";"https://www.stonebrookekidzacademy.com/";"stonebrookekidzacademy@gmail.com";"Our goal is to provide an excellent level of care to our children by working with parents, providing a loving home-like environment combined with a healthy diet, play, rest, and learning.";"https://www.stonebrookekidzacademy.com/";"https://www.facebook.com/stonebrookekidzacademy";;"https://www.stonebrookekidzacademy.com/s/Enrollment-application-6-17.pdf";"https://www.stonebrookekidzacademy.com/s/Parent-Handbook.pdf";"x";"x";"x";"x";"x";;"https://static1.squarespace.com/static/5877dcd08419c2c583ffdb1e/t/59f9034464265f591bb77cf4/1511880023766/?format=1500w";"5:30AM - 6PM";"5:30AM - 6PM";"5:30AM - 6PM";"5:30AM - 6PM";"5:30AM - 6PM";"Closed";"Closed";
1177007;"KELSO C-7 PRESCHOOL";"820 State Highway A";"BENTON";"MO";63736;"SCOTT";"(573) 545-3357";"http://kelsoc-7.wixsite.com/kelso";"CBENTLEY@KELSOC-6.K12.US.MO";"Kelso C-7 Elementary is the best kept secret in southeast Missouri. We are a small, highly successful, public school in New Hamburg, Missouri. We provide students in grades K-8 a private school class size in a public school setting.";"http://kelsoc-7.wixsite.com/kelso";;"http://kelsoc-7.wixsite.com/kelso/job-openings";;;;;;"x";"x";;"https://static.wixstatic.com/media/8178e8_a4447978a7eb411b8141bd8989906f77~mv2.png/v1/fill/w_385,h_131,al_c,usm_0.66_1.00_0.01/8178e8_a4447978a7eb411b8141bd8989906f77~mv2.png";;;;;;;;
1177008;"DELTA AREA ECONOMIC OPPORTUNITY CORPORATION";"123 ARTHUR";"SIKESTON";"MO";63801;"SCOTT";"(573) 472-6333";"http://www.daeoc.com/locations.php";"psouthard@daeoc.com";"The vast majority of our programs cover the 6 counties of Southeast Missouri (Scott, Stoddard, New Madrid, Mississippi, Pemiscot, and Dunklin). Some programs were created to address specific needs in only one or more counties while our Child Care Food Programs reaches outside of our service area to cover 15 counties. If you are interested in a specific program's coverage, call and speak with program's manager.";"http://www.daeoc.com/locationsDetail.php?Early-Head-Start-Center-32";"https://www.facebook.com/DAEOC65/?ref=profile";"http://www.daeoc.com/career.php";;;;;"x";"x";;;"http://www.daeoc.com/images/header1.png";"7AM - 4:30PM";"7AM - 4:30PM";"7AM - 4:30PM";"7AM - 4:30PM";"7AM - 4:30PM";"Closed";"Closed";
