"id";"name";"address";"city";"state";"zip";"county";"phone";"main url";"email";"details";"location website";"facebook page";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1178210;"ELMWOOD PLACE ELEMENTARY SCHOOL";"400 MAPLE ST";"CINCINNATI";"OH";45216;"HAMILTON";5134827115;"http://sbepschools.org/schools/epe";"speters@sbepschools.org";;"http://sbepschools.org/schools/epe";"https://www.facebook.com/pages/Elmwood-Place-Elementary-School/370616929786409";"http://sbepschools.org/district/employment";"http://sbepschools.org/content/open-enrollment";"http://sbepschools.org/sites/default/files/epe_student_handbook_2017-2018.pdf";;;;"x";;;"http://sbepschools.org/sites/default/files/150h.png";"7:55AM - 3:05PM";"7:55AM - 3:05PM";"7:55AM - 3:05PM";"7:55AM - 3:05PM";"7:55AM - 3:05PM";"Closed";"Closed";
1178211;"ELYRIA EARLY CHILDHOOD CENTER";"42101 GRISWOLD RD";"ELYRIA";"OH";44035;"LORAIN";4402848250;"https://www.elyriaschools.org/Domain/8";"PlantnerJacqueline@elyriaschools.org";"Welcome to the Elyria Schools Early Childhood Education Preschool Program. Our preschool program follows the Houghton Mifflin Big Day for Pre-K curriculum. Learning is active rather than passive and students are encouraged to participate in all activities. The program individualizes learning and is appropriate for children of varying backgrounds, being tailored to the current developmental level of each child.";"https://www.elyriaschools.org/domain/36";"https://www.facebook.com/EECVSchool/";"https://www.elyriaschools.org/Page/179";"https://www.elyriaschools.org/cms/lib/OH01914441/Centricity/Domain/233/18-19%20preschool%20enrollment%20packet%20.pdf";"https://www.elyriaschools.org/cms/lib/OH01914441/Centricity/Domain/233/ECE%20Preschool%20Program%20Info.pdf";;;"x";"x";;;"https://www.elyriaschools.org/cms/lib/OH01914441/Centricity/Template/GlobalAssets/images///logos/Block_E.png";"9:10AM - 3:10PM";"9:10AM - 3:10PM";"9:10AM - 3:10PM";"9:10AM - 3:10PM";"9:10AM - 3:10PM";"Closed";"Closed";
1178212;"ELYRIA KIDZ R US LEARNING CENTER, INC.";"107 ELYRIA-OBERLIN RD";"ELYRIA";"OH";44035;"LORAIN";4403220223;"http://www.elyriakidzrus.com/";"elyriakidzrus@yahoo.com";"We believe that it takes a village to raise a child, so we work closely with parents in the local community to help provide them with the highest quality of child care. While attending Elyria Kidz R' Us, we guarantee that your child will receive the best supervision, guidance, and educational opportunities available; in order to help them maximize their full potential. By enrolling in our program you can have peace of mind, knowing that you've provided your child with the most nurturing environment to safely learn, grow, and have fun.";"http://www.elyriakidzrus.com/";"https://www.facebook.com/Elyria-Kidz-R-Us-Learning-Center-215833578891687/";;"http://www.elyriakidzrus.com/admissions/";;"x";"x";"x";"x";;;;"5AM - 12AM";"5AM - 12AM";"5AM - 12AM";"5AM - 12AM";"5AM - 12AM";"5AM - 12AM";"5AM - 12AM";
1178213;"EMMANUEL CHRISTIAN ACADEMY";"350 S PORTAGE PATH";"AKRON";"OH";44320;"SUMMIT";3308367182;"http://ecarams.org/";"Ccarroll@ecarams.org";"The mission of Emmanuel Christian Academy is to provide instruction in God's Word and conventional instruction that meets or exceeds State standards for all who desire a biblical foundation: and to serve students who are defined as ""at-risk"" and those who are underserved in traditional systems of education.  Our vision statement is: ""Educating children in the Spirit of Excellence.""ECA's administration, faculty and staff believe they are called to make a difference and to be positive role models for students; so they can become productive citizens of their future communities.";"http://ecarams.org/early-education-center/";"https://www.facebook.com/ECARams";"http://ecarams.org/employment/";"https://drive.google.com/file/d/1ri2L4NtGR4dGB9UWojnOBnQyT3MbV15R/view";"https://drive.google.com/file/d/0B7STCg9J4xbBdl9XYlZlMEFSajg/view";;;"x";"x";;;"https://www.facebook.com/ECARams/photos/a.234626786555957.72825.234626039889365/1654618974556724/?type=1&theater";"8:30AM - 3PM";"8:30AM - 3PM";"8:30AM - 3PM";"8:30AM - 3PM";"8:30AM - 3PM";"Closed";"Closed";
1178214;"ENON PRIMARY SCHOOL";"120 S XENIA DR";"ENON";"OH";45323;"CLARK";9373257671;"http://www.greenon.k12.oh.us/";"dknapke@greenonschools.org";"Greenon students in kindergarten and 1st grade attend Enon Primary School. Preschool students also attend Enon Primary through the Clark County ESC.";"http://enon.greenonschools.org/";"https://www.facebook.com/GreenonSchools/";;"http://www.greenon.k12.oh.us/UserFiles/Servers/Server_1034853/File/KDG%20Registration%20Packet.pdf";"http://www.greenon.k12.oh.us/UserFiles/Servers/Server_1034853/File/ElementaryStudentHandbook%202017-18.pdf";;;;"x";;;"http://p16cdn4static.sharpschool.com/UserFiles/Servers/Server_1035461/Image/logoUpdate.png";"8:15AM - 3PM";"8:15AM - 3PM";"8:15AM - 3PM";"8:15AM - 3PM";"8:15AM - 3PM";"Closed";"Closed";
1178217;"ERVIN CARLISLE ELEMENTARY SCHOOL";"746 ST RT 37 W";"DELAWARE";"OH";43015;"DELAWARE";7408331450;"https://www.dcs.k12.oh.us/";"vertikpa@delawarecityschools.net";"The Delaware City Schools will promote a culture of excellence that engages and empowers students and staff to embrace the challenges of our global society. We will build on our traditions, respect our diversity, and partner for a strong community.";"https://www.dcs.k12.oh.us/page/2727";;"https://www.dcs.k12.oh.us/Page/136";"https://www.dcs.k12.oh.us/Page/5583";"https://www.dcs.k12.oh.us/Page/5465";;;"x";"x";;;"https://www.dcs.k12.oh.us/cms/lib/OH16000212/Centricity/Template/GlobalAssets/images///logos/DCS-var7-web-200px-TM2.png";"8:30AM - 3:15PM";"8:30AM - 3:15PM";"8:30AM - 3:15PM";"8:30AM - 3:15PM";"8:30AM - 3:15PM";"Closed";"Closed";
1178219;"ETNA ROAD ELEMENTARY SCHOOL";"4531 ETNA RD";"WHITEHALL";"OH";43213;"Franklin";6144175400;"http://www.whitehallcityschools.org/";"adkinsl@wcsrams.org";"The Etna Road Elementary School houses students in second through fifth grade. We have approximately 500-550 students each year. We have one principal, one student intervention coordinator, and one social worker on staff in the building.";"http://www.whitehallcityschools.org/etnaroadelementary_home.aspx";"https://www.facebook.com/pages/Etna-Road-Elementary-School/877284852290207";"http://www.wcsrams.org/HumanResources.aspx";"http://www.wcsrams.org/EnrollmentCenter.aspx";;;;"x";"x";;;"http://filecabinet5.eschoolview.com/AEC05242-0333-45FA-90A5-30FAC1FF8132/Soar.JPG";"9:05AM - 3:35PM";"9:05AM - 3:35PM";"9:05AM - 3:35PM";"9:05AM - 3:35PM";"9:05AM - 3:35PM";"Closed";"Closed";
1178220;"EUCLID SCHOOLS EARLY LEARNING CENTER";"22800 FOX AVE";"EUCLID";"OH";44123;"CUYAHOGA";2167974360;"http://www.euclidschools.org/";"shenley@euclidschools.org";"From pre-kindergarten through senior year, the Euclid City School District will provide an excellent education to our students and serve as an asset to our community. Our graduates will emerge from their high school experiences with college credit and/or industrial certifications.";"http://www.euclidschools.org/earlylearningcenter_home.aspx";"https://www.facebook.com/euclidschools";;"http://www.euclidschools.org/Registration.aspx";;;;;"x";;;"http://www.euclidschools.org/sysimages/LOGO.png";"8AM - 4:30PM";"8AM - 4:30PM";"8AM - 4:30PM";"8AM - 4:30PM";"8AM - 4:30PM";"Closed";"Closed";
1178221;"EUCLID PARK ELEMENTARY SCHOOL";"17914 EUCLID AVE";"CLEVELAND";"OH";44112;"CUYAHOGA";2169201855;"http://www.clevelandmetroschools.org/";;"Euclid Park is a PreK-8 School with a curriculum that focuses on literacy and family involvement in children's education. Students succeed through independent and guided lessons in the classroom, where our teachers cultivate a safe and respectful learning environment.";"http://www.clevelandmetroschools.org/EuclidPark";"https://www.facebook.com/euclidpark/";;"http://www.clevelandmetroschools.org/Page/11255";"http://www.clevelandmetroschools.org/domain/5039";;;;"x";;;;"8AM - 2:30PM";"8AM - 2:30PM";"8AM - 2:30PM";"8AM - 2:30PM";"8AM - 2:30PM";"Closed";"Closed";
1178223;"EVANSTON ACADEMY ELEMENTARY SCHOOL";"1835 FAIRFAX AVE";"CINCINNATI";"OH";45207;"HAMILTON";5133632700;"https://evanstonacademy.cps-k12.org/";;"Cincinnati Public Schools provides quality, comprehensive preschool programs and collaborative services to support young children and families for lifelong learning";"https://evanstonacademy.cps-k12.org/";"http://www.facebook.com/CincinnatiPublicSchools";;"https://evanstonacademy.cps-k12.org/enroll";"https://www.cps-k12.org/families-students/forms";;;"x";"x";;;"https://evanstonacademy.cps-k12.org/sites/evanstonacademy.cps-k12.org/files/logo-cps2016.png";"7:45AM - 2:15PM";"7:45AM - 2:15PM";"7:45AM - 2:15PM";"7:45AM - 2:15PM";"7:45AM - 2:15PM";"Closed";"Closed";
1178224;"EVENDALE ELEMENTARY SCHOOL";"3940 GLENDALE MILFORD RD";"CINCINNATI";"OH";45241;"HAMILTON";5138641200;"https://www.princetonschools.net/";"jsenter@vikingmail.org";"At Evendale Elementary, we are committed to working tirelessly to provide challenging educational opportunities for children each day";"https://www.princetonschools.net/evendale";"https://www.facebook.com/PCSDLittleVikes/";;"https://www.princetonschools.net/Page/891";"https://www.princetonschools.net/Page/831";;;"x";"x";;;"https://www.princetonschools.net/cms/lib/OH02215824/Centricity/Template/GlobalAssets/images///logos/evendale_17.png";"9AM - 3:50PM";"9AM - 3:50PM";"9AM - 3:50PM";"9AM - 3:50PM";"9AM - 3:50PM";"Closed";"Closed";
1178225;"EVERGREEN ELEMENTARY SCHOOL";"14844 COUNTY ROAD 6";"METAMORA";"OH";43540;"FULTON";4196449221;"http://evgvikings.org/";"webmaster@evgvikings.org";"The Board of Education will prepare its students to be engaged and productive citizens by providing a rigorous and relevant curriculum in a safe and healthy learning environment, having high expectations for academic success, encouraging the development of critical thinking skills, supporting opportunities for problem-solving and presentation skills, encouraging the development of positive character traits by learning to adapt to change and working as part of a team.";"http://evergreen.ss10.sharpschool.com/cms/one.aspx?siteId=800408";"https://www.facebook.com/Evergreen-Local-School-District-1453608014852095/";"http://evergreen.ss10.sharpschool.com/cms/One.aspx?PortalId=60824&pageId=688572&objectId.117064=688574&contextId.117064=688573#";"http://evergreen.ss10.sharpschool.com/cms/One.aspx?portalId=60824&pageId=764930";"http://evergreen.ss10.sharpschool.com/common/pages/DisplayFile.aspx?itemId=15386092";;;"x";"x";;;"https://scontent.fskp3-1.fna.fbcdn.net/v/t1.0-1/c25.0.200.200/p200x200/165939_1453611178185112_291983804_n.jpg?_nc_cat=0&oh=8a65a855ac617e7582a3cb04843bde48&oe=5BCE50FB";"7:45AM - 3PM";"7:45AM - 3PM";"7:45AM - 3PM";"7:45AM - 3PM";"7:45AM - 3PM";"Closed";"Closed";
1178227;"EWING SCHOOL";"1701 COLEGATE DR";"MARIETTA";"OH";45750;"WASHINGTON";7403733781;"http://www.wcbdd.org/";;"Ewing School offers six half-day preschool classes for children with and without developmental delays. The Program operates four days per week and is staffed by teachers certified in Early Childhood Special Education. Children with special needs who are between the ages of 3 and 6 may attend Ewing's program based upon their Individual Education Plan (IEP) and referral by their local school district. In addition to classroom learning activities, children may receive speech, physical and occupational therapies according to their needs. In addition, each classroom has swim times in the warm water pool at Ewing .";"http://www.wcbdd.org/page19.html";"https://www.facebook.com/PTOEwing/?rf=151420008233361";;"http://www.wcbdd.org/page16.html";"http://www.wcbdd.org/17-18%20Ewing%20School%20handbook.pdf";;;"x";"x";;;"http://www.wcbdd.org/wpimages/wpa8e5dca3_06.png";"8:45AM - 3PM";"8:45AM - 3PM";"8:45AM - 3PM";"8:45AM - 3PM";"8:45AM - 3PM";"Closed";"Closed";
1178228;"FAIR PLAY";"4150 BELDEN VILLAGE ST NW";"CANTON";"OH";44718;"STARK";3308327529;;;;"https://www.cantonchamber.org/fair-play-family-center-llc";;;;;"x";"x";"x";"x";;;;;;;;;;;
1178229;"FAIRBANKS ELEMENTARY SCHOOL";"11140 STATE ROUTE 38";"MILFORD CENTER";"OH";43045;"UNION";9373499000;"http://www.fairbanks.k12.oh.us/";;"Cheer for its Fairbanks Winning, Cheer 'Til the Noise is Dinning, Cheer for the Panthers, They're the Men Who Wear the ""F""!";"http://www.fairbanks.k12.oh.us/o/es";;;"http://fairbankslocaloh.apptegy.us/o/district/page/enrollment--60";"http://www.fairbanks.k12.oh.us/o/District/page/parents-students--37";;;"x";"x";;;"http://www.fairbanks.k12.oh.us/assets/apptegy_cms/themes/fairbankslocaloh/logo-9d810128fb885f4f8da10ab1354e618c.png";;;;;;;;
1178230;"FAIRFAX ELEMENTARY SCHOOL";"3150 FAIRFAX RD";"CLEVELAND HEIGHTS";"OH";44118;"CUYAHOGA";2163717480;"http://www.chuh.org/";"info@chuh.org";"Fairfax Elementary is one of seven elementary schools in the Cleveland Heights-University Heights City School District. We have over 350 students in attendance at Fairfax. These students come from all walks of life and a variety of cultural backgrounds. We have a small population of English language learners in our school and throughout the district.";"http://www.chuh.org/";"https://www.facebook.com/CHUH.Schools/";;"http://www.chuh.org/RegistrationEnrollment.aspx";"http://www.chuh.org/Downloads/2017-18%20Cleveland%20Heights%20Teacher%20Evaluation%20System%20Handout%20v82317.pdf";;;"x";"x";;;"http://www.chuh.org/sysimages/nav_logo_small1.png";"8:55AM - 3:20PM";"8:55AM - 3:20PM";"8:55AM - 3:20PM";"8:55AM - 3:20PM";"8:55AM - 3:20PM";"Closed";"Closed";
1178231;"FAIRFIELD CENTRAL ELEMENTARY SCHOOL";"5058 DIXIE HWY";"FAIRFIELD";"OH";45014;"BUTLER";5138297979;"https://www.fairfieldcityschools.com/";"centralattendance@fairfieldcityschools.com";"The Fairfield City School District provides a challenging and supportive environment for the education of 10,000 students in preschool through 12th grade. With 11 schools in the city of Fairfield and Fairfield Township, we are proud of our district, its community and its people. Our programs reflect the needs of our diverse population, which ranges from offering academic services that support every learner, to advanced placement and honors courses. Our well-known visual and performing arts and athletics programs provide additional opportunities for students to excel. They are equally active in community outreach and participate in a number of city and township initiatives.  Our supportive parents and business partners are energetic in their work to help our students succeed. These experiences give Fairfield students an edge that prepares them for successful futures and challenges them daily to exceed the expectations of our motto: Excellence, Preparation for Life, Opportunities for All.";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=183893&type=d&pREC_ID=383548";"https://www.facebook.com/FairfieldCentralElementaryPtc/";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=673579&type=d&pREC_ID=1118836";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=184313&type=d&pREC_ID=457194";"https://1.cdn.edl.io/08VSguLXMljDtOL8ZxCfLFPBMOwwyhRute7etXWKrKFdGeII.pdf";;;"x";"x";;;"https://scontent.fskp3-1.fna.fbcdn.net/v/t1.0-1/c1.0.200.200/p200x200/34923382_1293956377401034_3835928759135895552_n.jpg?_nc_cat=0&oh=fc7e78371ded390dcd72169ff1df99a0&oe=5BC850BA";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"Closed";"Closed";
1178232;"FAIRFIELD CHRISTIAN ACADEMY";"1965 N COLUMBUS ST";"LANCASTER";"OH";43130;"FAIRFIELD";7406542889;"http://www.fcaknights.org/";"kstephens@fcaknights.us";"To pursue academic achievement within a framework of a Biblical Worldview.  To enjoy a variety of athletics, fine arts and other interesting co-curricular activities. ";"http://www.fcaknights.org/";"https://www.facebook.com/fairfieldchristianacademy/";"http://www.fcaknights.org/EmploymentOpportunities.aspx";"http://www.fcaknights.org/Re-Enrollment.aspx";"http://www.fcaknights.org/Downloads/ParentStudentHandbook.pdf";;;"x";"x";;;"http://www.fcaknights.org/sysimages/LogoHeader.png";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"Closed";"Closed";
1178233;"FAIRBORN PRIMARY SCHOOL";"4 W DAYTON YELLOW SPRINGS RD";"FAIRBORN";"OH";45324;"GREENE";9378788668;"http://www.fairborn.k12.oh.us/";"vhudepohl@fairborn.k12.oh.us";"The Fairborn City School District, in partnership with our community will provide a safe, nurturing environment that values individual differences and is relentless in the pursuit of personal and academic excellence that prepares all students for success.";"http://www.fairborn.k12.oh.us/fairbornprimaryschool_home.aspx";"https://www.facebook.com/Fairborn-Primary-School-Parent-Teacher-Organization-288907674463858/";"http://www.fairborn.k12.oh.us/Employment.aspx";;;;;"x";"x";;;"http://www.fairborn.k12.oh.us/sysimages/logo.png";"9AM - 3:10PM";"9AM - 3:10PM";"9AM - 3:10PM";"9AM - 3:10PM";"9AM - 3:10PM";"Closed";"Closed";
1178234;"FAIRFIELD EAST ELEMENTARY SCHOOL";"6711 MORRIS RD";"HAMILTON";"OH";45011;"BUTLER";5137375000;"https://www.fairfieldcityschools.com/";"centralattendance@fairfieldcityschools.com";"The Fairfield City School District provides a challenging and supportive environment for the education of 10,000 students in preschool through 12th grade. With 11 schools in the city of Fairfield and Fairfield Township, we are proud of our district, its community and its people. Our programs reflect the needs of our diverse population, which ranges from offering academic services that support every learner, to advanced placement and honors courses. Our well-known visual and performing arts and athletics programs provide additional opportunities for students to excel. They are equally active in community outreach and participate in a number of city and township initiatives.  Our supportive parents and business partners are energetic in their work to help our students succeed. These experiences give Fairfield students an edge that prepares them for successful futures and challenges them daily to exceed the expectations of our motto: Excellence, Preparation for Life, Opportunities for All.";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=183894&type=d&pREC_ID=383533";"https://www.facebook.com/FairfieldCentralElementaryPtc/";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=673579&type=d&pREC_ID=1118836";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=184313&type=d&pREC_ID=457194";"https://1.cdn.edl.io/1b7Vycw1XzQCebMFA9QGzliBzNQOps3kNsw6uNIzIrXXVKRQ.pdf";;;"x";"x";;;"https://scontent.fskp3-1.fna.fbcdn.net/v/t1.0-1/c1.0.200.200/p200x200/34923382_1293956377401034_3835928759135895552_n.jpg?_nc_cat=0&oh=fc7e78371ded390dcd72169ff1df99a0&oe=5BC850BA";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"Closed";"Closed";
1178235;"FAIRFIELD EDUCATIONAL BUILDING";"1748 HAPPY VALLEY DR";"FAIRFIELD";"OH";45014;"BUTLER";5138293390;"http://www.fairfieldchildcare.com/";"office@fairfieldchildcare.com";"We have been providing exemplary child care and education at this location for 40 years.  We currently have limited child care availability and we encourage you to immediately submit your application to reserve your enrollment space";"http://www.fairfieldchildcare.com/";"https://www.facebook.com/Fairfield-Educational-Building-Inc-154382971265342/";"http://www.fairfieldchildcare.com/home/careers.html";"http://www.fairfieldchildcare.com/home/forms.html";"http://www.fairfieldchildcare.com/home/cost.html";"x";"x";"x";"x";"x";"x";"http://www.fairfieldchildcare.com/images/logo_fairfield.gif";"6AM - 6:45PM";"6AM - 6:45PM";"6AM - 6:45PM";"6AM - 6:45PM";"6AM - 6:45PM";"Closed";"Closed";
1178237;"FAIRFIELD PRESCHOOL CENTER";"4641 BACH LN";"FAIRFIELD";"OH";45014;"BUTLER";" 513-829-4311";"https://www.fairfieldcityschools.com/";"centralattendance@fairfieldcityschools.com";"The Fairfield City School District provides a challenging and supportive environment for the education of 10,000 students in preschool through 12th grade. With 11 schools in the city of Fairfield and Fairfield Township, we are proud of our district, its community and its people. Our programs reflect the needs of our diverse population, which ranges from offering academic services that support every learner, to advanced placement and honors courses. Our well-known visual and performing arts and athletics programs provide additional opportunities for students to excel. They are equally active in community outreach and participate in a number of city and township initiatives.  Our supportive parents and business partners are energetic in their work to help our students succeed. These experiences give Fairfield students an edge that prepares them for successful futures and challenges them daily to exceed the expectations of our motto: Excellence, Preparation for Life, Opportunities for All.";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=183900&type=d&pREC_ID=383438";"https://www.facebook.com/FairfieldCentralElementaryPtc/";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=673579&type=d&pREC_ID=1118836";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=184313&type=d&pREC_ID=457194";"https://1.cdn.edl.io/1b7Vycw1XzQCebMFA9QGzliBzNQOps3kNsw6uNIzIrXXVKRQ.pdf";;;"x";"x";;;"https://scontent.fskp3-1.fna.fbcdn.net/v/t1.0-1/c1.0.200.200/p200x200/34923382_1293956377401034_3835928759135895552_n.jpg?_nc_cat=0&oh=fc7e78371ded390dcd72169ff1df99a0&oe=5BC850BA";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"Closed";"Closed";
1178238;"FAIRFIELD NORTH ELEMENTARY SCHOOL";"6116 MORRIS RD";"HAMILTON";"OH";45011;"BUTLER";5138680070;"https://www.fairfieldcityschools.com/";"northattendance@fairfieldcityschools.com";"The Fairfield City School District provides a challenging and supportive environment for the education of 10,000 students in preschool through 12th grade. With 11 schools in the city of Fairfield and Fairfield Township, we are proud of our district, its community and its people. Our programs reflect the needs of our diverse population, which ranges from offering academic services that support every learner, to advanced placement and honors courses. Our well-known visual and performing arts and athletics programs provide additional opportunities for students to excel. They are equally active in community outreach and participate in a number of city and township initiatives.  Our supportive parents and business partners are energetic in their work to help our students succeed. These experiences give Fairfield students an edge that prepares them for successful futures and challenges them daily to exceed the expectations of our motto: Excellence, Preparation for Life, Opportunities for All.";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=183898&type=d&pREC_ID=383463";"https://www.facebook.com/FairfieldCentralElementaryPtc/";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=673579&type=d&pREC_ID=1118837";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=184313&type=d&pREC_ID=457195";"https://1.cdn.edl.io/1b7Vycw1XzQCebMFA9QGzliBzNQOps3kNsw6uNIzIrXXVKRQ.pdf";;;"x";"x";;;"https://scontent.fskp3-1.fna.fbcdn.net/v/t1.0-1/c1.0.200.200/p200x200/34923382_1293956377401034_3835928759135895552_n.jpg?_nc_cat=0&oh=fc7e78371ded390dcd72169ff1df99a0&oe=5BC850BA";"9:30AM - 4PM";"9:30AM - 4PM";"9:30AM - 4PM";"9:30AM - 4PM";"9:30AM - 4PM";"Closed";"Closed";
1178239;"FAIRFIELD SOUTH ELEMENTARY SCHOOL";"5460 BIBURY RD";"FAIRFIELD";"OH";45014;"BUTLER";5138293078;"https://www.fairfieldcityschools.com/";"southattendance@fairfieldcityschools.com";"The Fairfield City School District provides a challenging and supportive environment for the education of 10,000 students in preschool through 12th grade. With 11 schools in the city of Fairfield and Fairfield Township, we are proud of our district, its community and its people. Our programs reflect the needs of our diverse population, which ranges from offering academic services that support every learner, to advanced placement and honors courses. Our well-known visual and performing arts and athletics programs provide additional opportunities for students to excel. They are equally active in community outreach and participate in a number of city and township initiatives.  Our supportive parents and business partners are energetic in their work to help our students succeed. These experiences give Fairfield students an edge that prepares them for successful futures and challenges them daily to exceed the expectations of our motto: Excellence, Preparation for Life, Opportunities for All.";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=183901&type=d&pREC_ID=383425";"https://www.facebook.com/FairfieldCentralElementaryPtc/";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=673579&type=d&pREC_ID=1118838";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=184313&type=d&pREC_ID=457196";"https://1.cdn.edl.io/1b7Vycw1XzQCebMFA9QGzliBzNQOps3kNsw6uNIzIrXXVKRQ.pdf";;;"x";"x";;;"https://scontent.fskp3-1.fna.fbcdn.net/v/t1.0-1/c1.0.200.200/p200x200/34923382_1293956377401034_3835928759135895552_n.jpg?_nc_cat=0&oh=fc7e78371ded390dcd72169ff1df99a0&oe=5BC850BA";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"8:45AM - 3:15PM";"Closed";"Closed";
1178240;"FAIRFIELD WEST ELEMENTARY SCHOOL";"4700 RIVER RD";"FAIRFIELD";"OH";45014;"BUTLER";5138683021;"https://www.fairfieldcityschools.com/";"williamson_s@fairfieldcityschools.com";"The Fairfield City School District provides a challenging and supportive environment for the education of 10,000 students in preschool through 12th grade. With 11 schools in the city of Fairfield and Fairfield Township, we are proud of our district, its community and its people. Our programs reflect the needs of our diverse population, which ranges from offering academic services that support every learner, to advanced placement and honors courses. Our well-known visual and performing arts and athletics programs provide additional opportunities for students to excel. They are equally active in community outreach and participate in a number of city and township initiatives.  Our supportive parents and business partners are energetic in their work to help our students succeed. These experiences give Fairfield students an edge that prepares them for successful futures and challenges them daily to exceed the expectations of our motto: Excellence, Preparation for Life, Opportunities for All.";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=183902&type=d&pREC_ID=383391";"https://www.facebook.com/FairfieldCentralElementaryPtc/";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=673579&type=d&pREC_ID=1118839";"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=184313&type=d&pREC_ID=457197";"https://1.cdn.edl.io/1b7Vycw1XzQCebMFA9QGzliBzNQOps3kNsw6uNIzIrXXVKRQ.pdf";;;"x";"x";;;"https://scontent.fskp3-1.fna.fbcdn.net/v/t1.0-1/c1.0.200.200/p200x200/34923382_1293956377401034_3835928759135895552_n.jpg?_nc_cat=0&oh=fc7e78371ded390dcd72169ff1df99a0&oe=5BC850BA";"9:30AM - 4PM";"9:30AM - 4PM";"9:30AM - 4PM";"9:30AM - 4PM";"9:30AM - 4PM";"Closed";"Closed";
1178241;"FAIRHAVEN SCHOOL";"1501 STATE ROUTE 38 SE";"LONDON";"OH";43140;"MADISON";7408527050;"https://www.fairhavenkids.com/";"mmast@co.madison.oh.us";"We will foster the abilities and dreams of people with developmental disabilities.";"https://www.fairhavenkids.com/";;"https://www.fairhavenkids.com/employment.html";;"https://www.fairhavenkids.com/uploads/5/1/4/0/5140211/parent_student_handbook_revised_2016.pdf";;;"x";"x";;;"https://www.fairhavenkids.com/uploads/5/1/4/0/5140211/5848733.jpg";"8:50AM - 3:20PM";"8:50AM - 3:20PM";"8:50AM - 3:20PM";"8:50AM - 3:20PM";"8:50AM - 3:20PM";"Closed";"Closed";
1178242;"FAIRLAWN ELEMENTARY SCHOOL";"18800 JOHNSTON RD";"SIDNEY";"OH";45365;"SHELBY";9374925930;"http://www.fairlawn.k12.oh.us/";"mcrill@fairlawn.k12.oh.us";"Philosophy on Education: I firmly believe that all students can succeed if they are encouraged to use their own learning styles. I also believe that all will thrive and grow if taught in a positive environment. Children need to believe that they are worthwhile and that they are loved; then, and only then, will they succeed.";"http://www.fairlawn.k12.oh.us/Content2/148";;;;;;;"x";"x";;;;"7:45AM - 3:10PM";"7:45AM - 3:10PM";"7:45AM - 3:10PM";"7:45AM - 3:10PM";"7:45AM - 3:10PM";"Closed";"Closed";
1178243;"FAIRHAVEN SCHOOL";"420 LINCOLN WAY";"NILES";"OH";44446;"TRUMBULL";"(330) 652-5811";"http://www.fairhavenpgm.com/";"rosannemorell@tcbdd.org";"The Fairhaven School Program is an educational option in the continuum of special education services and learning environments available to individuals with developmental disabilities in the state of Ohio.";"http://www.fairhavenpgm.com/fairhaven-school";"https://www.facebook.com/fairhavenpgm";"http://www.fairhavenpgm.com/employment/job-postin";;"http://www.fairhavenpgm.com/application/files/4015/3175/1494/2018-2019_Parent_Handbook.pdf";"x";"x";"x";"x";;;"http://www.fairhavenpgm.com/application/themes/incipio/img/logo.png";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"Closed";"Closed";
