"id";"name";"address";"city";"state";"zip";"county";"phone";"main url";"email";"details";"location website";"facebook page";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url";"monday hour";"tuesday hour";"wednesday hour";"thursday hour";"friday hours";"saturday hour";"sunday hour";"notes"
1179030;"OHIO AVENUE ELEMENTARY SCHOOL";"505 S OHIO AVE";"COLUMBUS";"OH";43205;"FRANKLIN";6143656130;"https://www.ccsoh.us/";"FACTLine@columbus.k12.oh.us";"Each student is highly-educated, prepared for leadership and service, and empowered for success as a citizen in a global community.";"https://www.ccsoh.us/ohioavenuees";"https://www.facebook.com/ColumbusCitySchools";"https://www.ccsoh.us/jobs";"https://www.ccsoh.us/site/default.aspx?PageType=3&DomainID=11&ModuleInstanceID=125&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=1291&PageID=15";;;;"x";"x";;;"https://www.ccsoh.us/cms/lib/OH01913306/Centricity/Template/GlobalAssets/images///logos/Ohio%20Ave%20ES-01.png";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"Closed";"Closed";
1179031;"OHIO VALLEY CHRISTIAN SCHOOL";"1100 4TH AVE";"GALLIPOLIS";"OH";45631;"GALLIA";7404460374;"http://www.ovcs.net/";"podonnell@ovcs.net";"For many parents the often unstated goal of a school education is to prepare their child for a career. Going to university is often seen as the doorway to this. The purpose of education can then become simply the creating of future employees and employers. The Bible has a radically different purpose for life than is taught in most schools.";"http://www.ovcs.net/";"https://www.facebook.com/ovcsdefenders/";;;;;;"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/c56.0.200.200/p200x200/1234313_669150603098079_137565765_n.jpg?_nc_cat=0&oh=94c46804515d61ab25e83e270bac131a&oe=5BEE62DA";;;;;;;;
1179032;"OLD CNE PRIMARY SCHOOL";"463 BROADWAY ST";"OWENSVILLE";"OH";45160;"CLERMONT";5136255478;;;;"https://www.child-focus.org/early-learning/about-us-1/locations-2/";;;;;;;;;;;;;;;;;;;
1179033;"OLD TRAIL SCHOOL";"2315 IRA RD";"BATH";"OH";44210;"Summit";3306661118;"https://www.oldtrail.org/page";"admission@oldtrail.org";"Old Trail School is a vibrant educational community focused on academic excellence. We develop intellectually curious, independent thinking students who emerge with a passion for discovery, critical thinking and collaborative learning. Our graduates are well prepared to become responsible global citizens who achieve in high school, college and life.";"https://www.oldtrail.org/page";"http://www.facebook.com/pages/Old-Trail-School/104974885732";"https://www.oldtrail.org/page/about-us/employment";"https://oldtrail.myschoolapp.com/app/#login/apply";"https://www.oldtrail.org/page/Admission/Middle-School-Merit-Scholarship";;;"x";"x";"x";;"https://bbk12e1-cdn.myschoolcdn.com/ftpimages/728/logo/logo_new.png";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"8AM - 4PM";"Closed";"Closed";
1179034;"OLDE ORCHARD ALT ELEMENTARY SCHOOL";"800 MCNAUGHTEN RD";"COLUMBUS";"OH";43213;"FRANKLIN";6143655388;"https://www.ccsoh.us/";"FACTLine@columbus.k12.oh.us";"Each student is highly-educated, prepared for leadership and service, and empowered for success as a citizen in a global community.";"https://www.ccsoh.us/OldeOrchardES";"https://www.facebook.com/ColumbusCitySchools";"https://www.ccsoh.us/jobs";"https://www.ccsoh.us/site/default.aspx?PageType=3&DomainID=88&ModuleInstanceID=125&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=1291&PageID=169";;;;"x";"x";;;"https://www.ccsoh.us/cms/lib/OH01913306/Centricity/Template/GlobalAssets/images///logos/Ohio%20Ave%20ES-01.png";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"9AM - 3:30PM";"Closed";"Closed";
1179036;"OLIVE TREE CARE";"637 NORTH MARKET STREET";"LOUDONVILLE";"OH";44842;"ASHLAND";4199942080;;;;"http://newhope.rocks/ministries";;;;;;;"x";"x";;;"https://s3.amazonaws.com/media.cloversites.com/d1/d17d6a80-57e7-48f5-8c23-0431871275cc/site-images/786a80d8-4ab1-451e-a3a5-03595d832c99.png";;;;;;;;
1179037;"OLIVER H PERRY ELEMENTARY SCHOOL";"18400 SCHENELY AVE";"CLEVELAND";"OH";44119;"CUYAHOGA";2164817528;"http://www.clevelandmetroschools.org/";"Sammy.Al-Ali@ClevelandMetroSchools.org";"The Oliver H. Perry team is focused on ensuring our scholars are the future innovators, caring citizens, creative thinkers, and problem-solvers of their communities. O.H. ";"http://www.clevelandmetroschools.org/ohperry";;"https://clevelandmetroschools.wd1.myworkdayjobs.com/jobs";"http://www.clevelandmetroschools.org/Page/395";"http://www.clevelandmetroschools.org/Page/54";;;"x";"x";"x";;"http://www.clevelandmetroschools.org/cms/lib05/OH01915844/Centricity/Template/101/CMSDLogoHorizontal-RGB.gif";"8AM - 2:30PM";"8AM - 2:30PM";"8AM - 2:30PM";"8AM - 2:30PM";"8AM - 2:30PM";"Closed";"Closed";
1179038;"OLNEY SCHOOL";"512 LEMOYNE RD";"NORTHWOOD";"OH";43619;"WOOD";4196912601;;;;;;;;;;;;;;;;;;;;;;;"Closed"
1179039;"ONAWAY ELEMENTARY SCHOOL";"3115 WOODBURY RD";"SHAKER HEIGHTS";"OH";44120;"Cuyahoga";2162954080;"http://www.shaker.org/";"news@shaker.org";"The International Baccalaureate aims to develop inquiring, knowledgeable and caring young people who help to create a better and more peaceful world through intercultural understanding and respect. To this end the organization works with schools, governments and international organizations to develop challenging programmes of international education and rigorous assessment. These programmes encourage students across the world to become active, compassionate and lifelong learners who understand that other people, with their differences, can also be right.";"http://www.shaker.org/onawayschool_home.aspx";"https://www.facebook.com/ForShakerSchools";"http://www.shaker.org/employment.aspx";"http://www.shaker.org/RegistrationInformation.aspx";"http://www.shaker.org/HandbooksPolicies.aspx";;;"x";"x";;;"http://www.shaker.org/sysimages/ftr_logo.png";"9:05AM - 3:25PM";"9:05AM - 3:25PM";"9:05AM - 3:25PM";"9:05AM - 3:25PM";"9:05AM - 3:25PM";"Closed";"Closed";
1179040;"ONCE UPON A DAYCARE & PRESCHOOL CENTER";"1033 E. TURKEYFOOT LAKE RD.";"AKRON";"OH";44312;"SUMMIT";3309901466;"https://www.onceuponadaycare.org/";"onceuponadaycare1@gmail.com";"It is our purpose to bring your child a safe environment to explore creativity, friendship, and education. It so easy to get wrapped up in technology and individualism that our kids do not gain sight of loving and believing in one another. Our teachers have that purpose while administration brings you the most affordable costs for daycare and preschool. Call us today to schedule your first visit.";"https://www.onceuponadaycare.org/";"https://www.facebook.com/onceuponadaycareandpreschool/";;"https://www.onceuponadaycare.org/about1-c1z94";;;"x";"x";"x";"x";;"https://static.wixstatic.com/media/d4ea98_01216fa172b84cb080335cc2fe973de7~mv2.png/v1/fill/w_304,h_156,al_c,q_80,usm_0.66_1.00_0.01/d4ea98_01216fa172b84cb080335cc2fe973de7~mv2.webp";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"6AM - 6PM";"Closed";"Closed";
1179042;"OPEN DOOR CHRISTIAN SCHOOLS SCH";"8287 W RIDGE RD";"ELYRIA";"OH";44035;"LORAIN";4403226386;"http://www.odcs.org/";;"Open Door Christian Schools (ODCS) is a body of committed, experienced, degreed Christian educators ready to help you in bringing your child to Christ.  We will teach your child with a Christian worldview, focusing on his or her discipleship, and exposing your child to missions. ";"http://www.odcs.org/";"https://www.facebook.com/ODCS.Patriots/";"http://www.odcs.org/news-calendar/career-opportunities.cfm";;"http://www.odcs.org/editoruploads/files/currguide16-17%2C%20rev_%20(2).pdf";;;"x";"x";;;"http://www.odcs.org/custom/images/logo.png";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"8AM - 3PM";"Closed";"Closed";
1179044;"ORANGE INCLUSIVE PRESCHOOL";"32000 CHAGRIN BLVD";"PEPPER PIKE";"OH";44124;"Cuyahoga";2168318600;"http://www.orangeschools.org/";"cgoudy@orangecsd.org";"The Orange Inclusive Preschool is designed to provide developmentally age-appropriate experiences in a safe and nurturing educational environment. The work provided to students should be challenging and engaging that will meet each student’s social and educational needs. These experiences promote the physical, emotional, social and cognitive development within curricular activities of typical and students eligible for special education services. These areas are integrated and implemented through child centered activities. OIP integrates children with disabilities and typical preschoolers serve as role models for one another.";"http://www.orangeschools.org/OIP.aspx";"https://www.facebook.com/pages/Orange-Inclusive-Preschool/860883220600303";"http://www.orangeschools.org/EmploymentOpportunities.aspx";"http://www.orangeschools.org/RegistrationPacket.aspx";"http://www.orangeschools.org/Downloads/1819HB%20OIP.pdf";;;"x";"x";;;"http://www.orangeschools.org/sysimages/header_logo.png";"9AM - 3PM";"9AM - 3PM";"9AM - 3PM";"9AM - 3PM";"Closed";"Closed";"Closed";
1179045;"ORCHARD PARK ELEMENTARY SCHOOL";"600 E DOROTHY LN";"KETTERING";"OH";45419;"MONTGOMERY";9374991910;"http://www.ketteringschools.org/";"micki.ambrose@ketteringschools.org";"Our continued mission at Orchard Park is to provide a warm, nurturing, and safe environment in which our students are actively engaged in their learning. Our theme is ""Orchard Park aka (O)standing (P)eople making a difference every day"", which includes our students, parents/guardians, and staff.";"http://www.ketteringschools.org/15/Home";"https://www.facebook.com/OrchardParkFirebirds/";;"http://www.ketteringschools.org/15/News/3785#sthash.545v9Ue0.dpbs";"http://www.ketteringschools.org/userfiles/1919/my%20files/elementary%20student%20handbook%202018-19.pdf?id=555356";;;;"x";"x";;;"6:45AM - 5:30PM";"6:45AM - 5:30PM";"6:45AM - 5:30PM";"6:45AM - 5:30PM";"6:45AM - 5:30PM";"Closed";"Closed";
1179046;"ORCHARD SCHOOL";"4200 BAILEY AVE";"CLEVELAND";"OH";44113;"CUYAHOGA";2168387352;"http://www.clevelandmetroschools.org/";"Kathryn.Francis@clevelandmetroschools.org";"Located in Cleveland's historic Ohio City neighborhood, Orchard STEM (Science, Technology, Engineering, and Mathematics) School provides students with equal opportunity for innovation, engineering and design principles through authentic problem-based learning units in all subject areas.";"http://www.clevelandmetroschools.org/orchard";"https://www.facebook.com/pages/Orchard-School/1502979949972639";"https://clevelandmetroschools.wd1.myworkdayjobs.com/jobs";"http://www.clevelandmetroschools.org/Page/395";"http://www.clevelandmetroschools.org/cms/lib05/OH01915844/Centricity/Domain/3170/Parent%20Handbook%20Orchard%202015.docx";;;;"x";;;;"9:10AM - 3:40PM";"9:10AM - 3:40PM";"9:10AM - 3:40PM";"9:10AM - 3:40PM";"9:10AM - 3:40PM";"Closed";"Closed";
1179047;"OTIS SCHOOL";"718 N BRUSH ST";"FREMONT";"OH";43420;"SANDUSKY";4194472927;"http://www.fremontschools.net/";"opeltc@fremontschools.net";"The North Central Ohio Educational Service Center Preschool Programs are integrated programs serving both children identified with special education needs and typically developing children. The preschools are licensed by the Ohio Department of Education. The NCOESC Preschools are run by the North Central Ohio Educational Service Center in accordance with board adopted policies. It does not discriminate in providing services to children or their families on the basis of religion, national origin, cultural heritage, race, gender, political beliefs, sexual orientation, marital status or disability in its admissions or hiring practices.";"http://www.fremontschools.net/Otis.asp";"https://www.facebook.com/fremontcsd/";"http://www.fremontschools.net/Job_Opportunities.asp";"http://www.fremontschools.net/StudentRegistration/Preschool.asp";"http://www.fremontschools.net/DistrictInfo/Handbooks/PDF/NCOESC_Preschool_Handbook.pdf";;;;"x";;;;"9:15AM - 3:45PM";"9:15AM - 3:45PM";"9:15AM - 3:45PM";"9:15AM - 3:45PM";"9:15AM - 3:45PM";"Closed";"Closed";
1179048;"OTSEGO ELEMENTARY SCHOOL";"18505 TONTOGANY CREEK ROAD";"TONTOGANY";"OH";43565;"WOOD";4198234381;"http://elementary.otsegoknights.org/";"kbaughmant@otsegoknights.org";"Otsego Elementary School is a great place to be with dedicated staff, caring students, and active parents. Otsego is truly a family! OES is excited to continue PBIS this year. As a district, we officially rolled PBIS out during the school year. PBIS stands for Positive Behavior Intervention and Supports, and it is a framework for schools to provide consistent expectations across the building, common language the students understand, and instruction on how students are expected to behave. We are looking forward to continue improving our policies, procedures and routines to fully align with PBIS.";"https://elementary.otsegoknights.org/apps/pages/index.jsp?uREC_ID=382105&type=d&pREC_ID=890401";"https://www.facebook.com/pages/Otsego-Elementary/444200915650880";"https://www.otsegoknights.org/apps/pages/index.jsp?uREC_ID=382491&type=d&pREC_ID=885061";"https://elementary.otsegoknights.org/apps/news/article/650876";"https://4.files.edl.io/84c5/07/09/18/154407-16a22958-89b6-4bb8-8d13-e1e91098683b.pdf";;;"x";"x";;;;"9AM - 3:20PM";"9AM - 3:20PM";"9AM - 3:20PM";"9AM - 3:20PM";"9AM - 3:20PM";"Closed";"Closed";
1179049;"OTTAWA ELEMENTARY";"123 PUTNAM PKWY";"OTTAWA";"OH";45875;"PUTNAM";4195234290;"http://www.noacsc.org/";"brinkmd@ottawaglandorf.org";"We strive to provide the best education to all students.";;"https://www.facebook.com/OttawaElementarySchool/";;;;;;;;;;"https://www.facebook.com/OttawaElementarySchool/photos/a.495741350436770/496473447030227/?type=1&theater";;;;;;;;
1179050;"OTTAWA RIVER ELEMENTARY SCHOOL";"4747 290TH ST";"TOLEDO";"OH";43611;"LUCAS";4196716350;;;;"http://www.tps.org/find-your-school/elementary-schools/ottawa-river-elementary-school.html";"https://www.facebook.com/pages/Ottawa-River-Elementary-School/648483725268747";;;;;;;;;;;;;;;;;;
1179051;"OTTAWA-GLANDORF  SCHOOL";"630 GLENDALE AVE";"OTTAWA";"OH";45875;"PUTNAM";4195235702;"http://www.noacsc.org/";;;;"https://www.facebook.com/OttawaGlandorfTitans/";;;;;;;;;;"https://www.facebook.com/OttawaGlandorfTitans/photos/a.568680256590758/572621352863315/?type=1&theater";;;;;;;;
1179052;"OUR KIDS PLACE";"7190 EUCLID AVE";"CINCINNATI";"OH";45243;"HAMILTON";5139182426;"http://holytrinitykenwood.org/";;"Our Kids Place (OKP) is a Christian non-profit cooperative day care center located in the lower level of Holy Trinity Church. OKP provides for the care and development of children by building strong families and providing much needed support for families in need of care.";"http://holytrinitykenwood.org/okp/";;;;;;;;;;;"http://diosohio.org/holytrinitykenwood/wp-content/uploads/sites/56/2017/03/logo4.png";;;;;;;;
1179054;"OUR LADY OF MT CARMEL PARISH";"1355 W 70TH ST";"CLEVELAND";"OH";44102;"CUYAHOGA";2162817146;"http://www.olmc-cleveland.org/";"olmcprincipal17@gmail.com";"The mission of OLMC is to promote quality education in an environment rooted in the Catholic faith and in the Mercedarian Spirituality.";"http://www.olmc-cleveland.org/";"https://www.facebook.com/OLMCCatholicSchool/";;"http://www.olmc-cleveland.org/Enrollment.aspx";"http://www.olmc-cleveland.org/Portals/0/Web%20Online%20Forms%20(registration)/Home%20_%20School%20Family%20Handbook.pdf";;;"x";"x";"x";;"http://www.olmc-cleveland.org/Portals/0/logo-olmc2.png";"7:45AM - 5:30PM";"7:45AM - 5:30PM";"7:45AM - 5:30PM";"7:45AM - 5:30PM";"7:45AM - 5:30PM";"Closed";"Closed";
1179053;"OUR LADY OF CONSOLATION";"401 CLAY ST";"CAREY";"OH";43316;"WYANDOT";4193966166;"http://www.olcschoolonline.org/";"Jan.Runion@olcschoolonline.org";"Our Lady of Consolation School is a Roman Catholic School in the Diocese of Toledo operated by the parish of Our Lady of Consolation. In partnership with parents, families, and our parish faith community, our staff educates children in the teachings and practices of the Catholic Church and creates a nurturing environment which fosters spiritual, social, emotional, and intellectual growth and maturity. We prepare all students to live their Catholic faith and values, become positive productive citizens, and be confident life-long learners.";"http://www.olcschoolonline.org/";"https://www.facebook.com/olcschoolcarey/";;;;;;;;;;"http://www.olcschoolonline.org/communities/4/004/009/745/184/images/4585213217_156x167.jpg";;;;;;;;
1179056;"OUR LADY OF PERPETUAL HELP";"3752 BROADWAY";"GROVE CITY";"OH";43123;"FRANKLIN";6148756779;"http://www.ourladyofperpetualhelp.net/School";"aathey@ourladyofperpetualhelp.net";"Our Lady of Perpetual Help Preschool encourages our children to learn and grow through appropriate activities that support their talents in a loving and Catholic environment. Experiences and opportunities are provided to promote a positive self-esteem and individual development as well as community growth.";"http://www.ourladyofperpetualhelp.net/School/Preschool";"https://www.facebook.com/pages/Our-Lady-Of-Perpetual-Help-School/1653556394758205";;"http://www.ourladyofperpetualhelp.net/Portals/2/School/Preschool/Preschool%20registration%20form%202017%202018.pdf";"http://www.ourladyofperpetualhelp.net/Portals/2/School/Parents/Parent-Student%20Handbook%2016-17.pdf";;;"x";"x";;;"http://www.ourladyofperpetualhelp.net/Portals/2/OLPH/OLPH_Logo.png";"8:30AM - 2:30PM";"8:30AM - 2:30PM";"8:30AM - 2:30PM";"8:30AM - 2:30PM";"8:30AM - 2:30PM";"Closed";"Closed";
1179057;"OUR LADY OF PEACE";"40 E DOMINION BLVD";"COLUMBUS";"OH";43214;"FRANKLIN";6142674535;"http://www.olpcolumbus.org/Home.aspx?Community=43214002";"olp@cdeducation.org";"MISSION STATEMENT: Our mission is to educate our children to embody Catholic values and beliefs while establishing a strong foundation for lifelong learning. Our Lady of Peace School has long been recognized and regarded as ""unique"" and ""special"" because of its approach to Catholic education. It has been called, ""The best kept secret in Clintonville.""";"http://www.olpcolumbus.org/Home.aspx?Community=43214002";"https://www.facebook.com/Our-Lady-of-Peace-School-Columbus-Ohio-334750886629913/";;"http://www.olpcolumbus.org/Pages.aspx?Community=43214002&Page=12&Id=4";;;;;;;;"http://www.olpcolumbus.org/Data/Communities/43214002/Postings/WebsiteT/schools-logo-name.png";;;;;;;;
1179058;"OUR LADY OF PERPETUAL HELP";"2255 CENTRAL GRV";"TOLEDO";"OH";43614;"LUCAS";4193825696;"http://www.olphtoledo.org/";"kbonnell@olphtoledo.org";"Our Lady of Perpetual Help School is a Catholic elementary school located in Toledo, Ohio. We are a school that serves students from Pre-K (3 years of age) through 8th grade. At Our Lady of Perpetual Help we believe that life’s greatest lessons extend far beyond the classroom, therefore our teachings build upon the unconditional love of Christ. This love inspires, encourages, and builds confidence in our children and our community. Our greatest mission is to form disciples of our children who will follow in Jesus’ examples of prayer, service, and love.";"http://www.olphtoledo.org/preschool/";"https://www.facebook.com/olphtoledo.org/";;"http://www.olphtoledo.org/register/";"http://www.olphtoledo.org/wp-content/uploads/2016/03/Family-Handbook-Effective-2016.pdf";;;"x";"x";"x";;"http://www.olphtoledo.org/wp-content/uploads/2017/05/website-homepage-Cross.png";"7AM - 5:45PM";"7AM - 5:45PM";"7AM - 5:45PM";"7AM - 5:45PM";"7AM - 5:45PM";"Closed";"Closed";
1179059;"OUR LADY OF THE ELMS";"1290 W MARKET ST";"AKRON";"OH";44313;"SUMMIT";3308647210;"http://www.theelms.org/";"cgaglio@theelms.org";"Our Lady of the Elms forms the girl, alumna, woman to live her life boldly with purpose, confidence, kindness and resilience. Our co-ed Pre-School and PreKindergarten programs (ages 3-5) value each child as an individual with his or her own talents and abilities. Our educators strive to provide each child with a comprehensive educational experience.";"http://www.theelms.org/preschool/";"https://www.facebook.com/TheElms";"http://www.theelms.org/career-opportunities/";"http://www.theelms.org/how-to-apply-1/";"https://static1.squarespace.com/static/538ccb10e4b06f897207b0e3/t/5b68a4030e2e729ed65612e7/1533584387734/Pre-School+Curriculum+Guide.pdf";;;"x";"x";"x";;"http://static1.squarespace.com/static/538ccb10e4b06f897207b0e3/t/5391e314e4b02afd6935d217/1535053666852/?format=1500w";"7:15AM - 6PM";"7:15AM - 6PM";"7:15AM - 6PM";"7:15AM - 6PM";"7:15AM - 6PM";"Closed";"Closed";
1179060;"OUR LITTLE EINSTEINS CHILD CARE";"5130 SEDALIA DR";"COLUMBUS";"OH";43232;"FRANKLIN";6148620088;;;;;;;;;;;;;;;;;;;;;;;
1179061;"OUR LADY OF THE LAKE SCHOOL";"175 E 200TH ST";"EUCLID";"OH";44119;"CUYAHOGA";2164816824;"http://ourladyofthelakeschooleuclid.org/";"jmillett@olleuclid.org";"Welcome to Our Lady of the Lake School where you will find a safe, faith-filled, caring and nurturing environment for your family. For more than 90 years, Our Lady of the Lake School has been serving the educational needs of Catholic and non-Catholic students living in Euclid and the surrounding Cleveland area. Our Lady of the Lake School admits students of all races, nationalities or ethnic origins. We welcome students of all faiths to our inclusive, engaged learning community.";"http://ourladyofthelakeschooleuclid.org/preschool/";"https://www.facebook.com/OLLSchoolEuclid/";;"http://ourladyofthelakeschooleuclid.org/forms/";"http://ourladyofthelakeschooleuclid.org/wp-content/uploads/2018/08/PreKHandbook1819.pdf";;;;"x";"x";;"http://ourladyofthelakeschooleuclid.org/wp-content/uploads/2014/02/head-logo1.png";"8AM - 6PM";"8AM - 6PM";"8AM - 6PM";"8AM - 6PM";"8AM - 6PM";"Closed";"Closed";
1179063;"OVERLOOK ELEMENTARY SCHOOL";"650 BROAD ST";"WADSWORTH";"OH";44281;"MEDINA";3303351420;"https://www.wadsworth.k12.oh.us/";"aruedisueli@wadsworthschools.org";"The philosophy of the Jump Start Preschool Program is to provide opportunities for young children with diverse abilities to explore their environment, building new understandings from previously acquired knowledge.  Our role as teachers is to foster curiosity, positive attitudes, and lifelong learning.  We will provide the children with successful experiences that allow them to develop to their full potential physically, socially, emotionally and intellectually.  We will provide diversified opportunities that encourage exploration, inclusion and celebration of various cultures.";"https://www.wadsworth.k12.oh.us/7/home";;;"https://www.wadsworth.k12.oh.us/featured/2";"https://docs.google.com/document/d/1yUraf7YiRYCK59-pL_p2u4Kp5sjRQEFhcl1aeqbIyPI/edit";;;"x";"x";;;;"9AM - 3:15PM";"9AM - 3:15PM";"9AM - 3:15PM";"9AM - 3:15PM";"Closed";"Closed";"Closed";
1179067;"OYLER SCHOOL";"2121 HATMAKER ST";"CINCINNATI";"OH";45204;"HAMILTON";5133634100;"https://www.cps-k12.org/";"oylerclc@gmail.com";"Oyler Community Learning Center in Lower Price Hill neighborhood of Cincinnati, OH is a PK-12 community school. At Oyler CLC, students are met with on-campus services while being engaged in a college and career preparatory curriculum. All students who enter Oyler Community Learning Center will graduate on time, prepared to achieve their post-secondary goals.";"https://oyler.cps-k12.org/";"https://www.facebook.com/OylerCLC/";"https://www.cps-k12.org/about-cps/employment";"https://www.cps-k12.org/enroll/neighborhood-enrollment";"https://drive.google.com/file/d/0Bwi6PgFCi5XfVEhwN1Qyd3Jyam8/view";;;"x";"x";;;"https://oyler.cps-k12.org/sites/oyler.cps-k12.org/files/logo-oyler.jpg";"7:30AM - 2:30PM";"7:30AM - 2:30PM";"7:30AM - 2:30PM";"7:30AM - 2:30PM";"7:30AM - 2:30PM";"Closed";"Closed";
1179066;"OXFORD ELEMENTARY SCHOOL";"939 QUILLIAMS RD";"CLEVELAND HEIGHTS";"OH";44121;"CUYAHOGA";2163716525;"http://www.chuh.org/";" info@chuh.org";"Oxford Elementary School is housed in a beautiful brick Tudor-style building. The interior, which was renovated during the summer of 2000, features two historic Works Progress Administration murals. The school has a magnificently landscaped courtyard named after former principal Winston Adams. Our school mascot is the Oxford Owl, which symbolizes the wise choices students are encouraged to make for themselves and the greater community. Our building houses approximately 360 students from Kindergarten through fifth grade.";"http://www.chuh.org/oxfordelementary_home.aspx";"https://www.facebook.com/CHUH.Schools/";"http://www.chuh.org/HumanResources_home.aspx";"http://www.chuh.org/RegistrationEnrollment.aspx";"http://www.chuh.org/CH-UHOTESHandbook.aspx";;;;"x";;;"http://www.chuh.org/sysimages/nav_logo_small1.png";"8:50AM - 3:20PM";"8:50AM - 3:20PM";"8:50AM - 3:20PM";"8:50AM - 3:20PM";"8:50AM - 3:20PM";"Closed";"Closed";
1179071;"PARK AVENUE ELEMENTARY SCHOOL";"335 W PARK AVE";"MOUNT GILEAD";"OH";43338;"MORROW";4199465736;"http://www.mtgilead.k12.oh.us/";;"PARK AVENUE ELEMENTARY Welcome to the Park Avenue Elementary School website. We at Park Avenue Elementary strive to provide highly effective, engaging, and differentiated education to every student. Park Avenue Elementary students are expected to grow socially, emotionally, and intellectually. As our students progress through the grade levels they are expected to take on more ...";"http://www.mtgilead.k12.oh.us/3/Home";"https://www.facebook.com/ParkAveElem/";"http://www.mtgilead.k12.oh.us/content/222";"http://www.mtgilead.k12.oh.us/Administration";;;;"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/14316831_1639131266378659_4169778047020936977_n.png?_nc_cat=0&oh=0f082a9b160cbd8b05f7cb009c56366e&oe=5C37BE9F";;;;;;;;
1179069;"PAINT VALLEY ELEMENTARY";"7454 US HIGHWAY 50 W";"BAINBRIDGE";"OH";45612;"ROSS";" 740-634-3454";"http://www.paintvalleylocalschools.org/";;"The Paint Valley Local School District’s core value is to instill the value of GRIT within each of our students. Students will set Goals, Respect others/self, have a sense of I am, can, and will succeed, and Trust. Paint Valley students will enter as students and leave as LEADERS.";"http://www.paintvalleylocalschools.org/paintvalleyelementaryschool_home.aspx";"https://www.facebook.com/Paint-Valley-Local-Schools-955209647865171/";"http://www.pvlsd.org/EmploymentInformation.aspx";;"http://www.paintvalleylocalschools.org/Downloads/PV%20elementary%202017-18%20Student%20Handbooik2.pdf";;;;;;;"http://www.paintvalleylocalschools.org/sysimages/logo.png";"8:05AM -3:05PM";"8:05AM -3:05PM";"8:05AM -3:05PM";"8:05AM -3:05PM";"8:05AM -3:05PM";"Closed";"Closed";
1179070;"PAPILLION ENRICHMENT CENTER";"12596 CHILLICOTHE RD.";"CHESTERLAND";"OH";44026;"GEAUGA";"(440)6883141";"http://www.papillionschool.com/";"office@papillionschool.com";"To build a great foundation for each child that comes to Papillion. Our goal is to create relationships, bonds, experience new things, provide our children with love, home cooked cook, and a family a family atmosphere. This is our passion this is our goal. Nana and Larisa Tanovic";"http://www.papillionschool.com/Locations.aspx";"https://www.facebook.com/PapillionEnrichmentCenterII/";"http://www.papillionschool.com/#";;;"x";"x";"x";"x";;;"https://scontent.fskp2-1.fna.fbcdn.net/v/t1.0-1/p200x200/16473197_1726535547656829_4381308426414240844_n.jpg?_nc_cat=0&oh=97af534e85bb60ab9c719f02a7dbfe7a&oe=5C05DCB0";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"6:30AM - 6PM";"Closed";"Closed";
1179072;"PARK SCHOOL";"111 GOODRICH CT";"CHARDON";"OH";44024;"GEAUGA";"440-285-4067";"http://www.chardon.k12.oh.us/";"mat.prezioso@chardonschools.org";"The Park staff prides itself on being a premier learning environment where students, families and the supportive community are active participants.";"http://www.chardon.k12.oh.us/parkelementary_home.aspx";;"http://www.chardon.k12.oh.us/employment1.aspx";"https://docs.google.com/document/d/1btUe5iM8i0KSxABqbXhPS4A5f7GvbMzeUpFhVrCij6A/edit";"http://www.chardon.k12.oh.us/Downloads/Elementary%20Handbook%202018-192.pdf";;;"x";"x";;;"http://www.chardon.k12.oh.us/sysimages/logo.png";"9:05AM - 3:35PM";"9:05AM - 3:35PM";"9:05AM - 3:35PM";"9:05AM - 3:35PM";"9:05AM - 3:35PM";"Closed";"Closed";
