"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
822431;"CLINTON COUNTY HEAD START CENTER";"789 N. NELSON AVENUE";"WILMINGTON";"OH";45177;"CLINTON";9373825624;"http://clintoncap.org/programs/head-start";"deanknapp@clintoncap.org";"Head Start serves over 150 children, three to five years old, from economically disadvantaged families. The program provides services in the areas of education, nutrition, health, mental health, transportation, and social services. The children are in class 3 ½ hours a day; being offered the opportunity to gain all the skills necessary to succeed. Degreed teachers provide the children with these opportunities. Parents are encouraged to become involved in their children’s education and are given information as to what they can do to help.

Head Start also offers a home based program where a qualified teacher goes into a family’s home each week and works with the parents to teach their child the skills they will need to be successful.

The center based program runs four days a week for 32 weeks per year. The entire program follows all federal rules, Ohio Dept. of Education rules, and the guidelines set forth by Ohio Dept. of Jobs and Family services. We strive to provide quality service to children and their families, and to help them reach their full potential. For a full detail of this program please click here.";"http://clintoncap.org/programs/head-start";;;"http://clintoncap.org/employment";"http://clintoncap.org/archives/1041";;"y";"y";"y";"y";"n";"n";"http://clintoncap.org/wp-content/uploads/2014/09/logo.png";"http://clintoncap.org/wp-content/uploads/2009/07/headstart.jpg";;;;;
822432;"CLINTON COUNTY YMCA SACC - MAIN";"700 ELM STREET";"WILMINGTON";"OH";45177;"CLINTON";9373822639;;;;;;;;;;;;;;;;;;;;;"Y";
822433;"CLINTON COUNTY YMCA SACC - HOLMES";"1350 W TRUESDELL STREET";"WILMINGTON";"OH";45177;"CLINTON";9373822639;;;;;;;;;;;;;;;;;;;;;"Y";
822436;"CLOSE TO HOME 2 CHILD DEVELOPMENT CENTER";"4122 E 131ST";"CLEVELAND";"OH";44105;"CUYAHOGA";2167511880;;;;;;;;;;;;;;;;;;;;;"Y";
822437;"CLOSE TO HOME CHILD DEVELOPMENT CENTER INC";"3855 CARNEGIE AVE";"CLEVELAND";"OH";44115;"CUYAHOGA";2164324417;;;;;;;;;;;;;;;;;;;;;"Y";
822439;"CLUBHOUSE KIDS";"680 WOODLAND AVENUE";"WOOSTER";"OH";44691;"WAYNE";3302643131;;;;;;;;;;;;;;;;;;;;;"Y";
822441;"COBURN CHILD CARE CENTER";"3618 MAPLE AVE";"ZANESVILLE";"OH";43701;"MUSKINGUM";"7404529676 / 454-0186";"http://www.coburnumc.org/home/ministries/latchkey";"latchkey@coburnumc.org";"Coburn Child Care Center provides a warm and caring atmosphere where children can learn and experience the genuine, unconditional love of God. Values of ""loving your neighbor, supporting someone in need, giving and keeping your word or promise, respect for others, cooperation, sharing. faithfulness, truth honesty and accountability"" are nurtured. Our child care program includes opportunities for art, music, science/nature exploration, math, language, drama, gross motor and sensory activities, age appropriate Christian education and time for completion of school homework.  Our goal is to minister to the whole child--spiritually, emotionally, physically, and intellectually as well as to the children's families. 

    Parents are welcomed and encouraged to visit Coburn Child Care Center when possible. Volunteering in the classroom, helping with preparation for projects and activities, board membership and daily contact with child care providers are all ways in which parents are encouraged to participate in their child's care.";"http://www.coburnumc.org/home/ministries/latchkey";;"Monday through Friday     6:00 a.m. to 8:30 a.m.
                                           3:30 p.m. to 6:30 p.m.";;;;"n";"n";"n";"n";"y";"y";;;;;;;
822442;"COCHRAN'S LIT'LE LAMBS LEARNING CENTER";"4970 COLUMBUS ROAD";"CENTERBURG";"OH";43011;"KNOX";7406256607;;;;;;;;;;;;;;;;;;;;;"Y";
822448;"COLERIDGE DAY CARE AND NURSERY SCHOOL";"10410 BUCKEYE RD";"PAINESVILLE";"OH";44077;"LAKE";4403546533;;;;;;;;;;;;;;;;;;;;;"Y";
822449;"COLLINS CHRISTIAN CHILDREN'S CENTER";"4290 HARTLAND CENTER ROAD";"COLLINS";"OH";44826;"HURON";4196680900;;;;;;;;;;;;;;;;;;;;;"Y";
822451;"COLOR OUR RAINBOW ACADEMY";"1430 GOODYEAR BLVD.";"AKRON";"OH";44305;"SUMMIT";3307334212;"http://www.colorourrainbow.com/";"Gina@ColorOurRainbow.com";"At Color Our Rainbow Academy, we believe that if children are given the opportunity to interact with other children in a developmentally appropriate environment, children learn and discover through play. Our goal is to provide an environment that will give children the opportunity to learn and discover through play. We provide hands-on play experiences that allow children to grow socially, emotionally, cognitively, and physically at their fullest potential and growth rate.";"http://www.colorourrainbow.com/";;"Mon - Fri: 
6:30 am - 6:00 pm";;;;"n";"y";"y";"y";"y";"y";"http://www.cor-dev.dreamhosters.com/wp-content/uploads/2014/10/cyr-logo-100h-nb.png";"http://www.colorourrainbow.com/wp-content/uploads/2014/10/infants-760x506.jpg";"http://www.colorourrainbow.com/wp-content/uploads/2014/10/Parent-Night-760x506.jpg";"http://www.colorourrainbow.com/wp-content/uploads/2014/10/art-760x506.jpg";"http://www.colorourrainbow.com/wp-content/uploads/2014/10/SummerCamp2-760x506.jpg";;
822452;"COLOR OUR RAINBOW ACADEMY";"8465 MARKET STREET";"MENTOR";"OH";44060;"LAKE";4402557775;;;;;;;;;;;;;;;;;;;;;"Y";
822455;"COLUMBIA UNITED METHODIST COOPERATIVE NURSERY SCHOOL";"25453 ROYALTON RD";"COLUMBIA STATIO";"OH";44028;"Lorain";4402368822;;;;;;;;;;;;;;;;;;;;;"Y";
822456;"SMALL WONDERS DISCOVERY & LEARNING CENTER";"210 S MAIN ST";"COLUMBIANA";"OH";44408;"COLUMBIANA";3304822382;;;;;;;;;;;;;;;;;;;;;"Y";
822465;"COMFORTS OF HOME CHILD CARE";"2835 MORSE RD";"COLUMBUS";"OH";43231;"FRANKLIN";6144754585;;;;;;;;;;;;;;;;;;;;;"Y";
822469;"COMMUNITY ACTION HEAD START - PIKETON";"941 MARKET STREET";"PIKETON";"OH";45661;"PIKE";7402892371;"http://www.pikecac.org/";"groberts@pikecac.org";"It is the mission of the Community Action Committee of Pike County to promote self-sufficiency among the low income population of Pike County, and to address the major causes of poverty. To accomplish this mission it will be necessary to develop a stable funding base, to create community awareness of agency efforts, to increase community participation of these efforts, to establish and maintain quality programs along with quality administration, and to create innovative operations and administration. Attention will be focused on the needs of Pike County while simultaneously seeking appropriate opportunities to meet the needs of the region. The agency will also focus on innovative activities serving all income groups to develop financial resources to better serve the low income population.";"http://www.pikecac.org/";"https://www.facebook.com/PikeCountyCommunityActionCommittee/info?tab=page_info";"Monday - Friday 7:45 a.m. - 5:00 p.m.";"http://www.pikecac.org/employment-opportunities.html";;;"y";"y";"y";"y";"n";"n";;;;;;;
822471;"COMMUNITY CHILD CARE CENTER";"58 E MAIN ST";"NEW LONDON";"OH";44851;"HURON";4199298802;;;;;;;;;;;;;;;;;;;;;"Y";
822473;"COMMUNITY CHRISTIAN PRESCHOOL";"3260 CORMANY RD";"AKRON";"OH";44319;"SUMMIT";3306449692;"http://compreschool.org/";"preschool@ccofpl.org";"We strive to meet each child's individual cognitive, emotional, social, physical, and creative needs by providing them with a variety of learning experiences.  Children acquire new knowledge through dramatic play, music and movement, science, literature, Bible teaching, language skills, creative arts, and activities that develop gross and fine motor skills.

Children begin to develop a positive self-concept, a sense of independence, and attain the ability to express, understand, and control their feelings.  They learn to positively interact with others, learning feeling of empathy and mutual respect among children and adults.

 To achieve these goals, our program is structured to offer children the opportunity to work independently and to participate in constructive group activities.  Our curriculum is teacher created with theme based units that include age appropriate activities.";"http://compreschool.org/";;"6:30am-5:30pm";;"http://compreschool.org/formspolicies/";;"y";"y";"y";"y";"y";"y";;;;;;;
822476;"COMMUNITY NURSERY SCHOOL";"129 N NINTH ST";"CAMBRIDGE";"OH";43725;"GUERNSEY";7404322546;;;;;;;;;;;;;;;;;;;;;"Y";
822477;"COMMUNITY NURSERY SCHOOL";"51 STATE ST";"GALLIPOLIS";"OH";45631;"GALLIA";6144462795;;;;;;;;;;;;;;;;;;;;;"Y";
822481;"CONCEPTS OF LEARNING, INC.";"2921 GLENWOOD AVENUE";"YOUNGSTOWN";"OH";44511;"MAHONING";3307827060;"https://www.facebook.com/conceptsoflearning/info?tab=page_info";;"Concepts of Learning is established to provide quality and loving care for children (6 weeks to 12 years) in age. Open 6:30am-11:30pm";"https://www.facebook.com/conceptsoflearning/info?tab=page_info";"https://www.facebook.com/conceptsoflearning/info?tab=page_info";"6:30am-11:30pm";;;;"y";"y";"y";"y";"y";"y";;"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/10524567_1475501002705103_6767294144985581002_n.jpg?oh=1410924a31feb46c099d4271b3fcc734&oe=5501568A&__gda__=1426941953_fee938c716ab816e9254e0582d53121c";;;;;
822483;"CONCORDIA CHRISTIAN EARLY LEARNING CENTER";"3636 S. DETROIT AVE";"TOLEDO";"OH";43614;"LUCAS";4193820410;"https://www.facebook.com/pages/Concordia-Christian-Early-Learning-Center/174198049419601?sk=info&tab=page_info";;"Concordia Christian Early Learning Center serves children eighteen months thru 12 years. We offer preschool, daycare, and before/after school care for Beverly Elementary school students.";"https://www.facebook.com/pages/Concordia-Christian-Early-Learning-Center/174198049419601?sk=info&tab=page_info";"https://www.facebook.com/pages/Concordia-Christian-Early-Learning-Center/174198049419601?sk=info&tab=page_info";;;;;"n";"y";"y";"y";"y";"y";;"https://scontent-a-sea.xx.fbcdn.net/hphotos-xaf1/v/t1.0-9/q81/p417x417/154440_174206402752099_952920266_n.jpg?oh=2e5d40c0f2e073cb349d5f0874a361c3&oe=55463DFA";;;;;
822487;"CONVOY PRESCHOOL";"N MAIN ST. & SYCAMORE ST.";"CONVOY";"OH";45832;"VAN WERT";4197492383;"http://www.villageofconvoy.com/convoypreschool.html";"convoypreschool@gmail.com";" Open registration for the 2013-2014 school year will begin March 11 for the Convoy Preschool. The state licensed facility is a Step Up to Quality program. Convoy Preschool serves the needs of children throughout the Van Wert County area. The preschool offers educational programs for threes and fours and pre-kindergarten classes for children that intend to enroll in kindergarten the following year. The program uses a variety of fun and educational methods to introduce children to age appropriate material. The preschool also has an active preschool parent board.

Convoy Preschool is located at the Convoy United Methodist Church on the corners of North Main and Sycamore streets in Convoy. Pre-Kindergarten classes are held on Mondays, Wednesdays and Fridays in morning and afternoon allotments. The threes class is held on Tuesday and Thursday mornings. ";"http://www.villageofconvoy.com/convoypreschool.html";;;;;;"n";"n";"y";"y";"n";"n";"http://www.villageofconvoy.com/images/PRESCHOOL%20BANNER.gif";"http://www.villageofconvoy.com/images/convoy1.jpg";;;;;
822493;"CORNERSTONE CHRISTIAN PRESCHOOL AND CHILDCARE INC";"3270 NORTH BEND ROAD";"CINCINNATI";"OH";45239;"HAMILTON";5136617779;;;;;;;;;;;;;;;;;;;;;"Y";
822494;"CORNERSTONE PRESCHOOL";"32340 ELECTRIC BLVD";"AVON LAKE";"OH";44012;"LORAIN";4409337646;"http://www.cornerstonepreschoolal.com/";"Director@CornerstonePreschoolAL.com";"At Cornerstone, we provide hands on,developmentally appropriate learning activities to help develop and strengthen your child’s social, physical, intellectual, creative and emotional development.We promote a child-directed learning environment whereby the child makes choices at learning centers and is intrinsically motivated to learn. We also promote an open-ended learning experience which helps build a child’s self-esteem by not setting them up for failure. ";"http://www.cornerstonepreschoolal.com/";;;;"http://www.cornerstonepreschoolal.com/upload/enrollment%20form%202011.pdf";"http://www.cornerstonepreschoolal.com/Parent-Handbook.html";"n";"n";"y";"y";"n";"n";"http://www.cornerstonepreschoolal.com/bg-1-273335.jpeg?u=3848128851";;;;;;
822495;"CORNING HEAD START";"103 MARSHALL STREET";"CORNING";"OH";43730;"PERRY";0;;;;;;;;;;;;;;;;;;;;;"Y";
822496;"CORRYVILLE DAY CAMP";"2823 EDEN AVENUE";"CINCINNATI";"OH";45219;"HAMILTON";5132210888;;;;;;;;;;;;;;;;;;;;;"Y";
822497;"CORTLAND PLAYROOM PRESCHOOL INC";"525 N HIGH ST";"CORTLAND";"OH";44410;"TRUMBULL";3306372296;"http://www.cortlandplayroom.com/";"cortplayroom@aol.com";"Cortland Playroom Pre School is located in Cortland, OH and is licensed by the state of Ohio to provide the care and education your child needs—at any age!  Our clean, spacious, and welcoming facility can accommodate infants, toddlers, preschool, and even elementary and middle-school aged children. We open early in the morning and keep our kids occupied all day long with fun and enriching activities, including breaks for meals, rest time, and outdoor play time on our beautiful, natural grounds. If you would like to find out more about Cortland Playroom, please call or stop by today! We would love to give you the tour, inform you of all the features, and begin to shape your child’s future. We welcome families from Family Services. We are committed to providing each and every child that comes through our door with a safe and fun environment. Our certified teachers offer the highest quality child care services throughout the Cortland, OH area.";"http://www.cortlandplayroom.com/";;"Monday to Friday
6:00 AM – 6:00 PM";;;;"n";"n";"y";"y";"n";"n";;;;;;;
822499;"COSHOCTON COUNTY HEAD START @ FRESNO SITE";"54233 WHITE EYES TWP. ROAD 172";"FRESNO";"OH";43824;"COSHOCTON";7405450807;;;;;;;;;;;;;;;;;;;;;"Y";
822500;"COSHOCTON COUNTY HEAD START, INC";"3201 COUNTY ROAD 16";"COSHOCTON";"OH";43812;"COSHOCTON";7406223667;;;;;;;;;;;;;;;;;;;;;"Y";
822504;"COUNTRY HILLS EAST MONTESSORI LTD";"4400 GLEN ESTE-WITHAMSVILLE RD";"CINCINNATI";"OH";45245;"HAMILTON";5137521066;"http://www.chmschools.com/locations/";"eastgate@chmschools.com";"Our founder, Ms. Jean Johanningman, wanted to enhance the development of the child in ways beyond traditional programs. Building from the strong foundation of the Montessori Philosophy, she situated her classroom in healthcare centers to facilitate intergenerational learning. In this environment our students have the opportunity to interact with residents in programs structured to promote inclusiveness and collaboration across generations.

Residents join the preschool and kindergarten children for crafts, gardening, singing and baking. These interactions between children and residents reflect the importance Country Hills Montessori places on community in the healthy development of the child. This has become a continued hallmark of the Country Hills Montessori schools.

Our Country Hills Montessori School System has grown from our original location in Montgomery, Ohio to seven locations. Country Hills Montessori preschool and kindergarten classrooms can be found in the greater Cincinnati, Dayton, and Springboro areas, as well as in Northern Kentucky. We have recently opened  two new centers in Oakley and West Chester.";"http://www.chmschools.com/locations/";;;;"http://www.chmschools.com/west-chester/west-chester-admissions/";;"n";"n";"y";"y";"n";"n";"http://www.chmschools.com/wp-content/themes/country/images/logo.png";"http://www.chmschools.com/wp-content/themes/country/images/locations.jpg";"http://www.chmschools.com/wp-content/themes/country/images/programs.jpg";"http://www.chmschools.com/wp-content/themes/country/images/admissions.jpg";"http://www.chmschools.com/wp-content/themes/country/images/contact.jpg";;
822505;"COUNTRY HILLS MONTESSORI - WEST CHESTER";"7235 HERITAGESPRINGS DR.";"WEST CHESTER";"OH";45069;"BUTLER";5137777578;"http://www.chmschools.com/locations/";"westchester@chmschools.com";"Our founder, Ms. Jean Johanningman, wanted to enhance the development of the child in ways beyond traditional programs. Building from the strong foundation of the Montessori Philosophy, she situated her classroom in healthcare centers to facilitate intergenerational learning. In this environment our students have the opportunity to interact with residents in programs structured to promote inclusiveness and collaboration across generations.

Residents join the preschool and kindergarten children for crafts, gardening, singing and baking. These interactions between children and residents reflect the importance Country Hills Montessori places on community in the healthy development of the child. This has become a continued hallmark of the Country Hills Montessori schools.

Our Country Hills Montessori School System has grown from our original location in Montgomery, Ohio to seven locations. Country Hills Montessori preschool and kindergarten classrooms can be found in the greater Cincinnati, Dayton, and Springboro areas, as well as in Northern Kentucky. We have recently opened  two new centers in Oakley and West Chester.";"http://www.chmschools.com/locations/";;;;"http://www.chmschools.com/west-chester/west-chester-admissions/";;"n";"n";"y";"y";"n";"n";"http://www.chmschools.com/wp-content/themes/country/images/logo.png";"http://www.chmschools.com/wp-content/themes/country/images/locations.jpg";"http://www.chmschools.com/wp-content/themes/country/images/programs.jpg";"http://www.chmschools.com/wp-content/themes/country/images/admissions.jpg";"http://www.chmschools.com/wp-content/themes/country/images/contact.jpg";;
822506;"COUNTRY HILLS MONTESSORI HARRISON, LLC";"10111 SIMONSON ROAD";"HARRISON";"OH";45030;"HAMILTON";5132021401;"http://www.chmschools.com/locations/";"harrison@chmschools.com";"Our founder, Ms. Jean Johanningman, wanted to enhance the development of the child in ways beyond traditional programs. Building from the strong foundation of the Montessori Philosophy, she situated her classroom in healthcare centers to facilitate intergenerational learning. In this environment our students have the opportunity to interact with residents in programs structured to promote inclusiveness and collaboration across generations.

Residents join the preschool and kindergarten children for crafts, gardening, singing and baking. These interactions between children and residents reflect the importance Country Hills Montessori places on community in the healthy development of the child. This has become a continued hallmark of the Country Hills Montessori schools.

Our Country Hills Montessori School System has grown from our original location in Montgomery, Ohio to seven locations. Country Hills Montessori preschool and kindergarten classrooms can be found in the greater Cincinnati, Dayton, and Springboro areas, as well as in Northern Kentucky. We have recently opened  two new centers in Oakley and West Chester.";"http://www.chmschools.com/locations/";;;;"http://www.chmschools.com/west-chester/west-chester-admissions/";;"n";"n";"y";"y";"n";"n";"http://www.chmschools.com/wp-content/themes/country/images/logo.png";"http://www.chmschools.com/wp-content/themes/country/images/locations.jpg";"http://www.chmschools.com/wp-content/themes/country/images/programs.jpg";"http://www.chmschools.com/wp-content/themes/country/images/admissions.jpg";"http://www.chmschools.com/wp-content/themes/country/images/contact.jpg";;
822508;"COUNTRY HILLS MONTESSORI SPRINGBORO, LLC.";"325 E. CENTRAL AVENUE";"SPRINGBORO";"OH";45066;"WARREN";9377480868;"http://www.chmschools.com/locations/";"springboro@chmschools.com";"Our founder, Ms. Jean Johanningman, wanted to enhance the development of the child in ways beyond traditional programs. Building from the strong foundation of the Montessori Philosophy, she situated her classroom in healthcare centers to facilitate intergenerational learning. In this environment our students have the opportunity to interact with residents in programs structured to promote inclusiveness and collaboration across generations.

Residents join the preschool and kindergarten children for crafts, gardening, singing and baking. These interactions between children and residents reflect the importance Country Hills Montessori places on community in the healthy development of the child. This has become a continued hallmark of the Country Hills Montessori schools.

Our Country Hills Montessori School System has grown from our original location in Montgomery, Ohio to seven locations. Country Hills Montessori preschool and kindergarten classrooms can be found in the greater Cincinnati, Dayton, and Springboro areas, as well as in Northern Kentucky. We have recently opened  two new centers in Oakley and West Chester.";"http://www.chmschools.com/locations/";;;;"http://www.chmschools.com/west-chester/west-chester-admissions/";;"n";"n";"y";"y";"n";"n";"http://www.chmschools.com/wp-content/themes/country/images/logo.png";"http://www.chmschools.com/wp-content/themes/country/images/locations.jpg";"http://www.chmschools.com/wp-content/themes/country/images/programs.jpg";"http://www.chmschools.com/wp-content/themes/country/images/admissions.jpg";"http://www.chmschools.com/wp-content/themes/country/images/contact.jpg";;
822509;"COVENANT CHILD CARE & LEARNING CENTER";"3130 MAYFIELD ROAD";"CLEVELAND HEIGHTS";"OH";44118;"CUYAHOGA";2163210908;;;;;;;;;;;;;;;;;;;;;"Y";
822515;"CRADLES TO CRAYONS, LLC";"1489 OLD SPRING VALLEY CT";"DAYTON";"OH";45458;"MONTGOMERY";9373120180;"http://www.devctr.net/";;"Cradles to Crayons provides a stimulating environment where infants toddlers, preschoolers and schoolagers participate in many different learning activities. We invite you to browse through this website to gain a more thorough understanding of our Child Care Program and what we have to offer";"http://www.devctr.net/";;"7am-6pm";"http://www.devctr.net/Cradles%20to%20CrayonsEmployment.pdf";;;"y";"y";"y";"y";"y";"y";"http://www.devctr.net/images/crayons.gif";"http://www.devctr.net/images/crayon%20men/img7.jpg";;;;;
822516;"CREATION STATION @CROSSROADS CHRISTIAN CHILD CARE";"5679 TARLTON RD";"CIRCLEVILLE";"OH";43113;"PICKAWAY";7404744840;"http://www.crossroadscccu.com/templates/System/details.asp?id=23893&PID=102776";;;"http://www.crossroadscccu.com/templates/System/details.asp?id=23893&PID=102776";;"6:00 am to 6:00 pm ";;;;"n";"n";"y";"y";"y";"y";"http://www.crossroadscccu.com/clientImages/23893/Creation_Sta/cstationw.jpg";;;;;;
822519;"CREATIVE BEGINNINGS PRESCHOOL";"2999 S CLAYTON RD";"FARMERSVILLE";"OH";45325;"MONTGOMERY";9376962779;;;;;;;;;;;;;;;;;;;;;"Y";
822520;"CREATIVE CHILD CARE - EAST";"5831 WESTBOURNE AVE";"COLUMBUS";"OH";43213;"FRANKLIN";6148642424;"http://www.creativechildcareinc.com/eastCenter.htm";;"Creative Child Care's passion is to provide affordable, quality early educational child care utilizing developmentally appropriate standards and age appropriate curriculum that will ensure school readiness for all children in our care as they develop and learn in a safe and nurturing environment.

Recognizing the parent as the first teacher, our role is to offer support through recurrent communication with the family assuring each child is exposed to positive and enriching experiences during their time with us. ";"http://www.creativechildcareinc.com/eastCenter.htm";;"Monday - Friday
6:00 AM - 6:00 PM ";"http://www.creativechildcareinc.com/careerOpportunities.htm";;;"n";"y";"y";"y";"n";"n";"http://www.creativechildcareinc.com/images/logo_02.png";"http://www.creativechildcareinc.com/images/eastCenter_02.jpg";"http://www.creativechildcareinc.com/images/eastCenter_03.jpg";"http://www.creativechildcareinc.com/images/child_06.jpg";"http://www.creativechildcareinc.com/images/child_07.jpg";;
822521;"CREATIVE CHILD CARE - NORTH";"1601 SHANLEY DRIVE";"COLUMBUS";"OH";43224;"FRANKLIN";6142618153;"http://www.creativechildcareinc.com/northCenter.htm";;"Creative Child Care's passion is to provide affordable, quality early educational child care utilizing developmentally appropriate standards and age appropriate curriculum that will ensure school readiness for all children in our care as they develop and learn in a safe and nurturing environment.

Recognizing the parent as the first teacher, our role is to offer support through recurrent communication with the family assuring each child is exposed to positive and enriching experiences during their time with us. ";"http://www.creativechildcareinc.com/northCenter.htm";;"Monday - Friday
6:00 AM - 6:00 PM ";"http://www.creativechildcareinc.com/careerOpportunities.htm";;;"n";"y";"y";"y";"n";"n";"http://www.creativechildcareinc.com/images/logo_02.png";"http://www.creativechildcareinc.com/images/northCenter_03.jpg";"http://www.creativechildcareinc.com/images/northCenter_02.jpg";"http://www.creativechildcareinc.com/images/child_08.jpg";"http://www.creativechildcareinc.com/images/child_09.jpg";;
822522;"CREATIVE CHILD CARE - WEST BROAD";"5765 W BROAD ST";"GALLOWAY";"OH";43119;"FRANKLIN";6148786846;"http://www.creativechildcareinc.com/westBroadCenter.htm";;"Creative Child Care's passion is to provide affordable, quality early educational child care utilizing developmentally appropriate standards and age appropriate curriculum that will ensure school readiness for all children in our care as they develop and learn in a safe and nurturing environment.

Recognizing the parent as the first teacher, our role is to offer support through recurrent communication with the family assuring each child is exposed to positive and enriching experiences during their time with us. ";"http://www.creativechildcareinc.com/westBroadCenter.htm";;"Monday - Friday
6:00 AM - 6:00 PM ";"http://www.creativechildcareinc.com/careerOpportunities.htm";;;"n";"y";"y";"y";"n";"n";"http://www.creativechildcareinc.com/images/logo_02.png";"http://www.creativechildcareinc.com/images/westBroadCenter_03.jpg";"http://www.creativechildcareinc.com/images/westBroadCenter_02.jpg";"http://www.creativechildcareinc.com/images/child_09.jpg";"http://www.creativechildcareinc.com/images/child_10.jpg";;
822525;"CREATIVE CORNER CHILD CARE INC";"2200 MCCALL STREET";"DAYTON";"OH";45408;"MONTGOMERY";9372636474;;;;;;;;;;;;;;;;;;;;;"Y";
822526;"CREATIVE CORNER CHILD CARE INC.";"4100 HOOVER AVENUE";"DAYTON";"OH";45407;"MONTGOMERY";9372682000;;;;;;;;;;;;;;;;;;;;;"Y";
822527;"CREATIVE CORNER CHILD CARE, INC.";"1509 N MAIN STREET";"DAYTON";"OH";45405;"MONTGOMERY";9372790283;;;;;;;;;;;;;;;;;;;;;"Y";
822530;"CREATIVE EARLY LEARNING CENTER III";"5020 VICTOR DR";"MEDINA";"OH";44256;"MEDINA";3307255020;"http://www.creativeearlylearning.com/medina.asp";"questions@creativeearlylearning.com";"Creative Early Learning Center is a private family run child care facility with fully trained teaching professionals specializing in Infant, Toddler, Pre-School, Pre-Kindergarten, and School Age care. Now enrolling for our 50th anniversary school year!";"http://www.creativeearlylearning.com/medina.asp";"https://www.facebook.com/pages/Creative-Early-Learning-Center/394473528507";" 6:00 a.m. - 6:30 p.m.
";"http://www.creativeearlylearning.com/employment.asp";;;"y";"y";"y";"y";"y";"y";;"http://www.creativeearlylearning.com/images/medina_location.jpg";"http://www.creativeearlylearning.com/send_binary_size.asp?fileid=explorer%20march%202009%20%281%29.JPG&h=250";"http://www.creativeearlylearning.com/send_binary_size.asp?fileid=Baby%20Paint%20%282%29.JPG&h=250";"http://www.creativeearlylearning.com/send_binary_size.asp?fileid=Chagrin%20Falls%20%2843%29.JPG&h=250";;
822531;"CREATIVE EARLY LEARNING CENTER INC";"5400 TRANSPORTATION BLVD";"Garfield Heights";"OH";44125;"CUYAHOGA";2165819400;"http://www.creativeearlylearning.com/garfield.asp";"questions@creativeearlylearning.com";"Creative Early Learning Center is a private family run child care facility with fully trained teaching professionals specializing in Infant, Toddler, Pre-School, Pre-Kindergarten, and School Age care. Now enrolling for our 50th anniversary school year!";"http://www.creativeearlylearning.com/garfield.asp";"https://www.facebook.com/pages/Creative-Early-Learning-Center/394473528507";" 6:30 a.m. - 6:00 p.m.
";"http://www.creativeearlylearning.com/employment.asp";;;"y";"y";"y";"y";"y";"y";;"http://www.creativeearlylearning.com/images/garfield_location.jpg";"http://www.creativeearlylearning.com/send_binary_size.asp?fileid=explorer%20march%202009%20%281%29.JPG&h=250";"http://www.creativeearlylearning.com/send_binary_size.asp?fileid=Baby%20Paint%20%282%29.JPG&h=250";"http://www.creativeearlylearning.com/send_binary_size.asp?fileid=Chagrin%20Falls%20%2843%29.JPG&h=250";;
822532;"CREATIVE EARLY LEARNING CENTER INC II";"9585 IDLEWOOD DRIVE";"TWINSBURG";"OH";44087;"SUMMIT";3304875437;"http://www.creativeearlylearning.com/twinsburg.asp";"questions@creativeearlylearning.com";"Creative Early Learning Center is a private family run child care facility with fully trained teaching professionals specializing in Infant, Toddler, Pre-School, Pre-Kindergarten, and School Age care. Now enrolling for our 50th anniversary school year!";"http://www.creativeearlylearning.com/twinsburg.asp";"https://www.facebook.com/pages/Creative-Early-Learning-Center/394473528507";" 6:30 a.m. - 6:00 p.m.
";"http://www.creativeearlylearning.com/employment.asp";;;"y";"y";"y";"y";"y";"y";;"http://www.creativeearlylearning.com/images/twinsburg_location.jpg";"http://www.creativeearlylearning.com/send_binary_size.asp?fileid=explorer%20march%202009%20%281%29.JPG&h=250";"http://www.creativeearlylearning.com/send_binary_size.asp?fileid=Baby%20Paint%20%282%29.JPG&h=250";"http://www.creativeearlylearning.com/send_binary_size.asp?fileid=Chagrin%20Falls%20%2843%29.JPG&h=250";;
822533;"CREATIVE KIDS";"4925 POINTE PKWY BLDG F";"Warrensville Heights";"OH";44128;"CUYAHOGA";2162927083;"http://www.creativekidsnsuch.com/learn-more.html";;"At Creative Kids, we know it's hard for children to be separated from their parents all day. And we know how hard it can be for you to leave them! 

That's why our focus is to make Creative Kids a warm welcoming, home-away-from-home. 

More than just a daycare, it's a place where your baby, toddler or preschooler will eat great healthy food, play fun games and most importantly... learn!  See how. ";"http://www.creativekidsnsuch.com/learn-more.html";;"Monday - Friday
6:30 a.m. - 6:00 p.m.";;;;"y";"y";"y";"y";"n";"n";;;;;;;
822537;"CREATIVE KIDS HEAD START CENTER";"787 W LAFAYETTE RD";"MEDINA";"OH";44256;"MEDINA";3307231849;;;;;;;;;;;;;;;;;;;;;"Y";
822545;"CREATIVE PLAY CENTER";"600 HIGH STREET, BOX 307";"WORTHINGTON";"OH";43085;"Franklin";6148857529;;;;;;;;;;;;;;;;;;;;;"Y";
822550;"CREATIVE TOTS";"7803 LAUREL AVE";"CINCINNATI";"OH";45243;"HAMILTON";5132722223;;;;;;;;;;;;;;;;;;;;;"Y";
822551;"CREATIVE TOTS";"6408 THORNBERRY COURT";"MASON";"OH";45040;"WARREN";5137706776;;;;;;;;;;;;;;;;;;;;;"Y";
