"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"detail";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
1088026;"SUNNY SKIES PRE-SCHOOL # 2";"969 43RD STREET";"BROOKLYN";"NY";11219;"BROOKLYN";"718-438-7040";;;;;;;;;;;;;;;;;;;;;"Y";
1088027;"SUNNY SKIES PROSPECT";"720 WASHINGTON AVENUE";"BROOKLYN";"NY";11238;"BROOKLYN";"718-372-4665";"http://www.sunnyskiespreschool.com/nyc-child-day-care-preschool-nursery-school/prospect-heights/";"info@sunnyskiespreschool.com ";"Children always come first at Sunny Skies Preschool. Here, the development of the whole child is our main goal, along with their safety and well being in order to create individuals who are independent, intellectually advanced, sociable and thoughtful of the world around them.";"http://www.sunnyskiespreschool.com/nyc-child-day-care-preschool-nursery-school/prospect-heights/";;"9:00am to 5:00pm";;"http://www.sunnyskiespreschool.com/wp-content/uploads/application.pdf";;"n";"n";"y";"y";"n";"n";"http://www.sunnyskiespreschool.com/wp-content/uploads/2-300x911.jpg";"http://www.sunnyskiespreschool.com/wp-content/uploads/20140111_2255471.jpg";"http://www.sunnyskiespreschool.com/wp-content/uploads/IMG-20140127-WA0017.jpg";;;;
1088028;"SUNSET PARK CHILDREN'S SCHOOL (PRESCHOOL )";"4616 4 AVENUE";"BROOKLYN";"NY";11220;"BROOKLYN";"718-439-3323";"http://www.sunsetparkchild.com/";"sunsetparkchild@aol.com";"We recognize that each child has unique talents, learning styles and personalities. Our highly-qualified teachers and staff are committed to working within each child's comfort zone to ensure optimal social, emotional and educational results.";"http://www.sunsetparkchild.com/";;"7:45 am to 6:00 pm  ";;;;"y";"y";"y";"y";"n";"n";;;;;;;
1088029;"SUNSET PARK CHILDREN'S SCHOOL, INC. I/T";"4616 4TH AVENUE";"BROOKLYN";"NY";11220;"BROOKLYN";"718-439-3323";"http://www.sunsetparkchild.com/";"sunsetparkchild@aol.com";"We recognize that each child has unique talents, learning styles and personalities. Our highly-qualified teachers and staff are committed to working within each child's comfort zone to ensure optimal social, emotional and educational results.";"http://www.sunsetparkchild.com/";;"7:45 am to 6:00 pm  ";;;;"y";"y";"y";"y";"n";"n";;;;;;;
1088030;"SUNSET PARK EARLY CHILDHOOD DEVELOPMENT CENTER";"5902 6TH AVENUE";"BROOKLYN";"NY";11220;"BROOKLYN";"718-768-1012";;;;;;;;;;;;;;;;;;;;;"Y";
1088031;"SUNSHINE DAY CARE";"2929 WEST 31ST STREET";"BROOKLYN";"NY";11224;"BROOKLYN";"718-996-7200";"http://sunshinenewyork.com/";;"Our certified child care service providers are here to offer quality child care and work together. We’ve assembled a team of veteran educational professionals who combine intimate and extensive knowledge of the field with vast and diverse experience. The staff members in our day care centers consist of 30 remarkable teachers who have been carefully selected for their exceptional talent, vigorous training, and deep dedication to their profession. Each staff member also has an advanced degree in Early Childhood Education. ";"http://sunshinenewyork.com/";;"7:30 AM to 6:30 PM";"http://sunshinenewyork.com/careers.html";;;"y";"y";"y";"y";"n";"n";"http://sunshinenewyork.com/img/logo2.jpg";;;;;;
1088032;"SUNSHINE INFANT & TODDLER PROGRAM";"1277 STERLING PLACE";"BROOKLYN";"NY";11213;"BROOKLYN";"718-363-2033";"https://www.facebook.com/pages/Sunshine-Infant-Toddler-Program/135643803161308?sk=page_map";"contact@sunshinekidsnyc.com";;"https://www.facebook.com/pages/Sunshine-Infant-Toddler-Program/135643803161308?sk=page_map";"https://www.facebook.com/pages/Sunshine-Infant-Toddler-Program/135643803161308?sk=page_map";"Mon - Fri: 7:30 am - 5:30 pm";;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;;;;;;
1088033;"SUNSHINE NURSERY AND DAY CARE CENTER";"576 Gates Avenue ";"BROOKLYN";"NY";11221;"BROOKLYN";"718-452-9740";"http://sunshinedaycarenyc.com/";"sunshine1@sunshinedaycarenyc.com";"Sunshine Day Care is available to supervise and care for your child on a full-time basis. Students are provided nutritional meals every day (parents provide PM snack), and have access to a wide selection of age-appropriate toys and books to help engage and entice their minds. Older children attending our preschool are schooled in reading preparedness and art education. The children read, color, do arts and crafts, and learn colors, shapes, their alphabet, and numbers. We have a learning center and library center.";"http://sunshinedaycarenyc.com/";"https://www.facebook.com/pages/Sunshine-Daycare-Center/141585242564714";;"http://sunshinedaycarenyc.com/join-our-team/";;;"y";"y";"y";"y";"y";"y";"http://sunshinedaycarenyc.com/wp-content/uploads/2012/03/sunshine-day-care-brooklyn.png";"http://sunshinedaycarenyc.com/wp-content/uploads/2013/03/blue-room-680x320.jpg";"http://sunshinedaycarenyc.com/wp-content/uploads/2013/03/pink-room-680x320.jpg";"http://sunshinedaycarenyc.com/wp-content/uploads/2013/03/recipe-680x320.jpg";"http://sunshinedaycarenyc.com/wp-content/uploads/2012/03/giftedandtalented.jpg";;
1088034;"SYLVIA KLEIN CHILD CARE CENTER";"720 EUCLID AVENUE";"BROOKLYN";"NY";11208;"BROOKLYN";"718-647-2274";;;;;;;;;;;;;;;;;;;;;"Y";
1088035;"TABERNACLE CHURCH OF GOD DAY CARE CENTER";"34-52 KOSCIUSZKO STREET";"BROOKLYN";"NY";11205;"BROOKLYN";"718-638-3209";;;;;;;;;;;;;;;;;;;;;"Y";
1088036;"TALMUD TORAH OHR MOSHE";"1774 58TH STREET";"BROOKLYN";"NY";11204;"BROOKLYN";"718-234-6100";;;;;;;;;;;;;;;;;;;;;"Y";
1088037;"TARYAG NURSERY";"2294 NOSTRAND AVENUE";"BROOKLYN";"NY";11210;"BROOKLYN";"718-989-9681";;;;;;;;;;;;;;;;;;;;;"Y";
1088038;"TEREMOK V";"448 NEPTUNE AVENUE";"BROOKLYN";"NY";11224;"BROOKLYN";"718-743-9009";;;;;;;;;;;;;;;;;;;;;"Y";
1088039;"THE CHILD STUDY CENTER OF NEW YORK, INC.";"167 Clermont Avenue";"BROOKLYN";"NY";11205;"BROOKLYN";"718-854-3710";"http://www.cscofny.org/";"childstudyctr@aol.com";"Our mission is to meet the educational needs of children in order to achieve progress in all the developmental areas. We believe that students are individuals and they learn in variety of ways. By continual use of a diagnostic and prescriptive approach we meet the individual needs of all our students. Main goal is to remedy each child’s deficits in social, emotional, cognitive, motoric, linguistic and academic domains so that they can function at their highest developmental potential.";"http://www.cscofny.org/";;;"http://www.cscofny.org/Employment.shtml";"http://www.cscofny.org/HowToEnroll.shtml";;"n";"n";"y";"y";"n";"n";"http://www.cscofny.org/images/bridge772r4.gif";"http://www.cscofny.org/chalk/1.jpg";"http://www.cscofny.org/chalk/4.jpg";"http://www.cscofny.org/chalk/5.jpg";"http://www.cscofny.org/chalk/15.jpg";;
1088040;"THE CHILDREN'S CENTER @ SUNY BROOKLYN - I/T";"440 LENOX ROAD";"BROOKLYN";"NY";11203;"BROOKLYN";"718-221-6160";;;;;;;;;;;;;;;;;;;;;"Y";
1088041;"THE CHILDREN'S CENTER FOR EARLY LEARNING";"83 MARLBOROUGH ROAD";"BROOKLYN";"NY";11226;"BROOKLYN";"718-284-3110";;;;;;;;;;;;;;;;;;;;;"Y";
1088042;"THE CHRISTIAN LEARNING CENTER";"444 EAST 45 STREET";"BROOKLYN";"NY";11203;"BROOKLYN";"718-287-5149";;;;;;;;;;;;;;;;;;;;;"Y";
1088043;"THE CO-OP SCHOOL";"81-87 IRVING PLACE";"BROOKLYN";"NY";11238;"BROOKLYN";"347-721-3408";"http://www.thecoopschool.com/space-rentals/";" meredith@thecoopschool.com";"The Co-op School was founded in 2003 by a group of parents who saw the need for a high quality and affordable preschool option in the Clinton Hill and Fort Greene neighborhoods. In eight years the Co-op School has matured from a small, parent-run playgroup to a fully staffed and licensed non-profit school. The Co-op School is a parent-aided organization where “cooperative” means just that: students’ families are responsible for the development, fundraising and maintenance of the school. The Board of Directors is comprised of elected parents. Parents share the responsibility of upholding the school’s guiding principles, facilitated through the elected Board. With the staff, parents and student body, we continuously work towards our ultimate goal of blending community and education, with special attention to honoring our differences.

After residing in two prior homes in Clinton Hill, The Co-op School was thrilled to move into 87 Irving Place in Fall 2009. The facility boasts six classrooms for two and three-year-olds, two rooftop playgrounds, a science room, a library, and a large ground floor recreation room.

In 2011 The Co-op School launched the first kindergarten class of its elementary program in a beautiful building on Brevoort Place. Our new elementary school location at 40 Brevoort Place currently houses our kindergarten as well as two pre-k classrooms, a library, art and music rooms and a rooftop playground. A new grade will be added each year for the next 5 years: first grade in 2012; second grade in 2013; third grade in 2014; fourth grade in 2015; fifth grade in 2016.

The Co-op School has an executive director, a business director, 20 full-time teachers and a custodian, all full of love and experience. We maintain a 5:1 student to teacher ratio and never fall below the state mandated ratio.

Daily enrichment activities, including Cooking, Music, Art, Show and Tell, and Movement, are taught by our staff.";"http://www.thecoopschool.com/space-rentals/";"https://www.facebook.com/thecoopschool";;;"http://www.thecoopschool.com/admissions/";;"n";"n";"y";"y";"y";"n";;"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/p480x480/10402441_10152439123668936_6394781785160671238_n.jpg?oh=0696c1fc6c9b165176f58751fddda994&oe=5452888B&__gda__=1414882162_9ef120df23a10e8ae3637989c19c8209";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xap1/t1.0-9/p480x480/10351680_10152439123813936_3224455658364201895_n.jpg";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p480x480/10463046_10152439123598936_5670562949209366422_n.jpg?oh=8913bb419b6f4658d154f1c8ade1f730&oe=5443730C&__gda__=1413892890_30889ae145edac208e3fc81544e078c8";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p480x480/10389651_10152439122633936_8643015194992064845_n.jpg?oh=327876c2e69365567f595a0cd0427f00&oe=544A0D6B&__gda__=1415208061_77da43e4e3960388ff0d6931644d626a";;
1088044;"THE DAVID FOSTER PRESCHOOL ACADEMY";"580 ROGERS AVENUE";"BROOKLYN";"NY";11225;"BROOKLYN";"718-462-0776";;;;;;;;;;;;;;;;;;;;;"Y";
1088045;"THE EARLY CHILDHOOD CENTER OF THE BROOKLYN COLLEGE CHILD CARE SER";"2900 BEDFORD AVENUE";"BROOKLYN";"NY";11210;"BROOKLYN";"718-951-5431";"http://www.brooklyn.cuny.edu/web/academics/schools/education/partnerships/ecc.php";"mondesir@brooklyn.cuny.edu";"The Early Childhood Center (ECC) Programs at Brooklyn College was established in 1953 as the laboratory school of the School of Education. The Center provides a space for students to explore questions of child development and to study the contributions of educational, social and cultural environments to children's growth. Parents and other family members are actively involved in their children’s education.

The Early Childhood Center Programs offer day programs for infants, toddlers and preschool aged children, as well as after-school programs for children from infants through elementary school years. The ECC also offers instructional, observational, and research opportunities for students and faculty at Brooklyn College and throughout CUNY.";"http://www.brooklyn.cuny.edu/web/academics/schools/education/partnerships/ecc.php";;"9 a.m. – 3 p.m.";;;;"y";"y";"y";"y";"y";"n";;;;;;;
1088046;"THE FAMILY AND LIFE CENTER OF MT ARARAT- PRE-SCHOOL";"425 HOWARD AVENUE";"BROOKLYN";"NY";11233;"BROOKLYN";"718-342-2093";;;;;;;;;;;;;;;;;;;;;"Y";
1088047;"THE INFANT AND CHILD LEARNING CENTER AT SUNY";"670 PARKSIDE AVENUE";"BROOKLYN";"NY";11226;"BROOKLYN";"718-675-1249";"http://www.iclcnyc.com/";;"Early Intervention is a program which offers services to children from birth to age three who have, or are at risk of having a developmental disability. Services are provided at no cost to the family of eligible children.

Please Note: This information pertains to EI services in The Brooklyn and Queens Area.

Our Early Intervention program is funded and regulated by the New York State Department of Health and, in New York City, by the New York City Department of Health and Mental Hygiene.

Infant Children Learning Center’s Early Intervention program offers a full array of evaluations and services designed to maximize the full potential of each child. Parents and family members are encouraged to participate in partnership with the interventionist team to enhance their child’s development.

By providing home/community-based services, Infant Children Learning Center can focus on the opportunities that exist within the family structure to enhance the child’s development. Our success is contingent upon early identification and the provision of services to children with special needs at the earliest possible age. Infant Children Learning Center is committed to early identification followed by quality care.";"http://www.iclcnyc.com/";;;;;;"y";"y";"n";"n";"n";"n";;"http://www.iclcnyc.com/wp-content/uploads/2013/01/2013-01-22_09-39-15_950-640x360.jpg";;;;;
1088048;"THE INTERNATIONAL ACADEMY";"87 PUTNAM AVENUE";"BROOKLYN";"NY";11238;"BROOKLYN";"718-872-6565";;;;;;;;;;;;;;;;;;;;;"Y";
1088049;"THE LEAGUE CENTER NURSERY/JOAN FENICHEL THERAPEUTIC NURSERY";"470 VANDERBILT AVENUE";"BROOKLYN";"NY";11238;"BROOKLYN";"718-643-5300";;;;;;;;;;;;;;;;;;;;;"Y";
1088050;"THE LEARNING EXPERIENCE";"412 KINGS HIGHWAY";"BROOKLYN";"NY";11223;"BROOKLYN";"718-627-7340";"http://brooklyn.tlechildcare.com/";;"The Learning Experience enhances the lives of children ages 6 weeks to 5 years. In each contemporary, colorful building children learn in a fun fashion starting with sign language for infants through preschool, technology, early literacy, math, sciences, music, theater, creative arts, dance, physical fitness, nutrition, etiquette and much more. Graduates of TLE are more than prepared to enter Kindergarten and first grade. All the curriculum is proprietary and has been designed, written and published especially for TLE children. At The Learning Experience early learning is an art. We believe that knowledge is like the sky, never ending. Parents dream of the best for their children and at TLE their dreams become reality making those important first years creative, productive, happy and most importantly filled with lots of love.";"http://brooklyn.tlechildcare.com/";"https://www.facebook.com/TLEChildCareCenters";"Mon - Fri: 6:30 am - 6:30 pm";"http://brooklyn.tlechildcare.com/";;;"y";"y";"y";"y";"n";"n";"http://brooklyn.tlechildcare.com/images/header_logo.png";"http://brooklyn.tlechildcare.com/images/toddler-room.jpg";"http://brooklyn.tlechildcare.com/images/prepper-room2.png";"http://brooklyn.tlechildcare.com/images/preschooler-room.png";"http://brooklyn.tlechildcare.com/images/kindergarten-room.png";;
1088051;"THE LITTLE DARLINGS DAY CENTER,INC.";"1531 NOSTRAND AVENUE";"BROOKLYN";"NY";11226;"BROOKLYN";"718-469-6207";;;;;;;;;;;;;;;;;;;;;"Y";
1088052;"THE MAPLE STREET SCHOOL";"21 LINCOLN ROAD";"BROOKLYN";"NY";11225;"BROOKLYN";"718-282-4345";"http://maplestreetschool.org/";"info@maplestreetschool.org";"At the Maple Street School, we believe children’s work is their play. Children construct their knowledge about the world through interaction with the people and materials in it. We value the development of a child’s mind, body and spirit and we respond to the individual needs of each child. We facilitate each child’s social, emotional, cognitive and physical development through child-initiated activities.

We are dedicated to stimulating the innate curiosity of each child and supporting emotional growth and expression. We believe in respecting individual differences in temperament, learning styles, creativity and personal needs. We encourage students to express feelings honestly and to deal respectfully with the feelings of others. We believe preschool is an extension of home, a place where each child is nurtured in a warm, caring atmosphere. Maple Street is a supportive environment where teachers help students feel safe to take risks that lead to true growth.

At Maple Street, we encourage students to explore the world around them based on their interests and development. We offer programs in art, music and dance to help children develop their language, intuition, concentration, reflection, reasoning and decision-making skills. Academic skills are presented when children are ready and are usually incorporated into ongoing studies or daily rituals and routines.

The Maple Street School ensures children have a rich, interactive, creative preschool experience, and that they are prepared for their journey into kindergarten and beyond.";"http://maplestreetschool.org/";;"9-6PM, Monday-Friday";;"http://maplestreetschool.org/admissions/";"http://maplestreetschool.org/?post_type=coop-docs";"n";"n";"y";"y";"y";"n";"http://maplestreetschool.org/wp/wp-content/themes/mss/img/mss_logo_b.png?02788d";"http://i1.wp.com/beta.maplestreetschool.org/wp-content/uploads/2012/08/Maple_Street_School_02.jpg?resize=620%2C413";"http://i2.wp.com/maplestreetschool.org/wp/wp-content/uploads/2012/08/wind_school_940x400.jpg?resize=620%2C263";"http://i2.wp.com/beta.maplestreetschool.org/wp-content/uploads/2012/08/Maple_Street_School_06.jpg?resize=220%2C330";"http://i1.wp.com/beta.maplestreetschool.org/wp-content/uploads/2012/09/MSS_2_29_12_slides-15.jpg";;
1088053;"THE NEW YORK DIAGNOSTIC CENTER, INC";"502 FLATBUSH AVENUE";"BROOKLYN";"NY";11225;"BROOKLYN";"718-363-3261";;;;;;;;;;;;;;;;;;;;;"Y";
1088054;"THE RAINBOW CAMPUS";"1110 BERGEN STREET";"BROOKLYN";"NY";11216;"BROOKLYN";"718-774-5652";;;;;;;;;;;;;;;;;;;;;"Y";
1088055;"THE RAT'S PLAYHOUSE WORKSHOP, INC.";"835 OCEAN AVENUE";"BROOKLYN";"NY";11226;"BROOKLYN";"718-282-6285";;;;;;;;;;;;;;;;;;;;;"Y";
1088056;"THE SALVATION ARMY BEDFORD DAY CARE CENTER";"110 KOSCIUSZKO STREET";"BROOKLYN";"NY";11216;"BROOKLYN";"718-552-2690";;;;;;;;;;;;;;;;;;;;;"Y";
1088057;"THE SANSONE FOUNDATION, SEEDS OF UNITY DAYCARE";"5816 13TH AVENUE";"BROOKLYN";"NY";11219;"BROOKLYN";"347-715-6546";"http://seedsofunitydaycare.org/contact/";"seedsofunity@gmail.com";"The Seeds of Unity Daycare Center is dedicated to providing excellent care and supervision of your child. Children will be provided a nurturing and safe environment with a variety of hands-on activities to enhance their development during their preschool years. Seeds of Unity is unique in that it combines a strong academic preschool curriculum with a focus on teaching social and emotional skills. Our goal is to make preschool fun and successful for each child.

As Parents/Guardians searching for daycare can be an extremely difficult and often overwhelming process. We understand locating a daycare center which meets your child’s needs, while at the same time finding a provider with whom you feel comfortable and confident entrusting with your child, can be demanding. To alleviate some of this stress, at Seeds of Unity we believe in the importance of parental involvement. Our team is aware that only when parents and providers work together in an open and affable relationship, can children be afforded the best possible daycare experience.";"http://seedsofunitydaycare.org/contact/";;"7:30 AM to 6:30 PM";;;;"n";"n";"y";"y";"n";"n";"http://seedsofunitydaycare.org/wp-content/uploads/2013/08/SeedsOfUnityLogoSm.png";"http://seedsofunitydaycare.org/wp-content/uploads/2013/08/las-vegas-preschool-daycare-childcare.png";"http://seedsofunitydaycare.org/wp-content/uploads/2013/08/kids_in_the_pre-k.png";"http://seedsofunitydaycare.org/wp-content/uploads/2013/08/kids_in_the_pre-k2.png";;;
1088058;"THE TINY TOTS PLAYHOUSE LLC";"243 88 STREET";"BROOKLYN";"NY";11209;"BROOKLYN";"718-745-4509";"http://tinytotsplayhouse.wix.com/tinytots";"TinyTotPlayhouse@aol.com";"At The Tiny Tots Playhouse our philosophy  is that children learn best through play, social interaction and exploration of imagination.  Our students are free to play with a plethora of toys & puzzles that develop fine motor skills, problem solving skills and concept of trial and error.  Through  various  developmentally appropriate activities children learn letter recognition and sound, number recognition, counting, colors, and shapes.  Learning Centers provide opportunities for purposeful play in which students can practice skills necessary to meet the Pre-K Foundations for Common Core. Students develop social, emotional, and communication skills through interaction, dramatic play, and class discussions.
      We encourage children to explore their interests and facilitate learning by allowing them the freedom to express thoughts, share ideas, and investigate new topics.  This is essential in establishing self confidence and easing academic anxieties.  Encouraging students to participate and lead in learning promotes excitement and enthusiasm in learning new topics.";"http://tinytotsplayhouse.wix.com/tinytots";;;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";;;;;;;
1088059;"THE WILLIAMSBURG NURSERY SCHOOL";"54 SOUTH 2ND STREET";"BROOKLYN";"NY";11249;"BROOKLYN";"718-782-4181";"http://www.wnns.org/";"info@wnns.org";"The Williamsburg Neighborhood Nursery School was founded on the belief that a good early childhood program should provide children and their families with a bridge between the worlds of home and school. The nursery school environment must be both structured and nurturing; it must combine the safety and comfort of home with the social and intellectual stimulation of school.Young children are explorers. They use all of their senses to investigate their world and the people within it. Classroom materials and programs are designed to encourage and enrich this exploration. Teachers act as guides, extending the children’s thinking, setting reasonable limits for their behavior, and helping them grow as independent learners.

Parents play a key role in the successful nursery school program. At WNNS parents are welcome visitors in the classroom throughout the school year and are expected to stay at school with their children during the initial separation process. Twice-yearly formal conferences as well as frequent informal conversations give parents and teachers a chance to share observations and insights about each child’s school experience and to set goals for the future.";"http://www.wnns.org/";;;;"http://www.wnns.org/applications__tuition";;"n";"y";"y";"y";"n";"n";"http://www.wnns.org/yahoo_site_admin/assets/images/WNNS_header.220162704_logo.jpg";"http://www.wnns.org/yahoo_site_admin/assets/images/IMG_2279.302102310_std.JPG";"http://www.wnns.org/yahoo_site_admin/assets/images/IMG_2714.220134610_std.JPG";"http://www.wnns.org/yahoo_site_admin/assets/images/IMG_1060.220141342_std.JPG";"http://www.wnns.org/yahoo_site_admin/assets/images/P1030681.220141554_std.JPG";;
1088060;"THERAPY AND LEARNING CENTER, INC";"1723 8 AVENUE";"BROOKLYN";"NY";11215;"BROOKLYN";"718-290-2700";;;;;;;;;;;;;;;;;;;;;"Y";
1088061;"THOMAS A. DESTEFANO ECDC";"300 VERNON AVENUE";"BROOKLYN";"NY";11206;"BROOKLYN";"718-443-2901";;;;;;;;;;;;;;;;;;;;;"Y";
1088062;"THURSDAY'S CHILD";"7616 13TH AVENUE";"BROOKLYN";"NY";11228;"BROOKLYN";"718-630-5100";;;;;;;;;;;;;;;;;;;;;"Y";
1088063;"TIFERES BNOS";"80 SKILLMAN STREET";"BROOKLYN";"NY";11205;"BROOKLYN";"718-599-2900";;;;;;;;;;;;;;;;;;;;;"Y";
1088064;"TINY BUMBLEBEES DAY CARE";"2848 BRIGHTON 7TH STREET";"BROOKLYN";"NY";11235;"BROOKLYN";"718-676-5281";;;;;;;;;;;;;;;;;;;;;"Y";
1088065;"TINY TOTS EXPRESS, INC.";"3321 AVENUE N";"BROOKLYN";"NY";11234;"BROOKLYN";"718-338-9561";;;;;;;;;;;;;;;;;;;;;"Y";
1088066;"TOMER DEVORA";"4500 9TH AVENUE";"BROOKLYN";"NY";11220;"BROOKLYN";"718-853-9400";;;;;;;;;;;;;;;;;;;;;"Y";
1088067;"TOMPKINS CHILDREN'S CENTER";"730 PARK AVENUE";"BROOKLYN";"NY";11206;"BROOKLYN";"718-782-9140";;;;;;;;;;;;;;;;;;;;;"Y";
1088068;"TOP SCHOLAR";"2175 EAST 22ND STREET";"BROOKLYN";"NY";11229;"BROOKLYN";"718-368-0410";;;;;;;;;;;;;;;;;;;;;"Y";
1088069;"TRADITIONAL DAY CARE";"1112 WINTHROP STREET";"BROOKLYN";"NY";11212;"BROOKLYN";"718-346-5777";;;;;;;;;;;;;;;;;;;;;"Y";
1088070;"TRADITIONAL EDUCATIONAL CENTER I/T";"1469 BROADWAY";"BROOKLYN";"NY";11221;"BROOKLYN";"718-443-2577";;;;;;;;;;;;;;;;;;;;;"Y";
1088071;"TREASURE ISLAND";"347 74TH STREET";"BROOKLYN";"NY";11209;"BROOKLYN";"718-238-7676";"http://myclassroomconnection.com/Preschools/TreasureIslandPreschool/";"silbekidz@aol.com ";"
Treasure Island Preschool has long been serving the children and families of Bay Ridge since 1985. Throughout the years, our program has always stressed the view that all children are unique individuals with unique abilities and interests that need to be nourished and supported. It is firmly believed that by capitalizing on children's strengths and interests they will be appropriately engaged in learning that will promote a strong sense of self-worth, develop a great sense of self-esteem and self-confidence, and promote a love of learning and discovery. 
 
The curriculum at Treasure Island emphasizes the development of the whole child. Our learning environment is designed to promote social/emotional development, physical development, cognitive development and language and literacy development for all of our children.The curriculum emphasizes child choice within a classroom organized around interest areas such as blocks, art, science, math, dramatic play, and literacy.  In these learning centers, teachers work with children individually or within small groups to guide and facilitate their learning. The program stresses a balanced approach between child initiated learning and using direct teacher instruction. Another key emphasis of the curriculum is creating a classroom community and establishing secure relationships which will support children's enthusiasm and engagement in learning. Strong parent partnerships are seen as key and essential in helping children to grow and develop.
 
Our program is currently licensed by the Department of Health, accredited by the State Education Department and became accredited by the National Association for the Education of Young Children (NAEYC) in May 2011. Our program is also part of the New York State Quality Stars Project.
";"http://myclassroomconnection.com/Preschools/TreasureIslandPreschool/";;"8:15am-6pm";;"http://myclassroomconnection.com/Preschools/TreasureIslandPreschool/Default.aspx";;"n";"y";"y";"y";"n";"n";"http://myclassroomconnection.com/Images/MCCLogo.jpg";;;;;;
1088072;"TRILOK FUSION CENTER FOR ARTS AND EDUCATION";"143 WAVERLY AVENUE";"BROOKLYN";"NY";11205;"BROOKLYN";"718-797-1700";"http://trilokfusion.com/";"info@trilokfusion.com";"The mission of Trilok Fusion Arts is to bring together artists from varied cultural backgrounds, to collaborate and create spaces that embody the roots of their respective traditions. Trilok Fusion Arts aims to preserve tradition while inspiring audiences and students to develop a solid
understanding of the arts, and a deep appreciation for world cultures";"http://trilokfusion.com/";"https://www.facebook.com/pages/Trilok-Fusion-Center-for-Arts-and-Education/119562271458008";"Mon - Sun: 9:00 am - 11:00 pm";;;;"n";"n";"n";"n";"y";"y";"http://trilokfusion.com/wp-content/themes/trilok/images/logo.png";"http://trilokfusion.com/wp-content/uploads/2012/03/banner.jpg";"http://trilokfusion.com/wp-content/uploads/2012/03/banner3.jpg";"http://trilokfusion.com/wp-content/uploads/2013/04/banner4.jpg";"http://trilokfusion.com/wp-content/uploads/2012/03/banner2.jpg";;
1088073;"TRIUMPHANT DEAR GOD CHRISTIAN CENTER";"892 RUTLAND ROAD";"BROOKLYN";"NY";11203;"BROOKLYN";"718-774-4696";"http://www.tfga.org/pages/page.asp?page_id=133547";"upkanddaycare@tfga.org ";"We are committed to delivering the message of Christ through education!  Dear God Christian Center’s objective is to provide superior Christian education to student’s ages 2 – 12 that is consistent with Biblical principles and teaching children how to form a personal relationship with God.  Our caring and committed faculty presents God as the source of all life and all truth.  We attempt to nurture within students the desire for responsible citizenship, leadership, and service to the community, to the honor and glory of Jesus Christ.  Dear God Christian Center strives to create an atmosphere of love and respect among the school community.  We teach the Bible as our core subject, our Christian administration and faculty model Christ in teaching and leading, and our entire program exhibits Christ centered leadership.";"http://www.tfga.org/pages/page.asp?page_id=133547";;" Monday – Friday:         7am – 6pm";;;;"n";"y";"y";"y";"y";"n";;;;;;;
1088074;"TUTOR TIME CHILD CARE LEARNING CENTER";"7817 Third Avenue";"BROOKLYN";"NY";11209;"BROOKLYN";"877.543.9542";"http://www.tutortime.com/your-local-school/brooklyn-ny-6243/?utm_source=google&utm_medium=organic&utm_campaign=local-listing";;"Every child is different. Every child is one-of-a-kind. So at Tutor Time, every child’s unique set of skills and interests are utilized to his or her advantage in the way that they learn, grow, build self-esteem, and develop their imagination. It’s our job to bring out their best through nurturing care and creative learning in a safe environment for children ages 6 weeks to 12 years.";"http://www.tutortime.com/your-local-school/brooklyn-ny-6243/?utm_source=google&utm_medium=organic&utm_campaign=local-listing";"https://www.facebook.com/TutorTime?ref=ts";"06:30 AM - 06:30 PM";"http://www.tutortime.com/about-us/child-care-careers/";"http://www.tutortime.com/child-care-centers/enrollment/";;"y";"y";"y";"y";"n";"y";;"http://d2aagyowz0r37a.cloudfront.net/pages/tt/programs/20130322/prek.jpg";"http://d2aagyowz0r37a.cloudfront.net/pages/tt/programs/infants-toddlers.jpg";"http://d2aagyowz0r37a.cloudfront.net/pages/tt/programs/20130322/preschool.jpg";"http://d2aagyowz0r37a.cloudfront.net/pages/tt/programs/twos-early-preschool.jpg";;
