"Provider ID";"Inspections Date";"Checklist Type";"Document";"ProviderCode"
512984;"03/30/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001u6W9/9R8K.N61oSJ_h4MPftjmkBJizP_7hutbRu3Cek8UmW4";"001t0000007qILmAAM"
512984;"02/13/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t00000001OSb/IkxXtNBxX51Y6Mw7VBm7f6ufGjsz3XL_rczxSXbDVYQ";"001t0000007qILmAAM"
512984;"02/13/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t00000001OSX/quP5_dxqEwbOTohEknOad7mfmYG4meWrv46bRpDUJHA";"001t0000007qILmAAM"
1054230;"10/26/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y0000019xEe/QvuW35eyyJog3pxZoSyHOePsGVMl_MlEsrw_mZp97dY";"001t0000007qJNbAAM"
1054230;"10/26/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002rQas/FFsq6YSGg4HlLGnWFLQAWcqBf2FpjnobLM0xeYilbGo";"001t0000007qJNbAAM"
1054230;"12/08/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y0000003cya/olgY.o7vTFLcHDU75mk7JHvwbKtIZSvBBVUlHc1r8bE";"001t0000007qJNbAAM"
1054230;"12/08/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001IzpX/BkGahPvo5T6vKVj3X2h6voOYVmSDSf0FHZj8msKlSXg";"001t0000007qJNbAAM"
303092;"02/02/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y0000024UOK/5XqazLc29dbkX0K5bjz1a9zXxb0JVnwz3WkXH.4Q3GQ";"001t0000007qHGRAA2"
303092;"02/02/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y0000020AQy/STMwQzaDeiP3cVKvQPqIBZmnW0uaplXJAtPBxGlJRhA";"001t0000007qHGRAA2"
303092;"01/28/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001KJ5J/V9q2VOvi1LljZ3y0yf6gPnOMqwcOeD0wegDk1uJ3Pww";"001t0000007qHGRAA2"
303092;"01/28/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001KJ53/Gm7lbYp4XPgB1mvuOW0sjKGo03_6.TqMnwFPIFkgJmE";"001t0000007qHGRAA2"
303092;"01/08/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kL6M/K2AonmaZiv5t4e21mzxLZRDAjlaBLGgTMiU7Ya5kUYQ";"001t0000007qHGRAA2"
303092;"01/08/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kL6G/HwK8zTeMOExCOOhoCl0vVcDjhj8u3jW.xY1EbhW_xZU";"001t0000007qHGRAA2"
1440223;"03/23/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001tyAc/FHPyH3Z2NnvFWOLESQI0Q_fYRxGQumId6ZRlL.F1RZA";"001t000000CdB8iAAF"
1440223;"03/23/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001u1jz/WwsmOOo7xx6u91cD51K5uDsQ_2pYnJHmi2TbFeFW7.c";"001t000000CdB8iAAF"
1440223;"02/18/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000GfZc/bksoYVMTLyC7qUoC5R1h6RCW0l1abHF9eNhsA8T85cM";"001t000000CdB8iAAF"
1440223;"02/18/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000XWGL/HnLeaereMANGRI53XE0hlHnjnYznMPj_5GPdlLD6w8k";"001t000000CdB8iAAF"
1162215;"04/23/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001tTyf/exKr8R5n_uAlkXfemUlWTbt9y3s4MP5PXZ9lU8E7ObU";"001t0000007qJXIAA2"
1162215;"04/23/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001tTyP/gqNDKTNZX4GzOqi17ktxWxneqKquJqOHBV4rQylEYw4";"001t0000007qJXIAA2"
1162215;"03/06/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000Sfmt/sah9SqNa6xlNIe_5dzs3ydnHTyrO_6JOaCWlIyQuz2U";"001t0000007qJXIAA2"
311415;"01/29/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001KIP8/.9CAqJjb3uu7MAaVEzUdC.STED8_8gasM4AtN1DblIM";"001t0000007qHSfAAM"
311415;"01/29/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001KGDh/fnsdhJE38KyY_B.Xe57PnMP2HjUBjLCg4TnkaLDyQYg";"001t0000007qHSfAAM"
311415;"10/16/2019";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000XWEy/NcvT2EzOHNKIo_34ihhM1NGiXZKB_bP910aVec9MrsE";"001t0000007qHSfAAM"
311415;"10/16/2019";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000Jk1l/Kei4.XlUrxG.o4Gh2Njz.kMvG64v86N6dFfOzbFrsyo";"001t0000007qHSfAAM"
311415;"04/13/2018";"Family Home Full Checklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000QLIG/ekv2XAavr2znwWYpZR.X0v0ceY1dY2MaJrOFKUuCGdo";"001t0000007qHSfAAM"
1844245;"12/02/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001Uq8r/GFr_KHflYiUJJjQwh7ePvqJIfybpznL6bek1BRP4nmo";"001t000000LuAwgAAF"
1844245;"12/02/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001UqKD/LLL2VGPg1LwGmNJky.goyJpVbkSRH_4Cyrgfp1Tpxag";"001t000000LuAwgAAF"
1844245;"05/06/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y00000006CO/_ChX5lCZX3voDmp607WGd5LpDopbvcDfXaY2e0MlxjE";"001t000000LuAwgAAF"
1844245;"05/06/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y00000006C8/_VBBR4cIyT3SoiMzt22ReepL3XmWdSTeKQeYyQ.HUuw";"001t000000LuAwgAAF"
148375;"03/31/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001u9aw/LirjmUHF08XohsB.rrkUn6S1OW1rpC0quivUCJgIZM4";"001t0000007qCTZAA2"
148375;"03/31/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001u9bC/ldovuw.1SsyPO4ZOjiywg4IvEhbn0Pf5VB5O2GuCu6I";"001t0000007qCTZAA2"
148375;"03/05/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000ShIa/CULNskUXlD.lDOHbRlyK9XE4y8GOZy.ZmbfbW4FlPPs";"001t0000007qCTZAA2"
148375;"03/05/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000ShI7/WX9nLiJnJBKS2lUyEurILUOYTEHjztP6OBoAsUv9PDQ";"001t0000007qCTZAA2"
1932182;"06/23/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002zrqK/T3f1WwcyNid_RlcJGVXn74j45TxZmT_7Gh_3hz33.kM";"0018y0000046YqSAAU"
1932182;"06/23/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002zrpB/MiHL9k4LPMZZyf9dALG0fvjxT0b_b0Uv7jP7wx2DUgA";"0018y0000046YqSAAU"
1932182;"01/19/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001tTM3/PY7UP4LWpepUhdhI8ikZ2lfOHY.3wqlG2WWPLrFEBH0";"0018y0000046YqSAAU"
1932182;"01/19/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001tTKk/gq5abwVxGwAOScNMcHE7nff7HxG8XiLRv8T2ztjo8rE";"0018y0000046YqSAAU"
943216;"05/17/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002m9hw/MVadGeQMLT8Z4SWL1p1M66cqEQoZzLIGqFy5dLtthyk";"001t0000007qJGJAA2"
943216;"05/17/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002m9il/7SA0PcLsgJAAvYXZjjtm0EZwheItrbDPt9Dows9YehU";"001t0000007qJGJAA2"
943216;"11/18/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001EsMY/FC5eeEQ7Xetw7MHiqymcb8eG4W6amCQJ_phqpa1JEJw";"001t0000007qJGJAA2"
943216;"11/18/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001EsMj/02qm5OnExymDQFG1bubl0FkD1wlYScNpe8BnCR4v.Lw";"001t0000007qJGJAA2"
943216;"12/05/2019";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000XWFm/X0D1r4zo9n3xCV.rYE89Y9cjeyWlQMeSC6kRoOEuCYI";"001t0000007qJGJAA2"
943216;"12/05/2019";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000Kd46/5CBttXP2lrKuGMJIqanuHaSC.GrVvRkL7P65FkvWNNQ";"001t0000007qJGJAA2"
943216;"05/21/2018";"Family Home Abbreviated Checklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000QbZJ/I7EkjtgK49oHO0rmZTMNa1eGzk_8JNr3MqQX58Jmiks";"001t0000007qJGJAA2"
750078;"09/14/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000003TKmh/SMmpByvOY8ty0jiGa0uYBufUvWzZWYdCRDJyUspwPYU";"001t0000008cNoKAAU"
750078;"09/14/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000003TKlE/bvwCK0MzyyoZsLCYRMYWX0e.dILFz.fb.kS03xBfT_g";"001t0000008cNoKAAU"
750078;"03/09/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002HRuX/qW27oso6ecDa5Mqei1UKMkLM8lIiiSXoTo5OXUZ5XT8";"001t0000008cNoKAAU"
750078;"03/09/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002HRvr/ZCQ7lszkAy02kY1lZ33NNkRvy0jKZr5p2aLbM1a8COM";"001t0000008cNoKAAU"
750078;"09/29/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001EDVL/2y8xzClqIexItLn7epT13EadykEAAm.FqEp5n32._nc";"001t0000008cNoKAAU"
750078;"09/29/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001EDVg/ui.yimdBFXm.qmaFIXcGmpllwPC33ayaIeEB9qu8sfw";"001t0000008cNoKAAU"
750078;"11/06/2019";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000KSK7/2cyaD.3_UFiLFzLqvHyhVGR2JnefU9fC9pLFnWIIhZg";"001t0000008cNoKAAU"
167414;"08/06/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000myD6/hXMBd.Dv.M29QldEiO_H8161F2RBrbAJ8SrNTUunsAM";"001t0000007qDNWAA2"
167414;"08/06/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000myCq/mDxAbyhvz4Yczyngk3IBJaRVUGSU0mhPmvzdZKGU7YI";"001t0000007qDNWAA2"
130704;"10/05/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000003cwxz/DAT5htrYDBqyQ4izYfFvViR5p4PgnLABdUnabjbE1.Y";"001t0000007qBfKAAU"
130704;"10/05/2022";"ChildCareInspectionChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000003XOxE/oNGrUs4uC7iR7bJAPUge53xc8d7H4NUC.Cy6vGQ8EdM";"001t0000007qBfKAAU"
130704;"01/20/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002AFJa/A7FzSBqttN.6w6NVUMB731rV88wqyc8gzh2Q9UX62F4";"001t0000007qBfKAAU"
130704;"01/20/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001tXHi/u4gMd_FomfDbfaeB9EVjCfEpP3ZqkzNyYMAA67nald8";"001t0000007qBfKAAU"
130704;"12/03/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001F5pz/B0XrkG53o44dIut6yHvnlQ1FtvXNQzK_Rtug.8SGgHY";"001t0000007qBfKAAU"
130704;"12/03/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001JdgT/ROK7z6.AxlQUirvjxsYzCL49FMY.CUvhJl0GeLJNawo";"001t0000007qBfKAAU"
130704;"10/14/2019";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000K3Ua/lnyMU1d4kW0RmZRLLbg9OlYC_jsq262UM6CDPWeYy_c";"001t0000007qBfKAAU"
130704;"10/14/2019";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000JeX2/lVuM7TLDi1oKqTLKrkFoRiL9qo.ucWilKgBmn0B1KSM";"001t0000007qBfKAAU"
1373303;"11/30/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001TjFP/o.vIbR5R1aMKkog_DBnVj2uWPSTU.fMjlEMDmUVVtjA";"001t000000BFnGpAAL"
1373303;"11/30/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001TjG4/ayo6lTJp1Y2EX0aO3pXR2KbV.6RL_dDVq2moHOH6rtM";"001t000000BFnGpAAL"
1373303;"03/09/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000SmBk/eOr1V.VVIhpY2Ykh._rOmESpjo67arl8euoCXOSAlE4";"001t000000BFnGpAAL"
1373303;"03/09/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000SmBQ/iU.66OQKbRKfJ_OIIttpqc6vU8xiS87ukjN0QnyBq4Y";"001t000000BFnGpAAL"
1373303;"11/26/2019";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000KhZc/fuNW7cAk1lmLpmRTcw6eUEM659tA8h5Lqjq1HVCc_n8";"001t000000BFnGpAAL"
1373303;"11/26/2019";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000Khpf/EdFJfYTPJ6uodTJPfkP0zokliIA2Aus.TInIceNAXzc";"001t000000BFnGpAAL"
1616227;"09/07/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000003PPAz/ps6UZhNDqNYsfrduEIq3Wzin3Lk.mnUl2__A7o95ScQ";"001t000000JONM3AAP"
1616227;"09/07/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000003PhXv/aTGjopSZKs_FHcT3Y4sFGZLFizlCwuHj2_R2Trro4Iw";"001t000000JONM3AAP"
1616227;"02/10/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kwhN/cJe056jF0gzXDTTqWoWtaFQnz3uprS_XLAf.SxBiJnM";"001t000000JONM3AAP"
1616227;"02/10/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kwhE/1oKmEGUeAWZKDKgWIMN_w3yRCZXHP5_rVZXQnavlCOM";"001t000000JONM3AAP"
1616227;"09/18/2019";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000JfN3/K_dAc_a1SEHL79nPiqP5jKywtfagALE55Wk6aBOMc0s";"001t000000JONM3AAP"
1616227;"09/18/2019";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000JfMu/2nghy4jPeGJo5Xinap5Cbkvt3Irkm.I48OkiTrHbY3o";"001t000000JONM3AAP"
1380192;"11/12/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001EmCE/lcAl8AWyFs6Ecn7CtGblnvh5MV_kvJ.ppsGIEGfGKQ8";"001t000000BGy5KAAT"
1380192;"11/12/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001EmCP/kU6s4EGRDNeopJkEz9EnCF_0JFn2EQTEM0S3GtuhV1s";"001t000000BGy5KAAT"
1852288;"03/15/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002KckV/fo01XvJ2qyE2LjAhQBljd3TvP.MqWqcc1llvY56q60U";"001t000000db4lzAAA"
1852288;"03/15/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000002KcuL/GORmA6KL_lbMhYjeLex2f9r9LbEWiSKSg8u7XkBD7s4";"001t000000db4lzAAA"
1852288;"03/14/2022";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001VFWH/IXLuPuUX_JjfKBp0supa3PfnN2ybvLKxI8PFmZnVAuM";"001t000000db4lzAAA"
1852288;"07/07/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000KZim/D65BaUaIY7mAtAAYX5ozRaCM1tYdFD6aryPfEyuLxwY";"001t000000db4lzAAA"
1852288;"07/07/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000KZa1/vtYg3D.8VS.PWp9fXHfIxQNcssDweKXBkmQzlCbubmI";"001t000000db4lzAAA"
444986;"04/14/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001tNc6/aOGpC5pL1P38fQz0O2fpqDF7XJtn9JJ0rWYeauKpLmk";"001t0000007qIALAA2"
444986;"04/14/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001tNbs/pU5saC4i0g089R0Hn0oDOLFKHA91zNhzigHuGGEXcfc";"001t0000007qIALAA2"
444986;"10/15/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001JidZ/AMEo5cmwcIS3dcLW_p3LA_iwmq_XeBozISkoO19G5ng";"001t0000007qIALAA2"
444986;"10/15/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001Jidd/k8i4tw5TU2ohhQNnxHR4PBk9m4MiZWPKX7wtWFOYhi0";"001t0000007qIALAA2"
444986;"10/04/2019";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000Jzj6/tQQMpagAdobTgWcASlL0md5MAQ5Zk2pSdwG73tOH7g0";"001t0000007qIALAA2"
444986;"10/04/2019";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000Jzjb/YWXd8.onLbeuzUDM.RxK7DiPjRHSIqSuGrDi6NoHuHg";"001t0000007qIALAA2"
325594;"10/19/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000003dTBg/mEZ24UPeB5mU0I.plwN71pz6ZAgXMGepayAA9vvW6mM";"001t0000007qHlaAAE"
325594;"12/08/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001eK9p/60LJp3e4HNq8hijDbXQhhrbaOwTmkxATA9FlEgjCs3U";"001t0000007qHlaAAE"
325594;"12/08/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001Y0Kz/0kOQ6IxXaUrxyO74PRcQSPYKlt.yFd46AnLx5OqVuUU";"001t0000007qHlaAAE"
325594;"01/08/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kO0W/ApixXfpTugYGZNf.iAjgT.LGeSgSrpga.CqsqmA.T9M";"001t0000007qHlaAAE"
325594;"01/08/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kO0L/jNA22DRXp94nPSqXh34Tg_x8fVhv0NgxaEW9yr89eOQ";"001t0000007qHlaAAE"
766994;"03/19/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001uGrA/qDqzRK8B5uJ27NYt1s7L4ztGmFpXveAYJT9_5tv49jw";"001t0000007qIvMAAU"
766994;"03/19/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001uGrG/_4w.VfwDw6BhuWDEia7_CTBquXYLyDfpWBEGuAIVL1k";"001t0000007qIvMAAU"
904182;"02/05/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001LfIl/80Of_Vir4Dzf5rk.ofxG35xe5a1sifb_kytb4GZt6Xg";"001t0000007qJD5AAM"
904182;"02/05/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001LfIf/rMGxHA_dObwwDNzVZ.chvFMEGoHeahvzY0mZTVVkuf8";"001t0000007qJD5AAM"
30027;"09/28/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000003Wuey/UikF0uuICdo6hqKIMQ7I731HGMJ5W8EEz73i9baompg";"001t0000007q8iOAAQ"
30027;"06/29/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000DP0v/M9AY6n8jrPGpZi60CyTCLPdwcqf_RQ49fr0WeLEMHZg";"001t0000007q8iOAAQ"
30027;"06/29/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000000DP08/eA2lJBOEIWXY.7AZjnKW9txuYH7mQR_Kt0nWyfgH6ak";"001t0000007q8iOAAQ"
232700;"09/28/2022";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000003WlQp/3t_IvgRmriji2VeFkEIDnfd77FhUHqa18AP9GYsVJDg";"001t0000007qFAQAA2"
232700;"12/07/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001XCUc/meK.Nkb2WpOccGFBDSixOCPpUYm.dWpJ4YgizIbIb_o";"001t0000007qFAQAA2"
232700;"12/07/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001XCTp/njbkq44iI1kldXxrFOG6_3tfkpUp8E3PKB0_wj.MDVc";"001t0000007qFAQAA2"
253362;"04/20/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001xnto/8f2jlVgutQweje2EcoTGjjm0at69AWtMILn60YcO8gQ";"001t0000007qFqqAAE"
253362;"04/20/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000001xntk/.37TWLg.r6W4d3iCwkZNbl0hUPHMbSGIHoGcdanWt88";"001t0000007qFqqAAE"
253362;"01/23/2020";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kbin/33GmP9HJkyJKDLmWc7cV7WQvOXr8SPZGv8U.SOTy558";"001t0000007qFqqAAE"
253362;"01/23/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kbij/6S_zmX_UrrA1ZXwli8fJxRpetnv9M_oOTBymmRGgNEc";"001t0000007qFqqAAE"
179047;"12/08/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001aRp2/TLFBU9oQYY1AWBCHHsuSwqERPTVpStXkcPF0.No_zO8";"001t0000007qDrGAAU"
179047;"11/19/2021";"ChildCareMonitoringChecklist.pdf";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001Q0Rm/R3fWNniL2wnKhiycW4VNVYuq2.D58zgmM1I.1X4uNs4";"001t0000007qDrGAAU"
179047;"11/19/2021";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/8y000001Q0Yi/gqHP0qa9C7KX_5npvCk4vxml14ULUm4pC5B5pm6cvao";"001t0000007qDrGAAU"
179047;"01/23/2020";"Licensing CCC Inspection Report";"https://wa-del.my.salesforce.com/sfc/p/t00000008aPL/a/t0000000kb6D/giZadpzq_mZs56iQ9N5byJHTJGoiVCmdk0fGureCUpA";"001t0000007qDrGAAU"
