"id";"name";"address";"city";"state";"phone";"main website";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4"
592573;"TRI-TECH SKILL CTR INFANT NURSERY";"5929 WEST METALINE_AVENUE";"KENNEWICK";"WA";"509-2227312";"http://school.ksd.org/tritech/early_child_ed.asp";"http://school.ksd.org/tritech/early_child_ed.asp";"http://www.facebook.com/pages/Tri-Tech-Skills-Center/195357287158048";;;;;"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"not mentioned in the website";"http://school.ksd.org/tritech/images/logo1.gif";;;;
592591;"BAINBRIDGE ISLAND CHILD CARE";"8533 MADISON AVE NE";"BAINBRIDGE ISLAND";"WA";"206-8420238";"http://www.biccc.org/";"http://www.biccc.org/";;;;"http://www.biccc.org/forms.html";;"n";"n";"y";"y";"n";"n";"http://www.biccc.org/images/biccc_logo_color.gif";"http://www.biccc.org/images/leafkids.png";"http://www.biccc.org/images/twofaces.png";;
592598;"CHILDCARE PLUS CENTRAL KITSAP ALT";"10124 FRONTIER PL NW";"SILVERDALE";"WA";"360-6928041";"http://childcareplussilverdale.com/Contact_Us.html";"http://childcareplussilverdale.com/Contact_Us.html";;"Monday through Friday
6:00 am  -  5:30 pm ";;;;"n";"n";"y";"y";"y";"y";;"http://childcareplussilverdale.com/images/albums/NewAlbum_80acc/tn_PICT0137.JPG";"http://childcareplussilverdale.com/images/albums/NewAlbum_80acc/tn_PICT0154.JPG";;
592599;"CHICO CHRISTIAN";"3670 Chico Way NW";"Bremerton";"WA";"(360) 373-1408.";"http://chicocma.com/5001.html";;;;;;;;;;;;;;;;;
592603;"CREATIVE MONTESSORI DAYCARE";"14944 JUANITA DRIVE";"Kenmore";"WA";"425-4888844";"http://creativemontessorischool.com/contactdirections/";;;;;;;;;;;;;;;;;
592604;"MOTHERS PLACE INC";"1118 12TH AVE";"SEATTLE";"WA";"206-3245437";"http://mothersplacequalitychildcare.com/";"http://mothersplacequalitychildcare.com/";;"7am-7pm";;;;"y";"y";"y";"y";"n";"n";;;;;
592606;"LA PETITE 11440";"11440 NE 116TH ST";"KIRKLAND";"WA";"425-8210907";"http://www.lapetite.com/our-schools/kirkland-wa-7323/";"http://www.lapetite.com/our-schools/kirkland-wa-7323/";;"06:30 AM - 06:30 PM ";"http://www.lapetite.com/about/careers/";"http://www.lapetite.com/enrollment/our-enrollment-process/";;"y";"y";"y";"y";"y";"n";;"http://dkqvlsfy4i18r.cloudfront.net/7323/8w26ih8.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7323/qg8yxmv.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7323/ekpv4pj.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7323/ixgz93y.jpg"
592610;"PRIME TIME IMMANUEL PRESBYTERIAN CHURCH";"909 NORTH J STREET";"TACOMA";"WA";"253-6272616";"http://www.ipctacoma.org/contact.php";;;;;;;;;;;;;;;;;
592614;"KINDERCARE #1375";"9010 Main Street East";"Bonney Lake";"WA";"253-8632332";"http://www.kindercare.com/our-centers/center-details/301375/";"http://www.kindercare.com/our-centers/center-details/301375/";"http://www.facebook.com/kindercare";"5:00 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"n";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592616;"KNOWLEDGE LEARNING CORPORATION";"7597 CONCORD LN NE";"BREMERTON";"WA";"360-6923083";"http://www.kindercare.com/our-centers/center-details/300921/";"http://www.kindercare.com/our-centers/center-details/300921/";"http://www.facebook.com/kindercare";"5:45 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592617;"KINDERCARE #1305";"3500 NW RANDALL WAY";"SILVERDALE";"WA";"360-6983516";"http://www.kindercare.com/our-centers/center-details/301305/";"http://www.kindercare.com/our-centers/center-details/301305/";"http://www.facebook.com/kindercare";"6:00 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592618;"BOBAGGINS DAY CARE CENTER";"237 W 8TH ST";"PORT ANGELES";"WA";"360-4528939";"http://www.janechilders.com/?p=33";"http://www.janechilders.com/?p=33";;;;;;"n";"n";"y";"y";"n";"n";;"http://www.janechilders.com/wp-content/uploads/2008/12/bo-framed1.jpg";"http://www.janechilders.com/wp-content/uploads/2008/12/DSC04164-1024x768.jpg";"http://www.janechilders.com/wp-content/uploads/2008/12/DSC04168-1024x768.jpg";"http://www.janechilders.com/wp-content/uploads/2008/12/Bo-Kids-Community-garden1.JPG"
592620;"KITSAP FAMILY YMCA-COTTONWOOD";"330 N E FOSTER ROAD";"BREMERTON";"WA";"360-3773741";"http://www.kitsapfamilyymca.org/Location.htm";;;;;;;;;;;;;;;;;
592624;"LITTLE ORCA LEARNING CENTER";"823 2ND STREET";"MUKILTEO";"WA";"425-3476722";"http://www.littleorca.com/contact.html";"http://www.littleorca.com/contact.html";;"Monday - Friday 5:30 a.m. to 6:00 p.m. ";;;;"n";"n";"y";"y";"y";"n";"http://www.littleorca.com/publishImages/logo_logoA.jpg?1267988008615";"http://www.littleorca.com/020711_1596_0093_lsls.jpg";"http://www.littleorca.com/000801_0336_1460_tsls_729x600.jpg";"http://www.littleorca.com/020718_1608_0026_lsls.jpg";"http://www.littleorca.com/IMG_7608_800x597.jpg"
592628;"CHILDS TIME III";"11415 PACIFIC AVENUE";"TACOMA";"WA";"253-5310240";"http://www.childstimeinc.com/contact_us";"http://www.childstimeinc.com/contact_us";;;"http://childstimeinc.com/employment";;;"y";"y";"y";"y";"y";"n";;"http://childstimeinc.com/yahoo_site_admin/assets/images/babyface_047_w640.331141030_std.jpg";"http://childstimeinc.com/yahoo_site_admin/assets/images/daycare.257145716_std.jpg";"http://childstimeinc.com/yahoo_site_admin/assets/images/children.331140323_std.png";"http://childstimeinc.com/yahoo_site_admin/assets/images/imagesCA9UV7FK.176150619_std.jpg"
592638;"KINDERCARE #1031";"5110 SUMMITVIEW";"YAKIMA";"WA";"509-9668557";"http://www.kindercare.com/our-centers/center-details/301031/event/8589938355/";"http://www.kindercare.com/our-centers/center-details/301031/event/8589938355/";"http://www.facebook.com/kindercare";"6:00 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592643;"CASCADE CHRISTIAN TACOMA";"1819 EAST 72ND STREET";"TACOMA";"WA";"253-4730590";"http://www.cascadechristian.org/our-schools/TacomaEarlyLearningCenter.cfm";"http://www.cascadechristian.org/our-schools/TacomaEarlyLearningCenter.cfm";"http://www.facebook.com/CascadeChristianSchools";;;;"http://www.cascadechristian.org/our-schools/FormsandHandbookTELC.cfm";"n";"y";"y";"y";"n";"y";;"http://www.cascadechristian.org/cms_files/slideshow_jquery/slideshow17260_1.jpg";"http://www.cascadechristian.org/cms_files/slideshow_jquery/slideshow17262_1.jpg";"http://www.cascadechristian.org/cms_files/slideshow_jquery/slideshow17252_1.jpg";"http://www.cascadechristian.org/cms_files/slideshow_jquery/slideshow17257_1.jpg"
592649;"STROUM JEWISH COMMUNITY CENTER";"3801 E MERCER WAY";"MERCER ISLAND";"WA";"206-2327115";"http://www.sjcc.org/";"http://www.sjcc.org/";;"Mon - Thu: 5:00 am - 10:00 pm
Fri: 5:00 am - 7:00 pm
Sat - Sun: 8:00 am - 7:00 pm";;;;"y";"y";"y";"y";"y";"y";;"http://www.sjcc.org/clientuploads/early_childhood_education/ecs-collage-june08.jpg";"http://www.sjcc.org/clientuploads/Web_Top_Pics/kidstown.jpg";"http://www.sjcc.org/clientuploads/early_childhood_education/ecs-kindclass-may08.jpg";"http://www.sjcc.org/clientuploads/early_childhood_education/kinder%2011-2010.jpg"
592651;"EARLY LEARNING CENTER";"820 WAVERLY AVE";"Everett";"WA";"425-3889121";"http://www.everettcc.edu/resources/elc/";"http://www.everettcc.edu/resources/elc/";"http://www.facebook.com/EverettCC";"Mo - Th: 7:15 am - 5:15 pm
Fr: 7:15 am - 3:15 pm";;"http://www.everettcc.edu/enrollment/";;"n";"y";"y";"y";"n";"n";"http://www.everettcc.edu/_inc/evcc_logo_banner.gif";;;;
592656;"KINDERCARE 2060 #903";"2060 152ND AVE NE";"REDMOND";"WA";"425-6444686";"http://www.kindercare.com/our-centers/center-details/300903/";"http://www.kindercare.com/our-centers/center-details/300903/";"http://www.facebook.com/kindercare";" 6:30 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"n";"n";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592662;"KINDERCARE #1024";"11404 SLATER AVE NE";"KIRKLAND";"WA";"425-8283583";"http://www.kindercare.com/our-centers/center-details/301024/";"http://www.kindercare.com/our-centers/center-details/301024/";"http://www.facebook.com/kindercare";"6:30 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"n";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592663;"KINDERCARE 15202 #1053";"15202 REDMOND WAY";"REDMOND";"WA";"425-8852377";"http://www.kindercare.com/our-centers/center-details/301053/";"http://www.kindercare.com/our-centers/center-details/301053/";"http://www.facebook.com/kindercare";"6:30 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"n";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592664;"KINDERCARE #1137";"1225 ANACORTES AVE NE";"RENTON";"WA";"425-2710733";"http://www.kindercare.com/our-centers/center-details/301137/";"http://www.kindercare.com/our-centers/center-details/301137/";"http://www.facebook.com/kindercare";"6:00 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592665;"KINDERCARE 20845 #1152";"20845 108TH AVE SE";"KENT";"WA";"253-8520947";"http://www.kindercare.com/our-centers/center-details/301152/";"http://www.kindercare.com/our-centers/center-details/301152/";"http://www.facebook.com/kindercare";"5:45 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592666;"KINDERCARE 4341 #1162";"4341 W LK SAMMAMISH PKWY SE";"ISSAQUAH";"WA";"425-6432917";"http://www.kindercare.com/our-centers/center-details/301162/";"http://www.kindercare.com/our-centers/center-details/301162/";"http://www.facebook.com/kindercare";"6:30 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"n";"y";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592667;"KINDERCARE 28715 #1166";"28715 18TH AVE S";"FEDERAL WAY";"WA";"253-9415815";"http://www.kindercare.com/our-centers/center-details/301166/";"http://www.kindercare.com/our-centers/center-details/301166/";"http://www.facebook.com/kindercare";"6:00 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"n";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592668;"KINDERCARE #1186";"27050 174TH PL SE";"COVINGTON";"WA";"253-6304461";"http://www.kindercare.com/our-centers/center-details/301186/";"http://www.kindercare.com/our-centers/center-details/301186/";"http://www.facebook.com/kindercare";"6:00 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592669;"KINDERCARE 2916 #811";"2916 AUBURN WAY N";"AUBURN";"WA";"253-9391833";"http://www.kindercare.com/our-centers/center-details/300811/";"http://www.kindercare.com/our-centers/center-details/300811/";"http://www.facebook.com/kindercare";"5:45 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592670;"KINDERCARE #871";"25400 PACIFIC HWY S";"KENT";"WA";"253-9418698";"http://www.kindercare.com/our-centers/center-details/300871/";"http://www.kindercare.com/our-centers/center-details/300871/";"http://www.facebook.com/kindercare";"6:00 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592671;"KIDSPACE";"3837 13TH AVE W STE 200";"SEATTLE";"WA";"206-2823622";"http://kidspaceseattle.org/?page_id=50";"http://kidspaceseattle.org/?page_id=50";;"7 am to 6 pm, Monday through Friday";;"http://kidspaceseattle.org/?page_id=147";;"y";"y";"y";"y";"n";"n";;"http://kidspaceseattle.dreamhosters.com/wp-content/uploads/2009/09/hmpg_photo_kids1.jpg";"http://kidspaceseattle.dreamhosters.com/wp-content/uploads/2009/09/image_classrooms.jpg";"http://kidspaceseattle.dreamhosters.com/wp-content/uploads/2009/09/image_meals2.jpg";"http://kidspaceseattle.dreamhosters.com/wp-content/uploads/2009/10/image_mission.jpg"
592681;"ETON SCHOOL 2663 MEZZO SITE";"2663 BEL RED RD";"BELLEVUE";"WA";"425-8814230";"http://www.etonschool.org/classes/index.html";"http://www.etonschool.org/classes/index.html";;"7:30am - 6pm";"http://www.etonschool.org/about/jobs.html";"http://www.etonschool.org/admission/index.html";;"n";"n";"y";"y";"y";"y";"http://www.etonschool.org/Assets/newhome/eton_logo.png";"http://www.etonschool.org/Assets/news/large/IMG_0532.JPG";"http://www.etonschool.org/Assets/news/large/IMG_1383.JPG";"http://www.etonschool.org/Assets/news/large/IMG_1282.jpg";"http://www.etonschool.org/Assets/news/large/IMG_1972_copy.jpg"
592682;"SEATTLE INFANT DEVELOPMENT CEN";"1217 6TH AVE";"SEATTLE";"WA";"206-6237200";"http://www.sidckids.com/contact.php";"http://www.sidckids.com/contact.php";;"7:30 AM - 6:00 PM";"http://www.sidckids.com/careers.php";"http://www.sidckids.com/admissions.php";;"y";"y";"y";"y";"n";"n";;;;;
592683;"LA PETITE ACADEMY";"17214 SE 275TH ST";"COVINGTON";"WA";"253-6308675";"http://www.lapetite.com/our-schools/covington-wa-7311/";"http://www.lapetite.com/our-schools/covington-wa-7311/";"http://www.facebook.com/LaPetiteAcademy?ref=ts";"05:30 AM - 06:30 PM ";"http://www.lapetite.com/about/careers/";"http://www.lapetite.com/enrollment/our-enrollment-process/";;"y";"y";"y";"y";"y";"y";;"http://dkqvlsfy4i18r.cloudfront.net/7311/b25x8hq.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7311/0usk9wj.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7311/tsrgp7p.jpg";"http://dkqvlsfy4i18r.cloudfront.net/7311/cle4zux.jpg"
592687;"LEARNING CENTER";"21512 NE 16TH ST";"SAMMAMISH";"WA";"425-8681943";"http://tlceducation.com/";"http://tlceducation.com/";;;"http://tlceducation.com/sites/default/files/tlc-employment-application.pdf";"http://tlceducation.com/sites/default/files/Registration%20Packet%202013_2014.pdf";"http://tlceducation.com/sites/default/files/2012_13%20Parent%20handbook%207_13_12.pdf";"n";"y";"y";"y";"n";"y";;"http://tlceducation.com/sites/default/files/imagecache/page_hero_image/1029_6_81_pic.jpeg";"http://tlceducation.com/sites/default/files/imagecache/page_hero_image/1029_6_88_pic.jpeg";"http://tlceducation.com/sites/default/files/imagecache/page_hero_image/1029_6_102_pic.jpeg";"http://tlceducation.com/sites/default/files/imagecache/gallery_full_image/1029_6_107_pic_0.jpeg"
592696;"YMCA 1345 OPSTAD ELEMENTARY";"1345 STILSON AVE NE";"NORTH BEND";"WA";"425-4660339";"http://www.ychild.org/search.cfm?zip=98045";;;;;;;;;;;;;;;;;
592697;"KIDSCENTRE";"99 SPRING STREET";"SEATTLE";"WA";"206-6235437";"http://www.kidscentreinc.com/";"http://www.kidscentreinc.com/";;;"http://www.kidscentreinc.com/ourstaff.html";;;"y";"y";"y";"y";"n";"n";;;;;
592699;"YMCA 14230 BELLEVUE MAIN BRANCH";"14230 BEL RED RD";"BELLEVUE";"WA";"425-7469900";"http://www.ysummer.org/region.cfm?rns=Eastside";"http://www.ysummer.org/region.cfm?rns=Eastside";;;;"http://www.ysummer.org/how-to-register-for-ymcas-on-the-eastside-summer-camps";;"n";"n";"n";"n";"y";"y";;"http://www.ysummer.org/files/images/photos/programs/standard/medium/outdoorDayCamp.jpg";"http://www.ysummer.org/files/images/photos/programs/standard/medium/discoveryInAction.jpg";"http://www.ysummer.org/files/images/photos/programs/standard/medium/summerFunBunch.jpg";"http://www.ysummer.org/files/images/photos/programs/standard/medium/quest.jpg"
592705;"KINDERCARE #833";"15711 MILL CREEK BLVD";"Mill Creek";"WA";"425-7454484";"http://www.kindercare.com/our-centers/center-details/300833/";"http://www.kindercare.com/our-centers/center-details/300833/";"http://www.facebook.com/kindercare";"6:00 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592710;"FAIRVIEW CHRIST";"844 NE 78th Street";"Seattle";"WA";"206-8322222";"http://fcsseattle.org/contact/our-info/";;;;;;;;;;;;;;;;;
592711;"SHYNE SCHOOL THE";"13613 AVONDALE ROAD NE";"WOODINVILLE";"WA";"425-8821981";"http://shyneschool.com/contact-us";"http://shyneschool.com/contact-us";"http://www.facebook.com/TheShyneSchool";"Mon - Fri: 7:00 am - 6:00 pm";"http://shyneschool.com/employment";"http://shyneschool.com/registration";;"n";"y";"y";"y";"y";"y";"http://shyneschool.com/wp-content/themes/theshyne/images/logo.png";;;;
592712;"MOUNTAINSIDE SCHOOL";"23912 SE TIGER MT RD";"ISSAQUAH";"WA";"425-3929366";"http://www.mountainsideschool.com/";"http://www.mountainsideschool.com/";;"Monday through Friday 7 a.m. - 6 p.m.";;"http://www.mountainsideschool.com/forms/ApplicationForEnrollment.pdf";;"y";"y";"y";"y";"n";"n";;"http://www.mountainsideschool.com/images/100_3464.JPG";"http://www.mountainsideschool.com/Mountainside%20School%20Programs_files/infantroom.jpg";"http://www.mountainsideschool.com/images/100_3468.JPG";"http://www.mountainsideschool.com/Mountainside%20School%20Programs_files/freeart.jpg"
592715;"WSMC GRANDVIEW CDC";"1005 GRANDRIDGE";"GRANDVIEW";"WA";"(509) 882-2444";"http://www.wsmconline.org/ContactUs.aspx";"http://www.wsmconline.org/ContactUs.aspx";;;"http://www.wsmconline.org/EmploymentOpportunities.aspx";;;"y";"y";"y";"y";"n";"n";"http://www.wsmconline.org/Portals/1/ExternalLogo.jpg";;;;
592716;"WSMC WARDEN MHS";"118 W 2ND";"WARDEN";"WA";"(509) 349-0395";"http://www.wsmconline.org/ContactUs.aspx";"http://www.wsmconline.org/ContactUs.aspx";;;"http://www.wsmconline.org/EmploymentOpportunities.aspx";;;"y";"y";"y";"y";"n";"n";"http://www.wsmconline.org/Portals/1/ExternalLogo.jpg";;;;
592717;"KINDERCARE #1202";"20613 BOTHELL EVERETT HIGHWAY";"BOTHELL";"WA";"425-4855253";"http://www.kindercare.com/our-centers/center-details/301202/";"http://www.kindercare.com/our-centers/center-details/301202/";"http://www.facebook.com/kindercare";"6:00 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
592718;"WSMC ROYAL CITY CHILD DEVELOPMENT CENTER";"120 ACACIA STREET WEST";"ROYAL CITY";"WA";"(509) 346-2449";"http://www.wsmconline.org/ContactUs.aspx";"http://www.wsmconline.org/ContactUs.aspx";;;"http://www.wsmconline.org/EmploymentOpportunities.aspx";;;"y";"y";"y";"y";"n";"n";"http://www.wsmconline.org/Portals/1/ExternalLogo.jpg";;;;
592719;"WSMC HARRAH MHS";"7871 West Branch";"HARRAH";"WA";"509-8483422";"http://www.wsmconline.org/ContactUs.aspx";"http://www.wsmconline.org/ContactUs.aspx";;;"http://www.wsmconline.org/EmploymentOpportunities.aspx";;;"y";"y";"y";"y";"n";"n";"http://www.wsmconline.org/Portals/1/ExternalLogo.jpg";;;;
592724;"YMCA - PICNIC POINT ELEMENTARY";"5819 140TH STREET SW";"EDMONDS";"WA";"425-3384404";"http://schools.mukilteo.wednet.edu/pp/.";;;;;;;;;;;;;;;;;
592725;"YMCA - SE WOODSIDE";"17000  23RD AVENUE SE";"BOTHELL";"WA";"425-3448776";"http://cms.everett.k12.wa.us/woodside";;;;;;;;;;;;;;;;;
592727;"YMCA - CEDAR WOOD";"3414 168TH STREET SE";"BOTHELL";"WA";"425-7548647";"http://cedarwoodpta.org/default.aspx";;;;;;;;;;;;;;;;;
592732;"EVERGREEN ACADEMY/WOODINVILLE";"18670 WOODINVILLE DUVALL ROAD";"WOODINVILLE";"WA";"425-7887575";"http://woodinville.evergreenacademy.net/page.cfm?p=14438";;;;;;;;;;;;;;;;;
592733;"KINDERCARE LEARNING CENTER #1366";"18020 DES MOINES MEMORIAL DR";"BURIEN";"WA";"206-2443069";"http://www.kindercare.com/our-centers/center-details/301366/";"http://www.kindercare.com/our-centers/center-details/301366/";"http://www.facebook.com/kindercare";" 6:00 AM to 6:30 PM, M-F";"http://www.kindercare.com/careers/";;;"y";"y";"y";"y";"y";"y";"http://www.kindercare.com/images/kindercare-logo-new.png";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Our_Schools/main-centers.jpg";"http://www.kindercare.com/uploadedImages/Images/Photos/main-programs.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/Community_Resources/main-parents.jpg";"http://www.kindercare.com/uploadedImages/kindercarecom/Web_Pages/About_Us/main-aboutus.jpg"
