"id";"name";"address";"city";"state";"zip";"county";"phone";"main website";"email";"details";"location url";"facebook page";"business hours";"career/employment url";"application/registration url";"parent handbook url";"infant (under 12 months)";"toddler (1-2yrs)";"preschools (2-3yrs)";"pre-kindergarden(4yr)";"before/afterschools";"camps";"logo url (only small logo if available)";"pictures url 1";"picture url 2";"picture url 3";"picture url 4";"bad url?";
553093;"Kiddie World Child Development Center LLC";"413 Whiteline Street";"Tennille";"GA";31089;"Washington";"(478)552-3851";;;;;;;;;;;;;;;;;;;;;"Y";
553095;"Kiddieland Corporation";"1941 Hog Mountain Rd.";"Watkinsville";"GA";30677;"Oconee";"(706)769-6596";"http://kiddielandchildcare.com/";"donna@kiddielandchildcare.com";"Founded in 1970, Kiddieland is a locally owned and operated child care center.  With lead teachers employed with us for 20+ years, our mission is to create an environment which encourages cognitive and social development of each child through advanced curriculums.  Recognizing the individuality of each child, our programs are designed to be flexible and innovative allowing each child to develop to their fullest potential.";"http://kiddielandchildcare.com/";"https://www.facebook.com/kiddieland.daycare.7?fref=ts";;;"http://kiddielandchildcare.com/uploads/2/9/0/1/2901635/childregform.pdf";;"n";"n";"y";"y";"n";"n";;"https://scontent-b-lax.xx.fbcdn.net/hphotos-xfp1/v/t1.0-9/s720x720/10359391_1559367854343337_8177447668405475702_n.jpg?oh=d4414ce7110547f0455272f2f9e5f6df&oe=552481EF";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/s720x720/994109_1559367917676664_1243483474512219172_n.jpg?oh=3bc31daf352a9d99635b3218896ed466&oe=55220E31&__gda__=1431960038_403d19ae305fc7880d9f5dae3ba2833f";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/s720x720/10407855_1558001327813323_2215040929800261960_n.jpg?oh=da0d46f99e788cb70de01c3d56cd8aaf&oe=5560954E&__gda__=1433245835_3306244d9eaf2495894d0fc6138fefe6";"https://scontent-b-lax.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/s720x720/1508151_1558001324479990_559837961965211056_n.jpg?oh=60e59de64eb009fe7a79739ba217d062&oe=554EDB05";;
553098;"Kiddy Kare Academy";"5845 Riverdale Road";"College Park";"GA";30349;"Clayton";"(770)991-9099";;;;;;;;;;;;;;;;;;;;;"Y";
553104;"KIDS 'KADEMY INC";"2982 WOODROW DR";"LITHONIA";"GA";30038;"DeKalb";"(770)484-0862";;;;;;;;;;;;;;;;;;;;;"Y";
553107;"Kids 'R Kids #11";"6000 Mimosa Circle";"Tucker";"GA";30084;"Gwinnett";"(770)279-7800";"http://www.krk11ga.com/Welcome.html";;"A child takes in more information between the ages of one to six years than they do the remainder of their life.  Kids'R'Kids Quality Learning Centers wants to be part of that development.

  Learning should be a happy and rewarding experience. Our learning process is linked with the child's physical, emotional, social and intellectual needs in mind.  We have arranged our classrooms to give each child the opportunity to explore language arts, science, math, reading and writing.  In addition, our environment provides the tools to develop their social and physical skills, as well as nurture their emotional growth.


  Our staff is trained in classroom management, positive discipline, and parent/teacher communication, along with many other required courses. Let's get to the point! Parents want the best for their children. At Kids'R'Kids Quality Learning Centers, your child will mature into a fun-filled individual ready, willing and able to take on the world and all it has to offer.";"http://www.krk11ga.com/Welcome.html";;;;;;"n";"y";"y";"y";"n";"n";"http://www.krk11ga.com/Welcome_files/shapeimage_1.jpg";"http://www.krk11ga.com/Photos.html#4";;;;;
553124;"Kids 'R Kids #37";"3025 Hwy 154 Bldg. A.";"Newnan";"GA";30265;"Coweta";"(770)502-1777";"https://www.facebook.com/krknewnan37/info?tab=page_info";;"The Kids-R-Kids Newnan campus consists of three state-of-the-art facilities totaling 33,000 square feet of learning space for children 6 weeks to 12 years.";"https://www.facebook.com/krknewnan37/info?tab=page_info";"https://www.facebook.com/krknewnan37/info?tab=page_info";;;;;"y";"y";"y";"y";"y";"y";"https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/1623740_791426900882020_3377401922228189928_n.jpg?oh=1fd8c2112c7cf44db8b3434d7858e74a&oe=5551E5B8&__gda__=1431515769_93dbfb21ba096f316b4da35e498836b8";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/q81/s720x720/10603750_835792279778815_5366573181676535476_n.jpg?oh=55032609f30a162023433d11114f0389&oe=5521834E&__gda__=1432945375_6148ab5b4d395d574becdb76404e5c7b";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/10678778_835792269778816_1360803493094436301_n.jpg?oh=cf24e90ccccd38aa7c91653575b57b9d&oe=5553796D&__gda__=1431629107_50084c8f320a1da11bb115cb2cb73754";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/10650048_835792273112149_2956571216484221370_n.jpg?oh=4e131fc42ff09119a126829c76803ecc&oe=556894DD&__gda__=1428266592_5cdd85675d8e664b1a6e68fd7c1f4823";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/10411066_813372758687434_2471179596887626573_n.jpg?oh=da07b0545f77a0a4fca73cc4dba8659b&oe=55212ABC&__gda__=1432071681_2db066cdd232eedf6173a3d75c6eb7bf";;
553133;"Kids 'R' First Learning Center";"217 S. 13th Street";"Griffin";"GA";30223;"Spalding";"(678)603-2491";;;;;;;;;;;;;;;;;;;;;"Y";
553144;"Kids 'R' Kids #41";"109 Center Drive";"Brunswick";"GA";31520;"Glynn";"(912)267-0100";"http://www.krkbrunswick.com/";;"Kids `R` Kids is a locally owned and operated franchise. We are very proud to provide the most innovative facilities and effective educational programs for children 6 weeks through 12 years of age.

Our sincere love for children and strong belief that they should have a solid foundation, in combination with Kids `R` Kids, the absolute leader in its industry, make the perfect choice for your family`s childcare needs. Our center is approximately 17,000 square feet with 10 classroom suites, a cafeteria, a resource room, a large activity gym for before and after school students, and four large play areas separated for age groups.

At Kids `R` Kids, we share a common desire with parents, which is to provide the absolute best for the children. Our high quality teachers, creative and fun educational programs and, of course, our state-of-the-art facility make us stand high above our competitors.";"http://www.krkbrunswick.com/";;"6:30 am - 6:00 pm Monday through Friday";"http://www.krkbrunswick.com/school-info/employment";"http://www.krkbrunswick.com/pre-registration";;"y";"y";"y";"y";"y";"y";;"http://www.krkbrunswick.com/common/media/214images/242_767379296.jpg";"http://www.krkbrunswick.com/common/media/214images/242_1458884744.jpg";;;;
553147;"Kids 'R' Kids #46";"1071 Jodeco Road West";"Stockbridge";"GA";30281;"Henry";"(770)389-1119";"http://www.krkstockbridge.com/";"kidsrkids46@yahoo.com";"Kids `R` Kids is a locally owned and operated franchise. We are very proud to provide the most innovative facilities and effective educational programs for children 6 weeks through 12 years of age.

Our sincere love for children and strong belief that they should have a solid foundation, in combination with Kids `R` Kids, the absolute leader in its industry, make the perfect choice for your family`s childcare needs. Our center is approximately 17,000 square feet with 10 classroom suites, a cafeteria, a resource room, a large activity gym for before and after school students, and four large play areas separated for age groups.

 At Kids `R` Kids, we share a common desire with parents, which is to provide the absolute best for the children. Our high quality teachers, creative and fun educational programs and, of course, our state-of-the-art facility make us stand high above our competitors.";"http://www.krkstockbridge.com/";"https://www.facebook.com/kidsrkids46";"6:30 am - 6:00 pm Monday through Friday";"http://www.krkstockbridge.com/school-info/employment";"http://www.krkstockbridge.com/pre-registration";;"y";"y";"y";"y";"y";"y";;;;;;;
553153;"Kids 1st Choice Learning Center";"6405 Feldwood Road";"Union City";"GA";30291;"Fulton";"(770)892-4152";;;;;;;;;;;;;;;;;;;;;"Y";
553155;"Kids 4 Kompany Learning Academy Inc.";"615 Greison Trail";"Newnan";"GA";30263;"Coweta";"(770)502-9802";"http://kids4kompany.com/page.php?33";;"The mission of Kids 4 Kompany Learning Academy is to provide a safe high quality preschool experience for children in the Newnan area, Jonesboro area and surrounding communities at an affordable price that promotes the development of the child’s physical, social, emotional and intellectual areas.  Our main goal is to provide an exciting learning environment where children are nurtured and guided by loving teachers.  Kids 4 Kompany Learning Academy believes in order for young children to grow, develop and learn, multiple opportunities must be provided to foster curiosity, creativity and positive self-esteem building. Therefore, each child’s abilities and interests are key parts of our teaching and learning experiences. Child-initiated and teacher-supported “play” through the use of learning centers is an essential component of our preschool program. We also believe that young children have many ways in which they express themselves and that we, as Early Care and Education educators, must tap into those ways and “intentionally” engage children in their own learning.";"http://kids4kompany.com/page.php?33";;"Monday – Friday 6:00AM – 6:00PM (Newnan) 
                                                          5:45AM – 6:45PM (Jonesboro)";;"http://kids4kompany.com/page.php?29";;"n";"n";"y";"y";"y";"y";;"http://kids4kompany.com/e107_images/custom/k4kslideshow3.gif";"http://kids4kompany.com/e107_images/custom/jonesboropic3.jpg";"http://kids4kompany.com/e107_images/custom/newnanpic3.jpg";;;
553161;"Kids Crossing";"207 North Street";"Dublin";"GA";31021;"Laurens";"(478) 274-0332";"https://www.facebook.com/pages/Kids-Crossing/132566230127683?sk=info&tab=page_info";"kidscrossing55@yahoo.com";"Kids Crossing Child Care Center is committed to provide the children we serve with a loving, nurturing and safe environment where they can begin their learning journey. We are licensed by Georgia Department of Early Care and Learning. We are open Monday through Friday from 7:00a.m. until 5:30p.m. We serve children 6 weeks to 4 years old. Our center provides breakfast, lunch and an afternoon snack each day. ";"https://www.facebook.com/pages/Kids-Crossing/132566230127683?sk=info&tab=page_info";"https://www.facebook.com/pages/Kids-Crossing/132566230127683?sk=info&tab=page_info";"7:00a.m. - 5:30p.m.";;;;"y";"y";"y";"y";"y";"y";;;;;;;
553163;"Kids Express Learning Center";"424 Second Street";"Hawkinsville";"GA";31036;"Pulaski";"(478)783-1274";;;;;;;;;;;;;;;;;;;;;"Y";
553166;"KIDS FIRST LEARNING CENTER INC";"74 YOUNGS MILL ROAD";"LAGRANGE";"GA";30241;"TROUP";"(706)883-6262";;;;;;;;;;;;;;;;;;;;;"Y";
553167;"Kids Harbor of Bay Creek";"315 Cooper Rd.";"Loganville";"GA";30052;"Gwinnett";"(678)376-5115";"http://www.kids-harbor.com/contact-us/bay-creek/";"baycreek@kids-harbor.com";"Our commitment is to provide a nurturing environment enriched with opportunities to encourage every child to excel to his or her highest potential.

Kids Harbor Early Learning Centers offer a Caring atmosphere filled with fun, age appropriate activities to promote academic achievements and cognitive development. Children will flourish socially, emotionally and physically as they begin to express themselves through interactive play in our safe surroundings.

Through positive guidance, Kids Harbor Early Learning Center will begin Teaching the basic skills necessary for overall developmental success. As individual skills are developed and encouraged the children will begin Reaching milestones in their early educational experiences.";"http://www.kids-harbor.com/contact-us/bay-creek/";"https://www.facebook.com/pages/Kids-Harbor-of-Bay-Creek/139339956131827";;"http://www.kids-harbor.com/employment/";;;"y";"y";"y";"y";"y";"y";"http://www.kids-harbor.com/wp-content/uploads/2015/01/BOGlogoMD.png";"http://www.kids-harbor.com/wp-content/gallery/kidsharbor/pre-k-3.jpg";"http://www.kids-harbor.com/wp-content/gallery/kidsharbor/2012-03-20_10-17-16_831.jpg";"http://www.kids-harbor.com/wp-content/gallery/kidsharbor/2012-03-20_10-21-31_307.jpg";"http://www.kids-harbor.com/wp-content/gallery/kidsharbor/2012-03-20_10-19-15_580.jpg";;
553169;"Kids Haven - Salem Circle";"141 Salem Circle";"Covington";"GA";30016;"Newton";"(770)784-9752";"http://kidshavencovington.com/#?1#?1#WebrootPlugIn#?1#?1#PhreshPhish#?1#?1#agtpwd";;"Kids Haven in Covington, GA offers nursery and kindergarten classes. For over 21 years, we have been the Conyers and Covington areas’ center of distinction. Family owned and operated, our low rate of teacher turnovers have encouraged some of our earlier students to enroll their children in our independently owned school.";"http://kidshavencovington.com/#?1#?1#WebrootPlugIn#?1#?1#PhreshPhish#?1#?1#agtpwd";;;;;;"y";"y";"y";"y";"y";"y";"http://legacy.ybsitecenter.com/images/cdr/headers/ki/522721/siteheader.jpg";;;;;;
553171;"Kids Kingdom Daycare Inc.";"2057 J. F. Harris Pkwy";"Cartersville";"GA";30120;"Bartow";"(770)386-9990";;;;;;;;;;;;;;;;;;;;;"Y";
553177;"Kids of Innocence Childcare and Learning Center";"3811 Flat Shoals Parkway";"Decatur";"GA";30034;"DeKalb";"(404)328-1446";"http://kidsofinnocence.com/";"koi3811@aol.com";"At Kids of Innocence, it is our responsibility to provide a nurturing environment and quality childcare for families in the community through exciting developmentally appropriate practices.  We are committed to providing every child a nurturing, positive, safe, and developmentally appropriate learning environment; an environment that stimulates an educational experience which promotes each child’s social/emotional, physical and cognitive development. We believe that educational childcare can make a positive difference in the lives of children. It is our goal to offer a program that helps families pursue careers and activities within our communities that contribute to and enhance the healthy development of the family unit and the community as a whole.";"http://kidsofinnocence.com/";"https://www.facebook.com/pages/Kids-of-Innocence/133668186684002?sk=info&tab=page_info";"Mon - Fri: 
6:00 am - 6:30 pm";;"http://kidsofinnocence.com/enrollment-forms/";;"y";"y";"y";"y";"y";"y";"http://kidsofinnocence.com/wp-content/uploads/2013/11/KOI-logo-300x205.png";"http://kidsofinnocence.com/wp-content/uploads/2013/11/koi.png";;;;;
553178;"Kids Place The";"1944 Godby Road";"College Park";"GA";30349;"CLAYTON";"(770)996-8435";;;;;;;;;;;;;;;;;;;;;"Y";
553180;"Kids Preparatory Pre-School at Gingerbread House";"413 North Park Drive";"Dalton";"GA";30720;"Whitfield";"(706)279-3686";;;;;;;;;;;;;;;;;;;;;"Y";
553183;"Kids R First Academy";"1485 South Marietta Pkwy";"Marietta";"GA";30067;"Cobb";"(770)425-1986";"http://kidsrfirstacademy.wix.com/website";;"Situated conveniently off of of Cobb Parkway and   South Marietta Parkway in Mariettaa, Georgia, Kids R First Academy is a private school designed to meet the needs of children as they embrace the world of learning. As a private, non-franchise early childhood learning center, theKids R First Academy owners, management, and staff have created a unique, caring, inviting, yet stimulating learning environment.

Kids R First Academy was opened in 2007 with a desire to create a special place for children. Parents and children instantly feel the loving atmosphere and pleasant environment offered by these grandparents.

We provide 20 hours of accredited training each year in addition to CPR, First Aid, and Fire Safety training for our staff to enrich your child's early childhood care and learning experiences. We believe that we must create a partnership with our parents in order to provide this environment of love, learning, laughter, and safety for EACH child. Our shared goal is to provide our children and families a positive and rewarding experience!

Many of the local private and public elementary schools recommend Kids R First Academyto their potential parents. They cite the advanced curriculum, structured program, caring environment, knowledge and experience of the teaching staff. The general preparedness of the students entering their schools after attending Kids R First Academy is noticeable to other educators.";"http://kidsrfirstacademy.wix.com/website";;"6:30  am -6:30 pm";;"http://kidsrfirstacademy.wix.com/website#!registration";;"y";"y";"y";"y";"y";"y";;;;;;;
553184;"Kids R Great";"2235 Dixie Road";"Covington";"GA";30014;"Newton";"(770)786-8585";;;;;;;;;;;;;;;;;;;;;"Y";
553186;"Kids R Special Inc";"3181 Hogan Road SW";"Atlanta";"GA";30331;"Fulton";"(404)349-9142";;;;;;;;;;;;;;;;;;;;;"Y";"Friday and Saturday"
553187;"Kids R US #2";"2500 Cherokee Road";"Athens";"GA";30605;"CLARKE";"(706)583-8422";"https://www.facebook.com/kidsruscc/info?tab=page_info";;"Kids R Us Child Care and Learning Center seeks to create a nurturing environment that encourages the mental, social, and physical development of each child, while strengthening core values and promoting fundamental skills which will result in academic excellence.

We believe that home and family are not separate from the educational experience, but are an integral part of the growth of the child.

At our center our students are educated in a learning focused environment. We participate in lessons, programs, and activities that enhance intellectual development as well as physical growth. Positive social relationships are encouraged within our center.";"https://www.facebook.com/kidsruscc/info?tab=page_info";"https://www.facebook.com/kidsruscc/info?tab=page_info";"Mon - Fri: 
6:30 am - 11:00 pm";;;;"y";"y";"y";"y";"y";"y";;"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-prn2/v/t1.0-9/s720x720/10432144_402776833218104_1038057587398585671_n.jpg?oh=b6f859e7a74e77b91e1f38567af14c70&oe=556026F4&__gda__=1433257708_896cf26733b6ebaaa143fd36046973bf";"https://fbcdn-sphotos-d-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/s720x720/10606123_402777313218056_6080539340371313566_n.jpg?oh=df7230787953bcff87c069e05e008d63&oe=5556E8C3&__gda__=1431438974_5aad0a1d2f26083e2fb1215ef59491f9";"https://scontent-a-sea.xx.fbcdn.net/hphotos-xap1/v/t1.0-9/p720x720/1525065_250067788489010_1549937987_n.jpg?oh=1dea059f1922689ca0691ccd7fda6546&oe=554F0995";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-frc3/v/t1.0-9/s720x720/1000317_232660320229757_78417461_n.jpg?oh=b401e76fd8a78d0bb824b782bc36e871&oe=55653B85&__gda__=1431173934_c6e9b3960890b18d7bb969b058748756";;
553191;"Kids Time Learning Academy #2";"1802 Hollywood Road";"Atlanta";"GA";30318;"Fulton";"(404)799-8984";;;;;;;;;;;;;;;;;;;;;"Y";
553192;"Kids Under Construction Child Center Inc";"332 Rehoboth Road";"Bowman";"GA";30624;"Elbert";"(706)245-0011";;;;;;;;;;;;;;;;;;;;;"Y";
553193;"Kids University at Mirror Lake";"9315 Conners Road";"Villa Rica";"GA";30180;"Douglas";"(770)456-0777";"https://www.facebook.com/pages/Kids-University-at-Mirror-Lake/186414834716361?sk=info&tab=page_info";"kidsuniversity@comcast.net";"The mission of KU is to be a family support system that provides a safe and nurturing environment for the exceptional care of children. It is our belief that quality care and learning centers can truly bestow a “guiding light for our future.""";"https://www.facebook.com/pages/Kids-University-at-Mirror-Lake/186414834716361?sk=info&tab=page_info";"https://www.facebook.com/pages/Kids-University-at-Mirror-Lake/186414834716361?sk=info&tab=page_info";"Mon - Fri: 
6:00 am - 7:00 pm";;;;"y";"y";"y";"y";"y";"y";;"https://scontent-a-sea.xx.fbcdn.net/hphotos-xpf1/v/t1.0-9/167113_186490998042078_3376107_n.jpg?oh=94b828ce26fbca48b0dc470982b597a3&oe=5558A17E";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/179088_186491194708725_2598752_n.jpg?oh=f965a4d8f2630ef01c62aaafdd874e91&oe=5568DCFF&__gda__=1431678424_0b16a48416fb6ddd829d3efadf28e70b";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/168048_186490864708758_5577114_n.jpg?oh=bc4b8b8a3f52efc5b704b169b7012108&oe=55644A0A&__gda__=1431257943_bd8fa13cb154ba61205a361a5439bfdb";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-prn2/v/t1.0-9/168431_186415194716325_1469178_n.jpg?oh=cbdfbc7db8ef77035b5d46a242eeeef4&oe=554C2369&__gda__=1432732999_e084d1b6c09f1cf46abf3c065202955d";;
553200;"Kids World Academy II";"914 Palm Street";"Bainbridge";"GA";39819;"Decatur";"(229)248-3870";"https://www.facebook.com/pages/Kids-World-Academy-Bainbridge/332009210260452?sk=info&tab=page_info";"kidsworldmovingforward@outlook.com";"Here at Kids World Academy, we believe that through repetition, every child has the potential to excel!!!";"https://www.facebook.com/pages/Kids-World-Academy-Bainbridge/332009210260452?sk=info&tab=page_info";"https://www.facebook.com/pages/Kids-World-Academy-Bainbridge/332009210260452?sk=info&tab=page_info";"5:30am - Midnight, Monday-Friday";;;;"y";"y";"y";"y";"n";"n";;;;;;;
553205;"Kids World Day Care";"140 Old Boston Road";"Thomasville";"GA";31792;"Thomas";"(229)228-0955";;;;;;;;;;;;;;;;;;;;;"Y";
553207;"Kids World Learning Center #1";"108 John Maddox Drive";"Rome";"GA";30165;"Floyd";"(706)235-0331";;;;;;;;;;;;;;;;;;;;;"Y";
553208;"Kids World Learning Center #2";"3700 Martha Berry Hwy. NE";"Rome";"GA";30165;"Floyd";"(706)234-5948";;;;;;;;;;;;;;;;;;;;;"Y";
553217;"Kidstop Daycare & Learning Center";"2395 Campbellton Road SW";"Atlanta";"GA";30311;"Fulton";"(404)629-3747";;;;;;;;;;;;;;;;;;;;;"Y";
553218;"Kidsville USA Branchview";"108 Branchview Drive";"Leesburg";"GA";31763;"Lee";"(912)438-8700";;;;;;;;;;;;;;;;;;;;;"Y";
553219;"Kidsville USA Endoline";"100 Endoline Drive";"Leesburg";"GA";31763;"Lee";"(912)438-9182";;;;;;;;;;;;;;;;;;;;;"Y";
553223;"Kidz Academy";"117 W. Candler St.";"Winder";"GA";30680;"Barrow";"(770)867-5439";"http://kidzacademy.net/";"info@kidzacademy.net";"Welcome to Kidz Academy where we are setting a new standard in early childhood education. Our mission is to provide positive learning experiences to children in a Christ centered environment. We believe that all children can learn when provided with the opportunity. Kidz Academy provides positive and enjoyable experiences that foster the love of learning. For a child to reach their full potential we focus on educating children academically, spiritually, socially, physically, and emotionally. At Kidz Academy we want children to love the process of learning and have fun throughout each individual experience. As a result every child will have a foundation to be successful!";"http://kidzacademy.net/";"https://www.facebook.com/pages/Kidz-Academy/51728342316";"Mon - Fri: 
6:00 am - 6:30 pm";;"http://kidzacademy.net/news.html#";;"y";"y";"y";"y";"y";"y";"http://kidzacademy.net/images/ka-nw-head_2x1_1x1.png";"https://scontent-b-sea.xx.fbcdn.net/hphotos-prn2/v/t1.0-9/s720x720/10897099_10153095895887317_9162734181140077486_n.jpg?oh=b0ff3cf538456b669daa239285e52853&oe=55502FDC";"https://fbcdn-sphotos-b-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/s720x720/1471393_10152946570402317_2777632128392465100_n.jpg?oh=8b377bb3d86307523025d2bf9f14ac9a&oe=55527EBE&__gda__=1431484038_dce91e6a7b289650fba563512a693acc";"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/p180x540/10378221_10152935047032317_687896057213565655_n.jpg?oh=1854311ac9f804b0faa29d3d1759d3c7&oe=55514903&__gda__=1433146427_40f6f0f50b86f0b47e7d23fd754a2b47";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/s720x720/10456459_10152918247517317_4739527774143866854_n.jpg?oh=c35bd1cbc61d9cf84d222a51a2578afc&oe=55524296&__gda__=1432255081_9b56fc3ba7c09b94d116f6658b577b6c";;
553225;"Kidz Biz Child Care Center";"2419 Regency Boulevard";"Augusta";"GA";30904;"Richmond";"(706)560-2294";;;;;;;;;;;;;;;;;;;;;"Y";
553229;"Kidz Fortress Childcare and Learning Center";"2107 Bungalow Road";"Augusta";"GA";30906;"Richmond";"(706)798-1072";;;;;;;;;;;;;;;;;;;;;"Y";
553231;"Kidz Konnection";"10646 Hwy 19 N";"Zebulon";"GA";30295;"Pike";"(770)567-4848";"https://www.facebook.com/pages/Kidz-Konnection-Learning-Center/507957385909943?sk=info&tab=page_info";"kidzkonnection@bellsouth.net";"Kidz Konnection strives to provide the best quality child care for the children in our community. Please browse our page to learn more about our center!";"https://www.facebook.com/pages/Kidz-Konnection-Learning-Center/507957385909943?sk=info&tab=page_info";"https://www.facebook.com/pages/Kidz-Konnection-Learning-Center/507957385909943?sk=info&tab=page_info";;;;;"y";"y";"y";"y";"y";"y";;"https://fbcdn-sphotos-c-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/s720x720/10580042_806373582734987_8780689584632121682_n.jpg?oh=f506f267dae6549d7eadbe243ae55263&oe=5567205B&__gda__=1432809609_0ccc5fec3a75910f42d5a65a6fe78a97";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xfp1/v/t1.0-9/s720x720/10806467_782258071813205_6953721778069719889_n.jpg?oh=80c6bd1a9e20b63acdeda90a21e3854b&oe=5553AC9E&__gda__=1433179310_7d5548fd4d68ad2731e825632fc086fd";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/s720x720/10801586_781517678553911_2251269235573810728_n.jpg?oh=6f418b7318061490efb4da09cf0a5c3a&oe=5558D954&__gda__=1431974835_69a8b8abf9de3ae8288118df12a3ed39";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/p180x540/63942_765560940149585_300432404063204384_n.jpg?oh=1c80e2861cc9e1377cf72bd3319588f7&oe=5520B4DA&__gda__=1431045649_f5cd37f99d49361da3393abcd866cc32";;
553232;"Kidz Korner";"173 Honeycomb Terrace";"Cleveland";"GA";30528;"White";"(706)865-3088";"http://kidzkornerchildcare.org/";"kidzcorner77@yahoo.com";"We provide a safe, fun & loving environment for your child.  We believe that a high-quality pre-school environment is essential in preparing our students for elementary school and beyond.  We offer the tools necessary for them to reach their highest potential.
Kidz Korner offers programs for ages 6 weeks- 12 years of age.   ";"http://kidzkornerchildcare.org/";"https://www.facebook.com/kidzkorner.childcare.3";"Day program - 6 a.m.- 6 p.m.
Evening program- 3:30 p.m.- midnight";;;;"y";"y";"y";"y";"y";"y";"http://kidzkornerchildcare.org/uploads/3/3/9/3/3393992/1388181273.png";"https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xpa1/v/t1.0-9/p180x540/1460988_1407947452793017_860646529_n.jpg?oh=fa5f715937c7b67c102f4035ec0fb926&oe=5520B5E2&__gda__=1431772127_2ec70fb704def64d41a1f3ac130d8c29";"https://fbcdn-sphotos-e-a.akamaihd.net/hphotos-ak-xfa1/v/t1.0-9/p180x540/1959811_1407946759459753_220329953_n.jpg?oh=60380d505cb593790bedc48eac59ddda&oe=556705C2&__gda__=1433152146_11b2565dff3a94b259ef9f6df6172266";"https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/v/t1.0-9/p180x540/1013229_1406644026256693_685763997_n.jpg?oh=89b59153962ee6386299586c6a2a354d&oe=556E41D0&__gda__=1431282705_a5495806ce82fbf91674b807b6b647e4";"https://fbcdn-sphotos-a-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/p180x540/10088_1406642592923503_152721843_n.jpg?oh=b34ce50cb98afa94de28c53f3183240e&oe=555D9295&__gda__=1428334072_ca69076d4408796b0b85db5eba94fc03";;
553233;"Kidz Korner Learning Center";"610 North Masonic Street";"Millen";"GA";30442;"Jenkins";"(478)982-2582";;;;;;;;;;;;;;;;;;;;;"Y";
553238;"Kidz Palace Playskool & Nursery";"5921 Bemiss Road";"Valdosta";"GA";31605;"Lowndes";"(229)247-2705";;;;;;;;;;;;;;;;;;;;;"Y";
553246;"Kidz.Com Child Development Center";"3733 Buena Vista Road";"Columbus";"GA";31906;"Muscogee";"(706)682-6030";;;;;;;;;;;;;;;;;;;;;"Y";
553263;"Kinder World Daycare And Learning Center";"1006 Fayetteville Road";"Atlanta";"GA";30316;"DeKalb";"(404)212-3821";;;;;;;;;;;;;;;;;;;;;"Y";
